,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Arkansas,Attorney General,0,Leslie Rutledge,REP,2014,2018,1,No,Yes,Yes
1,Arkansas,Commissioner Of State Lands,0,John Thurston,REP,2014,2018,2,No,Yes,Yes
2,Arkansas,Governor,0,Asa Hutchinson,REP,2014,2018,1,No,No,No
3,Arkansas,Lieutenant Governor,0,John Timothy Griffin,REP,2014,2018,1,No,Yes,Yes
4,Arkansas,Secretary Of State,0,Mark Martin,REP,2014,2018,2,No,Yes,No
5,Arkansas,State Representative,3,Brent Talley,DEM,2012,2014,1,No,Yes,Yes
6,Arkansas,State Representative,4,Deann Vaught,REP,2014,2016,1,No,Yes,Yes
7,Arkansas,State Representative,6,Matthew Shepherd,REP,2012,2014,2,No,Yes,Yes
8,Arkansas,State Representative,8,Jeffrey Wardlaw,DEM,2010,2012,1,No,Yes,Yes
9,Arkansas,State Representative,9,Sheilla Lampkin,DEM,2014,2016,2,No,Yes,Yes
10,Arkansas,State Representative,10,Mike Holcomb,DEM,2014,2016,2,No,Yes,Yes
11,Arkansas,State Representative,13,David Hillman,DEM,2012,2014,1,No,Yes,Yes
12,Arkansas,State Representative,14,Camille Bennett,DEM,2014,2016,1,No,Yes,No
13,Arkansas,State Representative,15,Kenneth Bragg,REP,2014,2016,2,No,Yes,Yes
14,Arkansas,State Representative,18,Richard Womack,REP,2014,2016,2,No,Yes,Yes
15,Arkansas,State Representative,19,Justin Gonzales,REP,2014,2016,1,No,Yes,Yes
16,Arkansas,State Representative,20,Nate Bell,REP,2014,2016,2,No,Yes,Yes
17,Arkansas,State Representative,22,Nate Bell,REP,2010,2012,1,No,Yes,No
18,Arkansas,State Representative,24,Bruce Cozart,REP,2012,2014,2,No,Yes,Yes
19,Arkansas,State Representative,25,John Vines,DEM,2012,2014,1,No,Yes,Yes
20,Arkansas,State Representative,26,Laurie Rushing,REP,2014,2016,1,No,Yes,No
21,Arkansas,State Representative,27,Andy Mayberry,REP,2010,2012,1,No,Yes,Yes
22,Arkansas,State Representative,28,Kim Hammer,REP,2012,2014,2,No,Yes,No
23,Arkansas,State Representative,31,Andy Davis,REP,2014,2016,2,No,Yes,Yes
24,Arkansas,State Representative,32,Jim Sorvillo,REP,2014,2016,1,No,Yes,Yes
25,Arkansas,State Representative,33,Fred Allen,DEM,2010,2012,2,No,No,Yes
26,Arkansas,State Representative,34,John Walker,DEM,2010,2012,1,No,Yes,Yes
27,Arkansas,State Representative,35,Clarke Tucker,DEM,2014,2016,1,No,No,Yes
28,Arkansas,State Representative,38,Donnie Copeland,REP,2014,2016,1,No,Yes,Yes
29,Arkansas,State Representative,39,Mark Lowery,REP,2012,2014,1,No,No,Yes
30,Arkansas,State Representative,40,Douglas House,REP,2012,2014,1,No,Yes,Yes
31,Arkansas,State Representative,41,Karilyn Brown,REP,2014,2016,1,No,Yes,Yes
32,Arkansas,State Representative,44,Joe Farrer,REP,2012,2014,1,No,Yes,Yes
33,Arkansas,State Representative,45,Jeremy Gillam,REP,2012,2014,1,No,Yes,Yes
34,Arkansas,State Representative,46,Mark Biviano,REP,2012,2014,1,No,Yes,Yes
35,Arkansas,State Representative,47,Stephen Meeks,REP,2010,2012,1,No,Yes,Yes
36,Arkansas,State Representative,49,Jeremy Gillam,REP,2010,2012,1,No,Yes,Yes
37,Arkansas,State Representative,50,Mark Biviano,REP,2010,2012,1,No,Yes,Yes
38,Arkansas,State Representative,51,Deborah Ferguson,DEM,2014,2016,2,No,Yes,Yes
39,Arkansas,State Representative,52,Dwight Tosh,REP,2014,2016,1,No,Yes,Yes
40,Arkansas,State Representative,53,Dan Sullivan,REP,2014,2016,1,No,Yes,No
41,Arkansas,State Representative,54,David Wallace,REP,2014,2016,1,No,Yes,Yes
42,Arkansas,State Representative,56,Buddy Lovell,DEM,2010,2012,2,No,Yes,Yes
43,Arkansas,State Representative,57,Mary Broadaway,DEM,2014,2016,2,No,Yes,Yes
44,Arkansas,State Representative,58,Brandt Smith Jr.,REP,2014,2016,1,No,Yes,Yes
45,Arkansas,State Representative,59,Jack Ladyman,REP,2014,2016,1,No,Yes,Yes
46,Arkansas,State Representative,60,James Ratliff,DEM,2014,2016,2,No,Yes,Yes
47,Arkansas,State Representative,61,Scott Baltz,DEM,2014,2016,2,No,Yes,Yes
48,Arkansas,State Representative,62,Michelle Gray,REP,2014,2016,1,No,Yes,Yes
49,Arkansas,State Representative,63,James Sturch,REP,2014,2016,1,No,Yes,No
50,Arkansas,State Representative,64,John Payton,REP,2012,2014,1,No,Yes,Yes
51,Arkansas,State Representative,65,Rick Beck,REP,2014,2016,1,No,Yes,Yes
52,Arkansas,State Representative,66,Josh Miller,REP,2012,2014,1,No,Yes,Yes
53,Arkansas,State Representative,67,Stephen Meeks,REP,2012,2014,1,No,Yes,No
54,Arkansas,State Representative,68,Trevor Drown,REP,2014,2016,1,No,Yes,No
55,Arkansas,State Representative,69,Betty Warren Overbey,DEM,2012,2014,1,No,Yes,Yes
56,Arkansas,State Representative,70,David Meeks,REP,2014,2016,2,No,Yes,Yes
57,Arkansas,State Representative,72,Stephen Magie,DEM,2014,2016,2,No,Yes,Yes
58,Arkansas,State Representative,73,Mary Bentley,REP,2014,2016,1,No,Yes,Yes
59,Arkansas,State Representative,74,Jon Eubanks,REP,2012,2014,1,No,Yes,Yes
60,Arkansas,State Representative,75,Charlotte Vining Douglas,REP,2012,2014,1,No,Yes,Yes
61,Arkansas,State Representative,76,Homer Lenderman,DEM,2010,2012,1,No,Yes,No
62,Arkansas,State Representative,77,Stephanie Malone,REP,2012,2014,1,No,Yes,Yes
63,Arkansas,State Representative,78,Billy Gaskill,DEM,2010,2012,2,No,Yes,Yes
64,Arkansas,State Representative,80,Charlene Fite,REP,2014,2016,2,No,Yes,Yes
65,Arkansas,State Representative,81,Justin Harris,REP,2012,2014,1,No,Yes,Yes
66,Arkansas,State Representative,82,Bill Gossage,REP,2012,2014,1,No,Yes,Yes
67,Arkansas,State Representative,83,Leslee Milam Post,DEM,2010,2012,1,No,Yes,No
68,Arkansas,State Representative,84,Charles Collins,REP,2014,2016,2,No,Yes,Yes
69,Arkansas,State Representative,85,David Whitaker,DEM,2012,2014,1,No,Yes,Yes
70,Arkansas,State Representative,86,Greg Leding,DEM,2012,2014,1,No,No,Yes
71,Arkansas,State Representative,87,Justin Harris,REP,2010,2012,1,No,Yes,Yes
72,Arkansas,State Representative,88,Randy Alexander,REP,2012,2014,1,No,Yes,Yes
73,Arkansas,State Representative,89,Micah Neal,REP,2012,2014,1,No,Yes,Yes
74,Arkansas,State Representative,90,David Branscum,REP,2010,2012,1,No,Yes,No
75,Arkansas,State Representative,92,Greg Leding,DEM,2010,2012,1,Yes,Yes,Yes
76,Arkansas,State Representative,93,Jim Dotson,REP,2014,2016,1,No,Yes,No
77,Arkansas,State Representative,94,Rebecca Petty,REP,2014,2016,1,No,Yes,Yes
78,Arkansas,State Representative,95,Sue Scott,REP,2014,2016,2,No,Yes,Yes
79,Arkansas,State Representative,96,Grant Hodges,REP,2014,2016,1,No,Yes,Yes
80,Arkansas,State Representative,97,Bob Ballinger,REP,2014,2016,2,No,Yes,Yes
81,Arkansas,State Representative,98,Donna Hutchinson,REP,2010,2012,3,No,Yes,Yes
82,Arkansas,State Representative,99,Kelley Linck,REP,2012,2014,1,No,Yes,Yes
83,Arkansas,State Representative,100,Nelda Speaks,REP,2014,2016,1,No,Yes,Yes
84,Arkansas,State Senator,6,Sean McGary,REP,2012,2016,1,No,Yes,Yes
85,Arkansas,State Senator,7,Jon Woods,REP,2012,2016,1,No,Yes,Yes
86,Arkansas,State Senator,9,Bruce Holland,REP,2012,2016,1,No,Yes,Yes
87,Arkansas,State Senator,10,Missy Thomas Irvin,REP,2010,2012,1,No,Yes,Yes
88,Arkansas,State Senator,11,Jimmy Hickey Jr.,REP,2012,2016,1,No,Yes,Yes
89,Arkansas,State Senator,13,Alan Clark,REP,2012,2016,1,No,Yes,Yes
90,Arkansas,State Senator,14,Bill Sample,REP,2014,2018,1,No,Yes,Yes
91,Arkansas,State Senator,15,David Sanders,REP,2012,2014,1,No,Yes,No
92,Arkansas,State Senator,16,Greg Standridge,REP,2015,2016,1,No,Yes,No
93,Arkansas,State Senator,18,Missy Thomas Irvin,REP,2012,2014,1,No,Yes,Yes
94,Arkansas,State Senator,19,Linda Collins Smith,REP,2014,2018,1,No,Yes,No
95,Arkansas,State Senator,20,Blake Johnson,REP,2014,2018,1,No,Yes,Yes
96,Arkansas,State Senator,21,John Cooper,REP,2014,2016,1,No,Yes,Yes
97,Arkansas,State Senator,22,Jeremy Young Hutchinson,REP,2010,2012,1,No,Yes,Yes
98,Arkansas,State Senator,23,Ronald Caldwell,REP,2012,2016,1,No,Yes,Yes
99,Arkansas,State Senator,25,Stephanie Flowers,DEM,2012,2016,1,No,Yes,Yes
100,Arkansas,State Senator,26,Eddie Cheatham,DEM,2012,2016,1,No,Yes,Yes
