office,candidate,party,state,incumbency,result,total money,district
Governor,Phil Bryant,REP,MS,Incumbent,Won-General,4950652.22,nan
Lieutenant Governor,Tate Reeves,REP,MS,Incumbent,Won-General,4200032.72,nan
Attorney General,Jim Hood,DEM,MS,Incumbent,Won-General,2047472.29,nan
Secretary Of State,Delbert Hosemann,REP,MS,Incumbent,Won-General,1493468.36,nan
Attorney General,Mike Hurst,REP,MS,Challenger,Lost-General,1250163.04,nan
Treasurer,Lynn Fitch,REP,MS,Incumbent,Won-General,1061170.54,nan
State Representative,Philip Gunn,REP,MS,Incumbent,Default Winner-General,877825.57,56
Insurance Commissioner,Mike Chaney,REP,MS,Incumbent,Default Winner-General,772944.13,nan
U.S. Representative,John Trent Kelly,REP,MS,Open,Won-General Runoff,688560.91,1
Auditor,Stacey Pickering,REP,MS,Incumbent,Won-General,568790.62,nan
Public Service Commissioner District Southern,Samuel Britton,REP,MS,Open,Won-General,557158.98,nan
U.S. Representative,Starner Jones,REP,MS,Open,Lost-General,528638.39,1
U.S. Representative,Boyce Adams Jr.,REP,MS,Open,Lost-General,525464.99,1
U.S. Representative,Greg Pirkle,REP,MS,Open,Lost-General,487234.76,1
Transportation Commissioner District Central,Dick Hall,REP,MS,Incumbent,Won-General,465500.0,nan
U.S. Representative,Mike Tagert,REP,MS,Open,Lost-General,457725.0,1
Agriculture Commissioner,Cindy Hyde-Smith,REP,MS,Incumbent,Won-General,423981.88,nan
Transportation Commissioner District Northern,Mike Tagert,REP,MS,Incumbent,Won-General,376811.0,nan
State Representative,Joel Bomgar,REP,MS,Open,Default Winner-General,341924.19,58
State Senator,William Longwitz,REP,MS,Incumbent,Default Winner-General,306823.44,25
U.S. Representative,Samuel Adcock,REP,MS,Open,Lost-General,300610.06,1
Public Service Commissioner District Central,Cecil Brown,DEM,MS,Open,Won-General,300530.84,nan
State Representative,Sam Mims,REP,MS,Incumbent,Won-General,299781.0,97
State Senator,Joey Fillingane,REP,MS,Incumbent,Won-General,283791.62,41
Public Service Commissioner District Northern,Brandon Presley,DEM,MS,Incumbent,Won-General,270986.24,nan
State Senator,Dean Kirby,REP,MS,Incumbent,Default Winner-General,265799.0,30
U.S. Representative,Edward Troy Holliday,REP,MS,Open,Lost-General,257453.09,1
U.S. Representative,Nancy Adams Collins,REP,MS,Open,Lost-General,247121.35,1
State Senator,Eugene Clarke,REP,MS,Incumbent,Won-General,245260.37,22
