office,candidate,party,state,incumbency,result,total money,district
Governor,John William Conway,DEM,KY,Open,Lost-General,14489447.08,nan
Attorney General,Andy Beshear,DEM,KY,Open,Won-General,8156199.25,nan
Governor,Matthew Bevin,REP,KY,Open,Won-General,5835069.98,nan
Secretary Of State,Alison Lundergan Grimes,DEM,KY,Open,Won-General,1167328.58,nan
Auditor,Adam Edelen,DEM,KY,Incumbent,Lost-General,988345.96,nan
Agriculture Commissioner,Ryan Quarles,REP,KY,Open,Won-General,571348.0,nan
Agriculture Commissioner,Jean-Marie Lawson Spann,DEM,KY,Open,Lost-General,366699.51,nan
Attorney General,Whitney Westerfield,REP,KY,Open,Lost-General,360840.35,nan
Treasurer,Allison Ball,REP,KY,Open,Won-General,262149.52,nan
Supreme Court District 007,Janet Stumbo,IND,KY,Open,Lost-General,221225.33,nan
Supreme Court District 007,Sam Wright,IND,KY,Open,Won-General,205398.19,nan
State Senator,Kelly Caudill,DEM,KY,Open,Lost-General,182316.95,27
State Senator,Stephen West,REP,KY,Open,Won-General,164056.73,27
Treasurer,Rick Nelson,DEM,KY,Open,Lost-General,128317.79,nan
Governor,Drew Curtis,IND,KY,Open,Lost-General,101592.25,nan
Secretary Of State,Stephen Knipper,REP,KY,Open,Lost-General,59531.81,nan
Auditor,Mike Harmon,REP,KY,Challenger,Won-General,57361.46,nan
