office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Daniel Donovan Jr.,REP,NY,Open,Won-General,1190039.21,11
State Senator,Frederick Akshar II,REP,NY,Open,Won-General,724837.0,52
U.S. Representative,Vincent Gentile,DEM,NY,Open,Lost-General,249168.5,11
State Representative,Shirley Patterson,INDEPENDENCE,NY,Open,Lost-General,116738.0,43
State Senator,Barbara Fiala,DEM,NY,Open,Lost-General,87267.0,52
State Representative,Pamela Harris,DEM,NY,Open,Won-General,83327.25,46
State Representative,Alicia Hyndman,DEM,NY,Open,Won-General,82216.66,29
State Representative,Pamela Jo Hunter,DEM,NY,Open,Won-General,54352.0,128
State Representative,Geoffrey Davis,LOVE YOURSELF,NY,Open,Lost-General,32850.0,43
State Representative,Lucretia Regina-Potter,REP,NY,Open,Lost-General,28145.0,46
State Representative,John Sharon,REP,NY,Open,Lost-General,18179.37,128
State Senator,Roxanne Persaud,DEM,NY,Open,Won-General,15576.26,19
U.S. Representative,James Lane,GRN,NY,Open,Lost-General,14241.0,11
State Representative,Scherie Murray,REP,NY,Open,Lost-General,13543.43,29
State Representative,Diana Richardson,GREEN WORKING FAMILIES,NY,Open,Won-General,10800.0,43
State Representative,David Stott,CONSERVATIVE,NY,Open,Lost-General,9317.65,128
State Representative,Menachem Raitport,REP,NY,Open,Lost-General,7638.0,43
State Senator,Jeffrey Ferretti,REP,NY,Open,Lost-General,0.0,19
State Senator,Elias Weir,CONSERVATIVE,NY,Open,Lost-General,0.0,19
