office,candidate,party,state,incumbency,result,total money,district
Governor,David Vitter,REP,LA,Open,Lost-General,11062460.83,nan
Governor,John Bel Edwards,DEM,LA,Open,Won-General,10346659.81,nan
Lieutenant Governor,William Nungesser,REP,LA,Open,Won-General,4397254.22,nan
Governor,Scott Angelle,REP,LA,Open,Lost-Top Two Primary,4179995.89,nan
Governor,Jay Dardenne,REP,LA,Open,Lost-Top Two Primary,3919184.31,nan
Attorney General,Jeffrey Martin Landry,REP,LA,Challenger,Won-General,3200023.01,nan
Treasurer,John Neely Kennedy,REP,LA,Incumbent,Default Winner-General,2367887.4,nan
Attorney General,James Caldwell,REP,LA,Incumbent,Lost-General,1947095.19,nan
Lieutenant Governor,John Young,REP,LA,Open,Lost-Top Two Primary,1818057.4,nan
Insurance Commissioner,Jim Donelon,REP,LA,Incumbent,Default Winner-General,1267336.18,nan
Agriculture Commissioner,Michael Strain,REP,LA,Incumbent,Default Winner-General,1021923.96,nan
State Senator,John Alario Jr.,REP,LA,Incumbent,Default Winner-General,698346.1,8
Secretary Of State,John Schedler,REP,LA,Incumbent,Default Winner-General,550805.0,nan
State Senator,Norbert Chabert,REP,LA,Incumbent,Default Winner-General,529166.87,20
State Senator,Daniel Martiny,REP,LA,Incumbent,Default Winner-General,515424.77,10
State Senator,Michael Fesi,REP,LA,Challenger,Lost-Top Two Primary,510313.11,20
Attorney General,Martin Maley Sr.,REP,LA,Challenger,Lost-Top Two Primary,505784.58,nan
State Representative,Walter Leger III,DEM,LA,Incumbent,Default Winner-General,503899.01,91
Secretary Of State,Chris Tyson,DEM,LA,Challenger,Lost-Top Two Primary,491920.6,nan
State Senator,Mickey Murphy,DEM,LA,Open,Lost-General,471904.74,12
State Senator,Ryan Gatti,REP,LA,Open,Won-General,443248.72,36
Lieutenant Governor,Melvin Holden,DEM,LA,Open,Lost-General,433567.09,nan
State Senator,James Fannin,REP,LA,Open,Default Winner-General,423196.7,35
State Senator,Jeffery Arnold,DEM,LA,Open,Lost-General,399431.47,7
State Representative,Ryan Eugene Heck,REP,LA,Open,Lost-General,382208.43,69
State Senator,Ronnie Johns,REP,LA,Incumbent,Default Winner-General,365978.84,27
State Senator,Mike Walsworth,REP,LA,Incumbent,Default Winner-General,363329.92,33
