,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Tennessee,Governor,0,Bill Haslam,REP,2014,2018,0,No,No,No
1,Tennessee,State Representative,1,John Crawford,REP,2016,2018,1,Yes,Yes,Yes
2,Tennessee,State Representative,1,Jon Lundberg,REP,2012,2014,4,Yes,Yes,Yes
3,Tennessee,State Representative,2,Bud Hulsey,REP,2016,2018,2,No,Yes,Yes
4,Tennessee,State Representative,2,Tony Shipley,REP,2012,2014,3,No,Yes,Yes
5,Tennessee,State Representative,3,Timothy Hill,REP,2016,2018,3,No,Yes,Yes
6,Tennessee,State Representative,3,Timothy Hill,REP,2012,2014,1,No,Yes,Yes
7,Tennessee,State Representative,4,John Holsclaw Jr.,REP,2016,2018,2,Yes,Yes,No
8,Tennessee,State Representative,4,Kent Williams,IND,2012,2014,4,No,Yes,No
9,Tennessee,State Representative,5,David Hawk,REP,2016,2018,8,Yes,Yes,Yes
10,Tennessee,State Representative,5,David Hawk,REP,2012,2014,6,No,Yes,Yes
11,Tennessee,State Representative,6,Micah Van Huss,REP,2016,2018,3,No,Yes,No
12,Tennessee,State Representative,6,Micah Van Huss,REP,2012,2014,1,No,Yes,No
13,Tennessee,State Representative,7,Matthew Hill,REP,2016,2018,7,No,Yes,Yes
14,Tennessee,State Representative,7,Matthew Hill,REP,2012,2014,5,No,Yes,Yes
15,Tennessee,State Representative,8,Art Swann,REP,2016,2018,4,Yes,Yes,No
16,Tennessee,State Representative,8,Art Swann,REP,2012,2014,2,Yes,Yes,No
17,Tennessee,State Representative,9,Gary Hicks Jr.,REP,2016,2018,1,No,Yes,No
18,Tennessee,State Representative,9,Mike Harrison,REP,2012,2014,6,Yes,Yes,No
19,Tennessee,State Representative,10,Tilman Goins,REP,2016,2018,3,Yes,Yes,No
20,Tennessee,State Representative,10,Tilman Goins,REP,2012,2014,1,Yes,Yes,No
21,Tennessee,State Representative,11,Jeremy Faison,REP,2016,2018,4,No,Yes,No
22,Tennessee,State Representative,11,Jeremy Faison,REP,2012,2014,2,No,Yes,No
23,Tennessee,State Representative,12,Bruce Dale Carr,REP,2016,2018,3,Yes,Yes,Yes
24,Tennessee,State Representative,12,Bruce Dale Carr,REP,2012,2014,1,Yes,Yes,Yes
25,Tennessee,State Representative,13,Eddie Smith,REP,2016,2018,2,No,Yes,Yes
26,Tennessee,State Representative,13,Gloria Johnson,DEM,2012,2014,1,No,Yes,Yes
27,Tennessee,State Representative,14,Jason Zachary,REP,2016,2018,2,No,No,Yes
28,Tennessee,State Representative,14,Ryan Haynes,REP,2012,2014,3,No,No,Yes
29,Tennessee,State Representative,15,Rick Staples,DEM,2016,2018,1,No,Yes,Yes
30,Tennessee,State Representative,15,Joe Armstrong,DEM,2012,2014,7,No,Yes,Yes
31,Tennessee,State Representative,16,Bill Dunn,REP,2016,2018,9,Yes,Yes,Yes
32,Tennessee,State Representative,16,Bill Dunn,REP,2012,2014,7,No,Yes,Yes
33,Tennessee,State Representative,17,Andrew Farmer,REP,2016,2018,3,Yes,Yes,Yes
34,Tennessee,State Representative,17,Andrew Farmer,REP,2012,2014,1,No,Yes,Yes
35,Tennessee,State Representative,18,Martin Daniel,REP,2016,2018,2,No,No,Yes
36,Tennessee,State Representative,18,Steve Hall,REP,2012,2014,2,No,No,Yes
37,Tennessee,State Representative,19,Harry Brooks,REP,2016,2018,8,Yes,Yes,No
38,Tennessee,State Representative,19,Harry Brooks,REP,2012,2014,6,Yes,Yes,No
39,Tennessee,State Representative,20,Bob Ramsey,REP,2016,2018,5,No,Yes,Yes
40,Tennessee,State Representative,20,Bob Ramsey,REP,2012,2014,3,Yes,Yes,Yes
41,Tennessee,State Representative,21,Jimmy Lloyd Matlock,REP,2016,2018,6,No,Yes,No
42,Tennessee,State Representative,21,Jimmy Lloyd Matlock,REP,2012,2014,4,No,Yes,No
43,Tennessee,State Representative,22,Dan Howell,REP,2016,2018,2,No,Yes,Yes
44,Tennessee,State Representative,22,Eric Watson,REP,2012,2014,4,No,Yes,Yes
45,Tennessee,State Representative,23,John Forgety,REP,2016,2018,4,No,Yes,No
46,Tennessee,State Representative,23,John Forgety,REP,2012,2014,2,No,Yes,No
47,Tennessee,State Representative,24,Kevin Brooks,REP,2016,2018,6,Yes,Yes,No
48,Tennessee,State Representative,24,Kevin Brooks,REP,2012,2014,4,Yes,Yes,No
49,Tennessee,State Representative,25,Cameron Sexton,REP,2016,2018,4,No,Yes,Yes
50,Tennessee,State Representative,25,Cameron Sexton,REP,2012,2014,2,No,Yes,Yes
51,Tennessee,State Representative,26,Gerald McCormick,REP,2016,2018,7,Yes,No,Yes
52,Tennessee,State Representative,26,Gerald McCormick,REP,2012,2014,5,No,No,Yes
53,Tennessee,State Representative,27,Patsy Hazlewood,REP,2016,2018,2,No,Yes,Yes
54,Tennessee,State Representative,27,Richard Floyd,REP,2012,2014,4,No,Yes,Yes
55,Tennessee,State Representative,28,Joanne Favors,DEM,2016,2018,3,Yes,No,Yes
56,Tennessee,State Representative,28,Joanne Favors,DEM,2012,2014,1,No,No,Yes
57,Tennessee,State Representative,29,Mike Carter,REP,2016,2018,3,Yes,Yes,Yes
58,Tennessee,State Representative,29,Mike Carter,REP,2012,2014,1,Yes,Yes,Yes
59,Tennessee,State Representative,30,Marc Gravitt,REP,2016,2018,2,No,Yes,No
60,Tennessee,State Representative,30,Vince Dean,REP,2012,2014,4,No,Yes,No
61,Tennessee,State Representative,31,Ron Travis,REP,2016,2018,3,Yes,Yes,Yes
62,Tennessee,State Representative,31,Ron Travis,REP,2012,2014,1,Yes,Yes,Yes
63,Tennessee,State Representative,32,Kent Calfee,REP,2016,2018,3,No,Yes,Yes
64,Tennessee,State Representative,32,Kent Calfee,REP,2012,2014,1,No,Yes,Yes
65,Tennessee,State Representative,33,John Ragan,REP,2016,2018,4,No,No,Yes
66,Tennessee,State Representative,33,John Ragan,REP,2012,2014,2,No,No,Yes
67,Tennessee,State Representative,34,Tim Rudd,REP,2016,2018,1,No,Yes,Yes
68,Tennessee,State Representative,34,Rick Womick,REP,2012,2014,2,No,Yes,Yes
69,Tennessee,State Representative,35,Jerry Sexton,REP,2016,2018,2,Yes,Yes,No
70,Tennessee,State Representative,35,Coach Roach,REP,2012,2014,7,Yes,Yes,No
71,Tennessee,State Representative,36,Dennis Powers,REP,2016,2018,4,No,Yes,Yes
72,Tennessee,State Representative,36,Dennis Powers,REP,2012,2014,2,No,Yes,Yes
73,Tennessee,State Representative,37,Dawn White,REP,2016,2018,3,No,Yes,Yes
74,Tennessee,State Representative,37,Dawn White,REP,2012,2014,1,No,Yes,Yes
75,Tennessee,State Representative,38,Kelly Keisling,REP,2016,2018,4,No,Yes,Yes
76,Tennessee,State Representative,38,Kelly Keisling,REP,2012,2014,2,No,Yes,Yes
77,Tennessee,State Representative,39,David Alexander,REP,2016,2018,4,No,Yes,No
78,Tennessee,State Representative,39,David Alexander,REP,2012,2014,2,No,Yes,No
79,Tennessee,State Representative,40,Terri Lynn Weaver,REP,2016,2018,5,No,Yes,No
80,Tennessee,State Representative,40,Terri Lynn Weaver,REP,2012,2014,3,No,Yes,No
81,Tennessee,State Representative,41,John Mark Windle,DEM,2016,2018,9,No,Yes,Yes
82,Tennessee,State Representative,41,John Mark Windle,DEM,2012,2014,7,No,Yes,Yes
83,Tennessee,State Representative,42,Ryan Williams,REP,2016,2018,4,No,Yes,Yes
84,Tennessee,State Representative,42,Ryan Williams,REP,2012,2014,2,No,Yes,Yes
85,Tennessee,State Representative,43,Paul Sherrell,REP,2016,2018,1,No,Yes,No
86,Tennessee,State Representative,43,Charles Curtiss,DEM,2012,2014,7,No,Yes,No
87,Tennessee,State Representative,44,William Lamberth,REP,2016,2018,3,No,Yes,Yes
88,Tennessee,State Representative,44,William Lamberth,REP,2012,2014,1,No,Yes,Yes
89,Tennessee,State Representative,45,Courtney Rogers,REP,2016,2018,3,Yes,Yes,No
90,Tennessee,State Representative,45,Courtney Rogers,REP,2012,2014,1,No,Yes,No
91,Tennessee,State Representative,46,Mark Pody,REP,2016,2018,4,No,No,No
92,Tennessee,State Representative,46,Mark Pody,REP,2012,2014,2,Yes,No,No
93,Tennessee,State Representative,47,Judd Matheny,REP,2016,2018,8,Yes,Yes,No
94,Tennessee,State Representative,47,Judd Matheny,REP,2012,2014,6,No,Yes,No
95,Tennessee,State Representative,48,Gregory Bryan Terry,REP,2016,2018,2,No,Yes,Yes
96,Tennessee,State Representative,48,Joe Carr,REP,2012,2014,3,Yes,Yes,Yes
97,Tennessee,State Representative,49,Mike Sparks,REP,2016,2018,4,No,No,No
98,Tennessee,State Representative,49,Mike Sparks,REP,2012,2014,2,No,No,No
99,Tennessee,State Representative,50,Bo Mitchell,DEM,2016,2018,3,No,Yes,Yes
100,Tennessee,State Representative,50,Bo Mitchell,DEM,2012,2014,1,No,Yes,Yes
101,Tennessee,State Representative,51,Bill Beck,DEM,2016,2018,2,Yes,No,Yes
102,Tennessee,State Representative,51,Mike Turner,DEM,2012,2014,7,Yes,No,Yes
103,Tennessee,State Representative,52,Mike Stewart,DEM,2016,2018,5,Yes,Yes,Yes
104,Tennessee,State Representative,52,Mike Stewart,DEM,2012,2014,3,No,Yes,Yes
105,Tennessee,State Representative,53,Jason Powell,DEM,2016,2018,3,No,Yes,Yes
106,Tennessee,State Representative,53,Jason Powell,DEM,2012,2014,1,No,Yes,Yes
107,Tennessee,State Representative,54,Brenda Gilmore,DEM,2016,2018,6,No,No,Yes
108,Tennessee,State Representative,54,Brenda Gilmore,DEM,2012,2014,4,Yes,No,Yes
109,Tennessee,State Representative,55,John Ray Clemmons,DEM,2016,2018,2,Yes,Yes,Yes
110,Tennessee,State Representative,55,Gary Odom,DEM,2012,2014,7,No,Yes,Yes
111,Tennessee,State Representative,56,Beth Harwell,REP,2016,2018,9,No,Yes,No
112,Tennessee,State Representative,56,Beth Harwell,REP,2012,2014,7,Yes,Yes,No
113,Tennessee,State Representative,57,Susan Lynn,REP,2016,2018,3,No,Yes,No
114,Tennessee,State Representative,57,Susan Lynn,REP,2012,2014,1,Yes,Yes,No
115,Tennessee,State Representative,58,Harold Love,DEM,2016,2018,3,Yes,No,Yes
116,Tennessee,State Representative,58,Harold Love,DEM,2012,2014,1,Yes,No,Yes
117,Tennessee,State Representative,59,Sherry Jones,DEM,2016,2018,9,Yes,No,Yes
118,Tennessee,State Representative,59,Sherry Jones,DEM,2012,2014,7,No,No,Yes
119,Tennessee,State Representative,60,Darren Jernigan,DEM,2016,2018,3,No,Yes,Yes
120,Tennessee,State Representative,60,Darren Jernigan,DEM,2012,2014,1,No,Yes,Yes
