,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,South Carolina,Attorney General,0,Michael Alan Wilson,REP,2014,2018,0,No,Yes,No
1,South Carolina,Comptroller,0,Richard Eckstrom,REP,2014,2018,0,No,Yes,Yes
2,South Carolina,Governor,0,Nikki Haley,REP,2014,2018,0,No,No,No
3,South Carolina,Secretary Of State,0,John Mark Hammond,REP,2014,2018,0,No,Yes,No
4,South Carolina,State Representative,1,Bill Whitmire,REP,2016,2018,8,Yes,Yes,Yes
5,South Carolina,State Representative,2,Bill Sandifer III,REP,2016,2018,9,Yes,Yes,Yes
6,South Carolina,State Representative,3,Gary Clary,REP,2016,2018,2,No,Yes,Yes
7,South Carolina,State Representative,4,Davey Hiott,REP,2016,2018,7,No,Yes,No
8,South Carolina,State Representative,5,Neal Anthony Collins,REP,2016,2018,2,Yes,Yes,No
9,South Carolina,State Representative,6,Brian Keith White,REP,2016,2018,9,Yes,Yes,No
10,South Carolina,State Representative,7,Jay West IV,REP,2016,2018,1,No,Yes,No
11,South Carolina,State Representative,8,Jonathon Hill,REP,2016,2018,2,No,Yes,No
12,South Carolina,State Representative,9,Anne Thayer,REP,2016,2018,4,No,Yes,Yes
13,South Carolina,State Representative,10,Joshua Putnam,REP,2016,2018,4,No,Yes,Yes
14,South Carolina,State Representative,11,Craig Gagnon,REP,2016,2018,3,Yes,Yes,No
15,South Carolina,State Representative,12,Julia Parks,DEM,2016,2018,1,No,Yes,Yes
16,South Carolina,State Representative,13,John McCravy,REP,2016,2018,1,No,Yes,Yes
17,South Carolina,State Representative,14,Mike Pitts,REP,2016,2018,8,Yes,Yes,Yes
18,South Carolina,State Representative,15,Samuel Rivers Jr.,REP,2016,2018,3,No,Yes,No
19,South Carolina,State Representative,16,Mark Willis,REP,2016,2018,5,No,Yes,Yes
20,South Carolina,State Representative,17,Mike Mikell Burns,REP,2016,2018,2,Yes,Yes,No
21,South Carolina,State Representative,18,Tommy Stringer,REP,2016,2018,5,Yes,Yes,No
22,South Carolina,State Representative,19,Dwight Loftis,REP,2016,2018,9,Yes,No,Yes
