,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Arizona,Attorney General,0,Mark Brnovich,REP,2014,2018,1,No,Yes,Yes
1,Arizona,Governor,0,Douglas Ducey,REP,2014,2018,1,No,No,No
2,Arizona,Secretary Of State,0,Michele Reagan,REP,2014,2018,1,No,Yes,No
3,Arizona,State Representative,1,Karen Elizabeth Fann,REP,2014,2016,1,No,No,No
4,Arizona,State Representative,2,Rosanna Gabaldon,DEM,2014,2016,1,No,No,No
5,Arizona,State Representative,2,Rosanna Gabaldon,DEM,2014,2016,1,No,No,No
6,Arizona,State Representative,3,Macario Saldate IV,DEM,2014,2016,2,No,No,Yes
7,Arizona,State Representative,4,Lisa Otondo,DEM,2014,2016,2,No,No,Yes
8,Arizona,State Representative,5,Regina Cobb,REP,2014,2016,1,No,Yes,No
9,Arizona,State Representative,6,Brenda Barton,REP,2014,2016,1,No,No,No
10,Arizona,State Representative,7,Albert Hale,DEM,2014,2016,2,No,No,Yes
11,Arizona,State Representative,8,Thomas Shope,REP,2014,2016,1,No,No,No
12,Arizona,State Representative,9,Randall Friese,DEM,2014,2016,1,No,No,Yes
13,Arizona,State Representative,10,Bruce Wheeler,DEM,2014,2016,1,No,No,Yes
14,Arizona,State Representative,11,Venden Leach,REP,2014,2016,1,No,No,No
15,Arizona,State Representative,12,Warren Petersen,REP,2014,2016,2,No,No,No
16,Arizona,State Representative,13,Steve Montenegro,REP,2014,2016,2,No,Yes,No
17,Arizona,State Representative,14,David Gowan,REP,2014,2016,2,No,No,No
18,Arizona,State Representative,15,Heather Carter,REP,2014,2016,2,No,No,No
19,Arizona,State Representative,16,Doug Coleman,REP,2014,2016,1,No,Yes,No
20,Arizona,State Representative,17,D Mesnard,REP,2014,2016,1,No,Yes,No
21,Arizona,State Representative,18,Bob Robson,REP,2014,2016,2,No,No,No
22,Arizona,State Representative,19,Mark Cardenas,DEM,2014,2016,2,No,No,Yes
23,Arizona,State Representative,20,Paul Boyer,REP,2014,2016,1,No,No,No
24,Arizona,State Representative,21,Rick Gray,REP,2014,2016,1,No,No,No
25,Arizona,State Representative,22,Phil Lovas,REP,2014,2016,2,No,No,No
26,Arizona,State Representative,23,Michelle Ugenti-Rita,REP,2014,2016,2,No,Yes,No
27,Arizona,State Representative,24,Lela Alston,DEM,2014,2016,1,No,No,Yes
28,Arizona,State Representative,25,Justin Olson,REP,2014,2016,2,No,Yes,No
29,Arizona,State Representative,26,Andrew Sherwood,DEM,2014,2016,1,No,No,Yes
30,Arizona,State Representative,27,Reginald Bolding,DEM,2014,2016,1,No,No,Yes
31,Arizona,State Representative,28,Eric Meyer,DEM,2014,2016,2,No,No,No
32,Arizona,State Representative,28,Eric Meyer,DEM,2014,2016,2,No,No,No
33,Arizona,State Representative,29,Richard Andrade,DEM,2014,2016,1,No,No,Yes
34,Arizona,State Representative,30,Jonathan Larkin,DEM,2014,2016,2,No,No,Yes
35,Arizona,State Senator,1,Stephen Pierce,REP,2014,2016,4,No,Yes,Yes
36,Arizona,State Senator,2,Andrea Dalessandro,DEM,2014,2016,1,No,Yes,No
