Candidate,Party,State,Office,Incumbency,Result,Total Money
"HANNAH, JIM",DEMOCRATIC,AR,SUPREME COURT-POSITION 005,Open,Won-General,202150.19
"KOONCE II, K MAX",REPUBLICAN,AR,SUPREME COURT-POSITION 005,Open,Lost-General,144252.72
"HUTCHINSON, JEREMY YOUNG",REPUBLICAN,AR,HOUSE DISTRICT 053,Incumbent,Won-General,113443.73
"BRYLES, STEVEN MARK",DEMOCRATIC,AR,SENATE DISTRICT 028,Open,Won-General,110639.00
"WHITAKER, RUTH",REPUBLICAN,AR,SENATE DISTRICT 027,Open,Won-General,105371.83
"FARIS, STEVE",DEMOCRATIC,AR,SENATE DISTRICT 006,Open,Won-General,100101.64
"GULLETT, BRENDA",DEMOCRATIC,AR,SENATE DISTRICT 009,Open,Won-General,95531.86
"TRUSTY, SHARON KATHLEEN",REPUBLICAN,AR,SENATE DISTRICT 012,Open,Won-General,92152.08
"LEDBETTER, SAM",DEMOCRATIC,AR,HOUSE DISTRICT 057,Open,Won-General,79910.90
"ARGUE JR, JIM B",DEMOCRATIC,AR,SENATE DISTRICT 015,Incumbent,Won-General,75974.91
"MALONE, W PERCY",DEMOCRATIC,AR,SENATE DISTRICT 003,Open,Won-General,74161.69
"WHITESIDE, JOHN N",DEMOCRATIC,AR,SENATE DISTRICT 012,Open,Lost-General,73189.42
"CASH, CLAUD V",DEMOCRATIC,AR,SENATE DISTRICT 029,Open,Won-General,71368.68
"REBICK, MARY JANE",REPUBLICAN,AR,SENATE DISTRICT 015,Challenger,Lost-General,68045.00
"ROEBUCK, TOMMY G",DEMOCRATIC,AR,HOUSE DISTRICT 036,Open,Won-General,59764.91
"GILLER, JOHN",REPUBLICAN,AR,HOUSE DISTRICT 050,Open,Lost-General,59728.84
"WILEY, DORVAN",DEMOCRATIC,AR,SENATE DISTRICT 027,Open,Lost-General,57355.72
"RACKLEY, DAVID",REPUBLICAN,AR,HOUSE DISTRICT 063,Incumbent,Won-General,53949.83
"JOHNSON, ROBERT W",DEMOCRATIC,AR,SENATE DISTRICT 025,Open,Won-General,51915.00
"HORN, BARBARA",DEMOCRATIC,AR,SENATE DISTRICT 004,Open,Won-General,51846.00
"HAAK, DAVID MORRIS",REPUBLICAN,AR,HOUSE DISTRICT 021,Incumbent,Won-General,50745.00
"ADDINGTON, RON",INDEPENDENT,AR,HOUSE DISTRICT 036,Open,Lost-General,48255.00
"SMITH, TERRY",DEMOCRATIC,AR,SENATE DISTRICT 013,Open,Won-General,47521.13
"WILKINS IV, HENRY (HANK)",DEMOCRATIC,AR,SENATE DISTRICT 008,Open,Won-General,47200.00
"BLEDSOE, CECILE HERNDON",REPUBLICAN,AR,HOUSE DISTRICT 003,Incumbent,Won-General,46698.70
"JEFFRESS, JIMMY L",DEMOCRATIC,AR,SENATE DISTRICT 001,Open,Won-General,45390.00
"BAILEY, LARRY A",REPUBLICAN,AR,HOUSE DISTRICT 033,Challenger,Lost-General,43706.15
"HERZFELD SR, ROBERT LEO",REPUBLICAN,AR,HOUSE DISTRICT 047,Open,Lost-General,42890.50
"BAKER, GILBERT",REPUBLICAN,AR,SENATE DISTRICT 020,Open,Won-General,42205.17
