Candidate,Party,State,Office,Incumbency,Result,Total Money
"FINCH, BILL",DEMOCRATIC,CT,SENATE DISTRICT 022,Challenger,Won-General,214891.30
"HANDLEY, MARY ANN",DEMOCRATIC,CT,SENATE DISTRICT 004,Incumbent,Won-General,176653.13
"HARTLEY, JOAN V",DEMOCRATIC,CT,SENATE DISTRICT 015,Open,Won-General,144654.50
"SCARPETTI, ANGELINA (LEE)",REPUBLICAN,CT,SENATE DISTRICT 022,Incumbent,Lost-General,143146.58
"MCDONALD, MICHAEL J",REPUBLICAN,CT,SENATE DISTRICT 015,Open,Lost-General,125935.32
"GARBER, ROSS",REPUBLICAN,CT,SENATE DISTRICT 004,Challenger,Lost-General,108617.01
"DAILY, EILEEN M",DEMOCRATIC,CT,SENATE DISTRICT 033,Incumbent,Won-General,102581.60
"SULLIVAN, KEVIN B",DEMOCRATIC,CT,SENATE DISTRICT 005,Incumbent,Won-General,100057.00
"CIOTTO, BIAGIO (BILLY)",DEMOCRATIC,CT,SENATE DISTRICT 009,Incumbent,Won-General,94840.00
"CRISCO JR, JOSEPH J",DEMOCRATIC,CT,SENATE DISTRICT 017,Incumbent,Won-General,84734.49
"GAFFEY, THOMAS P",DEMOCRATIC,CT,SENATE DISTRICT 013,Incumbent,Won-General,81704.11
"LEBEAU, GARY D",DEMOCRATIC,CT,SENATE DISTRICT 003,Incumbent,Won-General,75706.00
"PETERS, MELODIE",DEMOCRATIC,CT,SENATE DISTRICT 020,Incumbent,Won-General,71257.63
"PENN, ALVIN W",DEMOCRATIC,CT,SENATE DISTRICT 023,Incumbent,Won-General,71082.73
"LOONEY, MARTIN M",DEMOCRATIC,CT,SENATE DISTRICT 011,Incumbent,Won-General,66059.14
"DELUCA, LOUIS C",REPUBLICAN,CT,SENATE DISTRICT 032,Incumbent,Won-General,63729.00
"ANISKOVICH, WILLIAM A",REPUBLICAN,CT,SENATE DISTRICT 012,Incumbent,Won-General,62328.64
"DEPINO, CHRIS",REPUBLICAN,CT,HOUSE DISTRICT 097,Incumbent,Lost-General,62145.00
"RORABACK, ANDREW W",REPUBLICAN,CT,SENATE DISTRICT 030,Open,Won-General,59731.00
"CAPPIELLO, DAVID J",REPUBLICAN INDEPENDENT,CT,SENATE DISTRICT 024,Incumbent,Won-General,59568.00
"BOZEK, THOMAS A",DEMOCRATIC,CT,SENATE DISTRICT 006,Incumbent,Won-General,59305.74
"MCDERMOTT, BRIAN",DEMOCRATIC,CT,SENATE DISTRICT 034,Incumbent,Won-General,57049.00
"MCKINNEY, JOHN P",REPUBLICAN,CT,SENATE DISTRICT 028,Incumbent,Won-General,56745.00
"SOMMA, STEPHEN R",REPUBLICAN,CT,SENATE DISTRICT 016,Incumbent,Won-General,55716.29
"PUDLIN, DAVID",DEMOCRATIC,CT,HOUSE DISTRICT 024,Incumbent,Won-General,55440.06
"SMITH JR, WINTHROP S",REPUBLICAN,CT,SENATE DISTRICT 014,Incumbent,Won-General,54110.00
"HARP, TONI N",DEMOCRATIC,CT,SENATE DISTRICT 010,Incumbent,Won-General,53197.90
"PRAGUE, EDITH G",DEMOCRATIC,CT,SENATE DISTRICT 019,Incumbent,Won-General,51278.50
"MUSHINSKY, MARY M",DEMOCRATIC,CT,HOUSE DISTRICT 085,Incumbent,Won-General,47801.18
"RINALDI, DONALD S",DEMOCRATIC,CT,SENATE DISTRICT 016,Challenger,Lost-General,46782.44
"CLEARY, DENNIS H",REPUBLICAN,CT,HOUSE DISTRICT 080,Incumbent,Won-General,46034.77
"KLARIDES, THEMIS",REPUBLICAN,CT,HOUSE DISTRICT 114,Incumbent,Won-General,44955.00
"MURPHY, CHRISTOPHER S",DEMOCRATIC,CT,HOUSE DISTRICT 081,Incumbent,Won-General,44912.48
"LYONS, MOIRA K",DEMOCRATIC,CT,HOUSE DISTRICT 146,Incumbent,Won-General,42501.03
"HILLEGAS, RICK",REPUBLICAN,CT,SENATE DISTRICT 034,Challenger,Lost-General,41915.04
"COOK, CATHY WELLES",REPUBLICAN,CT,SENATE DISTRICT 018,Incumbent,Won-General,41063.20
"HARRIS, JONATHAN A",DEMOCRATIC,CT,HOUSE DISTRICT 019,Challenger,Lost-General,40300.24
"SHARKEY, J BRENDAN",DEMOCRATIC,CT,HOUSE DISTRICT 103,Challenger,Won-General,40182.13
"AWWAD, CATHERINE N",REPUBLICAN,CT,HOUSE DISTRICT 073,Open,Lost-General,39734.63
"WILLIAMS JR, DONALD E",DEMOCRATIC,CT,SENATE DISTRICT 029,Incumbent,Won-General,39641.67
"SCHEFFLER, WILLIAM L",DEMOCRATIC,CT,HOUSE DISTRICT 136,Challenger,Lost-General,39440.00
"FARRELL JR, JERRY",REPUBLICAN,CT,HOUSE DISTRICT 085,Challenger,Lost-General,38759.43
"NEWTON II, ERNEST E",DEMOCRATIC,CT,HOUSE DISTRICT 124,Incumbent,Won-General,37820.90
"FLOREN, OLIVIA R (LIVVY)",REPUBLICAN,CT,HOUSE DISTRICT 149,Open,Won-General,37343.00
"HARKINS, JOHN A",REPUBLICAN,CT,HOUSE DISTRICT 120,Incumbent,Won-General,37289.48
"PANARONI JR, PETER J",DEMOCRATIC,CT,HOUSE DISTRICT 102,Incumbent,Won-General,36429.41
"WILSON, E RICHARD",REPUBLICAN,CT,HOUSE DISTRICT 087,Challenger,Lost-General,36224.00
"WILLIS, ROBERTA B",DEMOCRATIC,CT,HOUSE DISTRICT 064,Open,Won-General,36116.55
"MCDONALD, ANNE B",DEMOCRATIC,CT,HOUSE DISTRICT 148,Incumbent,Won-General,35565.00
"DELGOBBO, KEVIN M",REPUBLICAN,CT,HOUSE DISTRICT 070,Incumbent,Won-General,35420.00
"DYSON, WILLIAM R",DEMOCRATIC,CT,HOUSE DISTRICT 094,Incumbent,Won-General,34290.00
"COLAPIETRO, THOMAS A",DEMOCRATIC,CT,SENATE DISTRICT 031,Incumbent,Won-General,34213.79
"STRATTON, JESSIE",DEMOCRATIC,CT,HOUSE DISTRICT 017,Incumbent,Won-General,33727.77
"AMANN, JAMES A",DEMOCRATIC,CT,HOUSE DISTRICT 118,Incumbent,Won-General,33618.49
"SERRA, JOSEPH C",DEMOCRATIC,CT,HOUSE DISTRICT 033,Incumbent,Won-General,33420.00
"LAWLOR, MICHAEL P",DEMOCRATIC,CT,HOUSE DISTRICT 099,Incumbent,Won-General,33350.00
"ROY, RICHARD F",DEMOCRATIC,CT,HOUSE DISTRICT 119,Incumbent,Won-General,33080.00
"FREY, JOHN H",REPUBLICAN,CT,HOUSE DISTRICT 111,Incumbent,Won-General,33046.99
"FONTANA, STEVE",DEMOCRATIC,CT,HOUSE DISTRICT 087,Incumbent,Won-General,32144.00
"KEELEY JR, ROBERT T",DEMOCRATIC,CT,HOUSE DISTRICT 125,Incumbent,Won-General,32070.00
"RACZKA, THEODORE V",DEMOCRATIC,CT,HOUSE DISTRICT 100,Incumbent,Won-General,31799.05
"ALTOBELLO JR, EMIL A (BUDDY)",DEMOCRATIC,CT,HOUSE DISTRICT 082,Incumbent,Won-General,31641.00
"BERGER, JEFFREY J",DEMOCRATIC,CT,HOUSE DISTRICT 073,Open,Won-General,31500.44
"DAMELIO, ANTHONY J",REPUBLICAN,CT,HOUSE DISTRICT 071,Incumbent,Won-General,30734.23
"ADINOLFI, ALFRED C (AL)",REPUBLICAN,CT,HOUSE DISTRICT 103,Incumbent,Lost-General,30544.91
"CREED, KEVIN E",DEMOCRATIC,CT,SENATE DISTRICT 030,Open,Lost-General,30050.60
"HORTON, BARNABY W",DEMOCRATIC,CT,HOUSE DISTRICT 002,Incumbent,Won-General,30047.10
"MARTINEZ, JOHN S",DEMOCRATIC,CT,HOUSE DISTRICT 095,Incumbent,Won-General,29720.00
"FARR, ROBERT",REPUBLICAN,CT,HOUSE DISTRICT 019,Incumbent,Won-General,29128.12
"GIBBONS, LILE R",REPUBLICAN,CT,HOUSE DISTRICT 150,Open,Won-General,29120.00
"HERLIHY JR, THOMAS J",REPUBLICAN,CT,SENATE DISTRICT 008,Incumbent,Won-General,29050.00
"JOSEPHY, BRUCE R",REPUBLICAN,CT,HOUSE DISTRICT 037,Challenger,Lost-General,29001.97
"FRITZ, MARY G",DEMOCRATIC,CT,HOUSE DISTRICT 090,Incumbent,Won-General,28916.23
"KERENSKY, NANCY E",DEMOCRATIC,CT,HOUSE DISTRICT 014,Incumbent,Won-General,28472.60
"WARD, ROBERT M",REPUBLICAN,CT,HOUSE DISTRICT 086,Incumbent,Won-General,28430.00
"KNIEP, SUSAN G",REPUBLICAN,CT,SENATE DISTRICT 003,Challenger,Lost-General,28406.69
"STONE, CHRISTOPHER R",DEMOCRATIC,CT,HOUSE DISTRICT 009,Incumbent,Won-General,28275.54
"WINKLER, LENNY T",REPUBLICAN,CT,HOUSE DISTRICT 041,Incumbent,Won-General,28195.00
"GODFREY, ROBERT D (BOB)",DEMOCRATIC,CT,HOUSE DISTRICT 110,Incumbent,Won-General,28128.00
"CHIRICO, ANTHONY",REPUBLICAN,CT,SENATE DISTRICT 033,Challenger,Lost-General,27510.00
"CONWAY, THOMAS F",DEMOCRATIC,CT,HOUSE DISTRICT 075,Incumbent,Won-General,27509.67
"JANOWSKI, CLAIRE",DEMOCRATIC,CT,HOUSE DISTRICT 056,Open,Won-General,27481.10
"HAMM, GAIL K",DEMOCRATIC,CT,HOUSE DISTRICT 034,Incumbent,Won-General,27389.69
"CURREY, MELODY A",DEMOCRATIC,CT,HOUSE DISTRICT 010,Incumbent,Won-General,27285.00
"MACDONALD, LISA K",REPUBLICAN,CT,HOUSE DISTRICT 020,Challenger,Lost-General,26259.39
"MORRIS, JOHN",REPUBLICAN,CT,HOUSE DISTRICT 064,Open,Lost-General,26189.15
"STILLMAN, ANDREA L",DEMOCRATIC,CT,HOUSE DISTRICT 038,Incumbent,Won-General,25995.88
"CONLIN, KIM A",REPUBLICAN,CT,HOUSE DISTRICT 102,Challenger,Lost-General,25772.00
"DILLON, PATRICIA",DEMOCRATIC,CT,HOUSE DISTRICT 092,Incumbent,Won-General,25588.00
"NARDELLO, VITTORINA ORSINI (VICKIE)",DEMOCRATIC,CT,HOUSE DISTRICT 089,Incumbent,Won-General,25253.70
"COLEMAN, ERIC D",DEMOCRATIC,CT,SENATE DISTRICT 002,Incumbent,Won-General,24975.82
"DOUGLAS, LINDA T",REPUBLICAN,CT,HOUSE DISTRICT 036,Open,Lost-General,24860.00
"GERAGOSIAN, JOHN C",DEMOCRATIC,CT,HOUSE DISTRICT 025,Incumbent,Won-General,24690.00
"GUGLIELMO, D ANTHONY (TONY)",REPUBLICAN,CT,SENATE DISTRICT 035,Incumbent,Won-General,24617.50
"ABRAMS, JIM",DEMOCRATIC,CT,HOUSE DISTRICT 083,Incumbent,Won-General,24226.00
"URBAN, DIANA S",REPUBLICAN,CT,HOUSE DISTRICT 043,Open,Won-General,24005.30
"BOUKUS, ELIZABETH (BETTY) A",DEMOCRATIC,CT,HOUSE DISTRICT 022,Incumbent,Won-General,23909.00
"DANDROW, ANN P",REPUBLICAN,CT,HOUSE DISTRICT 030,Incumbent,Won-General,23770.75
"LUDTKE, JOHN L",REPUBLICAN,CT,HOUSE DISTRICT 119,Challenger,Lost-General,23731.00
"OCONNOR, BRIAN J",DEMOCRATIC,CT,HOUSE DISTRICT 035,Open,Won-General,23668.50
"STAPLES, CAMERON C",DEMOCRATIC,CT,HOUSE DISTRICT 096,Incumbent,Won-General,23623.80
"WALLACE, LEWIS J",DEMOCRATIC,CT,HOUSE DISTRICT 109,Incumbent,Won-General,23015.00
"DARGAN, STEPHEN",DEMOCRATIC,CT,HOUSE DISTRICT 115,Incumbent,Won-General,22930.00
"SPALLONE, JAMES FIELD",DEMOCRATIC,CT,HOUSE DISTRICT 036,Open,Won-General,22905.00
"MENDENHALL, SUSAN B",REPUBLICAN,CT,HOUSE DISTRICT 042,Challenger,Lost-General,22884.72
"MORDASKY, JOHN D",DEMOCRATIC,CT,HOUSE DISTRICT 052,Incumbent,Won-General,22455.00
"PITEO, JOSH",REPUBLICAN,CT,HOUSE DISTRICT 034,Challenger,Lost-General,22310.00
"MCGRATTAN, MARY K",DEMOCRATIC,CT,HOUSE DISTRICT 042,Incumbent,Won-General,22300.19
"WERNER, STACY LYNN",DEMOCRATIC,CT,HOUSE DISTRICT 123,Challenger,Lost-General,22262.20
"GALLAGHER, DAN",REPUBLICAN,CT,HOUSE DISTRICT 035,Open,Lost-General,22169.00
"MANTILLA, EVELYN C",DEMOCRATIC,CT,HOUSE DISTRICT 004,Incumbent,Won-General,22118.00
"NAFIS, SANDRA H",DEMOCRATIC,CT,HOUSE DISTRICT 027,Incumbent,Won-General,22098.00
"COLLINS III, RAYMOND V",REPUBLICAN,CT,HOUSE DISTRICT 117,Incumbent,Won-General,21930.00
"ORANGE, LINDA A",DEMOCRATIC,CT,HOUSE DISTRICT 048,Incumbent,Won-General,21875.17
"STONE, JOHN (JACK)",REPUBLICAN,CT,HOUSE DISTRICT 134,Incumbent,Won-General,21675.00
"CHRIST, MICHAEL A",DEMOCRATIC,CT,HOUSE DISTRICT 011,Incumbent,Won-General,21035.39
"FLAHERTY, PATRICK J",DEMOCRATIC,CT,HOUSE DISTRICT 008,Incumbent,Won-General,20963.00
"MCCLUSKEY, DAVID",DEMOCRATIC,CT,HOUSE DISTRICT 020,Incumbent,Won-General,20910.70
"BOUGHTON, MARK D",REPUBLICAN INDEPENDENT,CT,HOUSE DISTRICT 138,Incumbent,Won-General,20890.50
"GONZALEZ, MINNIE",DEMOCRATIC,CT,HOUSE DISTRICT 003,Incumbent,Won-General,20825.11
"MCCOY, JASON L",REPUBLICAN,CT,HOUSE DISTRICT 056,Open,Lost-General,20485.00
"DOYLE, PAUL R",DEMOCRATIC,CT,HOUSE DISTRICT 028,Incumbent,Won-General,20165.00
"ROWE, TR",REPUBLICAN,CT,HOUSE DISTRICT 123,Incumbent,Won-General,20150.67
"TULISANO, RICHARD D",DEMOCRATIC,CT,HOUSE DISTRICT 029,Incumbent,Won-General,19995.00
"OREFICE, GARY J",DEMOCRATIC,CT,HOUSE DISTRICT 037,Incumbent,Won-General,19663.54
"KLEINHANS, ROBERT J",REPUBLICAN,CT,HOUSE DISTRICT 008,Challenger,Lost-General,19585.00
"JARJURA, MICHAEL J",DEMOCRATIC,CT,HOUSE DISTRICT 074,Incumbent,Won-General,19065.00
"CAFERO JR, LAWRENCE F",REPUBLICAN,CT,HOUSE DISTRICT 142,Incumbent,Won-General,18933.90
"DONOVAN, CHRISTOPHER G",DEMOCRATIC,CT,HOUSE DISTRICT 084,Incumbent,Won-General,18059.20
"AMAN, WILLIAM E (BILL)",REPUBLICAN,CT,HOUSE DISTRICT 014,Challenger,Lost-General,17991.58
