Candidate,Party,State,Office,Incumbency,Result,Total Money
"EASLEY, MICHAEL F",DEMOCRATIC,NC,GOVERNOR,Open,Won-General,10546042.00
"VINROOT, RICHARD A",REPUBLICAN,NC,GOVERNOR,Open,Lost-General,8136466.00
"DAUGHTRY, NAMON LEO",REPUBLICAN,NC,HOUSE DISTRICT 095,Incumbent,Won-General,3729317.00
"PERDUE, BEVERLY M",DEMOCRATIC,NC,LIEUTENANT GOVERNOR,Open,Won-General,2431977.00
"COOPER III, ROY ASBERRY",DEMOCRATIC,NC,ATTORNEY GENERAL,Open,Won-General,2080858.00
"MOORE II, RICHARD H",DEMOCRATIC,NC,TREASURER,Open,Won-General,1134365.00
"BASNIGHT, MARC",DEMOCRATIC,NC,SENATE DISTRICT 001,Incumbent,Won-General,1070409.00
"PHIPPS, MEG SCOTT",DEMOCRATIC,NC,AGRICULTURE COMMISSIONER,Open,Won-General,1053344.00
"BLACK, JAMES B (JIM)",DEMOCRATIC,NC,HOUSE DISTRICT 036,Incumbent,Won-General,1030521.00
"FRYE, HENRY E",DEMOCRATIC,NC,SUPREME COURT-CHIEF JUSTICE,Incumbent,Lost-General,915300.93
"COCHRANE, BETSY",REPUBLICAN,NC,LIEUTENANT GOVERNOR,Open,Lost-General,651231.00
"BOYCE, DANIEL",REPUBLICAN,NC,ATTORNEY GENERAL,Open,Lost-General,539835.00
"FREEMAN, FRANKLIN",DEMOCRATIC,NC,SUPREME COURT-FREEMAN SEAT,Incumbent,Lost-General,444661.68
"TROXLER, STEVE",REPUBLICAN,NC,AGRICULTURE COMMISSIONER,Open,Lost-General,444607.00
"RAND, TONY",DEMOCRATIC,NC,SENATE DISTRICT 024,Incumbent,Won-General,425936.00
"LONG, JAMES E (JIM)",DEMOCRATIC,NC,INSURANCE COMMISSIONER,Incumbent,Won-General,397370.00
"GARROU, LINDA D",DEMOCRATIC,NC,SENATE DISTRICT 020,Incumbent,Won-General,378970.00
"EDWARDS, ZENO L",DEMOCRATIC,NC,HOUSE DISTRICT 002,Incumbent,Won-General,372635.00
"MARSHALL, ELAINE F",DEMOCRATIC,NC,SECRETARY OF STATE,Incumbent,Won-General,364874.00
"CAMPBELL, RALPH JR",DEMOCRATIC,NC,AUDITOR,Incumbent,Won-General,346066.00
"THOMAS, SCOTT",DEMOCRATIC,NC,SENATE DISTRICT 003,Incumbent,Won-General,334794.00
"UNDERHILL, ALICE GRAHAM",DEMOCRATIC,NC,HOUSE DISTRICT 003,Open,Won-General,334126.00
"METCALF, STEVE",DEMOCRATIC,NC,SENATE DISTRICT 028,Incumbent,Won-General,330664.00
"CUNNINGHAM III, JAMES CALVIN (CAL)",DEMOCRATIC,NC,SENATE DISTRICT 023,Open,Won-General,321497.00
"SWINDELL IV, ALBIN B",DEMOCRATIC,NC,SENATE DISTRICT 010,Open,Won-General,298045.00
"ODOM, T L (FOUNTAIN)",DEMOCRATIC,NC,SENATE DISTRICT 034,Incumbent,Won-General,293840.00
"LEE, HOWARD",DEMOCRATIC,NC,SENATE DISTRICT 016,Incumbent,Won-General,279693.00
"WOOTEN, WILEY P",DEMOCRATIC,NC,SENATE DISTRICT 021,Challenger,Lost-General,275029.00
"BADDOUR JR, PHILIP A",DEMOCRATIC,NC,HOUSE DISTRICT 011,Incumbent,Won-General,270568.00
"CARTER, CHARLES N",DEMOCRATIC,NC,SENATE DISTRICT 028,Incumbent,Won-General,267710.00
"BALLANTINE, PATRICK J",REPUBLICAN,NC,SENATE DISTRICT 004,Incumbent,Won-General,263039.00
"BERGER, DOUG",DEMOCRATIC,NC,LABOR COMMISSIONER,Open,Lost-General,260607.00
"MORGAN, RICHARD T",REPUBLICAN,NC,HOUSE DISTRICT 031,Incumbent,Won-General,257312.00
"POPE, JAMES ARTHUR (ART)",REPUBLICAN,NC,HOUSE DISTRICT 061,Incumbent,Won-General,253871.00
"NICHOLS, JACK",DEMOCRATIC,NC,HOUSE DISTRICT 061,Challenger,Lost-General,251994.00
"MCMAHAN, ED",REPUBLICAN,NC,HOUSE DISTRICT 055,Incumbent,Won-General,241445.00
"PLYLER, AARON W",DEMOCRATIC,NC,SENATE DISTRICT 017,Incumbent,Won-General,229824.00
"BERRY, CHERIE",REPUBLICAN,NC,LABOR COMMISSIONER,Open,Won-General,228642.00
"BRIDGEMAN, JOHN D",DEMOCRATIC,NC,HOUSE DISTRICT 076,Incumbent,Lost-General,224481.00
"LAKE, I BEVERLY",REPUBLICAN,NC,SUPREME COURT-CHIEF JUSTICE,Challenger,Won-General,224261.00
"EDMUNDS JR, ROBERT H (BOB)",REPUBLICAN,NC,SUPREME COURT-FREEMAN SEAT,Challenger,Won-General,205243.81
"MELTON, MAX",DEMOCRATIC,NC,HOUSE DISTRICT 034,Incumbent,Lost-General,205218.00
"NYE, EDD",DEMOCRATIC,NC,HOUSE DISTRICT 096,Incumbent,Won-General,205097.00
"HIPPS, DAVID GORDON",REPUBLICAN,NC,SENATE DISTRICT 003,Challenger,Lost-General,198594.00
"REEVES, ERIC MILLER",DEMOCRATIC,NC,SENATE DISTRICT 014,Incumbent,Won-General,197585.00
"COX, LESLIE",DEMOCRATIC,NC,HOUSE DISTRICT 019,Incumbent,Won-General,194991.00
"HAGAN, JANET KAY RUTHVEN",DEMOCRATIC,NC,SENATE DISTRICT 032,Incumbent,Won-General,192658.00
"MCCOLL, MARY LOUISE",DEMOCRATIC,NC,SENATE DISTRICT 004,Challenger,Lost-General,189935.00
"DALTON, WALTER H",DEMOCRATIC,NC,SENATE DISTRICT 037,Incumbent,Won-General,189609.00
"WEISS, JENNIFER",DEMOCRATIC,NC,HOUSE DISTRICT 063,Incumbent,Won-General,189315.00
"ALBERTSON, CHARLES W (CHARLIE)",DEMOCRATIC,NC,SENATE DISTRICT 005,Incumbent,Won-General,187316.00
"SOSSAMON JR, LEONARD B",DEMOCRATIC,NC,HOUSE DISTRICT 090,Incumbent,Lost-General,182890.00
"MINER, DAVID M",REPUBLICAN,NC,HOUSE DISTRICT 062,Incumbent,Won-General,181464.00
"WARD, MIKE",DEMOCRATIC,NC,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Won-General,177144.00
"CANSLER, LANIER M",REPUBLICAN,NC,HOUSE DISTRICT 051,Incumbent,Won-General,176515.00
"KERR, JOHN H",DEMOCRATIC,NC,SENATE DISTRICT 008,Incumbent,Won-General,174759.00
"MILLER, BRAD",DEMOCRATIC,NC,SENATE DISTRICT 014,Incumbent,Won-General,161067.00
"WELLONS, ALLEN H",DEMOCRATIC,NC,SENATE DISTRICT 011,Incumbent,Won-General,160431.00
"WILSON, CONNIE",REPUBLICAN,NC,HOUSE DISTRICT 057,Incumbent,Won-General,159545.00
