Candidate,Party,State,Office,Incumbency,Result,Total Money
"DANIELS, LEE A",REPUBLICAN,IL,HOUSE DISTRICT 046,Incumbent,Won-General,3225087.20
"MADIGAN, MICHAEL J",DEMOCRATIC,IL,HOUSE DISTRICT 022,Incumbent,Won-General,3055314.34
"FITZGERALD, THOMAS R",DEMOCRATIC,IL,SUPREME COURT DISTRICT 001-OPEN SEAT,Open,Won-General,1179766.17
"RAUSCHENBERGER, STEVEN",REPUBLICAN,IL,SENATE DISTRICT 033,Incumbent,Won-General,1107871.92
"OMALLEY, PATRICK J",REPUBLICAN,IL,SENATE DISTRICT 018,Incumbent,Won-General,1092490.25
"HAWKINSON, CARL",REPUBLICAN,IL,SUPREME COURT DISTRICT 003,Open,Lost-General,900740.43
"KILBRIDE, THOMAS L",DEMOCRATIC,IL,SUPREME COURT DISTRICT 003,Open,Won-General,892310.32
"REITZ, DAN",DEMOCRATIC,IL,HOUSE DISTRICT 116,Incumbent,Won-General,886066.45
"WALTON, SUSAN A",DEMOCRATIC,IL,SENATE DISTRICT 027,Challenger,Lost-General,825789.44
"RADOGNO, CHRISTINE",REPUBLICAN,IL,SENATE DISTRICT 024,Incumbent,Won-General,798587.87
"LINK, TERRY",DEMOCRATIC,IL,SENATE DISTRICT 030,Incumbent,Won-General,790911.15
"FORBY, GARY F",DEMOCRATIC,IL,HOUSE DISTRICT 117,Open,Won-General,755309.39
"FOWLER, JAMES D (JIM)",DEMOCRATIC,IL,HOUSE DISTRICT 118,Incumbent,Won-General,738757.38
"THOMAS, ROBERT R",REPUBLICAN,IL,SUPREME COURT DISTRICT 002,Open,Won-General,727443.20
"JONES, WENDELL E",REPUBLICAN,IL,SENATE DISTRICT 027,Incumbent,Won-General,675938.02
"FRANKS, JACK D",DEMOCRATIC,IL,HOUSE DISTRICT 063,Incumbent,Won-General,671802.52
"SALVI, TOM",REPUBLICAN,IL,HOUSE DISTRICT 063,Challenger,Lost-General,658536.08
"KAZARIAN, GREG",REPUBLICAN,IL,SENATE DISTRICT 030,Challenger,Lost-General,639047.62
"OCONNOR, WILLIAM A",REPUBLICAN,IL,HOUSE DISTRICT 043,Incumbent,Won-General,615126.90
"CONNER, CHARLES (CHUB)",DEMOCRATIC,IL,HOUSE DISTRICT 104,Open,Lost-General,602852.25
"SATTERTHWAITE, TOD F",DEMOCRATIC,IL,HOUSE DISTRICT 103,Challenger,Lost-General,586028.87
"SAVIANO, ANGELO (SKIP)",REPUBLICAN,IL,HOUSE DISTRICT 077,Incumbent,Won-General,561038.19
"LANG, LOUIS I (LOU)",DEMOCRATIC,IL,HOUSE DISTRICT 016,Incumbent,Won-General,542625.73
"JANKOWSKI, HARRY",REPUBLICAN,IL,HOUSE DISTRICT 116,Challenger,Lost-General,539694.98
"OSHEA MANNELLA, MARY JANE",DEMOCRATIC,IL,SENATE DISTRICT 024,Challenger,Lost-General,524992.71
"CRONIN, DAN",REPUBLICAN,IL,SENATE DISTRICT 039,Incumbent,Won-General,521353.31
"WINKEL JR, RICHARD J (RICK)",REPUBLICAN,IL,HOUSE DISTRICT 103,Incumbent,Won-General,520830.84
"RYAN, RICK",DEMOCRATIC,IL,SENATE DISTRICT 018,Challenger,Lost-General,510054.81
"BERNS, TOM",REPUBLICAN,IL,HOUSE DISTRICT 104,Open,Won-General,508553.19
"MADIGAN, ROBERT A",REPUBLICAN,IL,SENATE DISTRICT 045,Incumbent,Won-General,451803.31
"WOOLARD, LARRY D",DEMOCRATIC,IL,SENATE DISTRICT 059,Open,Won-General,446247.94
"SULLIVAN, DAVE",REPUBLICAN,IL,SENATE DISTRICT 028,Incumbent,Won-General,437794.04
"LAUZEN, CHRISTOPHER J",REPUBLICAN,IL,SENATE DISTRICT 021,Incumbent,Won-General,427375.77
"GREGG, ERIC",REPUBLICAN,IL,HOUSE DISTRICT 118,Challenger,Lost-General,417976.61
"FLOURET, NANCY",REPUBLICAN,IL,HOUSE DISTRICT 060,Open,Lost-General,405180.38
"HOFFMAN, JAY C",DEMOCRATIC,IL,HOUSE DISTRICT 112,Incumbent,Won-General,400386.27
"MAY, KAREN",DEMOCRATIC,IL,HOUSE DISTRICT 060,Open,Won-General,367393.93
"CLAYBORNE JR, JAMES F",DEMOCRATIC,IL,SENATE DISTRICT 057,Incumbent,Won-General,366111.42
"SANDERS, DARRELL L",DEMOCRATIC,IL,HOUSE DISTRICT 038,Challenger,Lost-General,360687.35
"KOSEL, RENEE",REPUBLICAN,IL,HOUSE DISTRICT 038,Incumbent,Won-General,360134.13
"DONAHUE, LAURA KENT",REPUBLICAN,IL,SENATE DISTRICT 048,Incumbent,Won-General,353515.99
"RUTHERFORD, DAN L",REPUBLICAN,IL,HOUSE DISTRICT 087,Incumbent,Won-General,335182.63
"MCCARTHY, KEVIN A",DEMOCRATIC,IL,HOUSE DISTRICT 037,Incumbent,Won-General,331167.04
"GRANBERG, KURT M",DEMOCRATIC,IL,HOUSE DISTRICT 109,Incumbent,Won-General,320737.88
"JACOBS, DENNIS J",DEMOCRATIC,IL,SENATE DISTRICT 036,Incumbent,Won-General,303531.95
"CAPPARELLI, RALPH C",DEMOCRATIC,IL,HOUSE DISTRICT 013,Incumbent,Won-General,296997.00
"MULLIGAN, ROSEMARY",REPUBLICAN,IL,HOUSE DISTRICT 055,Incumbent,Won-General,295277.38
"NOLAND, N DUANE",REPUBLICAN,IL,SENATE DISTRICT 051,Incumbent,Won-General,293405.35
"SHAW, WILLIAM (BILL)",DEMOCRATIC,IL,SENATE DISTRICT 015,Incumbent,Won-General,276974.31
"MCAULIFFE, MICHAEL P",REPUBLICAN,IL,HOUSE DISTRICT 014,Incumbent,Won-General,274014.50
"RYDER, THOMAS W",REPUBLICAN,IL,HOUSE DISTRICT 097,Incumbent,Won-General,266892.86
"CROTTY, M MAGGIE",DEMOCRATIC,IL,HOUSE DISTRICT 035,Incumbent,Won-General,264134.21
"RYAN JR, ROBERT L",DEMOCRATIC,IL,HOUSE DISTRICT 079,Open,Won-General,259639.86
"BEKTA, MAUREEN BURNS",REPUBLICAN,IL,HOUSE DISTRICT 037,Challenger,Lost-General,256968.01
"BROSNAHAN, JAMES D (JIM)",DEMOCRATIC,IL,HOUSE DISTRICT 036,Incumbent,Won-General,241861.41
"STEPHENS, RON",REPUBLICAN,IL,HOUSE DISTRICT 110,Incumbent,Won-General,240705.87
"WEST, ROBERT",REPUBLICAN,IL,HOUSE DISTRICT 079,Open,Lost-General,238786.96
"FREEMAN, CHARLES E",NONPARTISAN,IL,SUPREME COURT-FREEMAN SEAT,Incumbent,Won-Retention,229460.00
"TENHOUSE, ART",REPUBLICAN,IL,HOUSE DISTRICT 096,Incumbent,Won-General,223800.19
"LAMANTIA, JOHN",DEMOCRATIC,IL,HOUSE DISTRICT 043,Challenger,Lost-General,220725.26
"DART, THOMAS J",DEMOCRATIC,IL,HOUSE DISTRICT 028,Incumbent,Won-General,220388.00
"HASSERT, BRENT",REPUBLICAN,IL,HOUSE DISTRICT 083,Incumbent,Won-General,215600.00
"NOVAK, JOHN (PHIL)",DEMOCRATIC,IL,HOUSE DISTRICT 085,Incumbent,Won-General,209274.32
"CURRIE, BARBARA FLYNN",DEMOCRATIC,IL,HOUSE DISTRICT 025,Incumbent,Won-General,208854.19
"KURTZ, ROSEMARY",REPUBLICAN,IL,HOUSE DISTRICT 064,Open,Won-General,202092.95
"CULLERTON, JOHN J",DEMOCRATIC,IL,SENATE DISTRICT 006,Incumbent,Won-General,196346.00
"TURNER SR, ARTHUR",DEMOCRATIC,IL,HOUSE DISTRICT 009,Incumbent,Won-General,196286.00
"SOTO, CYNTHIA",DEMOCRATIC,IL,HOUSE DISTRICT 004,Open,Won-General,193930.61
"PETKA, EDWARD F",REPUBLICAN,IL,SENATE DISTRICT 042,Incumbent,Won-General,193451.57
"BURKE, DANIEL J",DEMOCRATIC,IL,HOUSE DISTRICT 023,Incumbent,Won-General,193076.11
"PRICE, CESILIE",REPUBLICAN,IL,HOUSE DISTRICT 059,Challenger,Lost-General,192483.68
"TIGHE, MARY BETH",DEMOCRATIC,IL,HOUSE DISTRICT 055,Challenger,Lost-General,181673.39
"CROSS, TOM",REPUBLICAN,IL,HOUSE DISTRICT 084,Incumbent,Won-General,181554.42
"MILLER, DAVID E",DEMOCRATIC,IL,HOUSE DISTRICT 029,Open,Won-General,181137.75
"MAUTINO, FRANK J",DEMOCRATIC,IL,HOUSE DISTRICT 076,Incumbent,Won-General,180942.85
"GARRETT, SUSAN",DEMOCRATIC,IL,HOUSE DISTRICT 059,Incumbent,Won-General,180912.31
"DURKIN, JAMES B (JIM)",REPUBLICAN,IL,HOUSE DISTRICT 044,Incumbent,Won-General,180466.21
"BOST, MICHAEL J (MIKE)",REPUBLICAN,IL,HOUSE DISTRICT 115,Incumbent,Won-General,173904.30
"FRITCHEY, JOHN A",DEMOCRATIC,IL,HOUSE DISTRICT 033,Incumbent,Won-General,171676.00
"SCHOENBERG, JEFFREY M",DEMOCRATIC,IL,HOUSE DISTRICT 058,Incumbent,Won-General,170532.24
"MEYER, JAMES H (JIM)",REPUBLICAN,IL,HOUSE DISTRICT 082,Incumbent,Won-General,168421.66
"PARKE, TERRY R",REPUBLICAN,IL,HOUSE DISTRICT 053,Incumbent,Won-General,163352.66
"BRUNSVOLD, JOEL",DEMOCRATIC,IL,HOUSE DISTRICT 072,Incumbent,Won-General,162277.59
"ZICKUS, ANNE",REPUBLICAN,IL,HOUSE DISTRICT 048,Incumbent,Won-General,162233.58
"HARTKE, CHARLES A",DEMOCRATIC,IL,HOUSE DISTRICT 108,Incumbent,Won-General,161923.52
"MOLARO, ROBERT S",DEMOCRATIC,IL,SENATE DISTRICT 012,Incumbent,Won-General,157892.64
"MYERS, RICHARD P (RICH)",REPUBLICAN,IL,HOUSE DISTRICT 095,Incumbent,Won-General,156948.77
"POE, RAYMOND",REPUBLICAN,IL,HOUSE DISTRICT 099,Incumbent,Won-General,151441.96
"RONEN, CAROL",DEMOCRATIC,IL,SENATE DISTRICT 009,Open,Won-General,149492.00
"MITCHELL, BILL",REPUBLICAN,IL,HOUSE DISTRICT 102,Incumbent,Won-General,145034.41
"ODANIEL, WILLIAM L",DEMOCRATIC,IL,SENATE DISTRICT 054,Incumbent,Won-General,143685.00
"BEAUBIEN JR, MARK H",REPUBLICAN,IL,HOUSE DISTRICT 052,Incumbent,Won-General,143342.05
"BUGIELSKI, ROBERT J",DEMOCRATIC,IL,HOUSE DISTRICT 019,Incumbent,Won-General,142431.45
"SCHMITZ, TIMOTHY L",REPUBLICAN,IL,HOUSE DISTRICT 042,Incumbent,Won-General,140774.06
"HOLBROOK, THOMAS (TOM)",DEMOCRATIC,IL,HOUSE DISTRICT 113,Incumbent,Won-General,140650.65
"MURPHY, HAROLD",DEMOCRATIC,IL,HOUSE DISTRICT 030,Incumbent,Won-General,136049.41
"MENDOZA, SUSANA A",DEMOCRATIC,IL,HOUSE DISTRICT 001,Open,Won-General,135471.92
"DAVIS, STEVE",DEMOCRATIC,IL,HOUSE DISTRICT 111,Incumbent,Won-General,133305.15
"LEITCH, DAVID R",REPUBLICAN,IL,HOUSE DISTRICT 093,Incumbent,Won-General,132499.36
"OSTERMAN, HARRY",DEMOCRATIC,IL,HOUSE DISTRICT 017,Open,Won-General,131007.22
"OBRIEN, MARY K",DEMOCRATIC,IL,HOUSE DISTRICT 075,Incumbent,Won-General,124871.63
"SCOTT, DOUGLAS P",DEMOCRATIC,IL,HOUSE DISTRICT 067,Incumbent,Won-General,124774.05
"ELLIS, RON",REPUBLICAN,IL,SENATE DISTRICT 059,Open,Lost-General,124181.75
"WOJCIK, KATHLEEN L (KAY)",REPUBLICAN,IL,HOUSE DISTRICT 045,Incumbent,Won-General,123998.02
"PERSICO, VINCENT A",REPUBLICAN,IL,HOUSE DISTRICT 039,Incumbent,Won-General,123633.03
"JONES, JOHN O",REPUBLICAN,IL,HOUSE DISTRICT 107,Incumbent,Won-General,120760.21
"COULSON, ELIZABETH",REPUBLICAN,IL,HOUSE DISTRICT 057,Incumbent,Won-General,117377.26
"BRADY, DAN",REPUBLICAN,IL,HOUSE DISTRICT 088,Open,Won-General,114630.90
"MATHIAS, SIDNEY H",REPUBLICAN,IL,HOUSE DISTRICT 051,Incumbent,Won-General,114154.75
"LINDNER, PATRICIA REID",REPUBLICAN,IL,HOUSE DISTRICT 065,Incumbent,Won-General,113071.24
"LYONS, EILEEN",REPUBLICAN,IL,HOUSE DISTRICT 047,Incumbent,Won-General,112284.72
"FEIGENHOLTZ, SARA",DEMOCRATIC,IL,HOUSE DISTRICT 012,Incumbent,Won-General,111576.00
"CURRY, JULIE A",DEMOCRATIC,IL,HOUSE DISTRICT 101,Incumbent,Won-General,111205.00
"WINTERS, DAVID",REPUBLICAN,IL,HOUSE DISTRICT 069,Incumbent,Won-General,109635.84
"MITCHELL, JERRY",REPUBLICAN,IL,HOUSE DISTRICT 073,Incumbent,Won-General,107550.30
"ERWIN, JUDY",DEMOCRATIC,IL,HOUSE DISTRICT 011,Incumbent,Won-General,106495.00
"MCKEON, LARRY",DEMOCRATIC,IL,HOUSE DISTRICT 034,Incumbent,Won-General,105135.00
"SCULLY, GEORGE",DEMOCRATIC,IL,HOUSE DISTRICT 080,Incumbent,Won-General,104806.62
"MUMMERT, JON E",DEMOCRATIC,IL,HOUSE DISTRICT 095,Challenger,Lost-General,101413.97
"GOWEN, SUSAN",REPUBLICAN,IL,HOUSE DISTRICT 080,Challenger,Lost-General,101402.25
"HULTGREN, RANDALL MARK (RANDY)",REPUBLICAN,IL,HOUSE DISTRICT 040,Incumbent,Won-General,101300.00
"HANNIG, GARY",DEMOCRATIC,IL,HOUSE DISTRICT 098,Incumbent,Won-General,101245.00
"GILES, CALVIN",DEMOCRATIC,IL,HOUSE DISTRICT 008,Incumbent,Won-General,100064.08
"BLACK, WILLIAM B (BILL)",REPUBLICAN,IL,HOUSE DISTRICT 105,Incumbent,Won-General,99014.72
"ACEVEDO, EDWARD",DEMOCRATIC,IL,HOUSE DISTRICT 002,Incumbent,Won-General,97906.30
"RYAN, VIRGINIA (GINNY)",REPUBLICAN,IL,HOUSE DISTRICT 112,Challenger,Lost-General,96014.87
"MOFFITT, DONALD L",REPUBLICAN,IL,HOUSE DISTRICT 094,Incumbent,Won-General,95667.97
"SMITH, MARGARET",DEMOCRATIC,IL,SENATE DISTRICT 003,Incumbent,Won-General,94191.00
"RIGHTER, DALE A",REPUBLICAN,IL,HOUSE DISTRICT 106,Incumbent,Won-General,91066.19
"JONES, LOVANA S (LOU)",DEMOCRATIC,IL,HOUSE DISTRICT 005,Incumbent,Won-General,88841.60
"DAVIS, MONIQUE D",DEMOCRATIC,IL,HOUSE DISTRICT 027,Incumbent,Won-General,88796.89
"LOFTUS, WENDY",REPUBLICAN,IL,HOUSE DISTRICT 035,Challenger,Lost-General,87663.80
"WIRSING, DAVID A",REPUBLICAN,IL,HOUSE DISTRICT 070,Incumbent,Won-General,85095.82
"MOORE, ANDREA S",REPUBLICAN,IL,HOUSE DISTRICT 061,Incumbent,Won-General,84176.28
"JOHNSON, THOMAS LEE (TOM)",REPUBLICAN,IL,HOUSE DISTRICT 050,Incumbent,Won-General,83914.29
"STROGER, TODD H",DEMOCRATIC,IL,HOUSE DISTRICT 031,Incumbent,Won-General,83695.00
"JONES, SHIRLEY M",DEMOCRATIC,IL,HOUSE DISTRICT 006,Incumbent,Won-General,82294.95
"BRADLEY, RICHARD T",DEMOCRATIC,IL,HOUSE DISTRICT 020,Incumbent,Won-General,81888.00
"OSMOND, TIMOTHY H",REPUBLICAN,IL,HOUSE DISTRICT 062,Incumbent,Won-General,80165.79
"HAMOS, JULIE E",DEMOCRATIC,IL,HOUSE DISTRICT 018,Incumbent,Won-General,78820.00
"KLINGLER, GWENN",REPUBLICAN,IL,HOUSE DISTRICT 100,Incumbent,Won-General,76899.24
"WAIT, RONALD A",REPUBLICAN,IL,HOUSE DISTRICT 068,Incumbent,Won-General,75295.00
"YARBROUGH, KAREN A",DEMOCRATIC,IL,HOUSE DISTRICT 007,Open,Won-General,74591.23
"KENNER, HOWARD",DEMOCRATIC,IL,HOUSE DISTRICT 024,Incumbent,Won-General,70907.00
"DRURY, LARRY D",DEMOCRATIC,IL,SUPREME COURT DISTRICT 002,Open,Lost-General,69347.95
"LYONS, JOSEPH M",DEMOCRATIC,IL,HOUSE DISTRICT 015,Incumbent,Won-General,66705.00
"BASSI, SUZANNE H (SUZIE)",REPUBLICAN,IL,HOUSE DISTRICT 054,Incumbent,Won-General,64523.36
"VLASIS, PATRICIA THERESA",REPUBLICAN,IL,HOUSE DISTRICT 036,Challenger,Lost-General,63515.54
"TURNER, JOHN W",REPUBLICAN,IL,HOUSE DISTRICT 090,Incumbent,Won-General,62525.00
"JOHN, STEVE",DEMOCRATIC,IL,SENATE DISTRICT 051,Challenger,Lost-General,60499.99
"WADHWA, JODY",DEMOCRATIC,IL,HOUSE DISTRICT 057,Challenger,Lost-General,59287.19
"BIGGINS, ROBERT A (BOB)",REPUBLICAN,IL,HOUSE DISTRICT 078,Incumbent,Won-General,59100.00
"SMITH, MICHAEL K",DEMOCRATIC,IL,HOUSE DISTRICT 091,Incumbent,Won-General,57893.78
"SLONE, RICCA C",DEMOCRATIC,IL,HOUSE DISTRICT 092,Incumbent,Won-General,56721.00
"BELLOCK, PATRICIA R (PATTI)",REPUBLICAN,IL,HOUSE DISTRICT 081,Incumbent,Won-General,56554.49
"HOWARD, CONSTANCE A (CONNIE)",DEMOCRATIC,IL,HOUSE DISTRICT 032,Incumbent,Won-General,55286.50
"MCGUIRE, JOHN C (JACK)",DEMOCRATIC,IL,HOUSE DISTRICT 086,Incumbent,Won-General,52910.00
"BOLAND, MIKE J",DEMOCRATIC,IL,HOUSE DISTRICT 071,Incumbent,Won-General,51660.00
"DELGADO, WILLIAM",DEMOCRATIC,IL,HOUSE DISTRICT 003,Incumbent,Won-General,48128.00
"FLOWERS, MARY E",DEMOCRATIC,IL,HOUSE DISTRICT 021,Incumbent,Won-General,47947.95
"PANKAU, CAROLE A",REPUBLICAN,IL,HOUSE DISTRICT 049,Incumbent,Won-General,47894.94
"COWLISHAW, MARY LOU",REPUBLICAN,IL,HOUSE DISTRICT 041,Incumbent,Won-General,46330.00
"KRAUSE, CAROLYN H",REPUBLICAN,IL,HOUSE DISTRICT 056,Incumbent,Won-General,46227.70
"MORROW III, CHARLES G",DEMOCRATIC,IL,HOUSE DISTRICT 026,Incumbent,Won-General,44876.88
"LAWFER, I RONALD",REPUBLICAN,IL,HOUSE DISTRICT 074,Incumbent,Won-General,44671.19
"SOMMER, KEITH P",REPUBLICAN,IL,HOUSE DISTRICT 089,Incumbent,Won-General,41706.11
"ROBINSON, JEROME A",DEMOCRATIC,IL,HOUSE DISTRICT 099,Challenger,Lost-General,38913.70
