Candidate,Party,State,Office,Incumbency,Result,Total Money
"MAY, STEPHEN T",REPUBLICAN,AZ,HOUSE DISTRICT 026,Incumbent,Won-General,289088.83
"NICHOLS, ANDREW",DEMOCRATIC,AZ,SENATE DISTRICT 013,Open,Won-General,169960.46
"BLEWSTER, BARBARA A",REPUBLICAN,AZ,HOUSE DISTRICT 001,Incumbent,Lost-General,117495.67
"GROSCOST, JEFF",REPUBLICAN,AZ,SENATE DISTRICT 030,Open,Lost-General,114827.56
"SPITZER, MARC L",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Open,Won-General,111649.12
"LUBIN, BARBARA",DEMOCRATIC,AZ,CORPORATION COMMISSIONER,Open,Lost-General,110408.01
"MUNDELL, WILLIAM A (BILL)",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Open,Won-General,108164.79
"GULLETT, DEB",REPUBLICAN,AZ,HOUSE DISTRICT 018,Open,Won-General,99368.70
"BINDER, LINDA",REPUBLICAN,AZ,HOUSE DISTRICT 001,Incumbent,Won-General,73890.94
"HELLON, TONI LEIGH",REPUBLICAN,AZ,SENATE DISTRICT 012,Open,Won-General,72735.62
"DOWNING, THEODORE",DEMOCRATIC,AZ,HOUSE DISTRICT 013,Open,Lost-General,72249.34
"DUNBAR, KATHLEEN",REPUBLICAN,AZ,SENATE DISTRICT 013,Open,Lost-General,70632.18
"VERKAMP, JOHN",REPUBLICAN,AZ,SENATE DISTRICT 002,Open,Won-General,66860.99
"BOWERS, RUSSELL (RUSTY)",REPUBLICAN,AZ,SENATE DISTRICT 021,Incumbent,Won-General,63048.26
"SOMERS, CAROL",REPUBLICAN,AZ,HOUSE DISTRICT 013,Open,Won-General,59977.96
"NELSON, JOHN",REPUBLICAN,AZ,HOUSE DISTRICT 017,Open,Won-General,59564.28
"KRAFT, JAMES",REPUBLICAN,AZ,HOUSE DISTRICT 018,Open,Won-General,58972.77
"RICHARDSON, GARY",REPUBLICAN,AZ,SENATE DISTRICT 027,Challenger,Lost-General,57465.00
"SEDILLO, JAMES J (JIM)",DEMOCRATIC,AZ,HOUSE DISTRICT 002,Open,Won-General,57344.29
"ARZBERGER, MARSHA",DEMOCRATIC,AZ,SENATE DISTRICT 008,Open,Won-General,55820.41
"FITZ RANDOLPH, JOAN M",DEMOCRATIC,AZ,HOUSE DISTRICT 026,Challenger,Lost-General,55690.00
"CANNELL, ROBERT",DEMOCRATIC,AZ,HOUSE DISTRICT 005,Challenger,Won-General,55059.91
"ALLEN, JOSH",DEMOCRATIC,AZ,HOUSE DISTRICT 002,Open,Lost-General,54329.49
"BUNDGAARD, SCOTT",REPUBLICAN,AZ,SENATE DISTRICT 019,Incumbent,Won-General,52377.51
"HANSON, PHIL",REPUBLICAN,AZ,HOUSE DISTRICT 017,Open,Won-General,51335.21
"HATCH MILLER, JEFFREY M",REPUBLICAN,AZ,HOUSE DISTRICT 026,Incumbent,Won-General,50840.22
"PATON, JONATHAN LEE",REPUBLICAN,AZ,HOUSE DISTRICT 013,Open,Lost-General,50640.00
"GERARD, SUSAN",REPUBLICAN,AZ,SENATE DISTRICT 018,Open,Won-General,50447.93
"GRIFFIN, GAIL",REPUBLICAN,AZ,SENATE DISTRICT 008,Open,Lost-General,50313.87
"JOHNSON, RITA JEAN",DEMOCRATIC,AZ,SENATE DISTRICT 002,Open,Lost-General,49888.17
"MITCHELL, HARRY E",DEMOCRATIC,AZ,SENATE DISTRICT 027,Incumbent,Won-General,49766.15
"GIFFORDS, GABRIELLE D",DEMOCRATIC,AZ,HOUSE DISTRICT 013,Open,Won-General,49578.06
"NELSON, LAWRENCE K (LARRY)",REPUBLICAN,AZ,HOUSE DISTRICT 005,Challenger,Lost-General,49352.83
"WEIERS, JAMES",REPUBLICAN,AZ,HOUSE DISTRICT 016,Incumbent,Won-General,47544.00
"CHIN, GINNY",DEMOCRATIC,AZ,HOUSE DISTRICT 028,Challenger,Lost-General,47378.39
"CASH, PAUL",DEMOCRATIC,AZ,SENATE DISTRICT 021,Challenger,Lost-General,47255.18
"MARSH, WES",REPUBLICAN,AZ,HOUSE DISTRICT 028,Incumbent,Won-General,47170.55
"GNANT, RANDALL E",REPUBLICAN,AZ,SENATE DISTRICT 028,Incumbent,Won-General,46230.38
"OHALLERAN, TOM",REPUBLICAN,AZ,HOUSE DISTRICT 002,Open,Won-General,44918.32
"DANIELS, LORI S",REPUBLICAN,AZ,SENATE DISTRICT 006,Open,Won-General,43944.62
"LEFF, BARBARA A",REPUBLICAN,AZ,HOUSE DISTRICT 024,Incumbent,Won-General,43024.33
"HAMILTON, DARDEN C",REPUBLICAN,AZ,SENATE DISTRICT 016,Incumbent,Won-General,42975.84
"MARTIN, DEAN",REPUBLICAN,AZ,SENATE DISTRICT 024,Open,Won-General,42946.41
"MAESTAS, CLAUDIA",DEMOCRATIC,AZ,HOUSE DISTRICT 004,Challenger,Lost-General,42766.57
"CUMMISKEY, CHRISTOPHER",DEMOCRATIC,AZ,SENATE DISTRICT 025,Incumbent,Won-General,41230.99
"HARTLEY, MARY E",DEMOCRATIC,AZ,SENATE DISTRICT 020,Incumbent,Won-General,40792.24
"ALLEN, CAROLYN S",REPUBLICAN,AZ,HOUSE DISTRICT 028,Incumbent,Won-General,40565.00
"BROTHERTON JR, WILLIAM L (BILL)",DEMOCRATIC,AZ,HOUSE DISTRICT 020,Incumbent,Won-General,39697.77
"WINEMILLER, MARK",DEMOCRATIC,AZ,SENATE DISTRICT 016,Challenger,Lost-General,39543.47
"HUFFMAN, STEVE",REPUBLICAN,AZ,HOUSE DISTRICT 012,Incumbent,Won-General,39047.93
"ROUSH MEIER, MARGARET",REPUBLICAN,AZ,HOUSE DISTRICT 002,Open,Lost-General,38868.49
"BURTON-CAHILL, MEG",DEMOCRATIC,AZ,HOUSE DISTRICT 027,Challenger,Won-General,38578.32
"JOHNSON, KAREN S",REPUBLICAN,AZ,HOUSE DISTRICT 030,Incumbent,Won-General,36515.26
"KNIGHT, M DAWN",DEMOCRATIC,AZ,SENATE DISTRICT 001,Challenger,Lost-General,36510.65
"SAVAGE, CRAIG",REPUBLICAN,AZ,SENATE DISTRICT 020,Challenger,Lost-General,34791.07
"BRIMHALL, DEBRA",REPUBLICAN,AZ,HOUSE DISTRICT 004,Incumbent,Won-General,34119.97
"VOSS, ROBERTA L",REPUBLICAN,AZ,HOUSE DISTRICT 019,Incumbent,Won-General,33515.20
"BOLGER, MARY KATIE",GREEN,AZ,HOUSE DISTRICT 014,Challenger,Lost-General,33349.03
"FLAKE, FRANKLIN L (JAKE)",REPUBLICAN,AZ,HOUSE DISTRICT 004,Incumbent,Won-General,33071.12
"HUPPENTHAL, JOHN F",REPUBLICAN,AZ,HOUSE DISTRICT 006,Open,Won-General,32394.00
"MCCLURE, MARIAN A",REPUBLICAN,AZ,HOUSE DISTRICT 009,Open,Won-General,31735.65
"OSTERLOH, MARK",DEMOCRATIC,AZ,SENATE DISTRICT 012,Open,Lost-General,31663.62
"GLEASON, LOWELL S",REPUBLICAN,AZ,HOUSE DISTRICT 015,Incumbent,Won-General,30870.92
"RAMAGE WHITE, KATHY",DEMOCRATIC,AZ,SENATE DISTRICT 009,Open,Lost-General,30602.23
"KNAPEREK, LAURA",REPUBLICAN,AZ,HOUSE DISTRICT 027,Incumbent,Won-General,30481.20
"BLANCHARD, JAY",DEMOCRATIC,AZ,SENATE DISTRICT 030,Open,Won-General,30469.00
"GOLDFARB, PEARL BUNNY",DEMOCRATIC,AZ,HOUSE DISTRICT 015,Challenger,Lost-General,30278.35
"PETERSEN, DAVID A",REPUBLICAN,AZ,SENATE DISTRICT 029,Incumbent,Won-General,29625.00
"BRUNEAU, MARTHA",DEMOCRATIC,AZ,SENATE DISTRICT 019,Challenger,Lost-General,28785.68
"LARSON, LAURIE",DEMOCRATIC,AZ,HOUSE DISTRICT 024,Challenger,Lost-General,28699.10
"CHEUVRONT, KEN",DEMOCRATIC,AZ,HOUSE DISTRICT 025,Incumbent,Won-General,28400.00
"VALADEZ, RAMON O",DEMOCRATIC,AZ,SENATE DISTRICT 010,Open,Won-General,28344.00
"DOWNING, DEMITRI",DEMOCRATIC,AZ,HOUSE DISTRICT 014,Challenger,Lost-General,28293.76
"STRASBURG, JACK",GREEN,AZ,HOUSE DISTRICT 010,Open,Lost-General,28220.80
"FELLNER, EILEEN",DEMOCRATIC,AZ,HOUSE DISTRICT 030,Challenger,Lost-General,28000.00
"MOLLOY, CRAIG W",DEMOCRATIC,AZ,HOUSE DISTRICT 012,Challenger,Lost-General,27903.30
"TULLY, STEPHEN",REPUBLICAN,AZ,HOUSE DISTRICT 024,Challenger,Won-General,27351.00
"CARDAMONE, CARMINE",DEMOCRATIC,AZ,HOUSE DISTRICT 011,Incumbent,Won-General,27301.00
"WEASON, HON CHRISTINE",DEMOCRATIC,AZ,HOUSE DISTRICT 025,Incumbent,Won-General,27257.36
"RANGER, ED",DEMOCRATIC,AZ,SENATE DISTRICT 026,Challenger,Lost-General,27200.00
"SOLTERO, VICTOR E",DEMOCRATIC,AZ,HOUSE DISTRICT 010,Open,Won-General,26787.80
"LANDRUM, LEAH",DEMOCRATIC,AZ,HOUSE DISTRICT 023,Incumbent,Won-General,26665.75
"WHEAT, MILTON H",REPUBLICAN,AZ,HOUSE DISTRICT 025,Challenger,Lost-General,26599.26
"MIRANDA, RICHARD",DEMOCRATIC,AZ,HOUSE DISTRICT 022,Incumbent,Won-General,26500.00
"HERSHBERGER IV, J PETER",REPUBLICAN,AZ,HOUSE DISTRICT 012,Challenger,Won-General,26486.30
"CAMAROT, HENRY J",DEMOCRATIC,AZ,HOUSE DISTRICT 001,Challenger,Won-General,26382.00
"CLARK, MARK",DEMOCRATIC,AZ,HOUSE DISTRICT 007,Open,Won-General,26375.00
"WOLD, VICTORIA",DEMOCRATIC,AZ,HOUSE DISTRICT 018,Open,Lost-General,26357.54
"GARDNER, MICHAEL",REPUBLICAN,AZ,HOUSE DISTRICT 027,Incumbent,Lost-General,26034.12
"WENZEL, RICHARD R",DEMOCRATIC,AZ,HOUSE DISTRICT 006,Open,Lost-General,25950.00
"MOELLER, BILL",GREEN,AZ,HOUSE DISTRICT 011,Challenger,Lost-General,25775.38
"THOMAS, KENNETH JAMES",DEMOCRATIC,AZ,HOUSE DISTRICT 017,Open,Lost-General,25755.00
"CIRILLO, EDWARD J",REPUBLICAN,AZ,SENATE DISTRICT 015,Incumbent,Won-General,25722.00
"SCUDDER, JOHN",GREEN,AZ,HOUSE DISTRICT 025,Challenger,Lost-General,25300.00
"LUGO, BOBBIE",DEMOCRATIC,AZ,HOUSE DISTRICT 008,Challenger,Won-General,25300.00
"ROBSON, BOB",REPUBLICAN,AZ,HOUSE DISTRICT 006,Open,Won-General,25019.00
"JAURIGUI, ERNEST R",DEMOCRATIC,AZ,SENATE DISTRICT 029,Challenger,Lost-General,25000.00
"JARRETT, MARILYN",REPUBLICAN,AZ,HOUSE DISTRICT 021,Incumbent,Won-General,24841.30
"BEE, TIMOTHY S (TIM)",REPUBLICAN,AZ,SENATE DISTRICT 009,Open,Won-General,24457.00
"FARNSWORTH, EDDIE",REPUBLICAN,AZ,HOUSE DISTRICT 030,Challenger,Won-General,24268.72
"MAIORANA, MARK",DEMOCRATIC,AZ,HOUSE DISTRICT 008,Incumbent,Won-General,23529.52
"GRAY, LINDA",REPUBLICAN,AZ,HOUSE DISTRICT 016,Incumbent,Won-General,23505.11
"BURNS, BRENDA",REPUBLICAN,AZ,SENATE DISTRICT 017,Incumbent,Won-General,22318.30
"PEARCE, RUSSELL K",REPUBLICAN,AZ,HOUSE DISTRICT 029,Challenger,Won-General,22201.00
"BLENDU, ROBERT",REPUBLICAN,AZ,HOUSE DISTRICT 015,Challenger,Won-General,21125.00
"MARTIN, M PHIL",DEMOCRATIC,AZ,HOUSE DISTRICT 004,Challenger,Lost-General,20851.61
"ANDERSON, MARK",REPUBLICAN,AZ,HOUSE DISTRICT 029,Incumbent,Won-General,20559.00
"NORRIS, DEBORA",DEMOCRATIC,AZ,HOUSE DISTRICT 011,Incumbent,Won-General,20465.00
"BRADLEY, DAVID THOMAS",DEMOCRATIC,AZ,HOUSE DISTRICT 009,Open,Lost-General,19911.80
"LOPEZ, LINDA",DEMOCRATIC,AZ,HOUSE DISTRICT 010,Open,Won-General,18511.00
"ANDERSON JR, BEN L",REPUBLICAN,AZ,HOUSE DISTRICT 008,Challenger,Lost-General,18492.03
"AVELAR, CARLOS",DEMOCRATIC,AZ,HOUSE DISTRICT 023,Incumbent,Won-General,18360.00
"AGUIRRE, LINDA",DEMOCRATIC,AZ,SENATE DISTRICT 023,Incumbent,Won-General,18267.00
"MCCARTHY, JIM",DEMOCRATIC,AZ,SENATE DISTRICT 006,Open,Lost-General,18220.69
