Candidate,Party,State,Office,Incumbency,Result,Total Money
"LEATHERMAN SR, HUGH KENNETH",REPUBLICAN,SC,SENATE DISTRICT 031,Incumbent,Won-General,531429.40
"LAND III, JOHN C",DEMOCRATIC,SC,SENATE DISTRICT 036,Incumbent,Won-General,510542.85
"DRUMMOND, JOHN",DEMOCRATIC,SC,SENATE DISTRICT 010,Incumbent,Won-General,219597.01
"SETZLER, NIKKI GILES",DEMOCRATIC,SC,SENATE DISTRICT 026,Incumbent,Won-General,210800.65
"MOORE, THOMAS L (TOMMY)",DEMOCRATIC,SC,SENATE DISTRICT 025,Incumbent,Won-General,204502.64
"GROOMS, LARRY",REPUBLICAN,SC,SENATE DISTRICT 037,Incumbent,Won-General,202197.93
"RANKIN, LUKE A",DEMOCRATIC,SC,SENATE DISTRICT 033,Incumbent,Won-General,192545.84
"BAUER, RUDOLPH ANDREAS (ANDRE)",REPUBLICAN,SC,SENATE DISTRICT 018,Incumbent,Won-General,183714.29
"WILKINS, DAVID H",REPUBLICAN,SC,HOUSE DISTRICT 024,Incumbent,Won-General,178088.04
"PASSAILAIGUE JR, ERNEST (ERNIE)",DEMOCRATIC,SC,SENATE DISTRICT 043,Incumbent,Won-General,177535.72
"HARRELL JR, ROBERT W (BOBBY)",REPUBLICAN,SC,HOUSE DISTRICT 114,Incumbent,Won-General,177219.68
"GIESE, WARREN K",REPUBLICAN,SC,SENATE DISTRICT 022,Incumbent,Won-General,174015.00
"THOMPSON, MICHAEL D",REPUBLICAN,SC,HOUSE DISTRICT 009,Challenger,Won-General,173620.00
"CLEMMONS, ALAN",REPUBLICAN,SC,SENATE DISTRICT 033,Challenger,Lost-General,163317.84
"COURSON, JOHN E",REPUBLICAN,SC,SENATE DISTRICT 020,Incumbent,Won-General,152988.00
"LOURIE, JOEL B",DEMOCRATIC,SC,HOUSE DISTRICT 078,Incumbent,Won-General,147513.99
"BRYAN JR, JAMES E",DEMOCRATIC,SC,SENATE DISTRICT 009,Incumbent,Lost-General,145113.34
"HOLLAND, DONALD HARRY",DEMOCRATIC,SC,SENATE DISTRICT 027,Incumbent,Won-General,144209.06
"ODELL, WILLIAM H",DEMOCRATIC,SC,SENATE DISTRICT 004,Incumbent,Won-General,127785.00
"HAWKINS, JOHN DAVID",REPUBLICAN,SC,SENATE DISTRICT 012,Open,Won-General,124720.00
"SHORT, LINDA H",DEMOCRATIC,SC,SENATE DISTRICT 017,Incumbent,Won-General,112844.22
"RICE JR, E BLAIR",REPUBLICAN,SC,SENATE DISTRICT 004,Challenger,Lost-General,108620.00
"WILSON, ADDISON GRAVES (JOE)",REPUBLICAN,SC,SENATE DISTRICT 023,Incumbent,Won-General,108617.03
"REESE, GLENN",DEMOCRATIC,SC,SENATE DISTRICT 011,Incumbent,Won-General,106314.78
"MCGILL, JOHN (YANCEY)",DEMOCRATIC,SC,SENATE DISTRICT 032,Incumbent,Won-General,102269.50
"VERDIN, DANNY",REPUBLICAN,SC,SENATE DISTRICT 009,Challenger,Won-General,101769.00
"FORD, ROBERT I",DEMOCRATIC,SC,SENATE DISTRICT 042,Incumbent,Won-General,99286.96
"BAILEY, GEORGE H",DEMOCRATIC,SC,SENATE DISTRICT 037,Challenger,Lost-General,98092.61
"RICHARDSON, SCOTT H",REPUBLICAN,SC,SENATE DISTRICT 046,Incumbent,Won-General,96347.34
"WARD, TOBY",DEMOCRATIC,SC,SENATE DISTRICT 022,Challenger,Lost-General,95141.11
"ELLIOTT, DICK",DEMOCRATIC,SC,SENATE DISTRICT 028,Incumbent,Won-General,90995.00
"LIMEHOUSE III, HARRY BANCROFT (CHIP)",REPUBLICAN,SC,HOUSE DISTRICT 110,Incumbent,Won-General,89927.43
"STONE, PATSY",DEMOCRATIC,SC,SENATE DISTRICT 031,Challenger,Lost-General,89020.00
"WALDROP JR, DAVE C",DEMOCRATIC,SC,SENATE DISTRICT 018,Challenger,Lost-General,81790.00
"QUINN JR, RICHARD M (RICK)",REPUBLICAN,SC,HOUSE DISTRICT 071,Incumbent,Won-General,81310.85
"CATO, HARRY",REPUBLICAN,SC,HOUSE DISTRICT 017,Incumbent,Won-General,80395.55
"HUGGINS JR, COLONEL C (CHIP)",REPUBLICAN,SC,HOUSE DISTRICT 085,Incumbent,Won-General,80243.98
