Candidate,Party,State,Office,Incumbency,Result,Total Money
"GRONSTAL, MICHAEL E (MIKE)",DEMOCRATIC,IA,SENATE DISTRICT 042,Incumbent,Won-General,397828.00
"HOLVECK, JACK",DEMOCRATIC,IA,SENATE DISTRICT 036,Open,Won-General,253849.00
"RANTS, CHRISTOPHER",REPUBLICAN,IA,HOUSE DISTRICT 003,Incumbent,Won-General,250000.00
"SIEGRIST, BRENT",REPUBLICAN,IA,HOUSE DISTRICT 084,Incumbent,Won-General,241138.00
"LARSON, CHUCK",REPUBLICAN,IA,HOUSE DISTRICT 055,Incumbent,Won-General,202802.00
"DONALD, RON",DEMOCRATIC,IA,SENATE DISTRICT 030,Challenger,Lost-General,198057.00
"SCHRADER, DAVID",DEMOCRATIC,IA,HOUSE DISTRICT 090,Incumbent,Won-General,195941.00
"SCHUERER, NEAL",REPUBLICAN,IA,SENATE DISTRICT 030,Incumbent,Won-General,180472.00
"ZIEMAN, MARK",REPUBLICAN,IA,SENATE DISTRICT 016,Open,Won-General,170999.00
"LANGSTON, RONALD",REPUBLICAN,IA,SENATE DISTRICT 036,Open,Lost-General,156659.00
"FIEGEN, THOMAS L",DEMOCRATIC,IA,SENATE DISTRICT 020,Challenger,Won-General,156147.00
"PHILLIPS, JOAN",DEMOCRATIC,IA,SENATE DISTRICT 040,Challenger,Lost-General,148296.00
"DELUHERY, PATRICK J",DEMOCRATIC,IA,SENATE DISTRICT 022,Incumbent,Won-General,146432.86
"BEHN, JERRY",REPUBLICAN,IA,SENATE DISTRICT 040,Incumbent,Won-General,136435.26
"MCKIBBEN, LARRY E",REPUBLICAN,IA,SENATE DISTRICT 032,Incumbent,Won-General,127015.00
"GASKILL, THURMAN",REPUBLICAN,IA,SENATE DISTRICT 008,Incumbent,Won-General,124413.00
"POWELL, KATHRYN K",DEMOCRATIC,IA,HOUSE DISTRICT 077,Open,Lost-General,122653.00
"HUSER, GERI D",DEMOCRATIC,IA,HOUSE DISTRICT 066,Incumbent,Won-General,103705.00
"SHEY, PATRICK",REPUBLICAN,IA,HOUSE DISTRICT 052,Incumbent,Won-General,98100.00
"HOVERSTEN, GREG",REPUBLICAN,IA,HOUSE DISTRICT 001,Challenger,Won-General,97391.00
"RIFE, JACK",REPUBLICAN,IA,SENATE DISTRICT 020,Incumbent,Lost-General,97213.00
"TYMESON, JODI",REPUBLICAN,IA,HOUSE DISTRICT 077,Open,Won-General,96536.00
"DRAKE, RICHARD F",REPUBLICAN,IA,SENATE DISTRICT 024,Incumbent,Won-General,95762.00
"ANGELO, JEFF",REPUBLICAN,IA,SENATE DISTRICT 044,Incumbent,Won-General,92108.28
"MANTERNACH, GENE",REPUBLICAN,IA,HOUSE DISTRICT 056,Open,Won-General,90027.00
"PRIMMER, LINDA",REPUBLICAN,IA,SENATE DISTRICT 042,Challenger,Lost-General,88578.00
"LUNDBY, MARY A",REPUBLICAN,IA,SENATE DISTRICT 026,Incumbent,Won-General,86322.00
"RYAN, THOMAS",REPUBLICAN,IA,HOUSE DISTRICT 043,Open,Lost-General,83368.00
"WINCKLER, CINDY L",DEMOCRATIC,IA,HOUSE DISTRICT 044,Challenger,Won-General,82338.00
"GILCHRIST, DAVID",DEMOCRATIC,IA,HOUSE DISTRICT 056,Open,Lost-General,81698.00
"GIBBS, PATRICK",REPUBLICAN,IA,SENATE DISTRICT 022,Challenger,Lost-General,80626.00
"ELGIN, JEFFREY C",REPUBLICAN,IA,HOUSE DISTRICT 051,Open,Won-General,79714.00
"REKOW, LEIGH A",REPUBLICAN,IA,HOUSE DISTRICT 032,Open,Won-General,75337.00
"SUKUP, STEVE",REPUBLICAN,IA,HOUSE DISTRICT 018,Incumbent,Won-General,69560.00
"SUNDERBRUCH, JOHN P",REPUBLICAN,IA,HOUSE DISTRICT 044,Incumbent,Lost-General,68909.00
"MYERS, RICHARD E",DEMOCRATIC,IA,HOUSE DISTRICT 049,Incumbent,Won-General,67950.00
"BORLAUG, ALLEN",REPUBLICAN,IA,HOUSE DISTRICT 030,Open,Lost-General,67846.00
"REHBERG, KITTY",REPUBLICAN,IA,SENATE DISTRICT 014,Incumbent,Won-General,64919.00
"REDFERN, DONALD",REPUBLICAN,IA,SENATE DISTRICT 012,Incumbent,Won-General,64833.00
"VAN FOSSEN, JAMIE",REPUBLICAN,IA,HOUSE DISTRICT 042,Incumbent,Won-General,63167.00
"DAVIS, GALEN M",REPUBLICAN,IA,HOUSE DISTRICT 093,Incumbent,Lost-General,63128.00
"MCKINLEY, PAUL",REPUBLICAN,IA,SENATE DISTRICT 046,Challenger,Won-General,62205.00
"SCOTT, TAMARA",REPUBLICAN,IA,HOUSE DISTRICT 090,Challenger,Lost-General,61509.00
"MCCOY, MATT",DEMOCRATIC,IA,SENATE DISTRICT 034,Incumbent,Won-General,61419.00
"MADDOX, O GENE",REPUBLICAN,IA,SENATE DISTRICT 038,Incumbent,Won-General,61301.34
"BARTZ, MERLIN",REPUBLICAN,IA,SENATE DISTRICT 010,Incumbent,Won-General,60663.00
"COX, JAMES",REPUBLICAN,IA,HOUSE DISTRICT 038,Challenger,Lost-General,60491.00
"ROBERTS, RODNEY A",REPUBLICAN,IA,HOUSE DISTRICT 080,Open,Won-General,60199.00
"WHITEAD, WESLEY",DEMOCRATIC,IA,HOUSE DISTRICT 001,Incumbent,Lost-General,59305.00
"SIEVERS, BRYAN J",REPUBLICAN,IA,HOUSE DISTRICT 040,Open,Won-General,56551.00
"CARROLL, DANNY C",REPUBLICAN,IA,HOUSE DISTRICT 058,Incumbent,Won-General,56546.00
"SENG, JOSEPH MATTHEW (JOE)",DEMOCRATIC,IA,HOUSE DISTRICT 043,Open,Won-General,56503.00
"KIBBIE, JOHN P",DEMOCRATIC,IA,SENATE DISTRICT 004,Incumbent,Won-General,56165.00
"JUDGE, JOHN",DEMOCRATIC,IA,SENATE DISTRICT 046,Incumbent,Lost-General,55405.00
"JAGER, MICHAEL D",REPUBLICAN,IA,HOUSE DISTRICT 027,Incumbent,Lost-General,55070.00
"EICHHORN, GEORGE S",REPUBLICAN,IA,HOUSE DISTRICT 014,Open,Won-General,54546.00
"FINCH, BARBARA A",REPUBLICAN,IA,HOUSE DISTRICT 062,Challenger,Won-General,54411.00
"QUIRK, BRIAN",DEMOCRATIC,IA,HOUSE DISTRICT 030,Open,Won-General,54102.00
"ADAM, NICHOLAS",REPUBLICAN,IA,HOUSE DISTRICT 094,Challenger,Lost-General,53047.00
"REDWINE, JOHN",REPUBLICAN,IA,SENATE DISTRICT 002,Incumbent,Won-General,52739.71
"ATTEBERRY, ANDRA",DEMOCRATIC,IA,HOUSE DISTRICT 027,Challenger,Won-General,50486.00
"SCOTT, MIKE",REPUBLICAN,IA,HOUSE DISTRICT 008,Challenger,Lost-General,50263.00
"BRADLEY, CLYDE",REPUBLICAN,IA,HOUSE DISTRICT 037,Incumbent,Won-General,48771.00
"HORBACH, LANCE J",REPUBLICAN,IA,HOUSE DISTRICT 060,Incumbent,Won-General,47695.00
"TREMMEL, MARK",DEMOCRATIC,IA,HOUSE DISTRICT 093,Challenger,Won-General,47256.00
"MCKEAN, ANDY",REPUBLICAN,IA,SENATE DISTRICT 028,Incumbent,Won-General,47225.00
"BAUDLER, CLEL",REPUBLICAN,IA,HOUSE DISTRICT 078,Incumbent,Won-General,47134.00
"CORMACK, MICHAEL",REPUBLICAN,IA,HOUSE DISTRICT 013,Incumbent,Won-General,45348.00
"RANDALL, JEANETTE",DEMOCRATIC,IA,SENATE DISTRICT 014,Challenger,Lost-General,42651.00
"MARSDEN, CHERRY",DEMOCRATIC,IA,HOUSE DISTRICT 014,Open,Lost-General,42610.00
"BROERS, ROGER",REPUBLICAN,IA,HOUSE DISTRICT 019,Open,Won-General,41970.00
