Candidate,Party,State,Office,Incumbency,Result,Total Money
"HOEVEN III, JOHN HENRY & DALRYMPLE III, JOHN S (JACK)",REPUBLICAN,ND,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,1789929.32
"HEITKAMP, HEIDI & KRAUTER, AARON",DEMOCRATIC-NPL,ND,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,983335.72
"STENEHJEM, WAYNE K",REPUBLICAN,ND,ATTORNEY GENERAL,Open,Won-General,219400.67
"POMEROY, GLEN",DEMOCRATIC-NPL,ND,ATTORNEY GENERAL,Open,Lost-General,207211.80
"JOHNSON, ROGER",DEMOCRATIC-NPL,ND,AGRICULTURE COMMISSIONER,Incumbent,Won-General,83209.00
"NELSON, GARY J",REPUBLICAN,ND,SENATE DISTRICT 022,Incumbent,Won-General,80900.00
"CLARK, TONY",REPUBLICAN,ND,PUBLIC SERVICE COMMISSIONER,Open,Won-General,32100.00
"CLAYBURGH, RICK",REPUBLICAN,ND,TAX COMMISSIONER,Incumbent,Won-General,30255.00
"KING, GORMAN",DEMOCRATIC-NPL,ND,INSURANCE COMMISSIONER,Open,Lost-General,21444.44
"SCHOBINGER, RANDY A",REPUBLICAN,ND,TREASURER,Challenger,Lost-General,17692.00
"CARLSON, CLARE",REPUBLICAN,ND,AGRICULTURE COMMISSIONER,Challenger,Lost-General,14425.00
"HOLMBERG, RAY",NONPARTISAN,ND,SUPERINTENDENT OF PUBLIC INSTRUCTION,Challenger,Lost-General,13875.00
"ECKSTROM, MARY D",DEMOCRATIC-NPL,ND,AUDITOR,Challenger,Lost-General,11350.00
"KAPSNER, CAROL",NONPARTISAN,ND,SUPREME COURT-OPEN SEAT,Open,Won-General,11175.00
"GILMORE, KATHI",DEMOCRATIC-NPL,ND,TREASURER,Incumbent,Won-General,6550.00
"BERCIER, DENNIS",DEMOCRATIC-NPL,ND,SECRETARY OF STATE,Challenger,Lost-General,6350.00
"JAEGER, ALVIN A (AL)",REPUBLICAN,ND,SECRETARY OF STATE,Incumbent,Won-General,6300.00
"SANSTEAD, WAYNE G",NONPARTISAN,ND,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Won-General,5800.00
"COOK, DWIGHT C",REPUBLICAN,ND,SENATE DISTRICT 034,Incumbent,Won-General,4850.00
"BRANDENBURG, MICHAEL DON",REPUBLICAN,ND,HOUSE DISTRICT 026,Incumbent,Won-General,3850.00
"ESPEGARD, DUAINE C",REPUBLICAN,ND,SENATE DISTRICT 043,Open,Won-General,3300.00
"PETERSON, ROBERT R (BOB)",REPUBLICAN,ND,AUDITOR,Incumbent,Won-General,3300.00
"HAWKEN, KATHY",REPUBLICAN,ND,HOUSE DISTRICT 046,Incumbent,Won-General,3075.00
"WARNER, JOHN",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 004,Incumbent,Won-General,2858.33
"DIETZ, KATHRYN L",NONPARTISAN,ND,SUPREME COURT-OPEN SEAT,Open,Lost-General,2750.00
"KASPER, JAMES M",REPUBLICAN,ND,HOUSE DISTRICT 046,Challenger,Won-General,2650.00
"HALCROW, CHARLES MACDONALD",REPUBLICAN,ND,SENATE DISTRICT 016,Challenger,Lost-General,2175.00
"TIEMAN, WAYNE W",REPUBLICAN,ND,HOUSE DISTRICT 010,Challenger,Won-General,1950.00
"ANDRIST, JOHN M",REPUBLICAN,ND,SENATE DISTRICT 002,Incumbent,Won-General,1900.00
"TALLACKSON, HARVEY",DEMOCRATIC-NPL,ND,SENATE DISTRICT 016,Incumbent,Won-General,1875.00
"ROSE, WANDA",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 032,Incumbent,Lost-General,1825.00
"DUBOURT, LEON F",DEMOCRATIC-NPL,ND,SENATE DISTRICT 010,Open,Lost-General,1750.00
