Candidate,Party,State,Office,Incumbency,Result,Total Money
"HUMPHREY, GORDON J",REPUBLICAN,NH,GOVERNOR,Challenger,Lost-General,2967438.85
"SHAHEEN, JEANNE",DEMOCRATIC,NH,GOVERNOR,Incumbent,Won-General,2695945.04
"RUBENS, JAMES M (JIM)",REPUBLICAN,NH,SENATE DISTRICT 005,Challenger,Lost-General,123498.00
"SEMPRINI, WAYNE P",REPUBLICAN,NH,SENATE DISTRICT 024,Challenger,Lost-General,94432.00
"GATSAS, THEODORE L (TED)",REPUBLICAN,NH,SENATE DISTRICT 016,Open,Won-General,93357.97
"BURTON, RAYMOND S",REPUBLICAN,NH,EXECUTIVE COUNCILOR,Incumbent,Won-General,80034.30
"BELOW, CLIFTON",DEMOCRATIC,NH,SENATE DISTRICT 005,Incumbent,Won-General,78434.35
"HOLLINGWORTH, BEVERLY A",DEMOCRATIC,NH,SENATE DISTRICT 023,Incumbent,Won-General,77945.12
"TROMBLY, RICK A",DEMOCRATIC,NH,SENATE DISTRICT 007,Incumbent,Lost-General,76768.48
"DALLESANDRO, LOU C",DEMOCRATIC,NH,SENATE DISTRICT 020,Incumbent,Won-General,71349.63
"FLANDERS, ROBERT B",REPUBLICAN,NH,SENATE DISTRICT 007,Challenger,Won-General,58330.26
"EATON, THOMAS R",REPUBLICAN,NH,SENATE DISTRICT 010,Incumbent,Won-General,52550.00
"COLANTUONO, THOMAS P",REPUBLICAN,NH,EXECUTIVE COUNCILOR-004,Incumbent,Withdrew-General,51118.68
"FRANCOEUR, GARY R",REPUBLICAN,NH,SENATE DISTRICT 014,Incumbent,Won-General,50429.00
"PRESCOTT, RUSSELL E",REPUBLICAN,NH,SENATE DISTRICT 019,Open,Won-General,49740.00
"OHEARN, JANE E",REPUBLICAN,NH,SENATE DISTRICT 012,Open,Won-General,48870.03
"PRESBY, WAYNE W",DEMOCRATIC,NH,SENATE DISTRICT 001,Open,Lost-General,47658.50
"ONEIL, DANIEL P",DEMOCRATIC,NH,SENATE DISTRICT 018,Open,Won-General,47010.00
"FOY, LEN",DEMOCRATIC,NH,SENATE DISTRICT 014,Challenger,Lost-General,45871.54
"COHEN, BURTON J",DEMOCRATIC,NH,SENATE DISTRICT 024,Incumbent,Won-General,45429.05
"DESTEFANO, STEPHEN T",DEMOCRATIC,NH,SENATE DISTRICT 016,Open,Lost-General,40372.19
"KLEMM JR, ARTHUR P",REPUBLICAN,NH,SENATE DISTRICT 022,Incumbent,Won-General,38454.58
"WHEELER, DAVID K",REPUBLICAN,NH,EXECUTIVE COUNCILOR-005,Open,Won-General,37585.88
"JONES, WENDY STANLEY",REPUBLICAN,NH,SENATE DISTRICT 023,Challenger,Lost-General,37562.81
"JOHNSON, CARL R",REPUBLICAN,NH,SENATE DISTRICT 003,Incumbent,Won-General,36896.42
"BURNS, HAROLD W",REPUBLICAN,NH,SENATE DISTRICT 001,Open,Won-General,35979.85
"DANIELS, GARY L",REPUBLICAN,NH,SENATE DISTRICT 011,Open,Lost-General,35339.10
"INFANTINE, WILLIAM J",REPUBLICAN,NH,SENATE DISTRICT 018,Open,Lost-General,35125.00
"SPAULDING, PETER J",REPUBLICAN,NH,EXECUTIVE COUNCILOR-002,Incumbent,Won-General,34970.00
"MCCARLEY, CAROLINE",DEMOCRATIC,NH,SENATE DISTRICT 006,Incumbent,Won-General,32949.63
"NEWTON, CLIFFORD (CLIFF)",REPUBLICAN,NH,SENATE DISTRICT 006,Challenger,Lost-General,31352.00
"BOYCE, ROBERT K",REPUBLICAN,NH,SENATE DISTRICT 004,Open,Won-General,31121.06
"EPSTEIN, GEORGE",INDEPENDENT,NH,SENATE DISTRICT 003,Challenger,Lost-General,30200.59
"GORDON, EDWARD (NED)",REPUBLICAN,NH,SENATE DISTRICT 002,Incumbent,Won-General,30001.68
"FRANKS, SUZAN LR",DEMOCRATIC,NH,SENATE DISTRICT 012,Open,Lost-General,28837.63
"WOODBURN, JEFFREY (JEFF)",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-002,Challenger,Lost-General,27801.00
"VACHON, DENNIS P",DEMOCRATIC,NH,SENATE DISTRICT 004,Open,Lost-General,25509.80
"HUNTER, BRUCE F",REPUBLICAN,NH,SENATE DISTRICT 020,Challenger,Lost-General,22965.00
"LARSEN, SYLVIA B",DEMOCRATIC,NH,SENATE DISTRICT 015,Incumbent,Won-General,18261.11
"WHEELER, KATIE",DEMOCRATIC,NH,SENATE DISTRICT 021,Incumbent,Won-General,16220.00
"BARNES JR, JOHN S (JACK)",REPUBLICAN,NH,SENATE DISTRICT 017,Open,Won-General,14320.00
"LYNCH, BILL",DEMOCRATIC,NH,SENATE DISTRICT 010,Challenger,Lost-General,12358.91
"PETERSON, MCLAUGHLIN KATHLEEN",DEMOCRATIC,NH,SENATE DISTRICT 009,Challenger,Lost-General,11585.00
"DISNARD, GEORGE F",DEMOCRATIC,NH,SENATE DISTRICT 008,Incumbent,Won-General,11584.63
"BROWN, MARY E",INDEPENDENT,NH,GOVERNOR,Challenger,Lost-General,11394.62
"ROBERGE, SHEILA",REPUBLICAN,NH,SENATE DISTRICT 009,Incumbent,Won-General,11295.00
"JOHNSON, STEPHEN A (STEVE)",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-004,Open,Lost-General,10919.92
"REGLI, KEITH",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-005,Open,Lost-General,10018.80
"MACNEIL, KRISTIE (KRIS)",REPUBLICAN,NH,SENATE DISTRICT 015,Challenger,Lost-General,9609.47
"PIGNATELLI, DEBORA",DEMOCRATIC,NH,SENATE DISTRICT 013,Incumbent,Won-General,6125.17
"BABIARZ, JOHN J",LIBERTARIAN,NH,GOVERNOR,Challenger,Lost-General,5716.99
"HATEM, MICHAEL (MIKE)",DEMOCRATIC,NH,SENATE DISTRICT 022,Challenger,Lost-General,4400.13
"LAGATTA, ANTHONY",REPUBLICAN,NH,SENATE DISTRICT 013,Challenger,Lost-General,2625.00
"WILLIAMS, ALAN D",INDEPENDENT,NH,SENATE DISTRICT 023,Challenger,Lost-General,1190.51
"TOWNSEND, AMOS R",REPUBLICAN,NH,SENATE DISTRICT 021,Challenger,Lost-General,1020.00
"DEVINE, JAMES E (JIM)",DEMOCRATIC,NH,SENATE DISTRICT 017,Open,Lost-General,819.00
"CHONG, LYNN RUDMIN",INDEPENDENT,NH,SENATE DISTRICT 002,Challenger,Lost-General,500.00
"ADAMS IV, JARVIS M",REPUBLICAN,NH,HOUSE DISTRICT 010,Challenger,Lost-General,0.00
"AHERN JR, OMER C",REPUBLICAN,NH,HOUSE DISTRICT 002,Challenger,Lost-General,0.00
"AHERN, RICHARD F",DEMOCRATIC,NH,HOUSE DISTRICT 038,Incumbent,Lost-General,0.00
"ARNOLD, FRANK L",DEMOCRATIC,NH,HOUSE DISTRICT 001,Challenger,Lost-General,0.00
"ARTHUR, ROSE H",DEMOCRATIC,NH,HOUSE DISTRICT 018,Incumbent,Lost-General,0.00
"ASPLUND, BRONWYN",REPUBLICAN,NH,HOUSE DISTRICT 013,Incumbent,Lost-General,0.00
"BALLOU, BRIAN M",DEMOCRATIC,NH,HOUSE DISTRICT 017,Challenger,Lost-General,0.00
"BALZANO, LEO A",DEMOCRATIC,NH,HOUSE DISTRICT 027,Challenger,Lost-General,0.00
"BARRETT, BARBARA",REPUBLICAN,NH,HOUSE DISTRICT 022,Challenger,Lost-General,0.00
"BARRY, PATRICIA LANG",DEMOCRATIC,NH,HOUSE DISTRICT 010,Challenger,Lost-General,0.00
"BAXLEY, MAUREEN (MO)",DEMOCRATIC,NH,HOUSE DISTRICT 010,Challenger,Lost-General,0.00
"BEAN, IRENE M",REPUBLICAN,NH,HOUSE DISTRICT 001,Challenger,Lost-General,0.00
"BEATON, WILLIAM (BILL)",REPUBLICAN,NH,HOUSE DISTRICT 037,Challenger,Lost-General,0.00
"BOERMEESTER, HENRY",DEMOCRATIC,NH,HOUSE DISTRICT 009,Challenger,Lost-General,0.00
"BONSER, MARY",INDEPENDENT,NH,SENATE DISTRICT 006,Challenger,Lost-General,0.00
"BORGES, FRANK J",DEMOCRATIC,NH,HOUSE DISTRICT 029,Challenger,Lost-General,0.00
"BOTSCH, DONALD H",DEMOCRATIC,NH,HOUSE DISTRICT 018,Challenger,Lost-General,0.00
"BOUCHARD, MICHAEL D",DEMOCRATIC,NH,HOUSE DISTRICT 038,Challenger,Lost-General,0.00
"BOUCHER, LARRY",DEMOCRATIC,NH,HOUSE DISTRICT 012,Challenger,Lost-General,0.00
"BOUCHER, ROBERT J",DEMOCRATIC,NH,HOUSE DISTRICT 026,Challenger,Lost-General,0.00
"BOUTIN, BERNARD L",DEMOCRATIC,NH,HOUSE DISTRICT 007,Challenger,Lost-General,0.00
"BRAWER, BARRY N",REPUBLICAN,NH,HOUSE DISTRICT 033,Challenger,Lost-General,0.00
"BRESLER, JONATHAN",DEMOCRATIC,NH,HOUSE DISTRICT 005,Challenger,Lost-General,0.00
"BROTHERS, RICHARD S",REPUBLICAN,NH,HOUSE DISTRICT 006,Incumbent,Lost-General,0.00
"BROWN, CHANNING T",REPUBLICAN,NH,HOUSE DISTRICT 010,Challenger,Lost-General,0.00
"BROWN, JULIE M",REPUBLICAN,NH,HOUSE DISTRICT 017,Incumbent,Lost-General,0.00
"BRUNETTE, PETER R",DEMOCRATIC,NH,HOUSE DISTRICT 007,Challenger,Lost-General,0.00
"BRYANT, GENE",DEMOCRATIC,NH,HOUSE DISTRICT 026,Challenger,Lost-General,0.00
"BURKUSH, JAMES A",DEMOCRATIC,NH,HOUSE DISTRICT 045,Incumbent,Lost-General,0.00
"BURNEY, CAROL THERRIAULT",DEMOCRATIC,NH,HOUSE DISTRICT 014,Challenger,Lost-General,0.00
"CARR, JOHN C",DEMOCRATIC,NH,HOUSE DISTRICT 011,Challenger,Lost-General,0.00
"CARTER, JEFFREY H",REPUBLICAN,NH,HOUSE DISTRICT 043,Challenger,Lost-General,0.00
"CARTIER, FRANK",REPUBLICAN,NH,HOUSE DISTRICT 039,Challenger,Lost-General,0.00
"CERNOTA, ALBERT C",REPUBLICAN,NH,HOUSE DISTRICT 033,Challenger,Lost-General,0.00
