Candidate,Party,State,Office,Incumbency,Result,Total Money
"GLASSCOCK, KENT",REPUBLICAN,KS,HOUSE DISTRICT 062,Incumbent,Won-General,130690.22
"ALLEN, BARBARA P",REPUBLICAN,KS,SENATE DISTRICT 008,Open,Won-General,116224.56
"KERR, DAVE",REPUBLICAN,KS,SENATE DISTRICT 034,Incumbent,Won-General,111519.43
"JENKINS, LYNN",REPUBLICAN,KS,SENATE DISTRICT 020,Incumbent,Won-General,106591.26
"ADKINS, DAVID",REPUBLICAN,KS,SENATE DISTRICT 007,Incumbent,Won-General,101602.25
"BARONE, JIM",DEMOCRATIC,KS,SENATE DISTRICT 013,Incumbent,Won-General,100520.06
"HUELSKAMP, TIMOTHY A",REPUBLICAN,KS,SENATE DISTRICT 038,Incumbent,Won-General,97395.23
"WAGLE, SUSAN",REPUBLICAN,KS,SENATE DISTRICT 030,Incumbent,Won-General,93464.32
"BARNETT, JAMES A",REPUBLICAN,KS,SENATE DISTRICT 017,Open,Won-General,92582.42
"SALMANS, LARRY D",REPUBLICAN,KS,SENATE DISTRICT 037,Incumbent,Won-General,89606.92
"STEINEGER, CHRIS",DEMOCRATIC,KS,SENATE DISTRICT 006,Incumbent,Won-General,86781.34
"PETTY, MARGE",DEMOCRATIC,KS,SENATE DISTRICT 018,Incumbent,Lost-General,84240.18
"VRATIL, JOHN",REPUBLICAN,KS,SENATE DISTRICT 011,Incumbent,Won-General,83561.34
"PRAEGER, SANDY",REPUBLICAN,KS,SENATE DISTRICT 002,Incumbent,Won-General,82495.34
"JOHNSTON, DOUGLAS",DEMOCRATIC,KS,SENATE DISTRICT 025,Incumbent,Lost-General,78803.26
"HELGERSON JR, HENRY M",DEMOCRATIC,KS,SENATE DISTRICT 030,Challenger,Lost-General,78406.00
"IRSIK, STEVE",DEMOCRATIC,KS,SENATE DISTRICT 038,Challenger,Lost-General,76522.93
"SCHODORF, JEAN KURTIS",REPUBLICAN,KS,SENATE DISTRICT 025,Challenger,Won-General,75910.71
"HENSLEY, ANTHONY",DEMOCRATIC,KS,SENATE DISTRICT 019,Incumbent,Won-General,73925.00
"CLARK, STAN",REPUBLICAN,KS,SENATE DISTRICT 040,Incumbent,Won-General,71755.93
"TADDIKEN, MARK",REPUBLICAN,KS,SENATE DISTRICT 021,Open,Won-General,70576.65
"EMLER, JAY",REPUBLICAN,KS,SENATE DISTRICT 035,Open,Won-General,70532.73
"JORDAN, NICK",REPUBLICAN,KS,SENATE DISTRICT 010,Open,Won-General,67691.00
"DOWNEY, CHRISTINE",DEMOCRATIC,KS,SENATE DISTRICT 031,Incumbent,Won-General,66682.39
"STEPHENS, HARRY",DEMOCRATIC,KS,SENATE DISTRICT 017,Open,Lost-General,65642.14
"TYSON, ROBERT",REPUBLICAN,KS,SENATE DISTRICT 012,Incumbent,Won-General,65547.00
"JACKSON, DAVE",REPUBLICAN,KS,SENATE DISTRICT 018,Challenger,Won-General,63497.01
"SCHMIDT, DEREK LARKIN",REPUBLICAN,KS,SENATE DISTRICT 015,Open,Won-General,62110.62
"UMBARGER, DWAYNE",REPUBLICAN,KS,SENATE DISTRICT 014,Incumbent,Won-General,61728.72
"FELECIANO JR, PAUL",DEMOCRATIC,KS,SENATE DISTRICT 028,Incumbent,Won-General,58079.26
"BROWNLEE, KARIN S",REPUBLICAN,KS,SENATE DISTRICT 023,Incumbent,Won-General,58035.64
"NEWTON, DEAN",REPUBLICAN,KS,HOUSE DISTRICT 021,Open,Won-General,55345.05
"BRUNGARDT, PETE",REPUBLICAN,KS,SENATE DISTRICT 024,Open,Won-General,49804.90
"GORDON, LANA",REPUBLICAN,KS,HOUSE DISTRICT 052,Open,Won-General,49552.16
"LEE, JANIS K.",DEMOCRATIC,KS,SENATE DISTRICT 036,Incumbent,Won-General,49197.08
"BRUNK, STEVEN R",REPUBLICAN,KS,SENATE DISTRICT 031,Challenger,Lost-General,48293.37
"CORBIN, DAVID R",REPUBLICAN,KS,SENATE DISTRICT 016,Incumbent,Won-General,47518.36
"DONOVAN SR, LESLIE D (LES)",REPUBLICAN,KS,SENATE DISTRICT 027,Incumbent,Won-General,46107.38
"GILSTRAP, MARK S",DEMOCRATIC,KS,SENATE DISTRICT 005,Incumbent,Won-General,43185.10
"HERMES, CINDY",REPUBLICAN,KS,HOUSE DISTRICT 051,Incumbent,Won-General,41997.66
"GALE, BILL",REPUBLICAN,KS,SENATE DISTRICT 028,Challenger,Lost-General,41445.62
"OCONNOR, KAY",REPUBLICAN,KS,SENATE DISTRICT 009,Open,Won-General,40845.83
"LATURNER, BARBARA",REPUBLICAN,KS,SENATE DISTRICT 013,Challenger,Lost-General,39463.96
"GIBBENS, MIKE",DEMOCRATIC,KS,SENATE DISTRICT 003,Open,Lost-General,39432.56
"SLOAN, TOM",REPUBLICAN,KS,HOUSE DISTRICT 045,Incumbent,Won-General,37494.97
"MORRIS, STEPHEN R",REPUBLICAN,KS,SENATE DISTRICT 039,Incumbent,Won-General,37122.00
"WILK, KENNY A",REPUBLICAN,KS,HOUSE DISTRICT 042,Incumbent,Won-General,36183.00
"GARNER, JIM D",DEMOCRATIC,KS,HOUSE DISTRICT 011,Incumbent,Won-General,34617.72
"LYON, BOB",REPUBLICAN,KS,SENATE DISTRICT 003,Open,Won-General,33901.80
"MAYS, DOUG",REPUBLICAN,KS,HOUSE DISTRICT 054,Incumbent,Won-General,33657.63
"ADAY, JERRY L",REPUBLICAN,KS,HOUSE DISTRICT 067,Incumbent,Won-General,31830.31
"WALKER, DOUG",DEMOCRATIC,KS,SENATE DISTRICT 012,Challenger,Lost-General,31537.00
"HARRINGTON, NANCEY",REPUBLICAN,KS,SENATE DISTRICT 026,Incumbent,Won-General,31310.00
"GERINGER, GERALD G",REPUBLICAN,KS,HOUSE DISTRICT 065,Incumbent,Lost-General,31171.68
"GATEWOOD, DOUG",DEMOCRATIC,KS,HOUSE DISTRICT 001,Incumbent,Won-General,30888.90
"MAYANS, CARLOS",REPUBLICAN,KS,HOUSE DISTRICT 100,Incumbent,Won-General,30633.94
"KREHBIEL, CARL",REPUBLICAN,KS,HOUSE DISTRICT 074,Incumbent,Won-General,29547.58
"MCKINNEY, DENNIS",DEMOCRATIC,KS,HOUSE DISTRICT 108,Incumbent,Won-General,29217.48
"COX, RAY L",REPUBLICAN,KS,HOUSE DISTRICT 039,Incumbent,Won-General,29035.00
"LANDWEHR, BRENDA",REPUBLICAN,KS,HOUSE DISTRICT 091,Incumbent,Won-General,28974.59
"STORM, SUE",DEMOCRATIC,KS,HOUSE DISTRICT 022,Incumbent,Won-General,28948.79
"KUETHER, ANNIE",DEMOCRATIC,KS,HOUSE DISTRICT 055,Incumbent,Won-General,28880.87
"WILSON, R J",REPUBLICAN,KS,HOUSE DISTRICT 003,Open,Won-General,28670.10
"TOELKES, DIXIE E",DEMOCRATIC,KS,HOUSE DISTRICT 053,Incumbent,Won-General,28668.54
"GOODWIN, GRETA",DEMOCRATIC,KS,SENATE DISTRICT 032,Incumbent,Won-General,27975.00
"MORRISON, JUDY",REPUBLICAN,KS,HOUSE DISTRICT 023,Open,Won-General,27901.10
"CAMPBELL, LARRY L",REPUBLICAN,KS,HOUSE DISTRICT 026,Incumbent,Won-General,27851.87
"POWELL, ANTHONY J (TONY)",REPUBLICAN,KS,HOUSE DISTRICT 085,Incumbent,Won-General,26515.00
"STOCKWELL, BILL",DEMOCRATIC,KS,HOUSE DISTRICT 091,Challenger,Lost-General,26488.39
"NORLIN, DAVID AVERY",DEMOCRATIC,KS,SENATE DISTRICT 021,Open,Lost-General,26308.48
"TEICHMAN, RUTH",REPUBLICAN,KS,SENATE DISTRICT 033,Open,Won-General,26213.09
"MADDOX, CHERYL",DEMOCRATIC,KS,SENATE DISTRICT 010,Open,Lost-General,24959.90
"FINDLEY, TROY",DEMOCRATIC,KS,HOUSE DISTRICT 046,Incumbent,Won-General,24455.75
"OBRIEN, EUGENE E (GENE)",DEMOCRATIC,KS,HOUSE DISTRICT 007,Incumbent,Won-General,24416.82
"OLEEN, LANA",REPUBLICAN,KS,SENATE DISTRICT 022,Incumbent,Won-General,24222.40
"PETERSON, JEFF",REPUBLICAN,KS,HOUSE DISTRICT 066,Incumbent,Won-General,24068.00
"SPANGLER, DOUG",DEMOCRATIC,KS,HOUSE DISTRICT 036,Incumbent,Won-General,23503.00
"BENLON, LISA L",REPUBLICAN,KS,HOUSE DISTRICT 017,Incumbent,Won-General,23439.37
"PILCHER-COOK, MARY",REPUBLICAN,KS,HOUSE DISTRICT 018,Open,Won-General,23394.03
"BALLARD, BARBARA W",DEMOCRATIC,KS,HOUSE DISTRICT 044,Incumbent,Won-General,23312.33
"MILLER, PATRICK",DEMOCRATIC,KS,HOUSE DISTRICT 018,Open,Lost-General,22572.34
"KIRK, NANCY",DEMOCRATIC,KS,HOUSE DISTRICT 056,Incumbent,Won-General,22568.09
"NANCE, DAVID",REPUBLICAN,KS,HOUSE DISTRICT 003,Open,Lost-General,22483.00
"ONEAL, MICHAEL R (MIKE)",REPUBLICAN,KS,HOUSE DISTRICT 104,Incumbent,Won-General,21666.95
"TAFANELLI, LEE",REPUBLICAN,KS,HOUSE DISTRICT 047,Open,Won-General,21618.28
"CROW, MARTI",DEMOCRATIC,KS,HOUSE DISTRICT 041,Incumbent,Won-General,20515.29
"WEBER, SHARI",REPUBLICAN,KS,HOUSE DISTRICT 068,Incumbent,Won-General,20210.00
"MCCLURE, LAURA",DEMOCRATIC,KS,HOUSE DISTRICT 119,Incumbent,Won-General,20180.00
"SWENSON, DALE",REPUBLICAN,KS,HOUSE DISTRICT 097,Incumbent,Won-General,20087.31
"PYLE, DENNIS",REPUBLICAN,KS,HOUSE DISTRICT 049,Open,Won-General,19826.48
"HALEY, DAVID",DEMOCRATIC,KS,SENATE DISTRICT 004,Open,Won-General,19825.00
"AMES, BOB",REPUBLICAN,KS,HOUSE DISTRICT 008,Open,Lost-General,19616.05
"LANE, AL",REPUBLICAN,KS,HOUSE DISTRICT 025,Incumbent,Won-General,19612.25
"EDMONDS, JOHN",REPUBLICAN,KS,HOUSE DISTRICT 112,Incumbent,Won-General,19233.72
"NYE, HAROLD J",DEMOCRATIC,KS,SENATE DISTRICT 037,Challenger,Lost-General,19224.24
"BOSTON, GARRY G",REPUBLICAN,KS,HOUSE DISTRICT 072,Incumbent,Won-General,19136.00
"YOUNG, ALICE",DEMOCRATIC,KS,HOUSE DISTRICT 052,Open,Lost-General,18422.35
"PHELPS, EBER E",DEMOCRATIC,KS,HOUSE DISTRICT 111,Incumbent,Won-General,18314.00
"TEDDER, TIMOTHY B",DEMOCRATIC,KS,HOUSE DISTRICT 101,Incumbent,Lost-General,18270.86
"WELSHIMER, GWEN",DEMOCRATIC,KS,HOUSE DISTRICT 088,Incumbent,Won-General,18262.69
"MINOR, MELVIN G",DEMOCRATIC,KS,HOUSE DISTRICT 114,Incumbent,Won-General,17925.00
"GRANT, ROBERT (BOB)",DEMOCRATIC,KS,HOUSE DISTRICT 002,Incumbent,Won-General,17826.77
"LEVINSON, BILL",DEMOCRATIC,KS,HOUSE DISTRICT 065,Challenger,Won-General,17826.06
"MYERS, DON V",REPUBLICAN,KS,HOUSE DISTRICT 082,Incumbent,Won-General,17740.00
"JOHNSON, DAN",REPUBLICAN,KS,HOUSE DISTRICT 110,Incumbent,Won-General,17533.87
"SHOWALTER, JUDY",DEMOCRATIC,KS,HOUSE DISTRICT 078,Incumbent,Won-General,17484.93
"LOYD, WARD",REPUBLICAN,KS,HOUSE DISTRICT 123,Incumbent,Won-General,17419.50
"HORST, DEENA L",REPUBLICAN,KS,HOUSE DISTRICT 069,Incumbent,Won-General,16894.87
"RAY, GERRY",REPUBLICAN,KS,HOUSE DISTRICT 020,Incumbent,Won-General,16876.07
"WHITE, ALLAN",DEMOCRATIC,KS,SENATE DISTRICT 024,Open,Lost-General,16688.86
"MOSER, VIC",DEMOCRATIC,KS,SENATE DISTRICT 034,Challenger,Lost-General,16556.37
"MERRICK, RAY",REPUBLICAN,KS,HOUSE DISTRICT 027,Open,Won-General,16474.67
"TOMLINSON, ROBERT (BOB)",REPUBLICAN,KS,HOUSE DISTRICT 024,Incumbent,Won-General,16356.22
"TOPLIKAR, JOHN M",REPUBLICAN,KS,HOUSE DISTRICT 015,Incumbent,Won-General,16143.00
"BETHELL, BOB",REPUBLICAN,KS,HOUSE DISTRICT 113,Incumbent,Won-General,15591.91
"NICHOLS, ROCKY",DEMOCRATIC,KS,HOUSE DISTRICT 058,Incumbent,Won-General,15588.50
"LONG, MARGARET",DEMOCRATIC,KS,HOUSE DISTRICT 038,Incumbent,Won-General,15501.70
"BALLOU, JOHN",REPUBLICAN,KS,HOUSE DISTRICT 043,Incumbent,Won-General,15332.90
"LARKIN, BRUCE F",DEMOCRATIC,KS,HOUSE DISTRICT 063,Incumbent,Won-General,15320.00
"BOYD, JAMES",REPUBLICAN,KS,HOUSE DISTRICT 119,Challenger,Lost-General,15087.14
"POWERS, TED",REPUBLICAN,KS,HOUSE DISTRICT 081,Incumbent,Won-General,15080.32
"HAYZLETT, GARY K",REPUBLICAN,KS,HOUSE DISTRICT 122,Incumbent,Won-General,14970.00
"RUFF, L CANDY",DEMOCRATIC,KS,HOUSE DISTRICT 040,Incumbent,Won-General,14842.00
"HUY, BONNIE",REPUBLICAN,KS,HOUSE DISTRICT 087,Open,Won-General,14587.51
"HUFF, DAVID",REPUBLICAN,KS,HOUSE DISTRICT 030,Incumbent,Won-General,14465.00
"MORRISON, JIM",REPUBLICAN,KS,HOUSE DISTRICT 121,Incumbent,Won-General,14440.00
"PATTERSON, DOUG",REPUBLICAN,KS,HOUSE DISTRICT 028,Open,Won-General,13915.00
"GOOCH, U L (RIP)",DEMOCRATIC,KS,SENATE DISTRICT 029,Incumbent,Won-General,13895.00
"SHRIVER, JOSEPH",DEMOCRATIC,KS,HOUSE DISTRICT 079,Incumbent,Won-General,13890.00
"PITTMAN, JIM",DEMOCRATIC,KS,HOUSE DISTRICT 042,Challenger,Lost-General,13480.59
"HOLMES, CARL D",REPUBLICAN,KS,HOUSE DISTRICT 125,Incumbent,Won-General,13470.00
"DILLMORE, NILE",DEMOCRATIC,KS,HOUSE DISTRICT 092,Open,Won-General,13434.92
"PUGH, EDWARD W",REPUBLICAN,KS,SENATE DISTRICT 001,Incumbent,Won-General,13428.19
"MILLER, C FRANK",REPUBLICAN,KS,HOUSE DISTRICT 012,Open,Won-General,13280.00
"HUEBERT, STEVEN C",REPUBLICAN,KS,HOUSE DISTRICT 090,Open,Won-General,13238.93
"FLAHARTY, GERALDINE",DEMOCRATIC,KS,HOUSE DISTRICT 098,Incumbent,Won-General,13197.92
"CAIN, CYNDY",DEMOCRATIC,KS,HOUSE DISTRICT 054,Challenger,Lost-General,13123.58
"ALLDRITT, RICHARD",DEMOCRATIC,KS,HOUSE DISTRICT 105,Incumbent,Won-General,12850.00
"REHORN, RICK",DEMOCRATIC,KS,HOUSE DISTRICT 032,Incumbent,Won-General,12721.00
"PIERCE, GLENN",DEMOCRATIC,KS,SENATE DISTRICT 023,Challenger,Lost-General,12525.00
"DECASTRO, WILLA",REPUBLICAN,KS,HOUSE DISTRICT 096,Open,Won-General,12410.20
"MCCREARY, BILL",REPUBLICAN,KS,HOUSE DISTRICT 080,Incumbent,Won-General,12215.00
"BISHOP, ELIZABETH",DEMOCRATIC,KS,HOUSE DISTRICT 087,Open,Lost-General,11995.03
"WILLIAMS, JERRY D",REPUBLICAN,KS,HOUSE DISTRICT 008,Open,Won-General,11894.16
"STONE, LLOYD A",REPUBLICAN,KS,HOUSE DISTRICT 060,Incumbent,Won-General,11630.00
"VENNARD, WAYNE",REPUBLICAN,KS,HOUSE DISTRICT 022,Challenger,Lost-General,11299.37
"FEUERBORN, BILL",DEMOCRATIC,KS,HOUSE DISTRICT 005,Incumbent,Won-General,11200.00
"HUTCHINS, BECKY J",REPUBLICAN,KS,HOUSE DISTRICT 050,Incumbent,Won-General,11048.74
"KRONAWITTER, JOE",DEMOCRATIC,KS,HOUSE DISTRICT 023,Open,Lost-General,10970.00
"DIVITA, KAREN",REPUBLICAN,KS,HOUSE DISTRICT 016,Open,Won-General,10939.19
"POTTER, WARREN",REPUBLICAN,KS,HOUSE DISTRICT 092,Open,Lost-General,10724.06
"BARBIERI-LIGHTNER, PATRICIA",REPUBLICAN,KS,HOUSE DISTRICT 029,Incumbent,Won-General,10574.62
"NEUFELD, MELVIN J",REPUBLICAN,KS,HOUSE DISTRICT 115,Incumbent,Won-General,10525.00
"MAST, PEGGY J",DEMOCRATIC,KS,HOUSE DISTRICT 076,Incumbent,Won-General,10406.59
"REARDON, BILL",DEMOCRATIC,KS,HOUSE DISTRICT 037,Incumbent,Won-General,10046.32
"POWELL, LARRY R",REPUBLICAN,KS,HOUSE DISTRICT 117,Open,Won-General,10032.48
"MCLELAND, JOE",REPUBLICAN,KS,HOUSE DISTRICT 094,Open,Won-General,9956.30
"BINDER, JOHN",DEMOCRATIC,KS,HOUSE DISTRICT 110,Challenger,Lost-General,9885.80
"BURROUGHS, TOM",DEMOCRATIC,KS,HOUSE DISTRICT 033,Incumbent,Won-General,9865.00
"FLORA, VAUGHN",DEMOCRATIC,KS,HOUSE DISTRICT 057,Incumbent,Won-General,9850.60
"LIGHT, BILL",REPUBLICAN,KS,HOUSE DISTRICT 124,Incumbent,Won-General,9744.00
"BELEW, KARA E",DEMOCRATIC,KS,HOUSE DISTRICT 081,Challenger,Lost-General,9698.71
"SHULTZ, CLARK",REPUBLICAN,KS,HOUSE DISTRICT 073,Incumbent,Won-General,9505.00
"WILSON, DAVID",DEMOCRATIC,KS,HOUSE DISTRICT 049,Open,Lost-General,9503.90
"GILBERT, RUBY",DEMOCRATIC,KS,HOUSE DISTRICT 089,Incumbent,Won-General,9450.00
"FORER, BOB",DEMOCRATIC,KS,SENATE DISTRICT 014,Challenger,Lost-General,9430.87
"STONE, SCOTT",DEMOCRATIC,KS,HOUSE DISTRICT 015,Challenger,Lost-General,9416.42
"TRACY, RONALD",DEMOCRATIC,KS,HOUSE DISTRICT 096,Open,Lost-General,9270.00
"MARRS, FRED",REPUBLICAN,KS,HOUSE DISTRICT 086,Open,Lost-General,8934.55
"STRAMEL, DEAN",DEMOCRATIC,KS,HOUSE DISTRICT 066,Challenger,Lost-General,8864.01
"PETERSON, ETHEL M",DEMOCRATIC,KS,HOUSE DISTRICT 116,Incumbent,Won-General,8709.50
"WELLS, JONATHAN (JOE)",DEMOCRATIC,KS,HOUSE DISTRICT 084,Incumbent,Won-General,8665.00
"AURAND, CLAY",REPUBLICAN,KS,HOUSE DISTRICT 109,Incumbent,Won-General,8650.00
"BEGGS, CAROL EDWARD",REPUBLICAN,KS,HOUSE DISTRICT 071,Incumbent,Won-General,8600.00
"HOWELL, ANDREW",REPUBLICAN,KS,HOUSE DISTRICT 004,Incumbent,Won-General,8579.79
"DREHER JR, STANLEY",REPUBLICAN,KS,HOUSE DISTRICT 009,Incumbent,Won-General,8231.40
"WILLIAMS, DANIEL A",REPUBLICAN,KS,HOUSE DISTRICT 014,Open,Won-General,8115.00
"HENRY, JERRY",DEMOCRATIC,KS,HOUSE DISTRICT 048,Incumbent,Won-General,8100.00
"HUMERICKHOUSE, JOE D",REPUBLICAN,KS,HOUSE DISTRICT 059,Incumbent,Won-General,8050.00
"NOVASCONE, TODD M",REPUBLICAN,KS,HOUSE DISTRICT 099,Open,Won-General,7925.86
"SHARP, BONNIE",DEMOCRATIC,KS,HOUSE DISTRICT 031,Incumbent,Won-General,7925.00
"OSTMEYER, RALPH",REPUBLICAN,KS,HOUSE DISTRICT 118,Open,Won-General,7871.43
"LOGANBILL, JUDITH",DEMOCRATIC,KS,HOUSE DISTRICT 086,Open,Won-General,7241.97
"VICKREY, JENE",REPUBLICAN,KS,HOUSE DISTRICT 006,Incumbent,Won-General,7200.00
"COMPTON, MARY C",REPUBLICAN,KS,HOUSE DISTRICT 013,Incumbent,Won-General,7150.00
"PALMER, PEGGY",REPUBLICAN,KS,HOUSE DISTRICT 077,Incumbent,Won-General,7125.00
"TANNER, RALPH M",REPUBLICAN,KS,HOUSE DISTRICT 010,Incumbent,Won-General,6887.00
"BUTLER, SANDRA",DEMOCRATIC,KS,HOUSE DISTRICT 021,Open,Lost-General,6836.74
"TIFFANY, PHYLLIS",REPUBLICAN,KS,HOUSE DISTRICT 044,Challenger,Lost-General,6772.03
