Candidate,Party,State,Office,Incumbency,Result,Total Money
"HEVESI, DANIEL R",DEMOCRATIC,NY,SENATE DISTRICT 013,Incumbent,Won-General,4056602.90
"FARLEY, HUGH T",REPUBLICAN,NY,SENATE DISTRICT 044,Incumbent,Won-General,1696438.38
"SPANO, NICHOLAS A",REPUBLICAN,NY,SENATE DISTRICT 035,Incumbent,Won-General,994251.68
"BRUNO, JOSEPH L",REPUBLICAN,NY,SENATE DISTRICT 043,Incumbent,Won-General,797068.69
"VELELLA, GUY J",REPUBLICAN,NY,SENATE DISTRICT 034,Incumbent,Won-General,762890.85
"KRUEGER, LIZ",DEMOCRATIC,NY,SENATE DISTRICT 026,Challenger,Lost-General,576563.60
"GOODMAN, ROY M",REPUBLICAN,NY,SENATE DISTRICT 026,Incumbent,Won-General,562535.00
"LIBOUS, THOMAS W",REPUBLICAN,NY,SENATE DISTRICT 051,Incumbent,Won-General,560905.19
"SKELOS, DEAN G",REPUBLICAN,NY,SENATE DISTRICT 009,Incumbent,Won-General,507116.00
"STRATTON, BRIAN U",DEMOCRATIC,NY,SENATE DISTRICT 044,Challenger,Lost-General,497333.00
"MAGNARELLI, WILLIAM",DEMOCRATIC,NY,ASSEMBLY DISTRICT 120,Incumbent,Won-General,470128.64
"DELMONTE, FRANCINE",DEMOCRATIC,NY,ASSEMBLY DISTRICT 138,Challenger,Won-General,469470.65
"BALBONI, MICHAEL A L",REPUBLICAN,NY,SENATE DISTRICT 007,Incumbent,Won-General,445903.85
"HANNON, KEMP",REPUBLICAN,NY,SENATE DISTRICT 006,Incumbent,Won-General,416759.50
"FASO, JOHN J",REPUBLICAN,NY,ASSEMBLY DISTRICT 102,Incumbent,Won-General,371951.80
"FUSCHILLO JR, CHARLES J",REPUBLICAN,NY,SENATE DISTRICT 008,Incumbent,Won-General,370185.84
"BRAGMAN, MICHAEL J",DEMOCRATIC,NY,ASSEMBLY DISTRICT 118,Incumbent,Won-General,365084.00
"DINAPOLI, THOMAS P",DEMOCRATIC,NY,ASSEMBLY DISTRICT 016,Incumbent,Won-General,351058.50
"DALY, ROBERT A",REPUBLICAN,NY,ASSEMBLY DISTRICT 138,Incumbent,Lost-General,326742.94
"MARCELLINO, CARL L",REPUBLICAN,NY,SENATE DISTRICT 005,Incumbent,Won-General,319667.11
"SALTZBERG, CHRISTINE W",DEMOCRATIC,NY,ASSEMBLY DISTRICT 136,Open,Lost-General,284125.30
"EDDINGTON, PATRICIA A",DEMOCRATIC,NY,ASSEMBLY DISTRICT 003,Open,Won-General,276452.00
"MAZIARZ, GEORGE D",REPUBLICAN,NY,SENATE DISTRICT 061,Incumbent,Won-General,275127.86
"LEIBELL III, VINCENT L",REPUBLICAN,NY,SENATE DISTRICT 037,Incumbent,Won-General,274750.25
"COYLE KOPPELL, LORRAINE",DEMOCRATIC,NY,SENATE DISTRICT 034,Challenger,Lost-General,272828.20
"NORMAN JR, CLARENCE",DEMOCRATIC,NY,ASSEMBLY DISTRICT 043,Incumbent,Won-General,249280.11
"DEREGIS, STEVEN G",REPUBLICAN,NY,ASSEMBLY DISTRICT 120,Challenger,Lost-General,247463.03
