Candidate,Party,State,Office,Incumbency,Result,Total Money
"ARAGON, MANNY M",DEMOCRATIC,NM,SENATE DISTRICT 014,Incumbent,Won-General,364863.00
"GORHAM, RAMSAY L",REPUBLICAN,NM,SENATE DISTRICT 010,Incumbent,Won-General,219314.65
"SANCHEZ, JOHN A",REPUBLICAN,NM,HOUSE DISTRICT 015,Challenger,Won-General,184906.13
"GRIEGO, PHIL",DEMOCRATIC,NM,SENATE DISTRICT 039,Incumbent,Won-General,170044.20
"SANCHEZ, MICHAEL S",DEMOCRATIC,NM,SENATE DISTRICT 029,Incumbent,Won-General,163519.00
"LUJAN SR, BEN R",DEMOCRATIC,NM,HOUSE DISTRICT 046,Incumbent,Won-General,124760.00
"HAYS, BRAD L",DEMOCRATIC,NM,SENATE DISTRICT 009,Open,Lost-General,122428.00
"PAPEN, MARY KAY",DEMOCRATIC,NM,SENATE DISTRICT 038,Open,Won-General,108204.00
"GARCIA, MARY JANE",DEMOCRATIC,NM,SENATE DISTRICT 036,Incumbent,Won-General,95816.00
"PASTER, JANICE D",DEMOCRATIC,NM,SENATE DISTRICT 010,Challenger,Lost-General,94520.00
"ROBINSON, SHANNON",DEMOCRATIC,NM,SENATE DISTRICT 017,Incumbent,Won-General,85277.00
"THOMPSON, JOSEPH M",REPUBLICAN,NM,HOUSE DISTRICT 031,Incumbent,Won-General,84394.00
"JENNINGS, TIMOTHY ZEPH",DEMOCRATIC,NM,SENATE DISTRICT 032,Incumbent,Won-General,78949.00
"DANA, DARA",REPUBLICAN,NM,HOUSE DISTRICT 058,Incumbent,Lost-General,75471.56
"LUNA, FRED",DEMOCRATIC,NM,HOUSE DISTRICT 008,Incumbent,Won-General,75159.00
"CHAVEZ, DAVID C",REPUBLICAN,NM,SENATE DISTRICT 029,Challenger,Lost-General,73805.00
"PARK, ALFRED A (AL)",DEMOCRATIC,NM,HOUSE DISTRICT 026,Challenger,Won-General,69875.72
"KOMADINA, STEVEN A",REPUBLICAN,NM,SENATE DISTRICT 009,Open,Won-General,69504.00
"PAIZ, BILL M",REPUBLICAN,NM,SENATE DISTRICT 014,Challenger,Lost-General,69216.00
"HEATON, JOHN A",DEMOCRATIC,NM,HOUSE DISTRICT 055,Incumbent,Won-General,68780.74
"PONCE, PAULINE J",DEMOCRATIC,NM,HOUSE DISTRICT 058,Challenger,Won-General,66279.21
"ADAIR, ROD",REPUBLICAN,NM,SENATE DISTRICT 033,Incumbent,Won-General,65655.00
"STEWART, MIMI K",DEMOCRATIC,NM,HOUSE DISTRICT 021,Incumbent,Won-General,64451.00
"SAAVEDRA, HENRY (KIKI)",DEMOCRATIC,NM,HOUSE DISTRICT 010,Incumbent,Won-General,61935.00
"ALTAMIRANO, BEN D",DEMOCRATIC,NM,SENATE DISTRICT 028,Incumbent,Won-General,59955.00
"CORDOVA, KANDY",DEMOCRATIC,NM,HOUSE DISTRICT 007,Challenger,Won-General,58477.00
"HOBBS, TED",REPUBLICAN,NM,HOUSE DISTRICT 020,Incumbent,Won-General,57190.00
"GUBBELS, PAULINE K",REPUBLICAN,NM,HOUSE DISTRICT 030,Incumbent,Won-General,57132.00
"HURT, ALLEN V",REPUBLICAN,NM,SENATE DISTRICT 002,Open,Won-General,56795.00
"OLGUIN, MICHAEL",DEMOCRATIC,NM,HOUSE DISTRICT 049,Challenger,Lost-General,55098.00
"MAES III, ROMAN M",DEMOCRATIC,NM,SENATE DISTRICT 025,Incumbent,Won-General,53330.00
"NUNEZ, ANDREW (ANDY)",DEMOCRATIC,NM,HOUSE DISTRICT 036,Challenger,Won-General,52492.00
"ROMERO, RICHARD M",DEMOCRATIC,NM,SENATE DISTRICT 012,Incumbent,Won-General,50901.00
"KING, RHONDA S",DEMOCRATIC,NM,HOUSE DISTRICT 050,Incumbent,Won-General,50272.00
"BLANTON, EG SMOKEY",REPUBLICAN,NM,HOUSE DISTRICT 036,Incumbent,Lost-General,49700.00
"URIOSTE, MARIO",DEMOCRATIC,NM,HOUSE DISTRICT 063,Incumbent,Won-General,48011.00
"CISNEROS, CARLOS R",DEMOCRATIC,NM,SENATE DISTRICT 006,Incumbent,Won-General,47235.00
"ZUNIGA, HENRY",REPUBLICAN,NM,SENATE DISTRICT 032,Challenger,Lost-General,46819.00
"GUNAJI, NARENDRA N",REPUBLICAN,NM,SENATE DISTRICT 038,Open,Lost-General,44761.85
