Candidate,Party,State,Office,Incumbency,Result,Total Money
"POLIS, JARED SCHUTZ",DEMOCRATIC,CO,BOARD OF EDUCATION,Open,Won-General,1266505.00
"CONGROVE, JIM",REPUBLICAN,CO,SENATE DISTRICT 019,Incumbent,Lost-General,154504.00
"REEVES, PEGGY",DEMOCRATIC,CO,SENATE DISTRICT 014,Incumbent,Won-General,139175.00
"WINDELS, SUE",DEMOCRATIC,CO,SENATE DISTRICT 019,Challenger,Won-General,133647.00
"TAYLOR, JACK",REPUBLICAN,CO,SENATE DISTRICT 008,Open,Won-General,133200.00
"TOOL, STEVE",REPUBLICAN,CO,SENATE DISTRICT 014,Challenger,Lost-General,132345.00
"FITZ-GERALD, JOAN",DEMOCRATIC,CO,SENATE DISTRICT 013,Open,Won-General,122237.00
"MAY, RONALD J",REPUBLICAN,CO,SENATE DISTRICT 010,Open,Won-General,116318.00
"GORDON, KEN",DEMOCRATIC,CO,SENATE DISTRICT 035,Open,Won-General,111589.00
"PHILLIPS, TERRY L",DEMOCRATIC,CO,SENATE DISTRICT 017,Incumbent,Won-General,107554.00
"GOTLIEB, DOROTHY",REPUBLICAN,CO,SENATE DISTRICT 035,Open,Lost-General,106522.00
"DAVIDSON, DONETTA",REPUBLICAN,CO,SECRETARY OF STATE,Open,Won-General,96978.00
"MASSAROTTI, MICHAEL",DEMOCRATIC,CO,SENATE DISTRICT 023,Challenger,Lost-General,91250.00
"HAGEDORN JR, ROBERT",DEMOCRATIC,CO,SENATE DISTRICT 029,Open,Won-General,90990.00
"PFIFFNER, PENN R",REPUBLICAN,CO,SENATE DISTRICT 021,Open,Lost-General,88259.00
"ARNOLD, KENNETH",REPUBLICAN,CO,SENATE DISTRICT 023,Incumbent,Won-General,86323.00
"ALLEN, DEBBIE",REPUBLICAN,CO,SENATE DISTRICT 029,Open,Lost-General,82215.00
"EVANS, SCOTT",DEMOCRATIC,CO,SENATE DISTRICT 027,Challenger,Lost-General,79467.00
"HANNA, DEANNA",DEMOCRATIC,CO,SENATE DISTRICT 021,Open,Won-General,75362.00
"ROMANOFF, ANDREW",DEMOCRATIC,CO,HOUSE DISTRICT 009,Open,Won-General,74133.00
"LAWRENCE, JOYCE R",REPUBLICAN,CO,HOUSE DISTRICT 045,Incumbent,Won-General,66675.00
"RHODES, PAM",REPUBLICAN,CO,HOUSE DISTRICT 031,Challenger,Won-General,64490.00
"OHRI, PAUL",DEMOCRATIC,CO,SENATE DISTRICT 008,Open,Lost-General,64443.00
"ANDREWS, JOHN",REPUBLICAN,CO,SENATE DISTRICT 027,Incumbent,Won-General,62437.00
"CHLOUBER, KEN",REPUBLICAN,CO,SENATE DISTRICT 004,Incumbent,Won-General,61573.00
"SCHULTHEIS, DAVID C",REPUBLICAN,CO,HOUSE DISTRICT 022,Open,Won-General,60045.00
"CAIRNS, BRUCE E",REPUBLICAN,CO,SENATE DISTRICT 028,Incumbent,Won-General,57362.00
"FETCHER, JAY",DEMOCRATIC,CO,HOUSE DISTRICT 056,Open,Lost-General,57352.00
"MCELHENY, ANDREW",REPUBLICAN,CO,SENATE DISTRICT 012,Open,Won-General,53349.00
"WITWER, JOHN",REPUBLICAN,CO,HOUSE DISTRICT 025,Incumbent,Won-General,52867.00
