Candidate,Party,State,Office,Incumbency,Result,Total Money
"MENOR, RON",DEMOCRATIC,HI,SENATE DISTRICT 018,Open,Won-General,141300.00
"CASE, EDWARD",DEMOCRATIC,HI,HOUSE DISTRICT 023,Incumbent,Won-General,122490.06
"MARUMOTO, BARBARA C",REPUBLICAN,HI,HOUSE DISTRICT 017,Incumbent,Won-General,90510.53
"FUKUNAGA, CAROL",DEMOCRATIC,HI,SENATE DISTRICT 012,Incumbent,Won-General,87797.01
"NAKASONE, ROBERT",DEMOCRATIC,HI,HOUSE DISTRICT 009,Incumbent,Won-General,86354.07
"SAKAMOTO, NORMAN",DEMOCRATIC,HI,SENATE DISTRICT 016,Incumbent,Won-General,83769.56
"TAKAI, KYLE MARK",DEMOCRATIC,HI,HOUSE DISTRICT 034,Incumbent,Won-General,77413.19
"KAWAKAMI, BERTHA C",DEMOCRATIC,HI,HOUSE DISTRICT 014,Incumbent,Won-General,75310.89
"HIRAKI, KENNETH T (KEN)",DEMOCRATIC,HI,HOUSE DISTRICT 025,Incumbent,Won-General,65823.14
"MATSUURA, DAVID M",DEMOCRATIC,HI,SENATE DISTRICT 002,Incumbent,Won-General,61107.25
"SCHATZ, BRIAN E",DEMOCRATIC,HI,HOUSE DISTRICT 024,Incumbent,Won-General,60467.43
"SAY, CALVIN K Y",DEMOCRATIC,HI,HOUSE DISTRICT 018,Incumbent,Won-General,59712.94
"YOSHINAGA, TERRY NUI",DEMOCRATIC,HI,HOUSE DISTRICT 022,Incumbent,Won-General,56911.12
"ITO, KEN",DEMOCRATIC,HI,HOUSE DISTRICT 048,Incumbent,Won-General,56538.96
"CHANG, JERRY (LESLIE)",DEMOCRATIC,HI,HOUSE DISTRICT 002,Incumbent,Won-General,54897.29
"ARAKAKI, DENNIS A",DEMOCRATIC,HI,HOUSE DISTRICT 028,Incumbent,Won-General,54071.22
"AHU ISA, LEI (LEINA ALA)",DEMOCRATIC,HI,HOUSE DISTRICT 027,Incumbent,Won-General,52733.00
"TAKAMINE, DWIGHT Y",DEMOCRATIC,HI,HOUSE DISTRICT 001,Incumbent,Won-General,50844.39
"DJOU, CHARLES KONG",REPUBLICAN,HI,HOUSE DISTRICT 047,Challenger,Won-General,49631.16
"TAKUMI, ROY M",DEMOCRATIC,HI,HOUSE DISTRICT 036,Incumbent,Won-General,49359.26
"CHUN OAKLAND, SUZANNE N J",DEMOCRATIC,HI,SENATE DISTRICT 014,Incumbent,Won-General,44256.73
"GOMES, JOE",REPUBLICAN,HI,HOUSE DISTRICT 051,Incumbent,Won-General,40986.12
"MATSUNAGA, MATT",DEMOCRATIC,HI,SENATE DISTRICT 009,Incumbent,Won-General,40908.61
"SOUKI, JOSEPH M",DEMOCRATIC,HI,HOUSE DISTRICT 008,Incumbent,Won-General,39843.97
"ABINSAY JR, FELIPE P (JUN)",DEMOCRATIC,HI,HOUSE DISTRICT 029,Incumbent,Won-General,36788.87
"PENDLETON, DAVID A",REPUBLICAN,HI,HOUSE DISTRICT 050,Incumbent,Won-General,36174.12
"MOSES, MARK",REPUBLICAN,HI,HOUSE DISTRICT 042,Incumbent,Won-General,35909.10
"HALFORD, CHRIS",REPUBLICAN,HI,HOUSE DISTRICT 011,Incumbent,Won-General,33546.25
"LEE, MARILYN B",DEMOCRATIC,HI,HOUSE DISTRICT 038,Incumbent,Won-General,33526.30
"WHALEN, PAUL C",REPUBLICAN,HI,HOUSE DISTRICT 005,Incumbent,Won-General,33093.95
"FOX, GALEN",REPUBLICAN,HI,HOUSE DISTRICT 021,Incumbent,Won-General,32801.05
"ONTAI, GUY P",REPUBLICAN,HI,HOUSE DISTRICT 039,Incumbent,Won-General,32766.30
"JAFFE, MINDY",REPUBLICAN,HI,HOUSE DISTRICT 019,Open,Won-General,32558.70
"KAHIKINA, MICHAEL PUAMAMO",DEMOCRATIC,HI,HOUSE DISTRICT 043,Incumbent,Won-General,32114.00
"MEYER, COLLEEN R",REPUBLICAN,HI,HOUSE DISTRICT 046,Incumbent,Won-General,31316.29
"AUWAE, EMILY J DANIEL",REPUBLICAN,HI,HOUSE DISTRICT 044,Incumbent,Won-General,30316.86
"LUKE, SYLVIA J",DEMOCRATIC,HI,HOUSE DISTRICT 026,Incumbent,Won-General,30104.65
"ENGLISH, J KALANI",DEMOCRATIC,HI,SENATE DISTRICT 005,Open,Won-General,29755.00
"HAMAKAWA, ERIC G",DEMOCRATIC,HI,HOUSE DISTRICT 003,Incumbent,Won-General,27338.24
"SAIKI, SCOTT K",DEMOCRATIC,HI,HOUSE DISTRICT 020,Incumbent,Won-General,27035.00
"OSHIRO, BLAKE K",DEMOCRATIC,HI,HOUSE DISTRICT 033,Open,Won-General,26945.00
"KANNO, BRIAN",DEMOCRATIC,HI,SENATE DISTRICT 020,Incumbent,Won-General,25263.27
"GARCIA, NESTOR R",DEMOCRATIC,HI,HOUSE DISTRICT 037,Incumbent,Won-General,25028.26
"STONEBRAKER, WILLIAM (BUD)",REPUBLICAN,HI,HOUSE DISTRICT 015,Open,Won-General,24979.51
"LEONG, BERTHA F K",REPUBLICAN,HI,HOUSE DISTRICT 016,Incumbent,Won-General,22960.00
"MORITA, HERMINA M",DEMOCRATIC,HI,HOUSE DISTRICT 012,Open,Won-General,22546.31
"DAVIS, RON",REPUBLICAN,HI,HOUSE DISTRICT 007,Challenger,Won-General,20177.60
"YONAMINE, NOBORU (NOBU)",DEMOCRATIC,HI,HOUSE DISTRICT 035,Incumbent,Won-General,19581.07
"RATH, JAMES",REPUBLICAN,HI,HOUSE DISTRICT 006,Incumbent,Won-General,17511.00
"SUZUKI, NATHAN",DEMOCRATIC,HI,HOUSE DISTRICT 031,Incumbent,Won-General,16892.71
"TANIGUCHI, BRIAN T",DEMOCRATIC,HI,SENATE DISTRICT 011,Incumbent,Won-General,15567.56
"ESPERO, WILLIAM C",DEMOCRATIC,HI,HOUSE DISTRICT 041,Open,Won-General,15084.59
"OSHIRO, MARCUS R",DEMOCRATIC,HI,HOUSE DISTRICT 040,Incumbent,Won-General,13278.53
"CABREROS, BEN",DEMOCRATIC,HI,HOUSE DISTRICT 030,Open,Won-General,12835.63
