Candidate,Party,State,Office,Incumbency,Result,Total Money
"ADELSTEIN, STANFORD M",REPUBLICAN,SD,HOUSE DISTRICT 032,Challenger,Won-General,115691.75
"FISCHER-CLEMENS, DEB",DEMOCRATIC,SD,SENATE DISTRICT 020,Open,Lost-General,33706.31
"DIEDRICH, LARRY",REPUBLICAN,SD,SENATE DISTRICT 004,Open,Won-General,33209.70
"WILSON, MIKE",DEMOCRATIC,SD,HOUSE DISTRICT 032,Incumbent,Lost-General,32760.15
"MCINTRYE, JOHN R",DEMOCRATIC,SD,SENATE DISTRICT 012,Open,Won-General,32647.80
"WALTMAN, ALFRED A",DEMOCRATIC,SD,SENATE DISTRICT 003,Open,Lost-General,32203.73
"OLSON, ED",REPUBLICAN,SD,SENATE DISTRICT 020,Open,Won-General,31406.00
"MCCRACKEN, ROYAL (MAC)",REPUBLICAN,SD,SENATE DISTRICT 034,Open,Won-General,27695.00
"ABDALLAH, GENE G",REPUBLICAN,SD,HOUSE DISTRICT 010,Open,Won-General,24951.00
"DIEDTRICH, ELMER",REPUBLICAN,SD,SENATE DISTRICT 003,Open,Won-General,24330.96
"HEINEMAN, PHYLLIS M",REPUBLICAN,SD,HOUSE DISTRICT 013,Incumbent,Won-General,24299.00
"GROSECLOSE, CHET",REPUBLICAN,SD,HOUSE DISTRICT 002,Challenger,Lost-General,23867.22
"SCHULTZ, MIKE",DEMOCRATIC,SD,HOUSE DISTRICT 010,Open,Lost-General,23711.72
"REEDY, JOHN J",DEMOCRATIC,SD,SENATE DISTRICT 017,Incumbent,Won-General,21399.24
"CHICOINE, ROLAND",DEMOCRATIC,SD,SENATE DISTRICT 016,Challenger,Lost-General,21231.10
"KLOUCEK, FRANK J",DEMOCRATIC,SD,HOUSE DISTRICT 019,Challenger,Won-General,20700.92
"EVERIST, BARBARA",REPUBLICAN,SD,SENATE DISTRICT 014,Incumbent,Won-General,20540.94
"LITZ, ROBERT ALAN",DEMOCRATIC,SD,HOUSE DISTRICT 012,Open,Lost-General,19467.12
"DE HUECK, PATRICIA",REPUBLICAN,SD,SENATE DISTRICT 024,Open,Won-General,19295.79
"SUTTON, DAN",DEMOCRATIC,SD,SENATE DISTRICT 008,Open,Won-General,19213.76
"MCCAULLEY, MATT",REPUBLICAN,SD,HOUSE DISTRICT 010,Open,Won-General,19048.28
"HUNDSTAD, JIM",DEMOCRATIC,SD,HOUSE DISTRICT 002,Challenger,Won-General,18969.06
"ELLIOTT, BURT",DEMOCRATIC,SD,HOUSE DISTRICT 003,Open,Won-General,18693.71
"WIDMAN, RICHARD",DEMOCRATIC,SD,HOUSE DISTRICT 007,Challenger,Lost-General,18341.79
"OLSON, MEL",DEMOCRATIC,SD,HOUSE DISTRICT 020,Challenger,Won-General,17783.21
"NAPOLI, WILLIAM (BILL)",REPUBLICAN,SD,HOUSE DISTRICT 035,Incumbent,Won-General,17718.00
"EARLEY, WILLIAM F",REPUBLICAN,SD,SENATE DISTRICT 012,Open,Lost-General,17510.00
"MOORE, GARRY",DEMOCRATIC,SD,SENATE DISTRICT 018,Incumbent,Won-General,16726.00
"PEDERSON, GORDON R",REPUBLICAN,SD,HOUSE DISTRICT 030,Challenger,Won-General,16572.00
"GREENFIELD, BROCK L",REPUBLICAN,SD,SENATE DISTRICT 006,Open,Won-General,16559.00
"KLINE, JEFF",DEMOCRATIC,SD,HOUSE DISTRICT 011,Challenger,Lost-General,16502.75
"NESSELHUF, BEN (B J)",DEMOCRATIC,SD,HOUSE DISTRICT 017,Challenger,Won-General,16502.24
"BELATTI, RICHARD G",REPUBLICAN,SD,SENATE DISTRICT 008,Open,Lost-General,16266.09
"GILLESPIE, MARGARET VANDEMORE",DEMOCRATIC,SD,HOUSE DISTRICT 016,Challenger,Won-General,15628.82
"EVEN, TIM",DEMOCRATIC,SD,HOUSE DISTRICT 003,Open,Lost-General,15582.24
"KOISTINEN, AL",REPUBLICAN,SD,HOUSE DISTRICT 006,Challenger,Won-General,15518.56
"MUNSON, DONALD E",REPUBLICAN,SD,SENATE DISTRICT 018,Challenger,Lost-General,15162.00
"HENNIES, THOMAS",REPUBLICAN,SD,HOUSE DISTRICT 032,Incumbent,Won-General,15014.00
"DAUGAARD, DENNIS",REPUBLICAN,SD,SENATE DISTRICT 009,Incumbent,Won-General,14538.00
"TEUPEL, JOHN E",REPUBLICAN,SD,HOUSE DISTRICT 031,Open,Won-General,14379.72
"PATTERSON, MARY",DEMOCRATIC,SD,HOUSE DISTRICT 013,Incumbent,Lost-General,14048.00
"HEALY, ADAM C",DEMOCRATIC,SD,HOUSE DISTRICT 018,Challenger,Lost-General,13835.76
"STAGGERS, KERMIT L",REPUBLICAN,SD,SENATE DISTRICT 013,Incumbent,Won-General,13826.86
"BROWN, DICK",REPUBLICAN,SD,HOUSE DISTRICT 014,Incumbent,Won-General,13574.00
"FROST, LARRY E",REPUBLICAN,SD,HOUSE DISTRICT 003,Open,Won-General,13549.00
"KOETZLE, GIL",DEMOCRATIC,SD,SENATE DISTRICT 015,Open,Won-General,13548.87
"SUTTON, DUANE",REPUBLICAN,SD,HOUSE DISTRICT 002,Incumbent,Won-General,13441.00
"HILPERT, PAT",REPUBLICAN,SD,HOUSE DISTRICT 003,Open,Lost-General,13264.30
"RICHTER, MITCH",REPUBLICAN,SD,HOUSE DISTRICT 011,Incumbent,Won-General,13020.00
"DUNIPHAN, J P",REPUBLICAN,SD,HOUSE DISTRICT 033,Incumbent,Won-General,12890.00
"HUTMACHER, JAMES K",DEMOCRATIC,SD,SENATE DISTRICT 025,Incumbent,Won-General,12277.99
"MICHELS, MATTHEW (MATT)",REPUBLICAN,SD,HOUSE DISTRICT 018,Incumbent,Won-General,12268.00
"SEBERT, LOU",REPUBLICAN,SD,HOUSE DISTRICT 020,Incumbent,Won-General,12170.00
"MUNSON, DAVE",REPUBLICAN,SD,SENATE DISTRICT 010,Incumbent,Won-General,12148.00
