Candidate,Party,State,Office,Incumbency,Result,Total Money
"BIRMINGHAM, THOMAS F",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX SUFFOLK,Incumbent,Won-General,2177816.32
"FINNERAN, THOMAS M",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH SUFFOLK,Incumbent,Won-General,626088.56
"LYNCH, STEPHEN F",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK,Incumbent,Won-General,287560.65
"MONTIGNY, MARK",DEMOCRATIC,MA,SENATE DISTRICT SECOND BRISTOL,Incumbent,Won-General,285897.75
"TISEI, RICHARD R",REPUBLICAN,MA,SENATE DISTRICT THIRD MIDDLESEX,Incumbent,Won-General,285083.50
"JOYCE, BRIAN A",DEMOCRATIC,MA,SENATE DISTRICT SUFFOLK AND NORFOLK,Incumbent,Won-General,255905.85
"PACHECO, MARC RICHARD",DEMOCRATIC,MA,SENATE DISTRICT FIRST PLYMOUTH AND BRISTOL,Incumbent,Won-General,250469.00
"MELCONIAN, LINDA J",DEMOCRATIC,MA,SENATE DISTRICT HAMPDEN,Incumbent,Won-General,249284.94
"TRAVAGLINI, ROBERT",DEMOCRATIC,MA,SENATE DISTRICT SUFFOLK & MIDDLESEX,Incumbent,Won-General,239014.00
"CHANDLER, HARRIETTE L",DEMOCRATIC,MA,SENATE DISTRICT FIRST WORCESTER,Open,Won-General,214656.36
"GLODIS, GUY",DEMOCRATIC,MA,SENATE DISTRICT SECOND WORCESTER,Incumbent,Won-General,187570.00
"LEES, BRIAN P",REPUBLICAN,MA,SENATE DISTRICT FIRST HAMPDEN AND HAMPSHIRE,Incumbent,Won-General,185927.86
"RAUSCHENBACH, HENRI S",REPUBLICAN,MA,SENATE DISTRICT CAPE AND ISLANDS,Incumbent,Withdrew-General,178700.50
"WILKERSON, DIANNE",DEMOCRATIC,MA,SENATE DISTRICT SECOND SUFFOLK,Incumbent,Won-General,166827.06
"HALEY, PAUL R",DEMOCRATIC,MA,HOUSE DISTRICT FOURTH NORFOLK,Incumbent,Won-General,153082.84
"BERRY, FREDERICK E",DEMOCRATIC,MA,SENATE DISTRICT SECOND ESSEX,Incumbent,Won-General,150914.64
"TEAGUE III, EDWARD B",REPUBLICAN,MA,SENATE DISTRICT CAPE AND ISLANDS,Open,Lost-General,148426.07
"MOORE, RICHARD T",DEMOCRATIC,MA,SENATE DISTRICT WORCESTER AND NORFOLK,Incumbent,Won-General,145685.39
"CANTWELL, JAMES M",DEMOCRATIC,MA,SENATE DISTRICT PLYMOUTH AND NORFOLK,Challenger,Lost-General,145071.97
"CARON, PAUL E",DEMOCRATIC,MA,HOUSE DISTRICT ELEVENTH HAMPDEN,Incumbent,Won-General,142752.12
"ATKINS, CORY",DEMOCRATIC,MA,HOUSE DISTRICT FOURTEENTH MIDDLESEX,Open,Won-General,140909.00
"MORRISSEY, MICHAEL W",DEMOCRATIC,MA,SENATE DISTRICT NORFOLK AND PLYMOUTH,Incumbent,Won-General,139469.00
"NAGLE JR, WILLIAM P",DEMOCRATIC,MA,HOUSE DISTRICT FIRST HAMPSHIRE,Incumbent,Won-General,137942.75
"MENARD, JOAN M",DEMOCRATIC,MA,SENATE DISTRICT FIRST BRISTOL,Open,Won-General,137836.72
"FARGO, SUSAN C",DEMOCRATIC,MA,SENATE DISTRICT FIFTH MIDDLESEX,Incumbent,Won-General,132343.11
"MURRAY, THERESE",DEMOCRATIC,MA,SENATE DISTRICT PLYMOUTH AND BARNSTABLE,Incumbent,Won-General,131359.64
"STANLEY, HARRIETT L",DEMOCRATIC,MA,HOUSE DISTRICT SECOND ESSEX,Incumbent,Won-General,130474.99
"SHANNON, CHARLES",DEMOCRATIC,MA,SENATE DISTRICT SECOND MIDDLESEX,Incumbent,Won-General,128657.11
"MAGNANI, DAVID P",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX NORFOLK,Incumbent,Won-General,128290.07
"CLANCY JR, EDWARD J",DEMOCRATIC,MA,SENATE DISTRICT FIRST ESSEX,Incumbent,Won-General,127404.00
"HEDLUND, ROBERT L",REPUBLICAN,MA,SENATE DISTRICT PLYMOUTH AND NORFOLK,Incumbent,Won-General,126499.50
"HILLMAN, REED",REPUBLICAN,MA,HOUSE DISTRICT FIRST HAMPDEN,Open,Won-General,125272.09
"ROSENBERG, STANLEY C",DEMOCRATIC,MA,SENATE DISTRICT HAMPSHIRE AND FRANKLIN,Incumbent,Won-General,124654.64
"JAJUGA, JAMES",DEMOCRATIC,MA,SENATE DISTRICT THIRD ESSEX,Incumbent,Won-General,119187.00
"KOUTOUJIAN, PETER J",DEMOCRATIC,MA,HOUSE DISTRICT TENTH MIDDLESEX,Incumbent,Won-General,118138.61
"BARRIOS, JARRETT",DEMOCRATIC,MA,HOUSE DISTRICT TWENTY-EIGHTH MIDDLESEX,Incumbent,Won-General,112464.10
"MCMANUS, WILLIAM J",INDEPENDENT,MA,HOUSE DISTRICT FOURTEENTH WORCESTER,Incumbent,Lost-General,109789.19
"NAUGHTON JR, HAROLD P",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH WORCESTER,Incumbent,Won-General,106210.00
"WALSH, MARIAN",DEMOCRATIC,MA,SENATE DISTRICT NORFOLK & SUFFOLK,Incumbent,Won-General,104370.00
"NUCIFORO JR, ANDREA F",DEMOCRATIC,MA,SENATE DISTRICT BERKSHIRE HAMPDEN,Incumbent,Won-General,101749.64
"CORREIA, ROBERT",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTH BRISTOL,Incumbent,Won-General,100183.45
"HART JR, JOHN A (JACK)",DEMOCRATIC,MA,HOUSE DISTRICT FOURTH SUFFOLK,Incumbent,Won-General,99095.00
"DELEO, ROBERT A",DEMOCRATIC,MA,HOUSE DISTRICT NINETEENTH SUFFOLK,Incumbent,Won-General,98241.00
"FITZGERALD, KEVIN W",DEMOCRATIC,MA,HOUSE DISTRICT FIFTEENTH SUFFOLK,Incumbent,Won-General,96255.76
