Candidate,Party,State,Office,Incumbency,Result,Total Money
"LEAVITT, MICHAEL O & WALKER, OLENE SMITH",REPUBLICAN,UT,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,1973067.49
"SHURTLEFF, MARK",REPUBLICAN,UT,ATTORNEY GENERAL,Open,Won-General,666417.29
"RICHARDS, REED M",DEMOCRATIC,UT,ATTORNEY GENERAL,Open,Lost-General,362879.81
"ORTON, BILL & HALE, KAREN",DEMOCRATIC,UT,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,174190.65
"WADDOUPS, MICHAEL",REPUBLICAN,UT,SENATE DISTRICT 006,Incumbent,Won-General,70914.82
"STEPHENS, MARTIN R (MARTY)",REPUBLICAN,UT,HOUSE DISTRICT 006,Incumbent,Won-General,68354.52
"WALKER, CARLENE M",REPUBLICAN,UT,SENATE DISTRICT 008,Open,Won-General,53071.37
"BRAMBLE, CURT",REPUBLICAN,UT,SENATE DISTRICT 016,Open,Won-General,53056.32
"WRIGHT, BILL",REPUBLICAN,UT,SENATE DISTRICT 017,Open,Won-General,50028.94
"BLACKHAM, LEONARD M",REPUBLICAN,UT,SENATE DISTRICT 028,Incumbent,Won-General,49306.57
"MITCHELL, JED R",DEMOCRATIC,UT,SENATE DISTRICT 017,Open,Lost-General,44819.00
"DMITRICH, MIKE",DEMOCRATIC,UT,SENATE DISTRICT 027,Incumbent,Won-General,44111.22
"ARENT, PATRICE",DEMOCRATIC,UT,HOUSE DISTRICT 041,Incumbent,Won-General,43068.00
"HILLYARD, LYLE W",REPUBLICAN,UT,SENATE DISTRICT 025,Incumbent,Won-General,41339.88
"SPENCER, BENNION L",DEMOCRATIC,UT,SENATE DISTRICT 005,Open,Lost-General,39533.00
"EASTMAN, DAN R",REPUBLICAN,UT,SENATE DISTRICT 023,Open,Won-General,38129.00
"STEFFENSEN, MARK H",REPUBLICAN,UT,HOUSE DISTRICT 041,Challenger,Lost-General,37850.00
"BUTTARS, D CHRIS",REPUBLICAN,UT,SENATE DISTRICT 005,Open,Won-General,37140.00
"PROTZMAN, GRANT D",DEMOCRATIC,UT,SENATE DISTRICT 019,Open,Lost-General,35972.82
"URE, DAVID",REPUBLICAN,UT,HOUSE DISTRICT 053,Incumbent,Won-General,34926.00
"GLADWELL, DAVID LOUIS",REPUBLICAN,UT,SENATE DISTRICT 019,Open,Won-General,34065.00
"SIMONS, DAN C",REPUBLICAN,UT,HOUSE DISTRICT 048,Challenger,Lost-General,32705.42
"HICKMAN, JOHN W (BILL)",REPUBLICAN,UT,SENATE DISTRICT 029,Open,Won-General,32516.12
"CURTIS, JOHN R",DEMOCRATIC,UT,SENATE DISTRICT 016,Open,Lost-General,31984.44
"BECKER, RALPH",DEMOCRATIC,UT,HOUSE DISTRICT 024,Incumbent,Won-General,31791.00
"BISKUPSKI, JACKIE",DEMOCRATIC,UT,HOUSE DISTRICT 030,Incumbent,Won-General,30502.99
"HULL, JOSEPH L",DEMOCRATIC,UT,SENATE DISTRICT 020,Incumbent,Lost-General,30469.17
"FERRIN, JAMES A",REPUBLICAN,UT,HOUSE DISTRICT 058,Open,Won-General,30321.74
"BECK, TRISHA",DEMOCRATIC,UT,HOUSE DISTRICT 048,Incumbent,Won-General,30039.39
"GARN, KEVIN S",REPUBLICAN,UT,HOUSE DISTRICT 016,Incumbent,Won-General,27926.00
"VALENTINE, JOHN L",REPUBLICAN,UT,SENATE DISTRICT 014,Incumbent,Won-General,27651.00
"CLARK, DAVID L",REPUBLICAN,UT,HOUSE DISTRICT 074,Open,Won-General,26979.16
"CURTIS, GREG J",REPUBLICAN,UT,HOUSE DISTRICT 049,Incumbent,Won-General,25890.00
"JONES, PATRICIA W",DEMOCRATIC,UT,HOUSE DISTRICT 040,Challenger,Won-General,25812.59
"MOORE, KENT W",REPUBLICAN,UT,HOUSE DISTRICT 023,Challenger,Lost-General,25640.77
