office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Michele Bachmann,REP,MN,Incumbent,Won-General,14715491.32,6
U.S. Senator,Amy Klobuchar,DEM,MN,Incumbent,Won-General,10640550.46,nan
U.S. Representative,Erik Paulsen,REP,MN,Incumbent,Won-General,3105483.58,3
U.S. Representative,Chip Cravaack,REP,MN,Incumbent,Lost-General,2383081.78,8
U.S. Representative,John Kline,REP,MN,Incumbent,Won-General,2316008.3,2
U.S. Representative,Jim Graves,DEM,MN,Challenger,Lost-General,2299538.77,6
U.S. Representative,Keith Maurice Ellison,DEM,MN,Incumbent,Won-General,2039458.5,5
U.S. Representative,Timothy Walz,DEM,MN,Incumbent,Won-General,1947667.69,1
U.S. Representative,Richard Michael Nolan,DEM,MN,Challenger,Won-General,1293469.51,8
U.S. Representative,Betty McCollum,DEM,MN,Incumbent,Won-General,940839.84,4
U.S. Senator,Kurt Bills,REP,MN,Challenger,Lost-General,927904.04,nan
U.S. Representative,Collin Peterson,DEM,MN,Incumbent,Won-General,885850.97,7
U.S. Representative,Allen Quist,REP,MN,Challenger,Lost-General,596634.5,1
U.S. Representative,Lee Byberg,REP,MN,Challenger,Lost-General,577336.65,7
U.S. Representative,Michael Obermueller,DEM,MN,Challenger,Lost-General,545361.07,2
U.S. Representative,Brian Barnes,DEM,MN,Challenger,Lost-General,402879.89,3
U.S. Representative,Chris Fields,REP,MN,Challenger,Lost-General,351983.03,5
State Senator,Keith Downey,REP,MN,Open,Lost-General,144092.9,49
Supreme Court-G Anderson Seat,Barry Anderson,IND,MN,Incumbent,Won-General,129435.03,nan
State Senator,Melisa Franzen,DEM,MN,Open,Won-General,114622.01,49
State Senator,Kari Dziedzic,DEM,MN,Open,Won-General,114384.74,60
State Representative,Joe Atkins,DEM,MN,Incumbent,Won-General,105598.99,52B
State Representative,Kurt Zellers,REP,MN,Incumbent,Won-General,99429.07,34B
State Senator,Terri Bonoff,DEM,MN,Incumbent,Won-General,95972.0,44
State Senator,John Pederson,REP,MN,Incumbent,Won-General,95280.22,14
State Representative,Gregory Davids,REP,MN,Incumbent,Won-General,80341.51,28B
State Senator,Phil Hansen,REP,MN,Open,Lost-General,79761.89,4
State Senator,Thomas Bakk,DEM,MN,Incumbent,Won-General,77859.84,3
State Senator,Carla Jean Nelson,REP,MN,Incumbent,Won-General,77418.6,26
State Senator,Richard Cohen,DEM,MN,Incumbent,Won-General,76908.91,64
State Senator,Torrey Norman Westrom,REP,MN,Open,Won-General,76263.78,12
State Senator,Bernhard Kent Eken,DEM,MN,Open,Won-General,74715.94,4
State Senator,Julie Bunn,DEM,MN,Open,Lost-General,74302.15,39
State Senator,Jeremy Miller,REP,MN,Incumbent,Won-General,73899.34,28
State Representative,Ann Lenczewski,DEM,MN,Incumbent,Won-General,69225.21,50B
State Senator,Foung Hawj,DEM,MN,Open,Won-General,68921.3,67
Supreme Court-Stras Seat,David Stras,IND,MN,Incumbent,Won-General,66663.09,nan
U.S. Representative,Tony Hernandez,REP,MN,Challenger,Lost-General,65695.54,4
State Senator,David Senjem,REP,MN,Incumbent,Won-General,63970.79,25
State Senator,Ted Daley,REP,MN,Incumbent,Lost-General,63596.12,51
State Senator,Julianne Ortman,REP,MN,Incumbent,Won-General,62645.58,47
State Senator,Alice Johnson,DEM,MN,Challenger,Won-General,62309.98,37
State Senator,Paul Gazelka,REP,MN,Incumbent,Won-General,61502.03,9
State Senator,Karin Housley,REP,MN,Open,Won-General,60783.81,39
State Senator,Matt Schmit,DEM,MN,Challenger,Won-General,60526.16,21
State Representative,Jim Abeler,REP,MN,Incumbent,Won-General,60189.69,35A
State Representative,Matthew Dean,REP,MN,Incumbent,Won-General,59592.55,38B
State Representative,Bill Glahn,REP,MN,Open,Lost-General,59516.83,49A
State Senator,Laurie McKendry,DEM,MN,Challenger,Lost-General,58053.48,48
State Senator,Bill Weber,REP,MN,Open,Won-General,57779.28,22
State Senator,William Ingebrigtsen,REP,MN,Incumbent,Won-General,57712.04,8
State Senator,Gary Dahms,REP,MN,Incumbent,Won-General,57459.39,16
State Senator,David Tomassoni,DEM,MN,Incumbent,Won-General,56738.35,6
State Representative,Ron Erhardt,DEM,MN,Open,Won-General,56324.26,49A
State Senator,John Hoffman,DEM,MN,Challenger,Won-General,55923.8,36
State Senator,Roger Reinert,DEM,MN,Incumbent,Won-General,55598.22,7
State Representative,Yvonne Selcer,DEM,MN,Challenger,Won-General,54968.67,48A
State Representative,Dan Fabian,REP,MN,Incumbent,Won-General,54694.59,1A
State Senator,Julie Rosen,REP,MN,Incumbent,Won-General,54485.26,23
State Senator,Joseph Gimse,REP,MN,Incumbent,Lost-General,54370.46,17
State Representative,King Banaian,REP,MN,Incumbent,Lost-General,53734.84,14B
State Senator,David Gaither,REP,MN,Challenger,Lost-General,53703.28,44
State Senator,John Carlson,REP,MN,Incumbent,Lost-General,53655.33,5
State Senator,James Carlson,DEM,MN,Challenger,Won-General,53492.16,51
State Senator,David Hann,REP,MN,Incumbent,Won-General,53197.1,48
State Senator,Mike Dudley,REP,MN,Open,Lost-General,52621.48,20
State Senator,Ted Lillie,REP,MN,Incumbent,Lost-General,52451.42,53
State Representative,Rich Murray,REP,MN,Incumbent,Lost-General,52365.13,27A
State Senator,John Schultz,DEM,MN,Open,Lost-General,52317.08,12
State Senator,Mary Kiffmeyer,REP,MN,Incumbent,Won-General,51806.33,30
State Senator,Bev Scalze,DEM,MN,Open,Won-General,51443.4,42
State Senator,James Metzen,DEM,MN,Incumbent,Won-General,51090.63,52
State Senator,Kevin Dahle,DEM,MN,Open,Won-General,51001.09,20
