office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,James Clyburn,DEM,SC,Incumbent,Won-General,2384442.13,6
U.S. Representative,Timothy Eugene Scott,REP,SC,Incumbent,Won-General,1765970.32,1
U.S. Representative,Tom Rice Jr.,REP,SC,Open,Won-General,1465279.31,7
State Senator,Vincent Sheheen,DEM,SC,Incumbent,Won-General,1103420.6,27
U.S. Representative,Addison Graves Wilson,REP,SC,Incumbent,Won-General,970948.11,2
U.S. Representative,Rudolph Andreas Bauer,REP,SC,Open,Lost-Primary Runoff,745938.11,7
U.S. Representative,John Michael Mulvaney,REP,SC,Incumbent,Won-General,745366.55,5
U.S. Representative,Harold Gowdy III,REP,SC,Incumbent,Won-General,727693.87,4
U.S. Representative,Jeff Duncan,REP,SC,Incumbent,Won-General,724809.18,3
U.S. Representative,Andrew Brittain,DEM,SC,Open,Lost-Primary Runoff,629495.6,7
U.S. Representative,Gloria Bromell-Tinubu,DEM,SC,Open,Lost-General,613888.69,7
State Representative,Robert Harrell Jr.,REP,SC,Incumbent,Won-General,530333.48,114
State Senator,Hugh Kenneth Leatherman Sr.,REP,SC,Incumbent,Won-General,376028.12,31
State Senator,Thomas Davis,REP,SC,Incumbent,Won-General,337184.67,46
State Senator,John Courson,REP,SC,Incumbent,Won-General,316294.07,20
State Senator,Nikki Giles Setzler,DEM,SC,Incumbent,Won-General,289217.36,26
State Senator,Shane Martin,REP,SC,Incumbent,Won-General,273874.14,13
State Senator,Marvin Lee Bright III,REP,SC,Incumbent,Won-General,271369.33,12
State Senator,John McGill,DEM,SC,Incumbent,Won-General,269249.12,32
State Representative,Kirkman Finlay III,REP,SC,Open,Won-General,264840.32,75
State Senator,Clarence Ross Turner III,REP,SC,Open,Won-General,219523.27,8
State Senator,Joseph Thomas McElveen III,DEM,SC,Open,Won-General,215884.79,35
State Senator,Tony Barwick,REP,SC,Open,Lost-General,213967.44,35
State Senator,John Knotts Jr.,REP,SC,Incumbent,Lost-General,210157.68,23
State Senator,Paul Thurmond,REP,SC,Open,Won-General,205974.0,41
State Representative,Beth Bernstein,DEM,SC,Challenger,Won-General,199242.17,78
State Representative,William Sandifer III,REP,SC,Incumbent,Won-General,182915.0,2
State Senator,Paul Tinkler,DEM,SC,Open,Lost-General,176192.78,41
State Senator,Larry Martin,REP,SC,Incumbent,Won-General,174758.12,2
State Senator,Raymond Cleary III,REP,SC,Incumbent,Won-General,171671.85,34
State Senator,Robert Wesley Hayes Jr.,REP,SC,Incumbent,Won-General,163866.41,15
U.S. Representative,Bobbie Rose,DEM,SC,Challenger,Lost-General,157394.0,1
State Senator,Michael Fair,REP,SC,Incumbent,Won-General,156179.32,6
State Senator,Deedee Vaughters,REP,SC,Challenger,Lost-General,152824.42,26
State Senator,Ronnie Cromer,REP,SC,Incumbent,Won-General,151588.12,18
State Senator,Katrina Shealy,PETITIONING CANDIDATE,SC,Challenger,Won-General,150503.73,23
State Senator,Robert Ford,DEM,SC,Incumbent,Won-General,145687.01,42
State Representative,Joan Brady,REP,SC,Incumbent,Lost-General,145231.23,78
State Senator,Kent Williams,DEM,SC,Incumbent,Won-General,143548.45,30
State Representative,Joe McCulloch,DEM,SC,Open,Lost-General,142012.43,75
State Senator,Robert Rikard,DEM,SC,Challenger,Lost-General,137678.64,20
State Senator,Tom Young,REP,SC,Open,Won-General,135822.79,24
State Representative,Ralph Shealy Kennedy,REP,SC,Open,Won-General,135483.6,39
State Senator,Luke Rankin,REP,SC,Incumbent,Won-General,134563.29,33
State Representative,Brian Keith White,REP,SC,Incumbent,Won-General,133625.1,6
State Senator,Harvey Smith Peeler Jr.,REP,SC,Incumbent,Won-General,128990.0,14
State Senator,Glenn Reese,DEM,SC,Incumbent,Won-General,122573.64,11
State Senator,Larry Grooms,REP,SC,Incumbent,Won-General,118599.12,37
State Senator,Chauncey Klugh Gregory,REP,SC,Incumbent,Won-General,111924.6,16
State Senator,Paul Campbell Jr.,REP,SC,Incumbent,Won-General,110993.89,44
State Senator,Gregory Hembree,REP,SC,Open,Won-General,109801.0,28
State Representative,Harry Bancroft Limehouse III,REP,SC,Incumbent,Won-General,109550.93,110
State Senator,Gerald Malloy,DEM,SC,Incumbent,Won-General,109084.12,29
