office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Mazie Hirono,DEM,HI,Open,Won-General,5757638.11,nan
U.S. Senator,Linda Lingle,REP,HI,Open,Lost-General,5289490.84,nan
U.S. Representative,Tulsi Gabbard Tamayo,DEM,HI,Open,Won-General,1730578.29,2
U.S. Representative,Colleen Wakako Hanabusa,DEM,HI,Incumbent,Won-General,1229018.42,1
U.S. Representative,Charles Djou,REP,HI,Challenger,Lost-General,691006.23,1
State Senator,Clayton Hee,DEM,HI,Incumbent,Won-General,382592.53,23
State Senator,Josh Green,DEM,HI,Incumbent,Won-General,301692.7,3
State Senator,Rosalyn Hester Baker,DEM,HI,Incumbent,Won-General,197219.36,6
State Senator,Michelle Kidani,DEM,HI,Incumbent,Won-General,187200.09,18
State Representative,Calvin Y Say,DEM,HI,Incumbent,Won-General,179723.52,20
State Senator,Donovan Dela Cruz,DEM,HI,Incumbent,Won-General,160956.9,22
State Senator,Gilbert Kahele,DEM,HI,Incumbent,Default Winner-General,145913.96,1
State Senator,Ronald Kouchi,DEM,HI,Incumbent,Won-General,133705.0,8
State Senator,Brickwood Galuteria,DEM,HI,Incumbent,Won-General,129013.0,12
State Senator,Kalani English,DEM,HI,Incumbent,Default Winner-General,120742.0,7
State Senator,Shan Tsutsui,DEM,HI,Incumbent,Default Winner-General,119400.0,5
State Representative,Kyle Mark Takai,DEM,HI,Incumbent,Won-General,115250.0,33
State Senator,Malama Solomon,DEM,HI,Open,Won-General,112010.0,4
State Senator,David Ige,DEM,HI,Incumbent,Won-General,93787.85,16
State Senator,Donna Mercado Kim,DEM,HI,Incumbent,Default Winner-General,91000.0,14
State Representative,Gil Coloma Keith-Agaran,DEM,HI,Incumbent,Default Winner-General,89323.81,9
State Representative,Ryan Yamane,DEM,HI,Incumbent,Won-General,83230.0,37
State Representative,Richard K Onishi,DEM,HI,Open,Won-General,82274.18,3
State Senator,Clarence Nishihara,DEM,HI,Incumbent,Default Winner-General,81560.96,17
State Representative,Marcus Oshiro,DEM,HI,Incumbent,Won-General,79524.43,46
State Representative,Isaac Choy,DEM,HI,Incumbent,Won-General,73876.25,23
State Representative,Kyle Yamashita,DEM,HI,Incumbent,Won-General,71979.0,12
State Senator,Brian Taniguchi,DEM,HI,Incumbent,Won-General,67745.0,11
State Representative,John Mizuno,DEM,HI,Incumbent,Won-General,67170.0,28
State Representative,Mark Jun Hashem,DEM,HI,Incumbent,Won-General,65703.27,18
State Senator,Laura Thielen,DEM,HI,Open,Won-General,63187.0,25
State Representative,Aaron Ling Johanson,REP,HI,Incumbent,Won-General,60837.88,31
Office Of Hawaiian Affairs District No Island Residency,Suzanne Haunani Apoliona,IND,HI,Open,Won-General,58968.79,nan
State Representative,Clifton Tsuji,DEM,HI,Incumbent,Default Winner-General,58717.97,2
State Representative,Karl Rhoads,DEM,HI,Incumbent,Default Winner-General,58681.87,29
State Representative,Sharon Har,DEM,HI,Incumbent,Won-General,57397.0,42
Office Of Hawaiian Affairs District No Island Residency,Cal Lee,IND,HI,Open,Lost-General,56875.76,nan
State Senator,Maile L Shimabukuro,DEM,HI,Open,Won-General,56659.5,21
State Representative,Marlene Hapai,REP,HI,Open,Lost-General,56572.17,3
State Representative,Jake Bradshaw,DEM,HI,Open,Lost-General,56160.48,45
State Representative,Jessica Wooley,DEM,HI,Incumbent,Default Winner-General,55068.62,48
State Representative,Romy Cachola,DEM,HI,Open,Default Winner-General,52190.64,30
State Senator,Gabbard,DEM,HI,Incumbent,Won-General,52161.79,20
State Representative,George Fontaine,REP,HI,Incumbent,Lost-General,49447.32,11
State Representative,Gregg Takayama,DEM,HI,Open,Default Winner-General,49400.0,34
State Representative,Linda Ichiyama,DEM,HI,Incumbent,Won-General,49230.46,32
State Senator,Fred Hemmings,REP,HI,Open,Lost-General,47616.96,25
State Representative,Ty Cullen,DEM,HI,Incumbent,Won-General,46190.0,39
State Representative,Keiko Bonk,GRN,HI,Challenger,Lost-General,45080.02,20
State Representative,Beth Fukumoto Chang,REP,HI,Challenger,Won-General,44553.85,36
State Representative,Scott Nishimoto,DEM,HI,Incumbent,Default Winner-General,43845.0,21
State Representative,Rida R) Cabanilla Arakawa,DEM,HI,Incumbent,Won-General,43480.0,41
State Representative,Jeremy Low,REP,HI,Challenger,Lost-General,43140.27,18
State Representative,James Kunane Tokioka,DEM,HI,Incumbent,Default Winner-General,42950.0,15
State Representative,Nicole Lowen,DEM,HI,Open,Won-General,42902.0,6
State Representative,Takashi Ohno,DEM,HI,Challenger,Won-General,42488.0,27
State Representative,Joseph Souki,DEM,HI,Incumbent,Default Winner-General,42400.0,8
State Senator,Russell Ruderman,DEM,HI,Open,Won-General,40189.56,2
State Representative,Richard Lee Fale,REP,HI,Open,Won-General,40059.0,47
State Representative,Marilyn Lee,DEM,HI,Incumbent,Lost-General,38705.0,36
State Representative,Kaniela Ing,DEM,HI,Challenger,Won-General,38439.12,11
State Representative,Carole Kauhiwai Kaapu,REP,HI,Challenger,Lost-General,38112.07,28
State Senator,Suzanne J Chun Oakland,DEM,HI,Incumbent,Default Winner-General,37852.45,13
State Representative,Jo Jordan,DEM,HI,Open,Won-General,37514.26,44
State Representative,Derek K Kawakami,DEM,HI,Open,Default Winner-General,37405.15,14
State Representative,Ken Ito,DEM,HI,Incumbent,Default Winner-General,37333.0,49
State Representative,Lauren Cheape Kealohilani Matsumoto,REP,HI,Open,Won-General,36989.68,45
State Senator,William Espero,DEM,HI,Incumbent,Default Winner-General,36210.0,19
Office Of Hawaiian Affairs District No Island Residency,Kelii Akina,IND,HI,Open,Lost-General,35638.35,nan
State Representative,Sylvia Luke,DEM,HI,Incumbent,Default Winner-General,35555.0,25
State Representative,Mark Nakashima,DEM,HI,Incumbent,Default Winner-General,34295.0,1
State Senator,Sam Slom,REP,HI,Incumbent,Won-General,33813.3,9
State Representative,Gene Ward,REP,HI,Incumbent,Default Winner-General,32880.0,17
State Representative,Denny Coffman,DEM,HI,Incumbent,Won-General,32647.44,5
State Representative,Bertrand Kobayashi,DEM,HI,Open,Won-General,31837.27,19
State Senator,Colleen Meyer,REP,HI,Challenger,Lost-General,31690.97,23
State Representative,Angus McKelvey,DEM,HI,Incumbent,Won-General,31180.0,10
State Representative,Dave Bateman,REP,HI,Challenger,Lost-General,30919.55,5
State Senator,Glenn Wakai,DEM,HI,Incumbent,Default Winner-General,30575.0,15
State Representative,Scott Saiki,DEM,HI,Open,Won-General,30458.0,26
State Representative,Tiffany Y Au,REP,HI,Open,Lost-General,30247.0,26
State Senator,Les Ihara Jr.,DEM,HI,Incumbent,Won-General,29650.0,10
