office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Claire McCaskill,DEM,MO,Incumbent,Won-General,21568417.81,nan
Governor,Jeremiah Nixon,DEM,MO,Incumbent,Won-General,16038329.98,nan
Governor,David Spence,REP,MO,Challenger,Lost-General,11464429.46,nan
U.S. Senator,Todd Akin,REP,MO,Challenger,Lost-General,5600081.45,nan
Lieutenant Governor,Peter Kinder,REP,MO,Incumbent,Won-General,5285656.24,nan
Attorney General,Christopher Koster,DEM,MO,Incumbent,Won-General,5246692.04,nan
U.S. Representative,Ann Wagner,REP,MO,Open,Won-General,2704434.52,2
Treasurer,Clint Zweifel,DEM,MO,Incumbent,Won-General,2270205.1,nan
Secretary Of State,Shane Schoeller,REP,MO,Open,Lost-General,2116712.98,nan
Attorney General,Ed Martin,REP,MO,Challenger,Lost-General,1753477.69,nan
Secretary Of State,Jason Kander,DEM,MO,Open,Won-General,1713300.98,nan
U.S. Representative,Hartzler,REP,MO,Incumbent,Won-General,1541113.0,4
U.S. Representative,Jo Ann Emerson,REP,MO,Incumbent,Won-General,1506120.4,8
Lieutenant Governor,Susan Montee,DEM,MO,Challenger,Lost-General,1436550.06,nan
U.S. Representative,Samuel Graves Jr.,REP,MO,Incumbent,Won-General,1356000.8,6
State Senator,Kurt Schaefer,REP,MO,Incumbent,Won-General,1318145.64,19
State Representative,Timothy Jones,REP,MO,Incumbent,Won-General,1235124.16,110
U.S. Representative,Emanuel Cleaver II,DEM,MO,Incumbent,Won-General,1153605.6,5
State Senator,Thomas Dempsey,REP,MO,Incumbent,Won-General,1128859.06,23
U.S. Representative,Billy Long,REP,MO,Incumbent,Won-General,1028080.69,7
U.S. Representative,Blaine Luetkemeyer,REP,MO,Incumbent,Won-General,990931.75,3
State Senator,Eric Schmitt,REP,MO,Incumbent,Won-General,982323.18,15
U.S. Representative,William Lacy Clay Jr.,DEM,MO,Incumbent,Won-General,889913.51,1
U.S. Representative,Teresa Hensley,DEM,MO,Challenger,Lost-General,825071.58,4
State Senator,James Lembke,REP,MO,Incumbent,Lost-General,822911.85,1
State Senator,Douglas Libla,REP,MO,Open,Won-General,746917.99,25
State Senator,Gary Romine,REP,MO,Open,Won-General,726446.97,3
State Representative,John Diehl Jr.,REP,MO,Incumbent,Won-General,720085.1,89
State Senator,Richard Prescott Sifton Jr.,DEM,MO,Challenger,Won-General,653409.8,1
Treasurer,Cole McNary,REP,MO,Challenger,Lost-General,649877.64,nan
State Senator,Terry Swinger,DEM,MO,Open,Lost-General,596940.38,25
State Senator,Edgar Emery,REP,MO,Open,Won-General,525155.96,31
State Senator,Ryan Silvey,REP,MO,Open,Won-General,521670.4,17
State Senator,David Pearce,REP,MO,Incumbent,Won-General,481372.39,21
State Representative,John Wright,DEM,MO,Open,Won-General,461018.32,47
U.S. Representative,Jacob Turk,REP,MO,Challenger,Lost-General,375558.88,5
State Senator,Mary Wynne Still,DEM,MO,Challenger,Lost-General,354963.44,19
State Senator,Wayne Wallingford Jr.,REP,MO,Open,Won-General,351333.0,27
State Senator,Joseph Fallert Jr.,DEM,MO,Open,Lost-General,346913.22,3
State Representative,Caleb Jones,REP,MO,Incumbent,Won-General,324792.75,50
State Senator,David Sater,REP,MO,Open,Won-General,305228.09,29
State Representative,Jeanie Riddle,REP,MO,Incumbent,Won-General,283320.68,49
State Senator,Mike Cunningham,REP,MO,Open,Won-General,265058.0,33
State Senator,Jason Holsman,DEM,MO,Open,Won-General,260596.0,7
State Senator,Regina Walsh,DEM,MO,Open,Won-General,254675.49,13
State Representative,Todd Richardson,REP,MO,Incumbent,Won-General,247215.0,152
State Representative,Jeff Roorda,DEM,MO,Open,Won-General,225979.8,113
State Senator,Jamilah Nasheed,DEM,MO,Open,Won-General,221219.97,5
State Representative,Rick Stream,REP,MO,Incumbent,Won-General,203803.69,90
State Representative,Lincoln Hough,REP,MO,Incumbent,Won-General,194869.24,135
State Representative,Melissa Leach,REP,MO,Incumbent,Lost-General,193594.92,132
State Representative,Caleb Rowden,REP,MO,Open,Won-General,187600.71,44
State Representative,Kevin Engler,REP,MO,Open,Won-General,184488.5,116
State Representative,Michael Colona,DEM,MO,Incumbent,Won-General,151639.29,80
State Representative,Ken Jacob,DEM,MO,Open,Lost-General,147925.91,44
State Senator,Paul Levota,DEM,MO,Open,Won-General,147757.0,11
State Representative,Nathan Belt Walker,REP,MO,Open,Won-General,145603.89,3
State Representative,Eric Burlison,REP,MO,Incumbent,Won-General,143234.04,133
State Senator,Shalonn Curls,DEM,MO,Incumbent,Won-General,142788.7,9
State Representative,Vicki Lorenz Englund,DEM,MO,Challenger,Won-General,134286.37,94
State Representative,Noel Torpey,REP,MO,Incumbent,Won-General,126088.51,29
State Representative,Tom Flanigan,REP,MO,Incumbent,Won-General,124326.5,163
State Representative,Kent Hampton,REP,MO,Incumbent,Won-General,123556.19,150
State Representative,Mike Cierpiot,REP,MO,Incumbent,Won-General,120865.5,30
State Representative,Chris Molendorp,REP,MO,Incumbent,Won-General,114237.0,56
State Representative,Cloria Brown,REP,MO,Incumbent,Lost-General,111786.16,94
State Representative,Jason Barnes,REP,MO,Incumbent,Won-General,108502.18,60
State Representative,Sue Allen,REP,MO,Incumbent,Won-General,104144.4,100
State Representative,John McCaherty,REP,MO,Incumbent,Won-General,102238.78,97
State Representative,Lindell Shumake,REP,MO,Incumbent,Won-General,102017.47,5
State Representative,Chris Kelly,DEM,MO,Incumbent,Won-General,101567.4,45
State Representative,Sheila Solon,REP,MO,Incumbent,Won-General,101533.22,31
State Representative,Paul Curtman,REP,MO,Incumbent,Won-General,101494.71,109
State Representative,Casey Clark,DEM,MO,Challenger,Lost-General,100972.91,135
State Representative,Derrick Good,REP,MO,Open,Lost-General,99411.02,111
State Representative,Jason Smith,REP,MO,Incumbent,Won-General,95815.22,120
State Representative,Charles Gatschenberger,REP,MO,Incumbent,Won-General,93402.16,108
State Representative,Deborah Lavender,DEM,MO,Challenger,Lost-General,92524.2,90
State Representative,Kevin Elmer,REP,MO,Incumbent,Won-General,91716.64,139
State Representative,Elaine Freeman Gannon,REP,MO,Open,Won-General,90622.73,115
State Representative,Mitch Richards,REP,MO,Open,Lost-General,90316.18,47
State Representative,Robert Cornejo,REP,MO,Open,Won-General,90079.33,64
State Representative,Dave Schatz,REP,MO,Incumbent,Won-General,89478.08,61
State Representative,Jacob Hummel,DEM,MO,Incumbent,Won-General,88366.34,81
State Representative,Sandy Crawford,REP,MO,Incumbent,Won-General,87967.0,129
State Representative,Holly Rehder,REP,MO,Open,Won-General,87821.1,148
State Representative,Mary Nichols,DEM,MO,Incumbent,Won-General,87444.76,72
State Representative,Rocky Miller,REP,MO,Open,Won-General,85898.0,124
State Representative,Myron Neth,REP,MO,Incumbent,Won-General,83448.0,17
State Representative,William Otto,DEM,MO,Open,Won-General,81868.07,70
State Representative,David Hinson,REP,MO,Incumbent,Won-General,81220.0,119
State Representative,Jill Seltzer Schupp,DEM,MO,Incumbent,Won-General,80853.0,88
State Representative,Stacey Newman,DEM,MO,Incumbent,Won-General,80807.57,87
State Representative,Michael Frame,DEM,MO,Open,Won-General,80430.88,111
State Representative,William Talbert,DEM,MO,Open,Lost-General,78555.96,39
State Representative,Marsha Ellen Haefner,REP,MO,Incumbent,Won-General,78532.63,95
State Representative,Penny Hubbard,DEM,MO,Incumbent,Won-General,77986.86,78
State Representative,Sam Komo,DEM,MO,Challenger,Lost-General,76581.03,97
State Representative,Stephen Webber,DEM,MO,Incumbent,Won-General,74702.1,46
State Representative,Jim Hansen,REP,MO,Challenger,Won-General,74700.71,40
State Representative,Becky Ruth,REP,MO,Open,Lost-General,74445.79,114
State Representative,Paul Wieland,REP,MO,Incumbent,Won-General,74381.92,112
State Representative,Tom Shively,DEM,MO,Incumbent,Lost-General,73982.58,5
State Representative,Genise Montecillo,DEM,MO,Incumbent,Won-General,71257.95,92
State Representative,Glen Kolkmeyer,REP,MO,Open,Won-General,69602.76,53
State Representative,Dan Smith,REP,MO,Open,Lost-General,69397.48,113
State Representative,Charles Norr,DEM,MO,Challenger,Won-General,69227.32,132
State Representative,Kevin McManus,DEM,MO,Incumbent,Won-General,68200.0,36
State Representative,Rebecca McClanahan,DEM,MO,Open,Lost-General,67472.95,3
State Representative,Paul Quinn,DEM,MO,Incumbent,Lost-General,66598.0,40
State Representative,Gary Cross,REP,MO,Incumbent,Won-General,66364.9,35
State Representative,Anne Zerr,REP,MO,Incumbent,Won-General,66032.73,65
State Representative,Wanda Brown,REP,MO,Incumbent,Won-General,65105.44,57
State Representative,Timothy McKenna,DEM,MO,Open,Won-General,64930.37,114
State Representative,Don Gosen,REP,MO,Incumbent,Won-General,64323.5,101
State Representative,Eugene Dokes,REP,MO,Open,Lost-General,64056.84,70
State Representative,Mike Bernskoetter,REP,MO,Incumbent,Won-General,63679.93,59
State Representative,Keith Frederick,REP,MO,Incumbent,Won-General,63542.0,121
State Representative,Jeanne Kirkton,DEM,MO,Incumbent,Won-General,62503.66,91
State Representative,Elijah Haahr,REP,MO,Open,Won-General,61765.48,134
U.S. Representative,Glenn Michael Koenen,DEM,MO,Open,Lost-General,59565.31,2
State Representative,Jon Carpenter,DEM,MO,Open,Won-General,59047.02,15
State Representative,Mike Thomson,REP,MO,Incumbent,Won-General,58593.0,1
State Representative,Bill Lant,REP,MO,Incumbent,Won-General,56728.0,159
State Representative,Margo McNeil,DEM,MO,Incumbent,Won-General,56514.0,69
State Representative,Denny Hoskins,REP,MO,Incumbent,Won-General,56329.57,54
State Representative,J Berry,REP,MO,Incumbent,Won-General,56231.0,38
State Representative,Tom Hurst,REP,MO,Open,Won-General,55641.36,62
State Representative,Craig Redmon,REP,MO,Incumbent,Won-General,55520.0,4
State Representative,Chrissy Sommer,REP,MO,Incumbent,Won-General,55500.0,106
State Representative,Kevin Austin,REP,MO,Open,Won-General,54194.0,136
State Representative,Joe Don McGaugh,REP,MO,Open,Won-General,52406.76,39
State Representative,John Mayfield Sr.,DEM,MO,Challenger,Won-General,51214.18,20
State Representative,Holmes Osborne,DEM,MO,Open,Lost-General,50908.82,53
State Representative,Ron Schieber,REP,MO,Incumbent,Won-General,50710.0,14
State Representative,Kevin Corlew,REP,MO,Open,Lost-General,49912.23,15
State Senator,Sandra Reeves,DEM,MO,Open,Lost-General,49454.43,17
State Representative,Joe Runions,DEM,MO,Open,Won-General,49376.13,37
State Representative,Donna Lichtenegger,REP,MO,Incumbent,Won-General,49261.55,146
State Representative,Jeffrey Pogue,REP,MO,Open,Won-General,49044.6,143
State Representative,Tim Remole,REP,MO,Open,Won-General,48800.34,6
State Representative,Jeremy Lafaver,DEM,MO,Open,Won-General,48742.0,25
State Representative,Donna Pfautsch,REP,MO,Open,Won-General,48661.02,33
State Representative,Edward Schieffer,DEM,MO,Incumbent,Won-General,48245.0,41
State Representative,Shelley White Keeney,REP,MO,Incumbent,Won-General,47570.0,145
State Representative,Mike Lair,REP,MO,Incumbent,Won-General,47558.36,7
State Representative,Lynn Morris,REP,MO,Open,Won-General,47333.0,140
