office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Suzanne Bonamici,DEM,OR,Incumbent,Won-General,2795715.44,1
U.S. Representative,Gregory Walden,REP,OR,Incumbent,Won-General,2718116.3,2
U.S. Representative,Walter Schrader,DEM,OR,Incumbent,Won-General,2204779.45,5
Secretary Of State,Kate Brown,DEM,OR,Incumbent,Won-General,1517700.57,nan
Secretary Of State,Knute Buehler,REP,OR,Challenger,Lost-General,1440833.89,nan
U.S. Representative,Earl Blumenauer,DEM,OR,Incumbent,Won-General,1330268.6,3
U.S. Representative,Art Robinson,REP,OR,Challenger,Lost-General,1310629.25,4
U.S. Representative,Peter Defazio,DEM,OR,Incumbent,Won-General,1309581.19,4
U.S. Representative,Rob Cornilles,REP,OR,Open,Lost-General,1226033.29,1
Attorney General,Ellen Rosenblum,DEM,OR,Incumbent,Won-General,1139738.36,nan
State Senator,Laurie Monnes Anderson,DEM,OR,Incumbent,Won-General,1002276.06,25
State Senator,Arnie Roblan,DEM,OR,Open,Won-General,936814.84,5
Labor Commissioner,Bradley Avakian,IND,OR,Incumbent,Won-General,877823.7,nan
State Representative,Bruce Hanna,REP,OR,Incumbent,Won-General,851382.65,7
State Representative,Shemia Fagan,DEM,OR,Challenger,Won-General,766622.19,51
State Representative,Ben Unger,DEM,OR,Open,Won-General,668313.67,29
State Representative,Katie Eyre,REP,OR,Open,Lost-General,660984.8,29
State Representative,Matthew Wand,REP,OR,Incumbent,Lost-General,660115.86,49
State Representative,Joe Gallegos,DEM,OR,Challenger,Won-General,648176.22,30
State Representative,Brent Barton,DEM,OR,Open,Won-General,632547.65,40
State Senator,Scott Hansen,REP,OR,Challenger,Lost-General,594273.93,25
State Representative,Carl Hosticka,DEM,OR,Challenger,Lost-General,594112.94,37
State Representative,Patrick Sheehan,REP,OR,Incumbent,Lost-General,566794.5,51
State Representative,Tina Kotek,DEM,OR,Incumbent,Won-General,565616.41,44
State Representative,Chris Gorsek,DEM,OR,Challenger,Won-General,557393.68,49
State Senator,Scott Roberts,REP,OR,Open,Lost-General,548950.6,5
State Representative,Shawn Lindsay,REP,OR,Incumbent,Lost-General,538624.34,30
State Senator,Ted Ferrioli,REP,OR,Incumbent,Won-General,537101.06,30
Treasurer,Edward Wheeler,DEM,OR,Incumbent,Won-General,518239.34,nan
State Senator,Tim Knopp,REP,OR,Open,Won-General,514042.36,27
State Representative,Valerie Hoyle,DEM,OR,Incumbent,Won-General,513456.6,14
State Senator,Gary Coe,REP,OR,Challenger,Lost-General,487386.93,14
State Representative,Steve Newgard,REP,OR,Open,Lost-General,486826.55,40
State Representative,Jason Conger,REP,OR,Incumbent,Won-General,445861.9,54
State Representative,Joe Pishioneri,REP,OR,Open,Lost-General,419419.75,12
State Representative,Jeff Barker,DEM,OR,Incumbent,Won-General,413104.09,28
Supreme Court-Open Seat 2,Richard Baldwin,IND,OR,Open,Won-General,397779.23,nan
State Representative,Kathryn Lecompte,REP,OR,Challenger,Lost-General,396512.15,22
State Representative,Julieanne Parrish,REP,OR,Incumbent,Won-General,396405.46,37
State Representative,Betty Komp,DEM,OR,Incumbent,Won-General,392435.9,22
State Representative,Tim Freeman,REP,OR,Incumbent,Won-General,363222.4,2
State Representative,Andy Olson,REP,OR,Incumbent,Won-General,360973.58,15
State Representative,Manuel Castaneda,REP,OR,Challenger,Lost-General,358922.59,28
State Representative,Dwight Coon,REP,OR,Challenger,Lost-General,351829.74,14
State Representative,Kevin Cameron,REP,OR,Incumbent,Won-General,323543.35,19
State Representative,Catherine McKeown,DEM,OR,Open,Won-General,301941.49,9
State Representative,John Lively,DEM,OR,Open,Won-General,288351.69,12
State Senator,Mark Hass,DEM,OR,Incumbent,Won-General,269326.91,14
State Representative,Tobias Read,DEM,OR,Incumbent,Won-General,268977.37,27
State Senator,Brian Boquist,REP,OR,Incumbent,Won-General,255926.24,12
Supreme Court-Open Seat 2,Nena Cook,IND,OR,Open,Lost-General,253837.09,nan
State Representative,Mark Johnson,REP,OR,Incumbent,Won-General,251952.37,52
State Senator,Diane Rosenbaum,DEM,OR,Incumbent,Won-General,250897.13,21
State Representative,Jennifer Williamson,DEM,OR,Open,Won-General,250639.74,36
State Representative,Michael McLane,REP,OR,Incumbent,Won-General,226269.55,55
State Representative,Michael Reardon,DEM,OR,Open,Won-General,222976.72,48
State Senator,Bill Hansell,REP,OR,Open,Won-General,184528.01,29
State Senator,Elizabeth Steiner Hayward,DEM,OR,Open,Won-General,181764.46,17
State Senator,Douglas Whitsett,REP,OR,Incumbent,Won-General,180982.14,28
State Representative,David Gomberg,DEM,OR,Open,Won-General,180373.15,10
State Representative,Bill Kennemer,REP,OR,Incumbent,Won-General,177249.93,39
State Representative,Peter Buckley,DEM,OR,Incumbent,Won-General,172034.5,5
State Representative,Brian Clem,DEM,OR,Incumbent,Won-General,167869.13,21
State Senator,Jeff Kruse,REP,OR,Incumbent,Won-General,166424.33,1
State Representative,Nathan Hovekamp,DEM,OR,Challenger,Lost-General,165599.66,54
State Representative,Christopher Garrett,DEM,OR,Incumbent,Won-General,148702.92,38
State Representative,Claudia Kyle,DEM,OR,Challenger,Lost-General,141196.1,19
State Senator,Geri Hauser,DEM,OR,Open,Lost-General,139895.56,27
State Senator,Ginny Burdick,DEM,OR,Incumbent,Won-General,137788.48,18
State Senator,William Shields,DEM,OR,Incumbent,Won-General,136194.6,22
State Representative,Jim Thompson,REP,OR,Incumbent,Won-General,136167.46,23
State Representative,Victor Gilliam,REP,OR,Incumbent,Won-General,131080.0,18
State Senator,Fred Girod,REP,OR,Incumbent,Won-General,129365.93,9
State Representative,Bradley Witt,DEM,OR,Incumbent,Won-General,128593.45,31
State Representative,Robert Jenson,REP,OR,Incumbent,Won-General,126730.77,58
State Representative,Greg Matthews,DEM,OR,Incumbent,Won-General,121741.65,50
State Senator,Herman Baertschiger Jr.,REP,OR,Open,Won-General,108939.19,2
State Representative,Cliff Bentz,REP,OR,Incumbent,Won-General,107288.74,60
State Representative,John Huffman,REP,OR,Incumbent,Won-General,107123.83,59
State Representative,Dennis Richardson,REP,OR,Incumbent,Won-General,105590.0,4
State Representative,Vicki Berger,REP,OR,Incumbent,Won-General,104510.03,20
State Representative,John Davis,REP,OR,Open,Won-General,103769.12,26
State Representative,Michael Dembrow,DEM,OR,Incumbent,Won-General,102306.0,45
State Representative,Dan Farrington,REP,OR,Challenger,Lost-General,98703.95,21
State Representative,Jules Kopel-Bailey,DEM,OR,Incumbent,Won-General,96885.9,42
State Representative,Kelly Lovelace,REP,OR,Challenger,Lost-General,96268.03,11
State Representative,Gene Whisnant,REP,OR,Incumbent,Won-General,91746.83,53
State Representative,Philip Barnhart,DEM,OR,Incumbent,Won-General,90058.8,11
State Representative,Alissa Keny-Guyer,DEM,OR,Open,Won-General,89903.87,46
State Representative,Gail Whitsett,REP,OR,Open,Won-General,89261.79,56
State Representative,Margaret Doherty,DEM,OR,Incumbent,Won-General,89025.78,35
State Representative,Paul Holvey,DEM,OR,Incumbent,Won-General,87116.0,8
State Representative,Matthew Wingard,REP,OR,Incumbent,Withdrew-General,85435.38,26
State Representative,Dan Mason,REP,OR,Challenger,Lost-General,84268.53,34
State Representative,Jessica Vega Pederson,DEM,OR,Open,Won-General,84095.27,47
State Representative,Sal Esquivel,REP,OR,Incumbent,Won-General,83959.21,6
State Representative,Jim Weidner,REP,OR,Incumbent,Won-General,71847.7,24
State Senator,Suzanne Gallagher,REP,OR,Challenger,Lost-General,69553.99,18
State Representative,Gregory Smith,REP,OR,Incumbent,Won-General,69170.0,57
State Senator,Jackie Dingfelder,DEM,OR,Incumbent,Won-General,66737.65,23
State Representative,Nancy Nathanson,DEM,OR,Incumbent,Won-General,66102.2,13
State Representative,Chris Harker,DEM,OR,Incumbent,Won-General,60130.8,34
State Representative,Matthew Hicks,REP,OR,Incumbent,Won-General,57075.0,3
State Representative,Mitch Greenlick,DEM,OR,Incumbent,Won-General,56911.0,33
State Representative,Deborah Boone,DEM,OR,Incumbent,Won-General,56832.52,32
Appellate Court-Open Seat,Tim Volpert,IND,OR,Open,Lost-General,56553.0,nan
State Representative,Wayne Krieger,REP,OR,Incumbent,Won-General,56345.0,1
State Representative,Sherrie Sprenger,REP,OR,Incumbent,Won-General,55845.25,17
State Representative,John Goodhouse,REP,OR,Challenger,Lost-General,55202.43,35
State Representative,Carolyn Tomei,DEM,OR,Incumbent,Won-General,54104.89,41
State Representative,Sara Gelser,DEM,OR,Incumbent,Won-General,53939.15,16
State Representative,Lew Frederick,DEM,OR,Incumbent,Won-General,51551.96,43
Labor Commissioner,Bruce Starr,IND,OR,Challenger,Lost-General,50652.14,nan
State Representative,Lona Kim Thatcher,REP,OR,Incumbent,Won-General,48687.22,25
Supreme Court-Open Seat 1,David Brewer,IND,OR,Open,Default Winner-General,43820.0,nan
Attorney General,James Laurence Buchal,REP,OR,Challenger,Lost-General,38316.22,nan
U.S. Representative,Fred Thompson,REP,OR,Challenger,Lost-General,37990.0,5
State Representative,Timothy McMenamin,REP,OR,Challenger,Lost-General,37831.09,41
Appellate Court-Open Seat,James Egan,IND,OR,Open,Won-General,35819.98,nan
U.S. Representative,Joyce Segers,DEM,OR,Challenger,Lost-General,35270.49,2
State Representative,Nancy Brouhard,REP,OR,Open,Lost-General,34719.19,9
State Representative,Lewis Barnes,REP,OR,Challenger,Lost-General,33526.39,31
State Representative,Jerome Grant,REP,OR,Open,Lost-General,30275.64,10
Secretary Of State,Robert Wolfe,PROGRESSIVE,OR,Challenger,Lost-General,27350.0,nan
State Representative,Ron Green,DEM,OR,Challenger,Lost-General,27022.5,15
State Representative,Adriana Canas,DEM,OR,Challenger,Withdrew-General,23936.37,30
U.S. Representative,Delinda Delgado Morgan,REP,OR,Challenger,Lost-General,23685.79,1
State Representative,Kathy Campbell,DEM,OR,Challenger,Lost-General,18366.55,24
Treasurer,Thomas Cox,REP,OR,Challenger,Lost-General,15890.34,nan
State Representative,John Huddle,DEM,OR,Challenger,Lost-General,14945.0,55
State Representative,Peter Nordbye,DEM,OR,Challenger,Lost-General,13773.0,52
U.S. Representative,Ronald Green,REP,OR,Challenger,Lost-General,12859.0,3
State Representative,Wynne Wakkila,DEM,OR,Open,Lost-General,11790.0,26
State Representative,Kyle Markley,LIB,OR,Challenger,Lost-General,10172.81,30
State Representative,Maggie Nelson,REP,OR,Open,Lost-General,9560.89,47
State Representative,Christopher Cameron Bangs,DEM,OR,Challenger,Lost-General,9172.5,39
Appellate Court-Hadlock Seat,Erika Hadlock,IND,OR,Incumbent,Default Winner-General,8401.9,nan
State Senator,Antone Minthorn,DEM,OR,Open,Lost-General,8130.94,29
State Representative,Paul Holman,DEM,OR,Challenger,Lost-General,7665.0,25
State Representative,Gary Ollerenshaw,DEM,OR,Challenger,Lost-General,5670.0,59
State Representative,Jim Welsh,REP,OR,Challenger,Lost-General,5505.95,32
State Senator,John Verbeek,REP,OR,Open,Lost-General,5462.43,17
State Senator,Annette Frank,DEM,OR,Challenger,Lost-General,5246.74,12
State Senator,Jim Diefenderfer,DEM,OR,Open,Lost-General,4805.54,2
State Representative,Mark Callahan,REP,OR,Challenger,Lost-General,4688.48,13
State Representative,Ross Swartzendruber,DEM,OR,Challenger,Lost-General,3455.0,23
State Representative,Richard Harisay,DEM,OR,Challenger,Lost-General,3371.68,17
State Representative,Bruce Neal,REP,OR,Open,Lost-General,3358.95,36
Appellate Court-Nakamoto Seat,Lynn Nakamoto,IND,OR,Incumbent,Default Winner-General,3300.0,nan
State Representative,Aaron Baker,REP,OR,Challenger,Lost-General,3066.94,8
Secretary Of State,Seth Alan Woolley,PACIFIC GREEN,OR,Challenger,Lost-General,2800.0,nan
State Representative,Jim Klahr,DEM,OR,Challenger,Lost-General,2632.51,1
State Senator,Steven Frank,DEM,OR,Challenger,Lost-General,2364.0,9
State Representative,Sandra Abercrombie,REP,OR,Challenger,Lost-General,1356.95,5
State Representative,Andrew Decker,REP,OR,Challenger,Lost-General,1002.69,16
State Representative,Michael Harrington,REP,OR,Challenger,Lost-General,536.42,44
State Representative,George Yellott,REP,OR,Open,Lost-General,525.86,48
State Senator,Eldon Wayne Rollins,DEM,OR,Challenger,Lost-General,458.0,1
State Representative,Tom Maginnis,REP,OR,Challenger,Lost-General,400.0,38
Appellate Court-Armstrong Seat,Rex Armstrong,IND,OR,Incumbent,Default Winner-General,0.0,nan
Appellate Court-Haselton Seat,Rick Haselton,IND,OR,Incumbent,Default Winner-General,0.0,nan
Supreme Court-Linder Seat,Virginia Linder,IND,OR,Incumbent,Default Winner-General,0.0,nan
State Representative,Fergus McLean,DEM,OR,Challenger,Lost-General,0.0,7
State Representative,Burton Keeble,REP,OR,Challenger,Lost-General,0.0,27
State Representative,Stevan Kirkpatrick,REP,OR,Challenger,Lost-General,0.0,33
State Representative,Anne Marie Gurney,REP,OR,Challenger,Lost-General,0.0,45
