office,candidate,party,state,incumbency,result,total money,district
Governor,Patrick McCrory,REP,NC,Open,Won-General,12186423.66,nan
Governor,Walter Dalton,DEM,NC,Open,Lost-General,4043254.65,nan
U.S. Representative,Robert Pittenger,REP,NC,Open,Won-General,3267955.14,9
U.S. Representative,Mike McIntyre,DEM,NC,Incumbent,Won-General,2317748.19,7
U.S. Representative,George Edward Bell Holding,REP,NC,Open,Won-General,1731715.55,13
State Representative,Thomas Tillis,REP,NC,Incumbent,Won-General,1652918.85,98
U.S. Representative,Richard Lane Hudson Jr.,REP,NC,Challenger,Won-General,1523712.06,8
State Senator,Philip Edward Berger Sr.,REP,NC,Incumbent,Won-General,1506134.24,26
U.S. Representative,David Cheston Rouzer,REP,NC,Challenger,Lost-General,1476578.21,7
U.S. Representative,Larry Kissell,DEM,NC,Incumbent,Lost-General,1371799.19,8
U.S. Representative,Timothy Bruce Dannunzio,REP,NC,Challenger,Lost-General,1222743.0,4
Treasurer,Janet Cowell,DEM,NC,Incumbent,Won-General,1221092.33,nan
U.S. Representative,Patrick Timothy McHenry,REP,NC,Incumbent,Won-General,1189507.0,10
U.S. Representative,David Price,DEM,NC,Incumbent,Won-General,1147337.63,4
U.S. Representative,Renee Ellmers,REP,NC,Incumbent,Won-General,1132972.77,2
U.S. Representative,Mark Randal Meadows,REP,NC,Open,Won-General,1127952.05,11
State Senator,John Chadwick Barefoot,REP,NC,Challenger,Won-General,1005664.17,18
Lieutenant Governor,Dan Forest,REP,NC,Open,Won-General,972803.77,nan
U.S. Representative,Virginia Foxx,REP,NC,Incumbent,Won-General,961817.37,5
State Senator,James Wayland Davis,REP,NC,Incumbent,Won-General,909307.09,50
U.S. Representative,George Kenneth Butterfield Jr.,DEM,NC,Incumbent,Won-General,899936.04,1
U.S. Representative,Mel Watt,DEM,NC,Incumbent,Won-General,831772.4,12
State Representative,William Henry Battermann,DEM,NC,Challenger,Lost-General,813944.22,77
U.S. Representative,Hayden Rogers,DEM,NC,Open,Lost-General,766837.18,11
U.S. Representative,Walter Jones,REP,NC,Incumbent,Won-General,713190.88,3
Insurance Commissioner,Wayne Goodwin,DEM,NC,Incumbent,Won-General,705816.1,nan
U.S. Representative,Scott Keadle,REP,NC,Open,Lost-Primary Runoff,694140.39,8
Secretary Of State,Elaine Marshall,DEM,NC,Incumbent,Won-General,688408.51,nan
Attorney General,Roy Asberry Cooper III,DEM,NC,Incumbent,Won-General,673997.42,nan
U.S. Representative,Jennifer Roberts,DEM,NC,Open,Lost-General,594305.0,9
State Representative,Ruth Samuelson,REP,NC,Incumbent,Won-General,556684.01,104
U.S. Representative,Howard Coble,REP,NC,Incumbent,Won-General,539395.88,6
Agriculture Commissioner,Steve Troxler,REP,NC,Incumbent,Won-General,536437.01,nan
State Senator,Thomas Cowart Goolsby,REP,NC,Incumbent,Won-General,527546.83,9
State Representative,Thomas Murry,REP,NC,Incumbent,Won-General,522518.48,41
State Senator,Harry Coolidge Brown,REP,NC,Incumbent,Won-General,502980.71,6
State Representative,Timothy Moffitt,REP,NC,Incumbent,Won-General,502127.28,116
Lieutenant Governor,Linda Coleman,DEM,NC,Open,Lost-General,488722.19,nan
State Representative,James Fulghum III,REP,NC,Open,Won-General,480541.55,49
State Senator,Thomas Apodaca,REP,NC,Incumbent,Won-General,476707.03,48
State Senator,Neal Hunt,REP,NC,Incumbent,Won-General,451769.24,15
Lieutenant Governor,Tony Gurley,REP,NC,Open,Lost-Primary Runoff,437933.66,nan
State Senator,Joshua Stein,DEM,NC,Incumbent,Won-General,423246.91,16
Auditor,Beth Ann Wood,DEM,NC,Incumbent,Won-General,417652.35,nan
State Senator,Ralph Hise Jr.,REP,NC,Incumbent,Won-General,415179.79,47
U.S. Representative,Jim Pendergraph,REP,NC,Open,Lost-Primary Runoff,410839.0,9
U.S. Representative,Vance Martin Patterson,REP,NC,Open,Lost-Primary Runoff,404087.85,11
