office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Charles Boustany Jr.,REP,LA,Incumbent,Won-General,4482511.53,3
U.S. Representative,Jeffrey Martin Landry,REP,LA,Incumbent,Lost-General,2270515.49,3
U.S. Representative,William Cassidy,REP,LA,Incumbent,Won-General,1783794.38,6
U.S. Representative,John Fleming Jr.,REP,LA,Incumbent,Won-General,1469042.67,4
U.S. Representative,Stephen Scalise,REP,LA,Incumbent,Won-General,1421863.8,1
U.S. Representative,Rodney Alexander,REP,LA,Incumbent,Won-General,1361634.52,5
U.S. Representative,Cedric Richmond,DEM,LA,Incumbent,Won-General,830932.0,2
Public Service Commissioner District 002,Scott Angelle,REP,LA,Open,Won-General,684735.09,nan
Supreme Court District 005,Jefferson Hughes,REP,LA,Open,Won-General Runoff,631453.46,nan
Supreme Court District 005,Jewel Welch,REP,LA,Open,Lost-General,498886.74,nan
Supreme Court District 005,Mary Olive Pierson,DEM,LA,Open,Lost-General,482387.36,nan
Appellate Court District 1St Circuit 003-Division D,William Crain,REP,LA,Open,Default Winner-General,479494.34,nan
Appellate Court District 1St Circuit 001-Division B,William Dupont,DEM,LA,Open,Lost-General,456865.74,nan
Supreme Court District 005,William Morvant,REP,LA,Open,Lost-General,414154.84,nan
Public Service Commissioner District 002,Erich Ponti,REP,LA,Open,Lost-General,366180.12,nan
Supreme Court District 005,John Guidry,DEM,LA,Open,Lost-General Runoff,319504.05,nan
Appellate Court District 5Th Circuit 001-Division G,Robert Murphy,REP,LA,Open,Default Winner-General,218261.75,nan
Appellate Court District 1St Circuit 001-Division B,Mitchell Theriot,REP,LA,Open,Won-General,197030.0,nan
Appellate Court District 1St Circuit 001-Division B,Christopher Erny,REP,LA,Open,Lost-Top Two Primary,166825.14,nan
Appellate Court District 4Th Circuit 001-Division H,Charles Jones,DEM,LA,Incumbent,Lost-General,164825.0,nan
Appellate Court District 1St Circuit 002-Division B1,Michael McDonald,REP,LA,Incumbent,Won-General,160618.37,nan
Appellate Court District 3Rd Circuit 003-Section 3E,John Conery,REP,LA,Open,Default Winner-General,151677.09,nan
Supreme Court District 005,Tim Kelley,REP,LA,Open,Lost-General,141191.69,nan
Supreme Court District 005,Toni Manning Higginbotham,REP,LA,Open,Lost-General,136375.0,nan
Appellate Court District 2Nd Circuit 003-Section 2B,Frances Pitman,REP,LA,Open,Won-General,126010.0,nan
Appellate Court District 3Rd Circuit 003-Section 1C,John Saunders,DEM,LA,Incumbent,Default Winner-General,105253.11,nan
Public Service Commissioner District 002,James Field,REP,LA,Incumbent,Withdrew-General,92547.54,nan
Appellate Court District 4Th Circuit 001-Division A,Edwin Lombard,DEM,LA,Incumbent,Default Winner-General,92450.0,nan
U.S. Representative,Richard,DEM,LA,Challenger,Lost-Top Two Primary,88162.0,3
Appellate Court District 4Th Circuit At Large,James McKay III,DEM,LA,Incumbent,Default Winner-General,85050.0,nan
Appellate Court District 1St Circuit 001-Division B,Mark Plaisance,REP,LA,Open,Lost-Top Two Primary,73675.94,nan
Appellate Court District 2Nd Circuit 003-Section 2B,David Matlock,REP,LA,Open,Lost-General,63941.6,nan
Appellate Court District 5Th Circuit 001-Division F,Hans Liljeberg,REP,LA,Open,Default Winner-General,58301.0,nan
Public Service Commissioner District 002,Forest Bradley-Wright,DEM,LA,Open,Lost-General,45127.99,nan
Appellate Court District 1St Circuit 002-Division B1,Trudy White,REP,LA,Challenger,Lost-Top Two Primary,43085.49,nan
Appellate Court District 3Rd Circuit 003-Section 2D,Sylvia Cooks,DEM,LA,Incumbent,Default Winner-General,23750.0,nan
Appellate Court District 3Rd Circuit 002-Section 2B,Billy Ezell,REP,LA,Incumbent,Default Winner-General,15555.61,nan
U.S. Representative,Gary King,REP,LA,Challenger,Lost-General,15437.43,1
Appellate Court District 1St Circuit 002-Division B1,Gideon Carter III,DEM,LA,Challenger,Lost-General,15185.0,nan
Supreme Court District 006,John Weimer,DEM,LA,Incumbent,Default Winner-General,14397.0,nan
Appellate Court District 1St Circuit 003-Division B,Page McClendon,REP,LA,Incumbent,Default Winner-General,13280.0,nan
Public Service Commissioner District 002,Greg Gaubert,NO PARTY AFFILIATION,LA,Open,Lost-General,13150.0,nan
Public Service Commissioner District 002,Sarah Holliday,REP,LA,Open,Lost-General,10334.55,nan
U.S. Representative,Caleb Trotter,LIB,LA,Challenger,Lost-General,8390.0,2
U.S. Representative,Gary Landrieu,DEM,LA,Challenger,Lost-General,6350.0,2
Appellate Court District 4Th Circuit 001-Division H,Sandra Cabrina Jenkins,DEM,LA,Challenger,Won-General,4500.0,nan
U.S. Representative,Dwayne Bailey,REP,LA,Challenger,Lost-General,3210.0,2
U.S. Representative,Josue Larose,REP,LA,Challenger,Lost-General,3188.21,2
Appellate Court District 1St Circuit 001-Division D,Vanessa Guidry-Whipple,DEM,LA,Incumbent,Default Winner-General,1604.84,nan
Supreme Court District 005,Jeffry Lamonte Sanford,NO PARTY AFFILIATION,LA,Open,Lost-General,150.0,nan
Appellate Court District 5Th Circuit 001-Division E,Stephen Windhorst,REP,LA,Open,Default Winner-General,0.0,nan
Appellate Court District 5Th Circuit 001-Division D,Susan Chehardy,REP,LA,Incumbent,Default Winner-General,0.0,nan
Appellate Court District 2Nd Circuit 001-Section 2B,Milton Moore III,DEM,LA,Incumbent,Default Winner-General,0.0,nan
Appellate Court District 3Rd Circuit 001-Division A,Elizabeth Pickett,DEM,LA,Incumbent,Default Winner-General,0.0,nan
Appellate Court District 2Nd Circuit 001-Section 1C,Felicia Toney Williams,DEM,LA,Incumbent,Default Winner-General,0.0,nan
U.S. Representative,Arden Wells,NO PARTY AFFILIATION,LA,Challenger,Lost-General,0.0,1
U.S. Representative,David Turknett,NO PARTY AFFILIATION,LA,Challenger,Lost-General,0.0,1
U.S. Representative,Bryan Barrilleaux,REP,LA,Challenger,Lost-Top Two Primary,0.0,3
U.S. Representative,Stark,LIB,LA,Challenger,Lost-Top Two Primary,0.0,3
U.S. Representative,Randall Lord,LIB,LA,Challenger,Lost-General,0.0,4
U.S. Representative,Clay Steven Grant,LIB,LA,Challenger,Lost-General,0.0,5
U.S. Representative,Richard Torregano,NO PARTY AFFILIATION,LA,Challenger,Lost-General,0.0,6
U.S. Representative,Craig Jr. Holt,LIB,LA,Challenger,Lost-General,0.0,6
U.S. Representative,Ron Ceasar,NO PARTY AFFILIATION,LA,Challenger,Lost-General,0.0,5
U.S. Representative,V Mendoza,DEM,LA,Challenger,Lost-General,0.0,1
