office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Richard Berg,REP,ND,Open,Lost-General,6377559.0,nan
U.S. Senator,Heidi Heitkamp,DEMOCRATIC-NPL,ND,Open,Won-General,6181161.91,nan
Governor,John Dalrymple III,REP,ND,Incumbent,Won-General,3593179.0,nan
U.S. Representative,Kevin Cramer,REP,ND,Open,Won-General,1344441.03,1
U.S. Representative,Pam Gulleson,DEMOCRATIC-NPL,ND,Open,Lost-General,950129.79,1
Governor,Ryan Taylor,DEMOCRATIC-NPL,ND,Challenger,Lost-General,651284.11,nan
Public Service Commissioner,Randel Christmann,REP,ND,Open,Won-General,214882.9,nan
Superintendent Of Public Instruction,Kirsten Baesler,IND,ND,Open,Won-General,199038.33,nan
Public Service Commissioner,Bradford Crabtree,DEMOCRATIC-NPL,ND,Open,Lost-General,178459.48,nan
Insurance Commissioner,Adam Hamm,REP,ND,Incumbent,Won-General,90687.0,nan
Treasurer,Kelly Schmidt,REP,ND,Incumbent,Won-General,37149.63,nan
Superintendent Of Public Instruction,Tracy Potter,IND,ND,Open,Lost-General,30930.0,nan
State Senator,George Sinner,DEMOCRATIC-NPL,ND,Open,Won-General,27169.98,46
State Senator,Tim Flakoll,REP,ND,Incumbent,Won-General,24882.0,44
Treasurer,Ross Mushik,DEMOCRATIC-NPL,ND,Challenger,Lost-General,24877.4,nan
Auditor,Scot Kelsh,DEMOCRATIC-NPL,ND,Challenger,Lost-General,21252.94,nan
State Senator,Kelly Armstrong,REP,ND,Open,Won-General,20750.0,36
Insurance Commissioner,Tom Potter,DEMOCRATIC-NPL,ND,Challenger,Lost-General,19479.76,nan
State Senator,Joe Miller,REP,ND,Incumbent,Won-General,17643.33,10
State Representative,Shirley Meyer,DEMOCRATIC-NPL,ND,Incumbent,Lost-General,16575.0,36
State Senator,McLain Schneider,DEMOCRATIC-NPL,ND,Incumbent,Won-General,16350.0,42
State Senator,David Paul Oconnell,DEMOCRATIC-NPL,ND,Incumbent,Won-General,15325.0,6
State Senator,Jim Roers,REP,ND,Open,Lost-General,12870.43,46
State Representative,Tanya Stebbins,DEMOCRATIC-NPL,ND,Challenger,Lost-General,12203.15,8
State Senator,Dwight Cook,REP,ND,Incumbent,Won-General,12050.0,34
State Senator,Nicole Poolman,REP,ND,Open,Won-General,12000.0,7
State Representative,Jerome Kelsh,DEMOCRATIC-NPL,ND,Incumbent,Won-General,11975.0,26
State Representative,Naomi Muscha,DEMOCRATIC-NPL,ND,Open,Won-General,11700.0,24
State Representative,Kathy Hawken,REP,ND,Incumbent,Won-General,11475.0,46
State Representative,James Kasper,REP,ND,Incumbent,Won-General,11450.0,46
State Representative,Joshua Boschee,DEMOCRATIC-NPL,ND,Challenger,Won-General,11392.81,44
State Representative,Todd Porter,REP,ND,Incumbent,Won-General,11100.0,34
State Senator,Tyler Axness,DEMOCRATIC-NPL,ND,Open,Won-General,10850.0,16
State Senator,Bernie Satrom,REP,ND,Open,Lost-General,10557.86,12
State Senator,Larry Robinson,DEMOCRATIC-NPL,ND,Incumbent,Won-General,10551.0,24
State Representative,Blair Thoreson,REP,ND,Incumbent,Won-General,9550.0,44
State Senator,David Hogue,REP,ND,Incumbent,Won-General,9500.0,38
State Senator,John Grabinger,DEMOCRATIC-NPL,ND,Open,Won-General,9475.0,12
State Representative,Donald Clark,REP,ND,Incumbent,Lost-General,9450.0,44
State Representative,Mike Nathe,REP,ND,Incumbent,Won-General,9050.0,30
State Representative,Myron Hanson,REP,ND,Challenger,Lost-General,9000.0,6
State Representative,Corey Mock,DEMOCRATIC-NPL,ND,Incumbent,Won-General,8950.28,42
State Representative,Glen Froseth,REP,ND,Incumbent,Won-General,8350.0,4
State Representative,Dan Ruby,REP,ND,Incumbent,Won-General,8200.0,38
State Senator,Jerry Klein,REP,ND,Incumbent,Won-General,8175.0,14
State Senator,Rick Olek,DEMOCRATIC-NPL,ND,Challenger,Lost-General,8170.0,44
State Senator,Pamela Smith,REP,ND,Challenger,Lost-General,7900.0,6
State Senator,Lynn Jacobson,DEMOCRATIC-NPL,ND,Challenger,Lost-General,7625.0,2
State Representative,Jeff Delzer,REP,ND,Incumbent,Won-General,7600.0,8
State Representative,Dick Anderson,REP,ND,Incumbent,Won-General,7425.0,6
State Representative,Dorvan Solberg,DEMOCRATIC-NPL,ND,Challenger,Lost-General,7375.0,2
State Representative,Kylie Oversen,DEMOCRATIC-NPL,ND,Challenger,Won-General,7275.0,42
Governor,Paul Sorum,IND,ND,Challenger,Lost-General,7169.32,nan
State Senator,Daryl Lies,REP,ND,Challenger,Lost-General,7150.0,4
State Senator,Gary Lee,REP,ND,Incumbent,Won-General,7150.0,22
State Senator,Nancy Guy,DEMOCRATIC-NPL,ND,Challenger,Lost-General,6970.0,30
State Representative,Lyle Hanson,DEMOCRATIC-NPL,ND,Incumbent,Lost-General,6950.0,12
State Senator,Philip Murphy,DEMOCRATIC-NPL,ND,Incumbent,Won-General,6859.0,20
State Representative,Mike Schatz,REP,ND,Incumbent,Won-General,6850.24,36
State Representative,Wesley Belter,REP,ND,Incumbent,Won-General,6700.0,22
State Representative,Robert Skarphol,REP,ND,Incumbent,Won-General,6650.0,2
State Senator,Warren Emmer,DEMOCRATIC-NPL,ND,Open,Lost-General,6525.0,7
State Senator,Stacey Bendish,DEMOCRATIC-NPL,ND,Challenger,Lost-General,6375.0,34
State Representative,Dane Ferguson,REP,ND,Challenger,Lost-General,6300.0,18
State Representative,Jessica Haak,DEMOCRATIC-NPL,ND,Challenger,Won-General,6250.0,12
State Representative,Michael Don Brandenburg,REP,ND,Incumbent,Won-General,6100.0,28
State Representative,Eliot Glassheim,DEMOCRATIC-NPL,ND,Incumbent,Won-General,5976.0,18
State Representative,Bob Hunskor,DEMOCRATIC-NPL,ND,Incumbent,Won-General,5975.0,6
State Senator,Dick Dever,REP,ND,Incumbent,Won-General,5950.0,32
State Representative,Bill Amerman,DEMOCRATIC-NPL,ND,Incumbent,Won-General,5775.0,26
State Representative,Robert Frantsvog,REP,ND,Incumbent,Won-General,5775.0,40
State Representative,Sebastian Ertelt,REP,ND,Challenger,Lost-General,5713.0,26
State Representative,Larry Bellew,REP,ND,Incumbent,Won-General,5600.0,38
State Senator,Ron Carlisle,REP,ND,Incumbent,Won-General,5475.0,30
State Representative,Matthew Klein,REP,ND,Incumbent,Won-General,5450.0,40
State Representative,Kenton Onstad,DEMOCRATIC-NPL,ND,Incumbent,Won-General,5375.0,4
State Senator,John Andrist,REP,ND,Incumbent,Won-General,5100.0,2
State Representative,John Mitzel,REP,ND,Challenger,Lost-General,5067.0,42
State Representative,Lori Furaus,DEMOCRATIC-NPL,ND,Challenger,Lost-General,5000.0,34
State Representative,Bob Jansen,DEMOCRATIC-NPL,ND,Challenger,Lost-General,4850.0,44
State Representative,Tom Conklin,DEMOCRATIC-NPL,ND,Incumbent,Lost-General,4825.0,4
State Senator,John Warner,DEMOCRATIC-NPL,ND,Incumbent,Won-General,4750.0,4
State Senator,Robert Erbele,REP,ND,Incumbent,Won-General,4650.0,28
State Representative,David Rust,REP,ND,Incumbent,Won-General,4600.0,2
State Representative,Gary Paur,REP,ND,Incumbent,Won-General,4550.0,19
State Representative,Jason Dockter,REP,ND,Open,Won-General,4400.0,7
State Senator,Constance Triplett,DEMOCRATIC-NPL,ND,Incumbent,Won-General,4350.0,18
State Representative,Lisa Meier,REP,ND,Incumbent,Won-General,4350.0,32
State Senator,Keith Hovland,REP,ND,Challenger,Lost-General,4300.0,24
State Representative,Mark Dosch,REP,ND,Incumbent,Won-General,4250.0,32
State Senator,Karen Krebsbach,REP,ND,Incumbent,Won-General,4225.0,40
State Senator,David Duff,REP,ND,Open,Lost-General,4146.0,16
State Representative,William Kretschmar,REP,ND,Incumbent,Won-General,4100.0,28
State Representative,Wayne Trottier,REP,ND,Incumbent,Won-General,3950.0,19
State Representative,Ben Hanson,DEMOCRATIC-NPL,ND,Open,Won-General,3875.0,16
State Representative,Cindy Shattuck,DEMOCRATIC-NPL,ND,Challenger,Lost-General,3850.0,6
State Senator,David Waterman,REP,ND,Challenger,Lost-General,3850.0,18
Auditor,Robert Peterson,REP,ND,Incumbent,Won-General,3773.53,nan
State Representative,Robert Kilichowski,DEMOCRATIC-NPL,ND,Incumbent,Lost-General,3750.0,19
