office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Elizabeth Warren,DEM,MA,Challenger,Won-General,43046560.54,nan
U.S. Senator,Scott Brown,REP,MA,Incumbent,Lost-General,29449785.36,nan
U.S. Representative,Joseph Kennedy III,DEM,MA,Open,Won-General,4261875.31,4
U.S. Representative,Richard Tisei,REP,MA,Challenger,Lost-General,2350087.63,6
U.S. Representative,John Tierney,DEM,MA,Incumbent,Won-General,2123328.91,6
U.S. Representative,Richard Neal,DEM,MA,Incumbent,Won-General,1770371.81,1
U.S. Representative,Nicola Tsongas,DEM,MA,Incumbent,Won-General,1553960.04,3
U.S. Representative,Edward Markey,DEM,MA,Incumbent,Won-General,1390343.19,5
U.S. Representative,James McGovern,DEM,MA,Incumbent,Won-General,1085354.35,2
U.S. Representative,William Richard Keating,DEM,MA,Incumbent,Won-General,1067310.0,9
U.S. Representative,Sean Bielat,REP,MA,Open,Lost-General,1060815.77,4
U.S. Representative,Michael Capuano,DEM,MA,Incumbent,Won-General,903602.97,7
Senator Plymouth And Barnstable,Therese Murray,DEM,MA,Incumbent,Won-General,867190.02,nan
Representative Nineteenth Suffolk,Robert Deleo,DEM,MA,Incumbent,Won-General,861111.49,nan
U.S. Representative,Stephen Lynch,DEM,MA,Incumbent,Won-General,725009.35,8
Senator Second Essex And Middlesex,Barry Finegold,DEM,MA,Incumbent,Won-General,431912.55,nan
Senator First Suffolk,John Hart Jr.,DEM,MA,Incumbent,Won-General,297235.0,nan
Representative Third Essex,Brian Dempsey,DEM,MA,Incumbent,Won-General,286531.74,nan
Executive Councilor District 002,Robert Jubinville,DEM,MA,Open,Won-General,273285.82,nan
U.S. Representative,Jonathan Golnik,REP,MA,Challenger,Lost-General,248685.0,3
"Senator Berkshire, Hampshire, Franklin And Hampden",Benjamin Brackett Downing,DEM,MA,Incumbent,Won-General,237373.75,nan
Senator Middlesex And Worcester,James Eldridge,DEM,MA,Incumbent,Won-General,235246.41,nan
