office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Debbie Stabenow,DEM,MI,Incumbent,Won-General,14792322.79,nan
U.S. Senator,Peter Hoekstra,REP,MI,Challenger,Lost-General,5768360.72,nan
U.S. Representative,Dave Camp,REP,MI,Incumbent,Won-General,4434017.68,4
U.S. Representative,Frederick Stephen Upton,REP,MI,Incumbent,Won-General,4270551.22,6
U.S. Representative,Gary Peters,DEM,MI,Incumbent,Won-General,3337306.12,14
U.S. Representative,Daniel Benishek,REP,MI,Incumbent,Won-General,2661310.63,1
U.S. Representative,Steven Pestka,DEM,MI,Challenger,Lost-General,2072269.69,3
U.S. Representative,Sander Levin,DEM,MI,Incumbent,Won-General,1827687.0,9
U.S. Representative,Mike Rogers,REP,MI,Incumbent,Won-General,1652895.31,8
U.S. Representative,Gary McDowell,DEM,MI,Challenger,Lost-General,1605446.51,1
U.S. Representative,Timothy Walberg,REP,MI,Incumbent,Won-General,1547175.03,7
U.S. Representative,John Dingell,DEM,MI,Incumbent,Won-General,1411748.66,12
U.S. Representative,Justin Amash,REP,MI,Incumbent,Won-General,1282927.57,3
U.S. Representative,William Huizenga,REP,MI,Incumbent,Won-General,1070574.0,2
U.S. Representative,John Conyers Jr.,DEM,MI,Incumbent,Won-General,1036894.89,13
Supreme Court-Zahra Seat,Brian Keith Zahra,IND,MI,Incumbent,Won-General,864875.12,nan
U.S. Representative,Daniel Kildee,DEM,MI,Open,Won-General,784797.67,5
Supreme Court-Markman Seat,Stephen Markman,IND,MI,Incumbent,Won-General,781624.69,nan
U.S. Representative,Syed Sabahuddin Taj,DEM,MI,Open,Lost-General,684157.96,11
U.S. Representative,Candice Miller,REP,MI,Incumbent,Won-General,671358.58,10
State Representative,Gretchen Driskell,DEM,MI,Challenger,Won-General,661608.63,52
Supreme Court-Markman Seat,Bridget McCormack,IND,MI,Challenger,Won-General,651056.38,nan
State Representative,James Bolger,REP,MI,Incumbent,Won-General,638667.16,63
Supreme Court-Markman Seat,Colleen Obrien,IND,MI,Challenger,Lost-General,577232.45,nan
U.S. Representative,Kerry Lynn Bentivolio,REP,MI,Open,Won-General,527453.29,11
State Representative,Deb Shaughnessy,REP,MI,Incumbent,Lost-General,477876.69,71
State Representative,Bill Farmer,DEM,MI,Challenger,Lost-General,452077.63,63
State Representative,Holly Hughes,REP,MI,Incumbent,Lost-General,378217.89,91
State Representative,Bruce Rendon,REP,MI,Incumbent,Won-General,358038.52,103
State Representative,Lon Johnson,DEM,MI,Challenger,Lost-General,335101.17,103
Supreme Court-Markman Seat,Connie Kelley,IND,MI,Challenger,Lost-General,316135.64,nan
U.S. Representative,Mike Obrien,DEM,MI,Challenger,Lost-General,310531.92,6
State Representative,Ricky Outman,REP,MI,Incumbent,Won-General,303333.43,70
State Representative,Mark Ouimet,REP,MI,Incumbent,Lost-General,281143.4,52
State Representative,Thomas William Cochran,DEM,MI,Open,Won-General,269178.42,67
State Representative,Ray Franz,REP,MI,Incumbent,Won-General,259136.41,101
State Representative,Klint Kesto,REP,MI,Open,Won-General,248254.27,39
Supreme Court-Zahra Seat,Shelia Johnson,IND,MI,Challenger,Lost-General,228263.14,nan
State Representative,Nancy Jenkins,REP,MI,Incumbent,Won-General,222733.69,57
State Representative,Terry Brown,DEM,MI,Open,Won-General,207012.29,84
State Representative,Samir Singh,DEM,MI,Open,Won-General,195376.24,69
State Representative,Peter Pettalia,REP,MI,Incumbent,Won-General,194516.2,106
State Representative,Matt Huuki,REP,MI,Incumbent,Lost-General,194430.25,110
State Representative,James Stamas,REP,MI,Incumbent,Won-General,193202.81,98
State Representative,Michael Shirkey,REP,MI,Incumbent,Won-General,172532.16,65
State Representative,Joseph Graves,REP,MI,Incumbent,Won-General,171775.19,51
