office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Roger Wicker,REP,MS,Incumbent,Won-General,10644917.6,nan
U.S. Representative,Alan Nunnelee,REP,MS,Incumbent,Won-General,1461579.99,1
U.S. Representative,Bennie Thompson,DEM,MS,Incumbent,Won-General,1184564.39,2
U.S. Representative,Gregg Harper,REP,MS,Incumbent,Won-General,950508.0,3
U.S. Representative,Steven McCarty Palazzo,REP,MS,Incumbent,Won-General,938008.17,4
Supreme Court District 001001,William Waller Jr.,IND,MS,Incumbent,Won-General,513054.96,nan
Supreme Court District 002003,Michael Randolph,IND,MS,Incumbent,Won-General,446038.0,nan
Supreme Court District 003003,Richard Phillips,IND,MS,Open,Lost-General,417031.0,nan
Supreme Court District 003003,Josiah Dennis Coleman,IND,MS,Open,Won-General,278497.26,nan
U.S. Representative,Brad Morris,DEM,MS,Challenger,Lost-General,241682.6,1
State Senator,David Parker,NONE LISTED,MS,Open,Won-General,176895.0,19
State Senator,Pat Nelson,REP,MS,Open,Lost-General,154213.87,19
Supreme Court District 001001,Earle Banks,IND,MS,Challenger,Lost-General,109267.7,nan
State Senator,Kevin Blackwell,REP,MS,Open,Lost-General,52117.91,19
Supreme Court District 002003,Talmadge Braddock,IND,MS,Challenger,Lost-General,29853.0,nan
State Representative,William Kinkade,NONE LISTED,MS,Open,Won-General,27285.44,52
Appellate Court District 002002,Ermea Russell,IND,MS,Incumbent,Lost-General,27055.0,nan
U.S. Representative,Williams Cobby Mondale,IND,MS,Challenger,Lost-General,20233.0,2
U.S. Representative,Bill Marcy,REP,MS,Challenger,Lost-General,11350.0,2
State Senator,Michael Smith,NONE LISTED,MS,Open,Lost-General,9917.0,19
U.S. Senator,Thomas Cramer,CON,MS,Challenger,Lost-General,6480.0,nan
State Representative,Jeremy Bryan,NONE LISTED,MS,Open,Lost-General,6230.0,52
Appellate Court District 002002,Ceola James,IND,MS,Challenger,Won-General,3494.58,nan
U.S. Representative,Danny Bedwell,LIB,MS,Challenger,Lost-General,2325.0,1
State Representative,Van Wicker,NONE LISTED,MS,Open,Lost-General,0.0,52
Appellate Court District 005001,Gene Fair,IND,MS,Incumbent,Default Winner-General,0.0,nan
Supreme Court District 001002,Leslie King,IND,MS,Incumbent,Won-General,0.0,nan
U.S. Representative,Crystal Biggs,DEM,MS,Challenger,Withdrew-General,0.0,3
U.S. Representative,Ron Williams,LIB,MS,Challenger,Lost-General,0.0,4
U.S. Representative,Matt Moore,DEM,MS,Challenger,Lost-General,0.0,4
U.S. Representative,Chris Potts,REFORM,MS,Challenger,Lost-General,0.0,1
U.S. Representative,Lajena Williams,REFORM,MS,Challenger,Lost-General,0.0,2
U.S. Representative,John Pannell,REFORM,MS,Challenger,Lost-General,0.0,3
U.S. Representative,Jim Bourland,CON,MS,Challenger,Lost-General,0.0,1
U.S. Representative,Robert Claunch,REFORM,MS,Challenger,Lost-General,0.0,4
U.S. Senator,Albert Gore Jr.,DEM,MS,Challenger,Lost-General,0.0,nan
U.S. Senator,Shawn Ohara,REFORM,MS,Challenger,Lost-General,0.0,nan
