office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,John Barrasso,REP,WY,Incumbent,Won-General,5166342.0,nan
U.S. Representative,Cynthia Marie Lummis,REP,WY,Incumbent,Won-General,631391.54,1
State Representative,Joe Fender,DEM,WY,Open,Lost-General,48704.36,7
State Representative,Marti Halverson,REP,WY,Open,Won-General,40653.0,22
State Representative,Lloyd Charles Larsen,REP,WY,Open,Won-General,38438.92,54
State Senator,Charles Scott,REP,WY,Incumbent,Won-General,34956.0,30
State Senator,Henry R Coe,REP,WY,Incumbent,Won-General,31731.0,18
State Senator,James Lee Anderson,REP,WY,Open,Won-General,25892.0,28
State Representative,Mary Ann Throne,DEM,WY,Incumbent,Won-General,20841.52,11
State Senator,Wayne Johnson,REP,WY,Incumbent,Won-General,20307.35,6
State Representative,Nathan Winters,REP,WY,Open,Won-General,19069.79,28
State Representative,Bruce Palmer,DEM,WY,Open,Lost-General,18529.0,54
State Representative,Ruth Ann Petroff,REP,WY,Incumbent,Won-General,16700.0,16
State Representative,Eric Barlow,REP,WY,Open,Won-General,16495.0,3
State Senator,Philip Nicholas,REP,WY,Incumbent,Won-General,16102.2,10
State Representative,Joseph Barbuto,DEM,WY,Incumbent,Lost-General,14960.0,48
State Representative,Bill Winney,IND,WY,Open,Lost-General,14805.8,22
State Representative,Karen Lynn Hutchings,REP,WY,Open,Won-General,14600.27,42
State Representative,Allen Jaggi,REP,WY,Incumbent,Won-General,14198.0,19
State Representative,Carl Loucks,REP,WY,Incumbent,Won-General,14100.0,59
State Senator,Stan Cooper,REP,WY,Incumbent,Won-General,13975.0,14
State Representative,Bob Nicholas,REP,WY,Incumbent,Won-General,13725.0,8
State Representative,Elaine Harvey,REP,WY,Incumbent,Won-General,13323.0,26
State Senator,Floyd Esquibel,DEM,WY,Incumbent,Won-General,13215.0,8
State Representative,Lee Filer,DEM,WY,Open,Won-General,12512.0,12
State Representative,Glenn Moniz,REP,WY,Incumbent,Won-General,12053.56,46
State Representative,Donald Edgar Burkhart Jr.,REP,WY,Incumbent,Won-General,11919.86,15
State Representative,Dan Kirkbride,REP,WY,Open,Won-General,11695.1,4
State Representative,Kermit Brown,REP,WY,Incumbent,Won-General,11102.4,14
State Senator,Bernadine Craft,DEM,WY,Open,Won-General,10704.37,12
State Representative,Sue Wilson,REP,WY,Open,Won-General,9630.0,7
State Representative,Joann Dayton,DEM,WY,Open,Lost-General,9277.87,17
State Representative,Matt Greene,REP,WY,Incumbent,Won-General,8608.5,45
State Representative,George Bagby,DEM,WY,Challenger,Lost-General,8577.32,15
State Representative,Sherry Shelley,DEM,WY,Challenger,Lost-General,8413.6,55
State Representative,Patrick Goggles,DEM,WY,Incumbent,Won-General,8350.0,33
State Representative,Albert Sommers,REP,WY,Open,Won-General,8150.0,20
State Representative,James Allen,REP,WY,Challenger,Lost-General,7990.0,33
State Senator,Tony Ross,REP,WY,Incumbent,Won-General,7550.0,4
State Representative,Kathy Davison,REP,WY,Incumbent,Won-General,7300.0,18
State Senator,Michael Von Flatern,REP,WY,Incumbent,Won-General,7250.0,24
State Representative,Tom Walters,REP,WY,Open,Won-General,7250.0,38
State Representative,Ken Esquibel,DEM,WY,Incumbent,Won-General,7150.0,41
State Representative,David Northrup,REP,WY,Open,Won-General,7140.4,50
State Representative,Thomas Lubnau II,REP,WY,Incumbent,Won-General,6850.0,31
State Representative,Mike Gilmore,DEM,WY,Challenger,Lost-General,6730.0,59
State Representative,James Byrd,DEM,WY,Incumbent,Won-General,6725.0,44
State Representative,Sue Wallis,REP,WY,Incumbent,Won-General,6450.0,52
State Representative,Kennedy Penn-Otoole,DEM,WY,Challenger,Lost-General,6442.27,46
State Senator,Jim Anderson,REP,WY,Incumbent,Won-General,6250.0,2
State Representative,Timothy Stubson,REP,WY,Incumbent,Won-General,6230.0,56
State Representative,Tony Mendoza,DEM,WY,Challenger,Lost-General,6165.0,45
State Representative,Tom Lockhart,REP,WY,Incumbent,Won-General,6056.0,57
State Representative,Jerry Zellars,REP,WY,Challenger,Lost-General,6038.91,11
State Senator,Eli Bebout,REP,WY,Incumbent,Won-General,5976.85,26
State Representative,David Zwonitzer,REP,WY,Incumbent,Won-General,5850.0,9
State Representative,Kathleen Petersen,DEM,WY,Challenger,Lost-General,5811.0,8
State Representative,Connie Skates,DEM,WY,Open,Lost-General,5775.0,28
State Representative,Mark Baker,REP,WY,Challenger,Won-General,5635.0,48
State Representative,David Miller,REP,WY,Incumbent,Won-General,5550.0,55
State Senator,Kim Holloway,DEM,WY,Open,Lost-General,5331.94,28
State Representative,Jerry Paxton,REP,WY,Open,Won-General,5280.0,47
State Representative,Gary Datus,DEM,WY,Open,Lost-General,4850.0,42
State Representative,Skip Eshelman,CON,WY,Challenger,Lost-General,4686.2,9
State Representative,Kendell Kroeker,REP,WY,Incumbent,Won-General,4520.0,35
State Representative,Norine Kasperik,REP,WY,Incumbent,Won-General,4450.0,32
State Representative,Stan Blake,DEM,WY,Incumbent,Won-General,4450.0,39
State Senator,John Schiffer,REP,WY,Incumbent,Won-General,4250.0,22
State Senator,Curtis Bryan Albrecht,REP,WY,Challenger,Lost-General,3865.0,8
State Representative,Rosie Berger,REP,WY,Incumbent,Won-General,3650.0,51
