office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Ann McLane Kuster,DEM,NH,Challenger,Won-General,3216030.74,2
U.S. Representative,Charles Bass,REP,NH,Incumbent,Lost-General,2100291.59,2
U.S. Representative,Frank Guinta,REP,NH,Incumbent,Lost-General,1923877.11,1
Governor,Margaret Wood Hassan,DEM,NH,Open,Won-General,1881620.88,nan
Governor,Ovide Lamontagne,REP,NH,Open,Lost-General,1868535.63,nan
U.S. Representative,Carol Shea-Porter,DEM,NH,Challenger,Won-General,1722514.84,1
State Senator,Jeb Bradley,REP,NH,Incumbent,Won-General,193353.51,3
Executive Councilor-002,Colin Van Ostern,DEM,NH,Open,Won-General,192811.76,nan
State Senator,Andy Sanborn,REP,NH,Incumbent,Won-General,174470.81,9
Executive Councilor-004,Christopher Pappas,DEM,NH,Open,Won-General,173782.25,nan
Executive Councilor,Raymond Burton,REP,NH,Incumbent,Won-General,165236.12,nan
State Senator,Lee Nyquist,DEM,NH,Challenger,Lost-General,137759.7,9
State Senator,Donna Soucy,DEM,NH,Open,Won-General,122914.73,18
State Senator,Charles Morse,REP,NH,Incumbent,Won-General,120566.02,22
State Senator,Lou Dallesandro,DEM,NH,Incumbent,Won-General,114481.48,20
State Senator,Nancy Stiles,REP,NH,Incumbent,Won-General,107351.74,24
Executive Councilor-003,Christopher Sununu,REP,NH,Incumbent,Won-General,102331.23,nan
State Senator,Robert Lamb Jr.,DEM,NH,Challenger,Lost-General,98679.96,2
State Senator,Molly Kelly,DEM,NH,Incumbent,Won-General,79976.0,10
State Senator,Andrew Hosmer,DEM,NH,Open,Won-General,75895.0,7
State Senator,Sylvia Larsen,DEM,NH,Incumbent,Won-General,75155.45,15
State Senator,Jim Luther,REP,NH,Incumbent,Lost-General,65208.7,12
State Senator,David Maxey Pierce,DEM,NH,Open,Won-General,65049.0,5
Executive Councilor-003,Bill Duncan,DEM,NH,Challenger,Lost-General,63515.5,nan
State Senator,Beverly Hollingworth,DEM,NH,Challenger,Lost-General,62920.0,24
State Senator,Jeanie Forrester,REP,NH,Incumbent,Won-General,61709.0,2
State Senator,Phyllis Woods,REP,NH,Open,Lost-General,58846.07,4
State Senator,David Watters,DEM,NH,Open,Won-General,57766.0,4
State Senator,Martha Fuller Clark,DEM,NH,Open,Won-General,55480.0,21
State Senator,Jeffrey Woodburn,DEM,NH,Open,Won-General,53530.31,1
State Senator,Sharon Carson,REP,NH,Incumbent,Won-General,53014.32,14
