office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,B Chandler III,DEM,KY,Incumbent,Lost-General,2487796.13,6
U.S. Representative,Garland Barr,REP,KY,Challenger,Won-General,2303158.26,6
U.S. Representative,Wayne Edward Whitfield,REP,KY,Incumbent,Won-General,1907620.2,1
U.S. Representative,Harold Rogers,REP,KY,Incumbent,Won-General,1570259.2,5
U.S. Representative,Steven Brett Guthrie,REP,KY,Incumbent,Won-General,1544376.38,2
U.S. Representative,Thomas Massie,REP,KY,Open,Won-General,1058724.85,4
U.S. Representative,John Yarmuth,DEM,KY,Incumbent,Won-General,993779.22,3
State Senator,Christopher Thieneman,REP,KY,Challenger,Lost-General,302852.24,37
State Representative,Larry Clark,DEM,KY,Incumbent,Won-General,260600.82,46
State Senator,Robert Stivers,REP,KY,Incumbent,Won-General,254309.99,25
State Representative,Jeffrey Greer,DEM,KY,Incumbent,Won-General,247392.61,27
State Representative,Dennis Keene,DEM,KY,Incumbent,Won-General,233377.69,67
State Senator,Joey Pendleton,DEM,KY,Incumbent,Lost-General,231704.43,3
State Representative,Rocky Adkins,DEM,KY,Incumbent,Won-General,226357.58,99
State Representative,Robert Damron,DEM,KY,Incumbent,Won-General,223138.58,39
State Senator,Damon Thayer,REP,KY,Incumbent,Won-General,217038.68,17
State Senator,Sara Beth Gregory,REP,KY,Open,Won-General,215030.95,16
Supreme Court District 007,William Scott,IND,KY,Incumbent,Won-General,213301.4,nan
State Senator,Christian McDaniel,REP,KY,Open,Won-General,199015.33,23
State Senator,Chris Girdler,REP,KY,Open,Won-General,192323.0,15
State Representative,Susan Westrom,DEM,KY,Incumbent,Won-General,188079.94,79
State Representative,Jody Richards,DEM,KY,Incumbent,Won-General,183819.09,20
State Representative,Dick Heaton,DEM,KY,Challenger,Lost-General,183490.15,50
State Representative,James Glenn Jr.,DEM,KY,Incumbent,Won-General,178253.63,13
State Representative,John Tilley,DEM,KY,Incumbent,Won-General,177640.46,8
State Senator,Albert Robinson,REP,KY,Open,Won-General,173913.86,21
State Senator,Morgan McGarvey,DEM,KY,Open,Won-General,169369.0,19
State Representative,Hubert Collins,DEM,KY,Incumbent,Won-General,163626.93,97
State Senator,John Schickel,REP,KY,Incumbent,Won-General,160802.26,11
State Senator,Stan Humphries,REP,KY,Open,Won-General,155588.91,1
State Representative,Denver Butler,DEM,KY,Challenger,Won-General,152510.66,38
State Representative,Thomas Thompson,DEM,KY,Incumbent,Won-General,152339.03,14
Supreme Court District 007,Janet Stumbo,IND,KY,Challenger,Lost-General,149889.29,nan
State Representative,Kelly Whitaker,DEM,KY,Open,Lost-General,148488.27,2
Appellate Court District 004-1St Division,Irv Maze,IND,KY,Open,Won-General,144929.41,nan
State Representative,Linda Howlett Belcher,DEM,KY,Incumbent,Lost-General,143487.87,49
Appellate Court District 004-1St Division,James Shake,IND,KY,Open,Lost-General,141177.0,nan
State Representative,John Arnold Jr.,DEM,KY,Incumbent,Won-General,128779.11,7
State Representative,Ryan Quarles,REP,KY,Incumbent,Won-General,127974.21,62
State Representative,Donna Mayfield,REP,KY,Incumbent,Won-General,124239.07,73
State Representative,Reginald Leonard Thomas,DEM,KY,Open,Lost-General,121682.5,88
State Representative,Derrick Graham,DEM,KY,Incumbent,Won-General,119386.02,57
State Representative,Thomas McKee,DEM,KY,Incumbent,Won-General,119125.95,78
State Representative,Rita Smart,DEM,KY,Incumbent,Won-General,117789.15,81
State Representative,Thomas Burch,DEM,KY,Incumbent,Won-General,117279.11,30
State Representative,Rick Nelson,DEM,KY,Incumbent,Won-General,116294.78,87
State Senator,Amie Hacker,DEM,KY,Open,Lost-General,116170.92,21
State Representative,Rick Rand,DEM,KY,Incumbent,Won-General,113672.18,47
State Senator,Perry Clark,DEM,KY,Incumbent,Won-General,113093.67,37
State Representative,Steven Riggs,DEM,KY,Incumbent,Won-General,111806.54,31
State Senator,Carroll Hubbard,DEM,KY,Open,Lost-General,108380.0,1
U.S. Representative,William Adkins,DEM,KY,Open,Lost-General,108120.35,4
State Senator,Whitney Westerfield,REP,KY,Challenger,Won-General,107517.55,3
State Representative,Wanda Crupper Hammons,DEM,KY,Open,Lost-General,105529.84,61
State Representative,Terry Mills,DEM,KY,Incumbent,Won-General,104143.86,24
State Representative,Joellen Reed,DEM,KY,Challenger,Lost-General,103669.8,73
State Representative,Ruth Ann Palumbo,DEM,KY,Incumbent,Won-General,103548.14,76
