office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Kristi Lynn Noem,REP,SD,Incumbent,Won-General,2785601.57,1
U.S. Representative,Matt Varilek,DEM,SD,Challenger,Lost-General,914189.62,1
Public Utility Commissioner,Matt McGovern,DEM,SD,Challenger,Lost-General,240364.48,nan
Public Utility Commissioner,Kristie Fiegen,REP,SD,Incumbent,Won-General,192563.84,nan
Public Utility Commissioner,Chris Nelson,REP,SD,Incumbent,Won-General,178786.88,nan
State Representative,Mark Mickelson,REP,SD,Open,Won-General,118072.81,13
State Senator,Russell Olson,REP,SD,Incumbent,Won-General,73844.88,8
Public Utility Commissioner,Nicholas Nemec,DEM,SD,Challenger,Lost-General,62133.91,nan
State Senator,Mark Johnston,REP,SD,Incumbent,Won-General,54104.52,12
State Senator,Sam Khoroosi,DEM,SD,Challenger,Lost-General,50583.05,13
State Representative,Brian Gosch,REP,SD,Incumbent,Won-General,48600.75,32
State Senator,Deb Soholt,REP,SD,Open,Won-General,46485.55,14
State Senator,Timothy Rave,REP,SD,Incumbent,Won-General,43623.0,25
State Senator,Bill Van Gerpen,REP,SD,Open,Won-General,43590.64,19
State Senator,Kent Juhnke,REP,SD,Incumbent,Lost-General,41028.83,26
State Senator,Daniel Lederman,REP,SD,Incumbent,Won-General,38992.0,16
State Representative,Anne Hajek,REP,SD,Challenger,Won-General,38094.0,14
State Representative,Larry Zikmund,REP,SD,Challenger,Lost-General,37953.66,14
State Senator,Angie Buhl Odonnell,DEM,SD,Incumbent,Won-General,37108.53,15
State Representative,Mike Knudson,DEM,SD,Challenger,Lost-General,35591.0,12
State Senator,Deborah Peters,REP,SD,Incumbent,Won-General,34955.22,9
State Representative,Christine Erickson,REP,SD,Open,Won-General,34511.98,11
State Senator,Phyllis Heineman,REP,SD,Incumbent,Won-General,34183.02,13
State Senator,Jim White,REP,SD,Open,Won-General,34076.8,22
State Senator,Larry Tidemann,REP,SD,Incumbent,Won-General,33560.0,7
State Senator,Chris Studer,DEM,SD,Open,Lost-General,33283.56,22
State Senator,Shantel Krebs,REP,SD,Incumbent,Won-General,30450.0,10
State Representative,Peggy Anne Gibson,DEM,SD,Incumbent,Won-General,30212.4,22
State Senator,Al Novstrup,REP,SD,Incumbent,Won-General,30123.25,3
State Representative,Marc Feinstein,DEM,SD,Incumbent,Won-General,29711.09,14
State Senator,Ried Holien,REP,SD,Incumbent,Won-General,29493.9,5
State Representative,Leslie Heinemann,REP,SD,Open,Won-General,29056.0,8
State Senator,Jean Hunhoff,REP,SD,Incumbent,Won-General,28485.0,18
State Representative,Jay Bk Slater,REP,SD,Challenger,Lost-General,27969.66,22
State Representative,Dick Werner,REP,SD,Challenger,Won-General,27844.12,22
State Senator,Mike Vehle,REP,SD,Incumbent,Won-General,27561.88,20
State Representative,Scott Parsley,DEM,SD,Open,Won-General,27468.2,8
State Senator,Billie Sutton,DEM,SD,Incumbent,Won-General,27364.46,21
State Senator,Frank Kloucek,DEM,SD,Open,Lost-General,27092.5,19
State Representative,Mike Stevens,REP,SD,Challenger,Won-General,25670.41,18
State Senator,Paul Dennert,DEM,SD,Challenger,Lost-General,25454.56,3
State Representative,Fred Deutsch,REP,SD,Open,Lost-General,25346.52,4
State Representative,Kristin Conzet,REP,SD,Incumbent,Won-General,25010.0,32
State Senator,Kent Alberty,DEM,SD,Challenger,Lost-General,24833.0,12
State Representative,Jenna Haggar Netherton,REP,SD,Incumbent,Won-General,24584.0,10
State Senator,Tim Begalka,REP,SD,Incumbent,Won-General,23713.47,4
State Senator,Bruce Rampelberg,REP,SD,Incumbent,Won-General,23296.0,30
State Senator,Matt McGrath,IND,SD,Open,Lost-General,23240.97,33
State Representative,Ann Tornberg,DEM,SD,Challenger,Lost-General,23118.75,16
State Representative,David Lust,REP,SD,Incumbent,Won-General,22515.05,34
State Representative,Bernie Hunhoff,DEM,SD,Incumbent,Won-General,22030.0,18
State Representative,Susan Randall,DEM,SD,Challenger,Lost-General,21928.0,12
State Senator,Jeff Monroe,REP,SD,Open,Won-General,20509.36,24
State Senator,John Chicoine,REP,SD,Open,Lost-General,19725.0,17
State Representative,Hal Wick,REP,SD,Incumbent,Won-General,19289.0,12
State Senator,Chuck Welke,DEM,SD,Challenger,Won-General,18745.0,2
State Representative,Stace Nelson,REP,SD,Incumbent,Won-General,18441.64,19
State Representative,Steve Westra,REP,SD,Open,Won-General,17430.0,13
State Senator,Brian Kaatz,DEM,SD,Open,Lost-General,17093.89,14
State Senator,Steven Street,DEM,SD,Challenger,Lost-General,17086.05,4
State Representative,Scott Munsterman,REP,SD,Incumbent,Won-General,16561.07,7
State Representative,Jeff Winters,DEM,SD,Challenger,Lost-General,16418.69,14
State Senator,Larry Lucas,DEM,SD,Challenger,Won-General,16363.6,26
State Representative,Lance Carson,REP,SD,Incumbent,Won-General,16353.33,20
State Representative,Patty Miller,REP,SD,Incumbent,Won-General,16351.99,16
State Representative,Dale Hargens,DEM,SD,Challenger,Lost-General,16247.0,22
State Representative,Jackie Swanson,DEM,SD,Challenger,Lost-General,16120.5,32
State Senator,Ernie Otten Jr.,REP,SD,Open,Won-General,16076.2,6
State Representative,Mike Verchio,REP,SD,Incumbent,Won-General,16048.0,30
State Representative,Manny Steele,REP,SD,Incumbent,Won-General,15825.0,12
State Representative,Jim Bolin,REP,SD,Incumbent,Won-General,15760.0,16
State Representative,Spencer Hawley,DEM,SD,Incumbent,Won-General,15590.0,7
State Senator,Craig Tieszen,REP,SD,Incumbent,Won-General,14960.0,34
State Representative,Paula Hawks,DEM,SD,Challenger,Won-General,14901.0,9
State Representative,Steve Hickey,REP,SD,Incumbent,Won-General,14752.5,9
State Representative,Mary Duvall,REP,SD,Open,Won-General,14580.0,24
State Senator,Thomas Jones,DEM,SD,Open,Won-General,14480.0,17
State Representative,Tona Rozum,REP,SD,Incumbent,Won-General,14458.33,20
State Senator,Tom Cool,DEM,SD,Open,Lost-General,14430.0,11
State Representative,Herman Otten,REP,SD,Open,Won-General,14043.0,6
State Senator,Art Fryslie,REP,SD,Incumbent,Lost-General,13650.0,2
State Representative,David Novstrup,REP,SD,Incumbent,Won-General,13352.34,3
State Representative,James Peterson,DEM,SD,Open,Won-General,13116.0,4
State Representative,James Gilkerson,REP,SD,Open,Lost-General,13089.0,4
State Senator,John Meyer,REP,SD,Challenger,Lost-General,13050.0,21
State Representative,Thomas Stotz,REP,SD,Challenger,Lost-General,12900.0,18
State Representative,Roger Solum,REP,SD,Incumbent,Won-General,12871.07,5
