office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Michael Richard Pompeo,REP,KS,Incumbent,Won-General,1954743.16,4
U.S. Representative,Lynn Jenkins,REP,KS,Incumbent,Won-General,1934188.89,2
U.S. Representative,Kevin Yoder,REP,KS,Incumbent,Won-General,1751004.95,3
U.S. Representative,Timothy Huelskamp,REP,KS,Incumbent,Won-General,871390.43,1
State Senator,Vicki Schmidt,REP,KS,Incumbent,Won-General,275811.28,20
State Senator,Laura Kelly,DEM,KS,Incumbent,Won-General,253906.49,18
U.S. Representative,Tobias Schlingensiepen,DEM,KS,Challenger,Lost-General,219849.14,2
State Senator,Garrett Love,REP,KS,Open,Won-General,212579.14,38
State Senator,Kay Wolf,REP,KS,Open,Won-General,184279.07,7
State Senator,Carolyn McGinn,REP,KS,Incumbent,Won-General,175960.94,31
State Senator,Michael Odonnell,REP,KS,Open,Won-General,174294.42,25
State Senator,Anthony Hensley,DEM,KS,Incumbent,Won-General,159474.57,19
State Senator,Susan Wagle,REP,KS,Incumbent,Won-General,159030.7,30
State Senator,Thomas Holland,DEM,KS,Incumbent,Won-General,158880.0,3
State Senator,Pat Apple,REP,KS,Incumbent,Won-General,155209.27,37
State Senator,Jim Denning,REP,KS,Open,Won-General,147190.77,8
State Senator,Julia Lynn,REP,KS,Incumbent,Won-General,145397.63,9
State Senator,Jeff Melcher,REP,KS,Open,Won-General,142640.49,11
State Senator,Robert Olson,REP,KS,Open,Won-General,139271.09,23
State Senator,Jeff King,REP,KS,Open,Won-General,139232.93,15
State Senator,Terry Bruce,REP,KS,Incumbent,Won-General,135786.55,34
State Senator,Jeff Longbine,REP,KS,Incumbent,Won-General,130755.0,17
State Senator,Dennis Pyle,REP,KS,Incumbent,Won-General,128592.81,1
State Senator,Ty Masterson,REP,KS,Incumbent,Won-General,127129.78,16
State Senator,Mary Pilcher-Cook,REP,KS,Incumbent,Won-General,116457.16,10
State Senator,Jay Emler,REP,KS,Incumbent,Won-General,116013.74,35
State Senator,Mike Petersen,REP,KS,Incumbent,Won-General,112148.98,28
State Senator,Bob Reader,REP,KS,Open,Lost-General,110396.69,22
State Senator,Dick Barta,REP,KS,Challenger,Lost-General,104509.45,18
State Senator,Kelly Kultala,DEM,KS,Incumbent,Lost-General,104402.0,5
State Senator,Jacob Laturner,REP,KS,Open,Won-General,100944.73,13
State Senator,Larry Powell,REP,KS,Open,Won-General,98665.27,39
State Senator,Greg Smith,REP,KS,Open,Won-General,98269.92,21
State Representative,Arlen Siegfreid,REP,KS,Incumbent,Won-General,97791.69,121
State Senator,Anthony Brown,REP,KS,Challenger,Lost-General,96689.79,3
State Senator,Keith Humphrey,DEM,KS,Challenger,Lost-General,87687.94,28
State Senator,Forrest Knox,REP,KS,Open,Won-General,79272.32,14
State Senator,Ralph Ostmeyer,REP,KS,Incumbent,Won-General,78923.66,40
State Senator,Kyle Russell,DEM,KS,Open,Lost-General,77864.38,7
State Senator,Dan Kerschen,REP,KS,Open,Won-General,76308.92,26
State Senator,Juanita Roy,DEM,KS,Open,Lost-General,76069.22,21
State Senator,Elaine Bowers,REP,KS,Open,Won-General,75456.75,36
State Senator,Steve Abrams,REP,KS,Incumbent,Won-General,75316.96,32
State Representative,Lance Kinzer,REP,KS,Incumbent,Won-General,74342.85,30
State Representative,Ray Merrick,REP,KS,Incumbent,Won-General,73687.41,27
State Senator,Leslie Donovan Sr.,REP,KS,Incumbent,Won-General,73459.75,27
State Senator,Steve Fitzgerald,REP,KS,Challenger,Won-General,71988.58,5
State Senator,Chris Steineger,REP,KS,Open,Lost-General,70443.18,6
State Senator,Tom Arpke,REP,KS,Open,Won-General,69611.49,24
State Representative,Paul Davis,DEM,KS,Incumbent,Won-General,69073.35,46
State Senator,Caryn Tyson,REP,KS,Open,Won-General,66700.35,12
State Representative,Mark Kahrs,REP,KS,Open,Won-General,65614.48,87
State Representative,Brian Weber,REP,KS,Open,Won-General,63811.56,119
State Senator,Mitch Holmes,REP,KS,Open,Won-General,63401.32,33
State Representative,Brenda Landwehr,REP,KS,Incumbent,Lost-General,62022.93,92
State Representative,Marc Rhoades,REP,KS,Incumbent,Won-General,60808.23,72
State Senator,Mark Treaster,DEM,KS,Challenger,Lost-General,60085.02,34
State Representative,Richard Carlson,REP,KS,Incumbent,Won-General,56378.0,61
State Senator,Casey Moore,REP,KS,Challenger,Lost-General,54913.37,19
State Representative,Robert Grant,DEM,KS,Incumbent,Won-General,54261.87,2
State Representative,Phil Hermanson,REP,KS,Incumbent,Won-General,53210.11,98
State Senator,Tom Hawk,DEM,KS,Open,Won-General,51831.36,22
State Representative,Dennis McKinney,DEM,KS,Open,Lost-General,51732.28,117
State Representative,Ann Mah,DEM,KS,Incumbent,Lost-General,50855.57,54
State Representative,Kyle Hoffman,REP,KS,Incumbent,Won-General,50851.67,116
State Senator,Pat Huggins Pettey,DEM,KS,Open,Won-General,50708.76,6
State Representative,Sydney Carlin,DEM,KS,Incumbent,Won-General,49820.75,66
State Senator,David Haley,DEM,KS,Incumbent,Won-General,49581.88,4
State Representative,Rob Bruchman,REP,KS,Incumbent,Won-General,49298.27,20
State Representative,John Rubin,REP,KS,Incumbent,Won-General,48518.61,18
State Representative,Mike Burgess,REP,KS,Incumbent,Lost-General,47404.79,53
State Representative,Jene Vickrey,REP,KS,Incumbent,Won-General,45823.0,6
State Representative,Kathy Wolfe Moore,DEM,KS,Incumbent,Won-General,45770.0,36
State Representative,Tom Phillips,REP,KS,Open,Won-General,45290.49,67
State Senator,Oletha Faust-Goudeau,DEM,KS,Incumbent,Won-General,44945.85,29
State Senator,Timothy Snow,DEM,KS,Open,Lost-General,44763.12,25
State Representative,Anna Tietze,DEM,KS,Incumbent,Won-General,44715.49,53
State Representative,Gene Suellentrop,REP,KS,Incumbent,Won-General,44094.0,91
State Representative,Tom Burroughs,DEM,KS,Incumbent,Won-General,43551.03,33
State Representative,Travis Couture-Lovelady,REP,KS,Open,Won-General,43543.51,110
State Representative,Marvin Kleeb,REP,KS,Incumbent,Won-General,43520.41,48
State Representative,Annie Kuether,DEM,KS,Incumbent,Won-General,43465.73,55
State Senator,Marci Francisco,DEM,KS,Incumbent,Won-General,42540.0,2
State Representative,Clark Shultz,REP,KS,Incumbent,Won-General,42028.0,73
State Representative,Nile Dillmore,DEM,KS,Incumbent,Won-General,41918.43,92
State Representative,Randy Garber,REP,KS,Incumbent,Won-General,40722.56,62
State Representative,Scott Schwab,REP,KS,Incumbent,Won-General,40577.24,49
State Representative,Joe Seiwert,REP,KS,Incumbent,Won-General,40036.21,101
State Representative,Richard Proehl,REP,KS,Incumbent,Won-General,39975.0,7
State Representative,Julie Menghini,DEM,KS,Incumbent,Won-General,39308.02,3
State Representative,Ed Trimmer,DEM,KS,Incumbent,Won-General,38594.06,79
State Representative,Peggy Mast,REP,KS,Incumbent,Won-General,36941.0,76
State Representative,Emily Perry,DEM,KS,Open,Won-General,36860.0,24
State Representative,Mark Edward Hutton,REP,KS,Open,Won-General,36773.41,105
State Representative,Robert Montgomery,REP,KS,Open,Won-General,36465.91,15
State Representative,John Edmonds,REP,KS,Open,Won-General,36169.53,112
State Representative,Melanie Sanders Meier,DEM,KS,Incumbent,Won-General,35838.0,41
State Representative,R Claeys,REP,KS,Open,Won-General,35802.04,69
