office,candidate,party,state,incumbency,result,total money,district
U.S. Senator,Heather Wilson,REP,NM,Open,Lost-General,7443904.98,nan
U.S. Senator,Martin Trevor Heinrich,DEM,NM,Open,Won-General,6971603.57,nan
U.S. Representative,Michelle Lujan Grisham,DEM,NM,Open,Won-General,1793851.34,1
U.S. Representative,Stevan Pearce,REP,NM,Incumbent,Won-General,1663610.49,2
U.S. Representative,Ben Ray Lujan,DEM,NM,Incumbent,Won-General,906225.12,3
U.S. Representative,Janice Arnold-Jones,REP,NM,Open,Lost-General,574461.63,1
State Senator,Timothy Zeph Jennings,DEM,NM,Incumbent,Lost-General,433041.24,32
State Senator,Lisa Vigil-Curtis,DEM,NM,Open,Lost-General,342521.26,21
State Senator,Michael Sanchez,DEM,NM,Incumbent,Won-General,323014.13,29
State Senator,Phil Griego,DEM,NM,Incumbent,Won-General,248495.42,39
Appellate Court-Hanisee Seat,Miles Hanisee,REP,NM,Incumbent,Lost-General,215162.0,nan
State Senator,Timothy Eichenberg,DEM,NM,Incumbent,Withdrew-General,202573.25,15
Appellate Court-Hanisee Seat,Monica Zamora,DEM,NM,Challenger,Won-General,181609.59,nan
State Senator,Timothy Keller,DEM,NM,Incumbent,Won-General,173139.19,17
Public Regulation Commission District 001,Karen Louise Montoya,DEM,NM,Open,Won-General,166643.59,nan
State Representative,Nathaniel Gentry,REP,NM,Incumbent,Won-General,163306.73,30
State Senator,John Arthur Smith,DEM,NM,Incumbent,Won-General,140140.0,35
State Representative,Marci Blaze,DEM,NM,Open,Lost-General,139715.95,23
State Representative,Stephanie Garcia Richard,DEM,NM,Open,Won-General,138215.1,43
State Senator,John Sapien,DEM,NM,Incumbent,Won-General,131431.41,9
State Representative,Carl Trujillo,DEM,NM,Open,Won-General,125870.43,46
State Representative,Emily Kane,DEM,NM,Open,Won-General,121249.1,15
State Senator,John Christopher Ryan,REP,NM,Incumbent,Won-General,120711.18,10
State Senator,Mark Moores,REP,NM,Open,Won-General,117793.68,21
State Senator,George Munoz,DEM,NM,Incumbent,Won-General,110758.57,4
State Senator,Stuart Ingle,REP,NM,Incumbent,Won-General,106375.0,27
State Representative,Thomas Taylor,REP,NM,Incumbent,Won-General,106297.0,1
State Senator,John Patrick Woods,REP,NM,Open,Won-General,103545.0,7
State Senator,Richard Martinez,DEM,NM,Incumbent,Won-General,100807.96,5
State Senator,David Doyle,REP,NM,Challenger,Lost-General,98788.05,9
U.S. Representative,Erhard Evelyn Madrid,DEM,NM,Challenger,Lost-General,97539.7,2
Supreme Court-Vigil Seat,Barbara Vigil,DEM,NM,Open,Won-General,96646.98,nan
State Representative,Christopher Saucedo,REP,NM,Open,Lost-General,96500.84,15
State Representative,Conrad James,REP,NM,Incumbent,Lost-General,96354.81,24
State Representative,James Hall,REP,NM,Open,Lost-General,95381.15,43
State Representative,Terry McMillan,REP,NM,Incumbent,Lost-General,91675.0,37
State Representative,Elizabeth Thomson,DEM,NM,Challenger,Won-General,90199.88,24
State Senator,David Chavez,REP,NM,Challenger,Lost-General,88902.27,29
State Representative,Paul Pacheo,REP,NM,Open,Won-General,88331.9,23
U.S. Representative,Jefferson Lee Byrd,REP,NM,Challenger,Lost-General,86421.04,3
State Representative,Walter Ken Martinez,DEM,NM,Incumbent,Won-General,86040.0,69
State Representative,Joanne Jean Ferrary,DEM,NM,Challenger,Won-General,85825.0,37
State Representative,Kelly Fajardo,REP,NM,Open,Won-General,85535.34,7
State Representative,Maryellen Broderick,DEM,NM,Challenger,Lost-General,85400.92,30
State Representative,Nathan Cote,DEM,NM,Challenger,Won-General,84064.0,53
Public Regulation Commission District 001,Christopher Ocksrider,REP,NM,Open,Lost-General,83414.0,nan
State Representative,Brian Franklin Egolf Jr.,DEM,NM,Incumbent,Won-General,82505.53,47
State Senator,Joseph Cervantes,DEM,NM,Open,Won-General,82298.62,31
State Senator,Pete Campos,DEM,NM,Incumbent,Won-General,81407.63,8
State Representative,Alonzo Baldonado,REP,NM,Incumbent,Won-General,78745.77,8
State Representative,George Dodge Jr.,DEM,NM,Incumbent,Won-General,78679.37,63
State Representative,Andrew Jerome Barreras,DEM,NM,Open,Lost-General,78310.3,7
Public Regulation Commission District 003,Valerie Espinoza,DEM,NM,Open,Won-General,77827.33,nan
State Senator,Daniel Ivey-Soto,DEM,NM,Open,Won-General,76551.16,15
State Senator,Vickie Perea,REP,NM,Open,Lost-General,75397.22,30
State Senator,Peter Wirth,DEM,NM,Incumbent,Won-General,74723.11,25
State Senator,Cliff Pirtle,REP,NM,Challenger,Won-General,72913.53,32
State Senator,Michael Padilla,DEM,NM,Open,Won-General,71577.73,14
State Senator,William Payne,REP,NM,Incumbent,Won-General,71104.39,20
State Representative,Stephen Easley,DEM,NM,Open,Won-General,70457.5,50
State Representative,Ricky Little,REP,NM,Incumbent,Lost-General,69950.01,53
Supreme Court-Vigil Seat,Paul Kennedy,REP,NM,Open,Lost-General,69726.0,nan
State Representative,Monica Youngblood,REP,NM,Open,Won-General,68452.89,68
State Senator,Mary Jane Garcia,DEM,NM,Incumbent,Lost-General,64129.55,36
State Senator,William Sharer,REP,NM,Incumbent,Won-General,63929.9,1
State Senator,Lisa Torraco,REP,NM,Open,Won-General,63163.13,18
State Senator,Helen Diane Snyder,REP,NM,Open,Lost-General,60624.66,15
State Senator,Ron Griggs,REP,NM,Open,Won-General,59687.0,34
State Representative,David Gallegos,REP,NM,Open,Won-General,59006.35,61
State Representative,Debbie Rodella,DEM,NM,Incumbent,Won-General,58756.99,41
State Representative,Dona Irwin,DEM,NM,Incumbent,Won-General,58460.0,32
State Representative,Phillip Archuleta,DEM,NM,Challenger,Won-General,58318.0,36
State Representative,Dianne Hamilton,REP,NM,Incumbent,Won-General,57670.76,38
State Senator,William Burt,REP,NM,Open,Won-General,55845.08,33
State Representative,Sheryl Williams Stapleton,DEM,NM,Incumbent,Won-General,55531.02,19
State Senator,Aubrey Dunn,REP,NM,Challenger,Lost-General,53288.49,39
State Representative,Steven Hanson,REP,NM,Challenger,Lost-General,53271.0,63
State Senator,Jacob Candelaria,DEM,NM,Open,Won-General,52967.84,26
State Senator,Cathey Jo Alberson,REP,NM,Open,Lost-General,52587.37,37
State Representative,Frank Otero,DEM,NM,Challenger,Lost-General,51255.0,8
State Representative,Gail Chasey,DEM,NM,Incumbent,Won-General,51011.5,18
State Representative,Joanne Allen,DEM,NM,Challenger,Lost-General,50358.03,31
State Representative,Cathrynn Novich Brown,REP,NM,Incumbent,Won-General,50267.71,55
State Senator,Clemente Sanchez,DEM,NM,Open,Won-General,49962.22,30
State Representative,William Rehm,REP,NM,Incumbent,Won-General,49039.6,31
State Representative,Lorenzo Larranaga,REP,NM,Incumbent,Won-General,48417.31,27
State Representative,Terry Fortenberry,DEM,NM,Challenger,Lost-General,47902.57,38
State Representative,Andrew Nunez,IND,NM,Incumbent,Lost-General,47546.65,36
State Senator,Bill Tallman,DEM,NM,Open,Lost-General,47305.79,18
State Senator,William Baldwin Oneill,DEM,NM,Open,Won-General,46597.77,13
State Representative,Candy Spence Ezzell,REP,NM,Incumbent,Won-General,45645.0,58
State Representative,Ray Begaye,DEM,NM,Incumbent,Lost-General,44639.62,4
State Senator,Mary Kay Papen,DEM,NM,Incumbent,Won-General,44618.04,38
State Senator,Lee Cotter,REP,NM,Challenger,Won-General,43919.0,36
State Senator,Craig Brandt,REP,NM,Open,Won-General,43544.97,40
State Senator,Linda Marie Lopez,DEM,NM,Incumbent,Won-General,42900.32,11
U.S. Senator,Jon Barrie,INDEPENDENT AMERICAN,NM,Open,Lost-General,39660.98,nan
State Representative,Bob Wooley,REP,NM,Open,Won-General,39562.42,66
State Senator,William Soules,DEM,NM,Open,Won-General,39433.95,37
State Senator,Carlos Cisneros,DEM,NM,Incumbent,Won-General,38720.0,6
State Representative,Eliseo Alcon,DEM,NM,Incumbent,Won-General,38324.27,6
State Representative,Christine Trujillo,DEM,NM,Open,Won-General,37043.14,25
State Representative,Rodolpho Martinez,DEM,NM,Incumbent,Won-General,36935.0,39
State Representative,Edward Sandoval,DEM,NM,Incumbent,Won-General,36225.0,17
State Representative,Jason Carl Harper,REP,NM,Open,Won-General,35764.39,57
State Representative,James White,REP,NM,Incumbent,Won-General,33847.77,20
State Senator,Carroll Leavell,REP,NM,Incumbent,Won-General,33350.0,41
State Representative,Thomas Anthony Anderson,REP,NM,Incumbent,Won-General,33245.0,29
State Representative,Donald Bratton,REP,NM,Incumbent,Won-General,31750.0,62
State Representative,Antonio Maestas,DEM,NM,Incumbent,Won-General,31225.0,16
State Representative,Georgene Louis,DEM,NM,Open,Won-General,30803.19,26
State Representative,Henry Saavedra,DEM,NM,Incumbent,Won-General,30800.0,10
State Senator,Joseph Carraro,IND,NM,Challenger,Lost-General,30605.83,10
State Senator,Steven Neville,REP,NM,Incumbent,Won-General,29550.0,2
State Representative,Luciano Varela,DEM,NM,Incumbent,Won-General,28944.12,48
State Representative,Jeff Steinborn,DEM,NM,Open,Won-General,28393.37,35
State Representative,Charles Larry Miller,REP,NM,Open,Lost-General,27975.0,50
State Senator,Howie Morales,DEM,NM,Incumbent,Won-General,27456.89,28
State Representative,Patricia Lundstrom,DEM,NM,Incumbent,Won-General,27235.0,9
State Representative,Sharon Clahchischilliage,REP,NM,Challenger,Won-General,27175.0,4
State Representative,Roberto Gonzales,DEM,NM,Incumbent,Won-General,26975.0,42
State Representative,Doreen Gallegos,DEM,NM,Open,Won-General,26378.99,52
State Representative,Nick Salazar,DEM,NM,Incumbent,Won-General,26290.0,40
State Representative,Jim Trujillo,DEM,NM,Incumbent,Won-General,26240.0,45
State Representative,Mimi Stewart,DEM,NM,Incumbent,Won-General,26147.31,21
