Candidate,Party,State,Office,Incumbency,Result,Total Money
"BYRNE, BRADLEY R",REPUBLICAN,AL,US HOUSE DISTRICT AL 001,Open,Won-General,1271372.18
"BARTON, JIM",REPUBLICAN,AL,SENATE DISTRICT 035,Open,Lost-Primary Runoff,326733.27
"YOUNG, DEAN",REPUBLICAN,AL,US HOUSE DISTRICT AL 001,Open,Lost-Primary Runoff,225950.00
"MEADOWS, CHARLOTTE",REPUBLICAN,AL,HOUSE DISTRICT 074,Open,Lost-Primary Runoff,195756.34
"HIGHTOWER, WILLIAM CHARLES (BILL)",REPUBLICAN,AL,SENATE DISTRICT 035,Open,Default Winner-General,192729.73
"POLIZOS, DIMITRI",REPUBLICAN,AL,HOUSE DISTRICT 074,Open,Default Winner-General,116925.56
"CLARKE, ADLINE CECLINE",DEMOCRATIC,AL,HOUSE DISTRICT 097,Open,Won-General,77384.49
"SHEDD, RANDALL",REPUBLICAN,AL,HOUSE DISTRICT 011,Open,Default Winner-General,65093.48
"FINLEY, KARLOS",DEMOCRATIC,AL,HOUSE DISTRICT 097,Open,Lost-Primary Runoff,56004.39
"HOLMES, MIKE",REPUBLICAN,AL,HOUSE DISTRICT 031,Open,Default Winner-General,43146.63
"COLLIER, JIMMY",REPUBLICAN,AL,HOUSE DISTRICT 031,Open,Lost-Primary Runoff,31734.50
"ALLDREDGE, DANNY W",REPUBLICAN,AL,HOUSE DISTRICT 011,Open,Lost-Primary Runoff,18560.00
"LEFLORE, BURTON",DEMOCRATIC,AL,US HOUSE DISTRICT AL 001,Open,Lost-General,12440.00
"GRIGGS, MICHAEL",REPUBLICAN,AL,HOUSE DISTRICT 031,Open,Lost-General,2300.00
"BLUNT, DAVE LEE",INDEPENDENT,AL,HOUSE DISTRICT 097,Open,Lost-General,0.00
"LEFLORE, BURTON",INDEPENDENT,AL,HOUSE DISTRICT 097,Open,Lost-General,0.00
