Candidate,Party,State,Office,Incumbency,Result,Total Money
"ROGGENSACK, PATIENCE DRAKE",NONPARTISAN,WI,SUPREME COURT-ROGGENSACK SEAT,Incumbent,Won-General,656031.26
"FALLONE, EDWARD ANDREW",NONPARTISAN,WI,SUPREME COURT-ROGGENSACK SEAT,Challenger,Lost-General,372998.32
"EVERS, ANTHONY S (TONY)",INDEPENDENT,WI,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Won-General,240523.13
"PRIDEMORE, DONALD (DON)",INDEPENDENT,WI,SUPERINTENDENT OF PUBLIC INSTRUCTION,Challenger,Lost-General,88541.01
"KULP, ROBERT ALLEN (BOB)",REPUBLICAN,WI,ASSEMBLY DISTRICT 069,Open,Won-General,84469.92
"RODRIGUEZ, YESENIA EDELMIRA (JESSIE)",REPUBLICAN,WI,ASSEMBLY DISTRICT 021,Open,Won-General,65266.33
"SKOWRONSKI, KENNETH P",REPUBLICAN,WI,ASSEMBLY DISTRICT 082,Open,Won-General,51441.50
"COPPOLA, ELIZABETH",DEMOCRATIC,WI,ASSEMBLY DISTRICT 021,Open,Lost-General,45544.52
"NEYLON, ADAM",REPUBLICAN,WI,ASSEMBLY DISTRICT 098,Open,Won-General,27710.64
"HERMES, JOHN R",DEMOCRATIC,WI,ASSEMBLY DISTRICT 082,Open,Lost-General,25439.10
"SLEZAK, KENNETH A",DEMOCRATIC,WI,ASSEMBLY DISTRICT 069,Open,Lost-General,8900.43
"GUNDRUM, MARK",NONPARTISAN,WI,APPELLATE COURT DISTRICT 002-GUNDRUM SEAT,Incumbent,Won-General,0.00
"LUNDSTEN, PAUL",NONPARTISAN,WI,APPELLATE COURT DISTRICT 004-LUNDSTEN SEAT,Incumbent,Won-General,0.00
"STARK, LISA K",NONPARTISAN,WI,APPELLATE COURT DISTRICT 003-OPEN SEAT,Open,Won-General,0.00
