Candidate,Party,State,Office,Incumbency,Result,Total Money
"LAUGHRIDGE, MATTHEW T",REPUBLICAN,GA,SENATE DISTRICT 014,Open,Lost-General Runoff,236423.55
"BURKE, KENNETH DEAN",REPUBLICAN,GA,SENATE DISTRICT 011,Open,Won-General Runoff,173895.13
"BEACH, BRANDON L",REPUBLICAN,GA,SENATE DISTRICT 021,Open,Won-General,150496.79
"TYSON, GARY TODD",REPUBLICAN,GA,HOUSE DISTRICT 104,Open,Lost-General,64113.38
"THOMPSON, BRUCE A",REPUBLICAN,GA,SENATE DISTRICT 014,Open,Won-General Runoff,50931.26
"EFSTRATION, C P (CHUCK)",REPUBLICAN,GA,HOUSE DISTRICT 104,Open,Won-General Runoff,45925.27
"JERGUSON, SEAN",REPUBLICAN,GA,SENATE DISTRICT 021,Open,Lost-General,44460.00
"PRINCE, BRIAN L",DEMOCRATIC,GA,HOUSE DISTRICT 127,Open,Won-General Runoff,35905.97
"KEOWN, MIKE",REPUBLICAN,GA,SENATE DISTRICT 011,Open,Lost-General Runoff,33005.00
"CRYMES, THOMAS G",REPUBLICAN,GA,HOUSE DISTRICT 071,Open,Lost-General Runoff,26906.90
"DUGAN, MICHAEL B (MIKE)",REPUBLICAN,GA,SENATE DISTRICT 030,Open,Won-General,21450.13
"STOVER, DAVID JAY",REPUBLICAN,GA,HOUSE DISTRICT 071,Open,Won-General Runoff,20741.80
"TURNER, SCOT",REPUBLICAN,GA,HOUSE DISTRICT 021,Open,Won-General Runoff,11534.88
"MARMON, DARRYL STEPHEN",REPUBLICAN,GA,HOUSE DISTRICT 071,Open,Lost-General,11200.00
"EVANS, DIANE BRACK",DEMOCRATIC,GA,HOUSE DISTRICT 127,Open,Lost-General Runoff,10695.00
"CANTRELL, TERESA",REPUBLICAN,GA,HOUSE DISTRICT 104,Open,Lost-General Runoff,9804.13
"BERGERON, NATALIE",DEMOCRATIC,GA,HOUSE DISTRICT 021,Open,Lost-General,9063.69
"MURPHY, DIANNE",DEMOCRATIC,GA,HOUSE DISTRICT 127,Open,Lost-General,8300.00
"BENNETT, CYNTHIA CONRADT",DEMOCRATIC,GA,HOUSE DISTRICT 071,Open,Lost-General,7225.00
"PUCKETT, TIM",REPUBLICAN,GA,HOUSE DISTRICT 104,Open,Lost-General,5000.00
"HUGHES, BRADLEY C",REPUBLICAN,GA,SENATE DISTRICT 011,Open,Lost-General,4700.00
"PULLEN, DWIGHT",REPUBLICAN,GA,SENATE DISTRICT 014,Open,Lost-General,4150.00
"LAURENS, BRIAN",REPUBLICAN,GA,HOUSE DISTRICT 021,Open,Lost-General Runoff,3724.00
"MCCLAIN, DEWEY L",DEMOCRATIC,GA,HOUSE DISTRICT 100,Open,Won-General,3200.00
"EBBESKOTTE, NICOLE",REPUBLICAN,GA,SENATE DISTRICT 014,Open,Lost-General,2291.00
"WEISSER, RICHARD",REPUBLICAN,GA,HOUSE DISTRICT 071,Open,Lost-General,900.00
"BERMAN, MARSHALL",REPUBLICAN,GA,SENATE DISTRICT 011,Open,Lost-General,800.00
"CAMP, JAMES M",LIBERTARIAN,GA,SENATE DISTRICT 030,Open,Lost-General,110.00
"HEMBREE, WILLIAM A (BILL)",REPUBLICAN,GA,SENATE DISTRICT 030,Open,Lost-Primary Runoff,-2750.00
"MCNEASE, EUGENE",REPUBLICAN,GA,SENATE DISTRICT 011,Open,Lost-General,0.00
"BIVINS, JEFFREY G",LIBERTARIAN,GA,SENATE DISTRICT 011,Open,Lost-General,0.00
"MIMBS, KENNETH ASHLEY",REPUBLICAN,GA,HOUSE DISTRICT 021,Open,Lost-General,0.00
"FARBO JR, MICHAEL",REPUBLICAN,GA,HOUSE DISTRICT 071,Open,Lost-General,0.00
"NESMITH, CHRISTOPHER",DEMOCRATIC,GA,SENATE DISTRICT 014,Open,Lost-General,0.00
