Candidate,Party,State,Office,Incumbency,Result,Total Money
"COLBERT BUSCH, ELIZABETH",DEMOCRATIC,SC,US HOUSE DISTRICT SC 001,Open,Lost-General,2223170.60
"SANFORD JR, MARSHALL C (MARK)",REPUBLICAN,SC,US HOUSE DISTRICT SC 001,Open,Won-General,1497469.67
"BOSTIC, CURTIS",REPUBLICAN,SC,US HOUSE DISTRICT SC 001,Open,Lost-Primary Runoff,321779.20
"KIMPSON, MARLON",DEMOCRATIC,SC,SENATE DISTRICT 042,Open,Won-General,244901.25
"SHUMAN, BILLY",REPUBLICAN,SC,SENATE DISTRICT 042,Open,Lost-General,49918.00
"OTT, RUSSELL L",DEMOCRATIC,SC,HOUSE DISTRICT 093,Open,Won-General,49421.13
"WASHINGTON, MAURICE G",DEMOCRATIC,SC,SENATE DISTRICT 042,Open,Lost-Primary Runoff,37300.00
"BURNS, JAMES MIKELL (MIKE)",REPUBLICAN,SC,HOUSE DISTRICT 017,Open,Won-General,11905.00
"STOUDEMIRE JR, CHARLES H",REPUBLICAN,SC,HOUSE DISTRICT 093,Open,Lost-General,5100.00
"SULLIVAN, CHRIS",REPUBLICAN,SC,HOUSE DISTRICT 017,Open,Lost-Primary Runoff,2370.00
"THORNTON, ALEX",LIBERTARIAN,SC,SENATE DISTRICT 042,Open,Lost-General,2113.49
"TRAVIS, RODNEY",LIBERTARIAN,SC,SENATE DISTRICT 042,Open,Lost-General,0.00
"PLATT, EUGENE",GREEN,SC,US HOUSE DISTRICT SC 001,Open,Lost-General,0.00
