Candidate,Party,State,Office,Incumbency,Result,Total Money
"KAY II, JAMES L",DEMOCRATIC,KY,HOUSE DISTRICT 056,Open,Won-General,272817.53
"MILES, SUZANNE",REPUBLICAN,KY,HOUSE DISTRICT 007,Open,Won-General,256248.64
"HUMPHREY, KIM",DEMOCRATIC,KY,HOUSE DISTRICT 007,Open,Lost-General,231609.27
"CREWS, LYEN",REPUBLICAN,KY,HOUSE DISTRICT 056,Open,Lost-General,150979.64
"THOMAS, REGINALD LEONARD (REGGIE)",DEMOCRATIC,KY,SENATE DISTRICT 013,Open,Won-General,149661.88
"MOLONEY, RICHARD",INDEPENDENT,KY,SENATE DISTRICT 013,Open,Lost-General,120135.99
"UPCHURCH, KEN",REPUBLICAN,KY,HOUSE DISTRICT 052,Open,Won-General,53044.59
"HACK, JOHN-MARK",INDEPENDENT,KY,HOUSE DISTRICT 056,Open,Lost-General,30391.30
"JOHNSON, MICHAEL E",REPUBLICAN,KY,SENATE DISTRICT 013,Open,Lost-General,19835.97
"SHEARER, HARVEY",DEMOCRATIC,KY,HOUSE DISTRICT 052,Open,Lost-General,8800.00
