Candidate,Party,State,Office,Incumbency,Result,Total Money
"ANGEL, JANICE E (JAN)",REPUBLICAN,WA,SENATE DISTRICT 026,Open,Won-General,737983.66
"SCHLICHER, NATHANIEL R (NATHAN)",DEMOCRATIC,WA,SENATE DISTRICT 026,Open,Lost-General,592035.65
"BROWN, SHARON R",REPUBLICAN,WA,SENATE DISTRICT 008,Open,Won-General,127872.37
"SMITH, JOHN",REPUBLICAN,WA,SENATE DISTRICT 007,Open,Lost-General,127042.59
"FEARING, GEORGE B",NONPARTISAN,WA,APPELLATE COURT DISTRICT DIVISION III 002,Incumbent,Won-General,65190.50
"DANSEL, BRIAN R",REPUBLICAN,WA,SENATE DISTRICT 007,Open,Won-General,40264.76
"LEMLEY, PHILLIP R",REPUBLICAN,WA,SENATE DISTRICT 008,Open,Lost-General,19319.59
"BENEGAS, TONY",REPUBLICAN,WA,SENATE DISTRICT 008,Open,Lost-Top Two Primary,10043.76
"VERELLEN, JAMES R",NONPARTISAN,WA,APPELLATE COURT DISTRICT DIVISION I 001-003,Incumbent,Won-General,5100.00
"BRUNSON, MICHAEL J (MIKE)",REPUBLICAN,WA,SENATE DISTRICT 007,Open,Lost-Top Two Primary,4961.04
"METRO, JOHN GARY",NONPARTISAN,WA,APPELLATE COURT DISTRICT DIVISION III 002,Challenger,Lost-General,4300.00
