office,candidate,party,state,incumbency,result,total money,district
Representative Sixth Worcester,Peter Durant,REP,MA,Challenger,Won-General,68288.06,nan
Representative Twelfth Bristol,Keiko Orrall,REP,MA,Open,Won-General,53940.74,nan
Representative Twelfth Bristol,Roger Brunelle Jr.,DEM,MA,Open,Lost-General,51523.0,nan
Representative Sixth Worcester,Geraldo Alicea,DEM,MA,Incumbent,Lost-General,51509.61,nan
Representative Tenth Middlesex,John Lawn Jr.,DEM,MA,Open,Won-General,48158.35,nan
Representative Tenth Middlesex,James Dixon,REP,MA,Open,Lost-General,28017.66,nan
Representative Third Berkshire,Tricia Farley-Bouvier,DEM,MA,Open,Won-General,27790.64,nan
Representative Sixth Worcester,Peter Boria,IND,MA,Challenger,Lost-General,22906.99,nan
Representative Third Berkshire,Mark Miller,GRN,MA,Open,Lost-General,22441.0,nan
Representative Sixth Worcester,Robert Cirba,UNENROLLED,MA,Challenger,Lost-General,842.38,nan
