office,candidate,party,state,incumbency,result,total money,district
U.S. Representative,Janice Hahn,DEM,CA,Open,Won-General,1746207.01,36
U.S. Representative,Craig Huey,REP,CA,Open,Lost-General,1387931.89,36
State Senator,Ted Lieu,DEM,CA,Open,Won-General,527514.77,28
U.S. Representative,Debra Bowen,DEM,CA,Open,Lost-Top Two Primary,461566.06,36
U.S. Representative,Daniel Adler,DEM,CA,Open,Lost-Top Two Primary,414783.0,36
State Senator,Ted Gaines,REP,CA,Open,Won-General,329378.55,1
State Representative,Beth Gaines,REP,CA,Open,Won-General,309752.77,4
State Senator,Sharon Runner,REP,CA,Open,Won-Primary,197285.88,17
U.S. Representative,Mike Gin,REP,CA,Open,Lost-Top Two Primary,183074.45,36
U.S. Representative,Steve Collett,LIB,CA,Open,Lost-Top Two Primary,114147.0,36
State Senator,Bob Valentine,REP,CA,Open,Lost-General,105294.0,28
U.S. Representative,Marcy Winograd,DEM,CA,Open,Lost-Top Two Primary,97157.3,36
U.S. Representative,Mike Webb,REP,CA,Open,Lost-Top Two Primary,73625.0,36
U.S. Representative,Patrick Bobko,REP,CA,Open,Lost-Top Two Primary,71712.29,36
U.S. Representative,Stephen Eisele,REP,CA,Open,Lost-Top Two Primary,45712.13,36
State Senator,Ken Cooley,DEM,CA,Open,Lost-General,16599.38,1
U.S. Representative,George Newberry,REP,CA,Open,Lost-Top Two Primary,11181.0,36
State Senator,Jeffrey Fortini,REP,CA,Open,Lost-General,9623.47,28
State Representative,Dennis Campanale,DEM,CA,Open,Lost-General,4100.0,4
State Senator,Martha Flores-Gibson,REP,CA,Open,Lost-General,3350.0,28
State Senator,Kevin Thomas McGurk,DEM,CA,Open,Lost-General,2212.0,28
State Senator,Mark Lipman,NONE LISTED,CA,Open,Lost-General,1022.96,28
State Senator,James Thompson,REP,CA,Open,Lost-General,253.59,28
U.S. Representative,Loraine Goodwin,DEM,CA,Open,Lost-Top Two Primary,15.0,36
State Senator,Michael Chamness,NONE LISTED,CA,Open,Lost-General,0.0,28
U.S. Representative,Maria Montano,UNK,CA,Open,Lost-Top Two Primary,0.0,36
