office,candidate,party,state,incumbency,result,total money,district
Governor,Bobby Jindal,REP,LA,Incumbent,Default Winner-General,15101953.21,nan
Lieutenant Governor,Jay Dardenne,REP,LA,Incumbent,Default Winner-General,3478603.94,nan
Lieutenant Governor,William Nungesser,REP,LA,Challenger,Lost-Top Two Primary,2822196.23,nan
Treasurer,John Neely Kennedy,REP,LA,Incumbent,Default Winner-General,1815450.63,nan
State Senator,Conrad Appel,REP,LA,Incumbent,Default Winner-General,1101431.21,9
Attorney General,James Caldwell,REP,LA,Incumbent,Default Winner-General,1039217.15,nan
Insurance Commissioner,Jim Donelon,REP,LA,Incumbent,Default Winner-General,956526.92,nan
Agriculture Commissioner,Michael Strain,REP,LA,Incumbent,Default Winner-General,729572.59,nan
State Senator,David Heitmeier,DEM,LA,Incumbent,Default Winner-General,725685.13,7
State Senator,Lydia Patrice Jackson,DEM,LA,Incumbent,Lost-General,619729.04,39
State Senator,Gary Smith Jr.,DEM,LA,Open,Default Winner-General,595627.81,19
Secretary Of State,John Schedler,REP,LA,Open,Default Winner-General,590336.5,nan
Secretary Of State,James Tucker,REP,LA,Open,Lost-Top Two Primary,548695.0,nan
State Senator,Jack Donahue Jr.,REP,LA,Incumbent,Default Winner-General,536285.8,11
State Senator,Robert Allain II,REP,LA,Open,Default Winner-General,535540.36,21
Board Of Elementary And Secondary Education District 001,James Garvey Jr.,REP,LA,Incumbent,Default Winner-General,501175.02,nan
Board Of Elementary And Secondary Education District 006,Charles Roemer IV,REP,LA,Incumbent,Won-General,488642.15,nan
Board Of Elementary And Secondary Education District 002,Kira Orange Jones,DEM,LA,Challenger,Won-General,478778.0,nan
State Senator,Sherri Smith Buffington,REP,LA,Incumbent,Default Winner-General,471117.21,38
State Senator,Eric Lafleur,DEM,LA,Incumbent,Default Winner-General,470408.11,28
State Senator,Nathan Charles Granger,DEM,LA,Open,Lost-General,446787.0,26
State Senator,John Alario Jr.,REP,LA,Incumbent,Default Winner-General,443504.0,8
State Senator,Fred Mills Jr.,REP,LA,Incumbent,Default Winner-General,438958.14,22
State Senator,Gregory Tarver,DEM,LA,Challenger,Won-General,420425.0,39
State Senator,John Smith,REP,LA,Incumbent,Won-General,419640.64,30
State Senator,Daniel Martiny,REP,LA,Incumbent,Default Winner-General,377777.7,10
State Representative,Rick Nowlin,REP,LA,Incumbent,Lost-General,375468.89,23
State Senator,P Morrell,DEM,LA,Incumbent,Default Winner-General,357963.6,3
State Senator,Russell Barrow Peacock,REP,LA,Open,Default Winner-General,356420.0,37
State Senator,Gerald Long,REP,LA,Incumbent,Default Winner-General,351890.12,31
State Representative,John Morris III,REP,LA,Challenger,Won-General,350094.1,14
State Senator,Jonathan Perry,REP,LA,Incumbent,Default Winner-General,334748.2,26
State Senator,G Crowe,REP,LA,Incumbent,Default Winner-General,326718.34,1
State Senator,Robert Adley,REP,LA,Incumbent,Default Winner-General,322394.91,36
State Senator,Ben Wayne Nevers,DEM,LA,Incumbent,Default Winner-General,316603.75,12
State Senator,Francis Thompson,DEM,LA,Incumbent,Default Winner-General,312956.35,34
State Senator,Ronnie Johns,REP,LA,Open,Default Winner-General,304554.44,27
State Senator,Yvonne Dorsey Colomb,DEM,LA,Incumbent,Default Winner-General,304332.08,14
State Senator,Dan Morrish,REP,LA,Incumbent,Default Winner-General,302966.44,25
State Senator,Jane Smith,REP,LA,Open,Lost-Top Two Primary,301163.37,37
State Senator,Norbert Chabert,REP,LA,Incumbent,Default Winner-General,298878.08,20
State Representative,Major Thibaut,DEM,LA,Incumbent,Default Winner-General,289536.14,18
State Senator,Darrin Guidry,REP,LA,Open,Lost-Top Two Primary,288434.02,21
State Senator,Dale Erdey,REP,LA,Incumbent,Default Winner-General,283997.97,13
State Senator,Elbert Lee Guillory,DEM,LA,Incumbent,Won-General,282311.5,24
State Representative,Neil Abramson,DEM,LA,Incumbent,Default Winner-General,280666.67,98
State Representative,Jack Montoucet,DEM,LA,Incumbent,Default Winner-General,278252.95,42
Board Of Elementary And Secondary Education District 005,Jay Guillot,REP,LA,Open,Default Winner-General,274194.56,nan
State Representative,Joseph Harrison,REP,LA,Incumbent,Default Winner-General,265866.04,51
State Representative,Ray Garofalo,REP,LA,Open,Won-General,264090.39,103
State Representative,Nancy Landry,REP,LA,Incumbent,Default Winner-General,262355.99,31
State Representative,Chuck Kleckley,REP,LA,Incumbent,Default Winner-General,259879.66,36
State Representative,John Labruzzo Jr.,REP,LA,Challenger,Lost-Top Two Primary,259814.17,94
State Representative,Jeff Thompson,REP,LA,Open,Default Winner-General,259378.22,8
State Representative,Patricia Smith,DEM,LA,Incumbent,Default Winner-General,256315.04,67
State Representative,Alan Seabaugh,REP,LA,Incumbent,Default Winner-General,253334.39,5
State Senator,Mike Walsworth,REP,LA,Incumbent,Default Winner-General,253161.33,33
State Senator,Troy Brown,DEM,LA,Challenger,Won-General,252750.9,2
State Senator,Karen Carter Peterson,DEM,LA,Open,Default Winner-General,249662.9,5
State Representative,Duke Lowrie,REP,LA,Open,Lost-Top Two Primary,234095.79,8
State Senator,Robert Kostelka,REP,LA,Incumbent,Default Winner-General,233303.24,35
State Representative,Chris Hazel,REP,LA,Incumbent,Default Winner-General,231758.97,27
State Representative,Paul Hollis,REP,LA,Open,Default Winner-General,227350.43,104
