office,candidate,party,state,incumbency,result,total money,district
State Senator,Richard Saslaw,DEM,VA,Incumbent,Won-General,1849239.22,35
State Senator,Edward Houck,DEM,VA,Incumbent,Lost-General,1443294.55,17
State Senator,George Lincoln Barker,DEM,VA,Incumbent,Won-General,1368991.97,39
State Representative,Ward Armstrong,DEM,VA,Challenger,Lost-General,1345333.9,9
State Senator,Phillip Puckett,DEM,VA,Incumbent,Won-General,1344983.98,38
State Senator,Thomas Norment Jr.,REP,VA,Incumbent,Won-General,1259668.18,3
State Senator,John Miller,DEM,VA,Incumbent,Won-General,1221142.98,1
State Senator,William Stanley Jr.,REP,VA,Challenger,Won-General,1208556.59,20
State Senator,Bryce Reeves,REP,VA,Challenger,Won-General,1168261.97,17
State Senator,Adam Light,REP,VA,Challenger,Lost-General,1105089.63,38
State Senator,Roscoe Reynolds,DEM,VA,Incumbent,Lost-General,1025024.51,20
State Representative,Charles Poindexter,REP,VA,Incumbent,Won-General,1007250.49,9
State Senator,Mickey Chohany,REP,VA,Challenger,Lost-General,965695.19,1
State Representative,Barbara Comstock,REP,VA,Incumbent,Won-General,896707.76,34
State Senator,Bertram Dodson,DEM,VA,Open,Lost-General,885483.95,22
State Senator,Toddy Puller,DEM,VA,Incumbent,Won-General,865867.83,36
State Senator,Mark Rankin Herring,DEM,VA,Incumbent,Won-General,827902.96,33
State Senator,Dave Marsden,DEM,VA,Open,Won-General,823904.2,37
State Senator,Dave Nutter,REP,VA,Challenger,Lost-General,815303.91,21
State Senator,John Edwards,DEM,VA,Incumbent,Won-General,780905.81,21
State Senator,Chapman Petersen,DEM,VA,Incumbent,Won-General,766868.92,34
State Senator,Janet Howell,DEM,VA,Incumbent,Won-General,730808.71,32
State Senator,Walter Stosch,REP,VA,Incumbent,Won-General,726759.3,12
State Senator,Caren Merrick,REP,VA,Open,Lost-General,683589.18,31
State Senator,Ralph Northam,DEM,VA,Incumbent,Won-General,681407.13,6
State Senator,Miller Baker,REP,VA,Challenger,Lost-General,674149.59,39
State Senator,Thomas Alexander Garrett Jr.,REP,VA,Open,Won-General,665822.54,22
State Senator,Barbara Favola,DEM,VA,Open,Won-General,658662.31,31
State Representative,William Howell,REP,VA,Incumbent,Won-General,656888.13,28
State Senator,Jeffrey Frederick,REP,VA,Challenger,Lost-General,635789.39,36
State Representative,David Imad Ramadan,REP,VA,Open,Won-General,626944.57,87
State Senator,Richard Black,REP,VA,Open,Won-General,622631.01,13
State Senator,Charles Colgan Sr.,DEM,VA,Incumbent,Won-General,607562.72,29
State Senator,Jill Holtzman Vogel,REP,VA,Incumbent,Won-General,590403.11,27
State Representative,Michael Watson,REP,VA,Challenger,Won-General,550048.52,93
State Senator,Tom Gordy,REP,VA,Challenger,Lost-General,543137.11,29
State Senator,Ryan McDougle,REP,VA,Incumbent,Won-General,506164.41,4
State Representative,Timothy Hugo,REP,VA,Incumbent,Won-General,502296.96,40
State Representative,Rick Morris,REP,VA,Challenger,Won-General,487122.64,64
State Representative,Kirkland Cox,REP,VA,Incumbent,Won-General,483817.95,66
State Senator,John Watkins,REP,VA,Incumbent,Won-General,472111.46,10
State Representative,Randall Minchew,REP,VA,Open,Won-General,449808.58,10
State Senator,Jeffrey Linde McWaters,REP,VA,Incumbent,Won-General,438446.89,8
State Senator,Patricia Phillips,REP,VA,Challenger,Lost-General,435430.67,33
State Representative,Pamela Danner,DEM,VA,Challenger,Lost-General,422532.4,34
State Senator,Jason Flanary,REP,VA,Open,Lost-General,421561.18,37
State Senator,Frank Warren Wagner,REP,VA,Incumbent,Won-General,410679.41,7
State Representative,Chris Jones,REP,VA,Incumbent,Won-General,410227.99,76
State Representative,Robert Bernard Bell III,REP,VA,Incumbent,Won-General,403831.41,58
State Representative,Terry Kilgore,REP,VA,Incumbent,Won-General,402048.57,1
State Senator,Adam Ebbin,DEM,VA,Open,Won-General,392626.31,30
State Representative,David Albo,REP,VA,Incumbent,Won-General,392061.27,42
State Senator,Creigh Deeds,DEM,VA,Incumbent,Won-General,386882.07,25
State Senator,Shawn Mitchell,DEM,VA,Open,Lost-General,385033.61,13
State Senator,Yvonne Miller,DEM,VA,Incumbent,Won-General,370023.95,5
State Senator,Mark Obenshain,REP,VA,Incumbent,Won-General,368022.51,26
State Representative,James Lemunyon,REP,VA,Incumbent,Won-General,358524.1,67
State Representative,Joseph Yost,REP,VA,Open,Won-General,351338.37,12
State Representative,Ron Villanueva,REP,VA,Incumbent,Won-General,348601.66,21
State Senator,Stephen Newman,REP,VA,Incumbent,Won-General,345142.26,23
State Representative,Matthew Fariss,REP,VA,Open,Won-General,340813.54,59
State Senator,Henry Marsh III,DEM,VA,Incumbent,Won-General,340397.09,16
State Representative,Scott Surovell,DEM,VA,Incumbent,Won-General,331105.66,44
State Senator,Aston Donald McEachin,DEM,VA,Incumbent,Won-General,322437.54,9
State Representative,Robin Abbott,DEM,VA,Incumbent,Lost-General,313228.7,93
State Representative,David Bulova,DEM,VA,Incumbent,Won-General,304424.37,37
State Senator,Brandon Bell II,IND,VA,Open,Lost-General,303157.68,19
State Senator,Patrick Forrest,REP,VA,Challenger,Lost-General,301438.6,32
State Senator,Louise Lucas,DEM,VA,Incumbent,Won-General,286816.36,18
State Representative,Kenneth Plum,DEM,VA,Incumbent,Won-General,275864.36,36
State Senator,Charles Carrico Sr.,REP,VA,Open,Won-General,260020.27,40
State Representative,James Massie III,REP,VA,Incumbent,Won-General,256487.9,72
State Representative,David Joseph Toscano,DEM,VA,Incumbent,Won-General,256133.61,57
State Senator,Richard Stuart,REP,VA,Incumbent,Won-General,255885.76,28
State Senator,Stephen Martin,REP,VA,Incumbent,Won-General,255687.42,11
State Representative,Thomas Davis Rust,REP,VA,Incumbent,Won-General,254897.75,86
State Representative,Mike Kondratick,DEM,VA,Open,Lost-General,252233.92,87
State Senator,Benito Loyola Jr.,REP,VA,Challenger,Lost-General,245593.38,6
State Representative,David Yancey,REP,VA,Open,Won-General,245461.08,94
State Senator,Mamie Locke,DEM,VA,Incumbent,Won-General,239503.53,2
State Senator,Frank Ruff Jr.,REP,VA,Incumbent,Won-General,235104.46,15
State Representative,Lee Scott Lingamfelter,REP,VA,Incumbent,Won-General,231697.27,31
State Representative,David Englin,DEM,VA,Incumbent,Won-General,228960.83,45
State Representative,John Barsa,REP,VA,Challenger,Lost-General,228403.54,44
State Representative,Gregory Habeeb,REP,VA,Open,Won-General,219004.3,8
State Representative,Margaret Bevans Ransone,REP,VA,Open,Won-General,215980.65,99
State Representative,Adrianne Bennett,DEM,VA,Challenger,Lost-General,211831.8,21
State Representative,Mark Sickles,DEM,VA,Incumbent,Won-General,210892.99,43
State Representative,James Morefield,REP,VA,Incumbent,Won-General,207582.7,3
State Representative,M Loupassi,REP,VA,Incumbent,Won-General,207095.0,68
State Representative,William Barlow,DEM,VA,Incumbent,Lost-General,204658.35,64
State Representative,Luke Torian,DEM,VA,Incumbent,Won-General,203675.1,52
State Representative,Brian Schoeneman,REP,VA,Challenger,Lost-General,198255.93,37
State Representative,John Obannon III,REP,VA,Incumbent,Won-General,195357.53,73
State Representative,Michael Webert,REP,VA,Open,Won-General,187680.58,18
State Representative,Mark Keam,DEM,VA,Incumbent,Won-General,187246.25,35
State Representative,Christopher Peace,REP,VA,Incumbent,Won-General,186700.51,97
State Representative,Connie Brennan,DEM,VA,Open,Lost-General,181717.72,59
State Representative,Eric Clingan,DEM,VA,Challenger,Lost-General,180326.45,67
State Senator,Harry Blevins,REP,VA,Incumbent,Won-General,179197.33,14
State Representative,Barry Knight,REP,VA,Incumbent,Won-General,177440.0,81
State Representative,Lynwood Lewis Jr.,DEM,VA,Incumbent,Won-General,175186.9,100
State Representative,Jackson Hunter Miller,REP,VA,Incumbent,Won-General,175128.15,50
State Representative,Keith Hodges,REP,VA,Open,Won-General,171358.88,98
State Senator,Ralph Smith,REP,VA,Open,Won-General,171000.63,19
State Representative,David Butler,DEM,VA,Open,Lost-General,170849.48,10
State Representative,Joseph Morrissey,DEM,VA,Incumbent,Won-General,167884.18,74
State Representative,Scott Garrett,REP,VA,Incumbent,Won-General,166057.36,23
State Representative,Lacey Putney,IND,VA,Incumbent,Won-General,165339.44,19
State Representative,John Cosgrove Jr.,REP,VA,Incumbent,Won-General,164256.32,78
State Senator,Emmett Hanger Jr.,REP,VA,Incumbent,Won-General,160308.65,24
State Representative,Steven Landes,REP,VA,Incumbent,Won-General,155566.73,25
State Representative,Kathy Byron,REP,VA,Incumbent,Won-General,153978.84,22
State Representative,Robert Orrock,REP,VA,Incumbent,Won-General,152627.55,54
State Representative,Roslyn Tyler,DEM,VA,Incumbent,Won-General,147748.48,75
State Representative,Sal Iaquinto,REP,VA,Incumbent,Won-General,147269.11,84
State Representative,Robert Marshall,REP,VA,Incumbent,Won-General,144121.37,13
State Representative,Lee Ware Jr.,REP,VA,Incumbent,Won-General,143290.0,65
State Representative,Esteban Garces,DEM,VA,Open,Lost-General,141838.11,2
State Representative,R Dobbyn Jr.,DEM,VA,Challenger,Lost-General,140229.08,42
State Representative,Mark Dudenhefer,REP,VA,Open,Won-General,133173.84,2
State Representative,Eileen Filler-Corn,DEM,VA,Incumbent,Won-General,132876.06,41
State Representative,Peter Francis Farrell,REP,VA,Open,Won-General,132785.0,56
State Representative,Joe Turner May,REP,VA,Incumbent,Won-General,131866.98,33
State Representative,Lionell Spruill Sr.,DEM,VA,Incumbent,Won-General,126001.25,77
State Representative,Gary West,DEM,VA,Open,Lost-General,119605.82,94
State Representative,Ben Cline,REP,VA,Incumbent,Won-General,119021.28,24
State Representative,Jennifer Leigh McClellan,DEM,VA,Incumbent,Won-General,118821.43,71
State Representative,Betsy Brooks Carr,DEM,VA,Incumbent,Won-General,115698.64,69
State Representative,Patrick Hope,DEM,VA,Incumbent,Won-General,113738.13,47
State Representative,Israel Oquinn,REP,VA,Open,Won-General,112534.6,5
State Representative,Thomas Alexander Greason,REP,VA,Incumbent,Won-General,110701.93,32
State Representative,Christopher Todd Gilbert,REP,VA,Incumbent,Won-General,106588.14,15
State Representative,Rosalyn Dance,DEM,VA,Incumbent,Won-General,106563.43,63
State Representative,Richard Bell,REP,VA,Incumbent,Won-General,106459.94,20
State Representative,Riley Edward Ingram,REP,VA,Incumbent,Won-General,106331.74,62
State Representative,Robert Brink,DEM,VA,Incumbent,Won-General,104281.65,48
State Representative,Don Langrehr,DEM,VA,Open,Lost-General,100825.01,12
State Representative,Chris Stolle,REP,VA,Incumbent,Won-General,100592.48,83
State Representative,Danny Marshall III,REP,VA,Incumbent,Won-General,99780.6,14
State Representative,Christopher Head,REP,VA,Open,Won-General,98343.36,17
State Representative,Alfonso Lopez,DEM,VA,Open,Won-General,97028.68,49
State Representative,Richard Anderson,REP,VA,Incumbent,Won-General,92657.11,51
State Representative,Jeion Ward,DEM,VA,Incumbent,Won-General,89793.89,92
State Representative,Cleveland Anderson,REP,VA,Challenger,Lost-General,88815.79,52
State Representative,Charniele Herring,DEM,VA,Incumbent,Won-General,88351.4,46
State Representative,Vivian Watts,DEM,VA,Incumbent,Won-General,86631.85,39
State Representative,Kenneth Cooper Alexander,DEM,VA,Incumbent,Won-General,86269.41,89
State Representative,Gordon Helsel Jr.,REP,VA,Open,Won-General,82887.79,91
State Representative,Johnny Joannou,DEM,VA,Incumbent,Won-General,82061.23,79
State Representative,James Scott,DEM,VA,Incumbent,Won-General,81385.44,53
State Senator,Henry Davis Jr.,DEM,VA,Open,Lost-General,80585.1,19
State Senator,John Lamie,DEM,VA,Open,Lost-General,80306.77,40
State Representative,Beverly Sherwood,REP,VA,Incumbent,Won-General,79830.44,29
State Representative,Algie Howell Jr.,DEM,VA,Incumbent,Won-General,79736.74,90
