office,candidate,party,state,incumbency,result,total money,district
Governor,Phil Bryant,REP,MS,Open,Won-General,6412215.81,nan
Lieutenant Governor,Tate Reeves,REP,MS,Open,Won-General,2745378.7,nan
Attorney General,Jim Hood,DEM,MS,Incumbent,Won-General,2005982.56,nan
Treasurer,Lynn Fitch,REP,MS,Open,Won-General,1259051.96,nan
Governor,Johnny Dupree,DEM,MS,Open,Lost-General,1250104.06,nan
Secretary Of State,Delbert Hosemann,REP,MS,Incumbent,Won-General,1139579.56,nan
Governor,Bill Luckett,DEM,MS,Open,Lost-Primary Runoff,1126254.48,nan
Attorney General,Steve Simpson,REP,MS,Challenger,Lost-General,789855.68,nan
Insurance Commissioner,Mike Chaney,REP,MS,Incumbent,Won-General,580706.63,nan
Transportation Commissioner District Central,Marshand Crisler,DEM,MS,Challenger,Lost-General,503421.9,nan
Auditor,Stacey Pickering,REP,MS,Incumbent,Won-General,477730.0,nan
Treasurer,Lee Yancey,REP,MS,Open,Lost-Primary Runoff,418039.64,nan
Agriculture Commissioner,Cindy Hyde-Smith,REP,MS,Open,Won-General,416950.69,nan
Transportation Commissioner District Central,Dick Hall,REP,MS,Incumbent,Won-General,402350.86,nan
Transportation Commissioner District Southern,Tom King,REP,MS,Open,Won-General,329690.0,nan
Transportation Commissioner District Northern,Mike Tagert,REP,MS,Incumbent,Won-General,310299.0,nan
State Senator,Knox Ross,REP,MS,Open,Lost-Primary Runoff,290580.61,20
State Representative,Percy Watson,DEM,MS,Incumbent,Won-General,279041.07,103
State Senator,Dean Kirby,REP,MS,Incumbent,Won-General,264549.5,30
State Representative,Bobby Moak,DEM,MS,Incumbent,Won-General,261948.12,53
State Representative,George Flaggs Jr.,DEM,MS,Incumbent,Won-General,239150.0,55
Public Service Commissioner District Northern,Brandon Presley,DEM,MS,Incumbent,Won-General,238436.12,nan
State Senator,Eugene Clarke,REP,MS,Incumbent,Won-General,218757.5,22
Public Service Commissioner District Southern,Leonard Bentz,REP,MS,Incumbent,Won-General,211952.95,nan
State Senator,David Blount,DEM,MS,Incumbent,Won-General,202735.74,29
State Senator,Giles Ward,REP,MS,Incumbent,Won-General,201244.91,18
Public Service Commissioner District Central,Lynn Posey,REP,MS,Incumbent,Won-General,184870.0,nan
State Senator,Josh Harkins,REP,MS,Open,Won-General,178823.0,20
State Senator,Merle Flowers,REP,MS,Incumbent,Won-General,169991.0,19
Public Service Commissioner District Northern,Boyce Adams Jr.,REP,MS,Challenger,Lost-General,169783.69,nan
State Representative,Brandon Jones,DEM,MS,Incumbent,Lost-General,158199.67,111
State Senator,Michael Watson Jr.,REP,MS,Incumbent,Won-General,156262.17,51
State Senator,Nancy Adams Collins,REP,MS,Open,Won-General,150411.47,6
State Representative,Cecil Brown,DEM,MS,Incumbent,Won-General,136410.4,66
State Senator,William Longwitz,REP,MS,Open,Won-General,136069.66,25
State Representative,Charles Busby,REP,MS,Challenger,Won-General,135184.64,111
State Representative,Johnny Stringer,DEM,MS,Incumbent,Won-General,135175.0,87
State Senator,Chris McDaniel,REP,MS,Incumbent,Won-General,134698.0,42
State Representative,Brad Oberhousen,DEM,MS,Challenger,Won-General,124184.87,73
State Representative,Sidney Bondurant,REP,MS,Incumbent,Lost-General,122270.55,24
State Representative,David Baria,DEM,MS,Open,Won-General,120357.14,122
State Senator,Charles Barbour,REP,MS,Open,Lost-Primary Runoff,111532.0,25
State Senator,Hob Bryan,DEM,MS,Incumbent,Won-General,111024.91,7
Treasurer,Connie Moran,DEM,MS,Open,Lost-General,109528.01,nan
State Representative,Dorsey Carson,DEM,MS,Challenger,Lost-General,108106.0,64
Transportation Commissioner District Southern,Larry Albritton,DEM,MS,Open,Lost-General,108025.0,nan
Public Service Commissioner District Southern,Thomas Blanton,DEM,MS,Open,Lost-Primary Runoff,108007.73,nan
State Senator,John Polk,REP,MS,Open,Won-General,100674.0,44
State Senator,Sean Tindell,REP,MS,Open,Won-General,99907.66,49
State Senator,Sally Doty,REP,MS,Open,Won-General,96717.9,39
State Representative,Russ Nowell,REP,MS,Incumbent,Lost-General,95430.0,43
State Senator,Lydia Graves Chassaniol,REP,MS,Incumbent,Won-General,93953.27,14
State Representative,Toby Barker,REP,MS,Incumbent,Won-General,93794.75,102
State Senator,Brice Wiggins,REP,MS,Open,Won-General,92699.17,52
State Senator,Terry Brown,REP,MS,Incumbent,Won-General,91600.0,17
State Senator,Melanie Sojourner,REP,MS,Challenger,Won-General,90547.24,37
State Representative,Randy Boyd,REP,MS,Challenger,Won-General,90351.0,19
State Representative,Dirk Dedeaux,DEM,MS,Incumbent,Lost-General,90350.0,93
State Senator,Gary Jackson,REP,MS,Incumbent,Won-General,89750.0,15
State Senator,Joey Fillingane,REP,MS,Incumbent,Won-General,88491.27,41
State Senator,John Horhn,DEM,MS,Incumbent,Won-General,86314.51,26
State Representative,Philip Gunn,REP,MS,Incumbent,Won-General,86169.27,56
State Representative,Casey Eure,REP,MS,Incumbent,Won-General,85151.6,116
State Senator,Steven Kilgore,DEM,MS,Challenger,Lost-General,84747.0,18
State Representative,Christopher Brown,REP,MS,Challenger,Won-General,84055.53,20
State Senator,Terry Burton,REP,MS,Incumbent,Won-General,81650.0,31
State Representative,Jeffrey Smith,REP,MS,Incumbent,Won-General,80775.0,39
State Representative,Tyrone Ellis,DEM,MS,Incumbent,Won-General,78540.08,38
State Representative,Diane Peranich,DEM,MS,Incumbent,Lost-General,78439.23,121
State Representative,Carolyn Crawford,REP,MS,Challenger,Won-General,78135.56,121
State Representative,Steve Holland,DEM,MS,Incumbent,Won-General,78050.0,16
State Senator,Bob Dearing,DEM,MS,Incumbent,Lost-General,77450.0,37
State Representative,Charles Jim Beckett,REP,MS,Incumbent,Won-General,74825.0,23
State Representative,Blaine Eaton,DEM,MS,Incumbent,Won-General,71277.0,79
State Senator,Willie Simmons,DEM,MS,Incumbent,Won-General,70300.0,13
State Senator,Rita Potts Parks,REP,MS,Challenger,Won-General,69620.28,4
State Senator,Chris Massey,REP,MS,Open,Won-General,69164.0,1
State Senator,Sidney Albritton,REP,MS,Incumbent,Lost-Primary Runoff,67725.0,40
State Senator,Briggs Hopson,REP,MS,Incumbent,Won-General,66571.97,23
