office,candidate,party,state,incumbency,result,total money,district
State Representative,Carly Melin,DEM,MN,Open,Won-General,75985.59,5B
State Senator,Chris Eaton,DEM,MN,Open,Won-General,59095.9,46
State Senator,Jeff Hayden,DEM,MN,Open,Won-General,57890.92,61
State Senator,Mary Jo McGuire,DEM,MN,Open,Won-General,52319.49,66
State Senator,Farheen Hakeem,GRN,MN,Open,Lost-General,21988.5,61
State Senator,Cory Jensen,REP,MN,Open,Lost-General,20752.57,46
State Representative,Paul Jacobson,REP,MN,Open,Lost-General,19315.16,5B
State Senator,Greg Copeland,REP,MN,Open,Lost-General,15355.63,66
State Representative,Cynthia Kafut-Hagen,INDEPENDENCE,MN,Open,Lost-General,5921.7,5B
State Senator,Bruce Lundeen,REP,MN,Open,Lost-General,5507.0,61
State Senator,Tom Reynolds,INDEPENDENCE,MN,Open,Lost-General,4421.06,46
State Senator,Matt Brillhart,INDEPENDENCE,MN,Open,Lost-General,0.0,61
