,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Georgia,Attorney General,0,Christopher Carr,REP,2018,2022,0,No,Yes,Yes
1,Georgia,Governor,0,Nathan Deal,REP,2014,2018,2,No,No,No
2,Georgia,Lieutenant Governor,0,Geoffrey Duncan,REP,2018,2022,0,No,No,No
3,Georgia,Secretary Of State,0,Brian Kemp,REP,2014,2018,2,No,No,No
4,Georgia,State Representative,1,Colton Moore,REP,2018,2020,0,No,Yes,No
5,Georgia,State Representative,2,Thomas Stephen Tarvin,REP,2018,2020,2,Yes,Yes,Yes
6,Georgia,State Representative,3,Dewayne Hill,REP,2018,2020,1,Yes,Yes,Yes
7,Georgia,State Representative,4,Kasey Carpenter,REP,2018,2020,1,Yes,Yes,Yes
8,Georgia,State Representative,5,John Meadows,REP,2018,2020,7,No,Yes,Yes
9,Georgia,State Representative,6,Jason Ridley,REP,2018,2020,1,Yes,Yes,Yes
10,Georgia,State Representative,7,David Ralston,REP,2018,2020,7,No,Yes,No
11,Georgia,State Representative,8,Matt Gurtler,REP,2018,2020,1,No,Yes,No
12,Georgia,State Representative,9,Kevin Kermit Tanner,REP,2018,2020,3,No,Yes,No
13,Georgia,State Representative,10,Terrell Rogers,REP,2018,2020,4,Yes,Yes,Yes
14,Georgia,State Representative,11,Richard Jasperse,REP,2018,2020,3,No,Yes,Yes
15,Georgia,State Representative,12,James Eddie Lumsden,REP,2018,2020,3,Yes,Yes,Yes
16,Georgia,State Representative,13,Katie Dempsey,REP,2018,2020,6,No,Yes,Yes
17,Georgia,State Representative,14,Christian Coomer,REP,2016,2018,4,Yes,Yes,Yes
18,Georgia,State Representative,15,Matthew Gambill,REP,2018,2020,0,No,Yes,No
19,Georgia,State Representative,16,D Kelley,REP,2018,2020,3,Yes,Yes,Yes
20,Georgia,State Representative,17,Martin Momtahan,REP,2018,2020,0,No,Yes,No
21,Georgia,State Representative,18,Kevin Cooke,REP,2018,2020,4,No,Yes,Yes
22,Georgia,State Representative,19,Joseph Gullett,REP,2018,2020,0,No,No,No
23,Georgia,State Representative,20,Michael Caldwell,REP,2018,2020,3,No,Yes,Yes
24,Georgia,State Representative,21,Scot Turner,REP,2018,2020,2,No,Yes,Yes
25,Georgia,State Representative,22,Wesley Cantrell,REP,2018,2020,2,No,Yes,Yes
26,Georgia,State Representative,23,Mandi Ballinger,REP,2018,2020,3,No,Yes,Yes
27,Georgia,State Representative,24,Sheri Smallwood Gilligan,REP,2018,2020,1,No,Yes,No
28,Georgia,State Representative,25,Robert Todd Jones,REP,2018,2020,1,No,Yes,No
29,Georgia,State Representative,26,Marc Morris,REP,2018,2020,1,Yes,Yes,Yes
30,Georgia,State Representative,27,Lee Hawkins Jr.,REP,2018,2020,3,Yes,Yes,Yes
31,Georgia,State Representative,28,Robert Daniel Gasaway,REP,2016,2018,3,Yes,Yes,No
32,Georgia,State Representative,29,Matt Dubnik,REP,2018,2020,1,No,Yes,Yes
33,Georgia,State Representative,30,Emory Dunahoo Jr.,REP,2018,2020,3,No,No,Yes
34,Georgia,State Representative,31,Thomas Benton Sr.,REP,2018,2020,7,No,Yes,No
35,Georgia,State Representative,32,Alan Powell,REP,2018,2020,3,Yes,Yes,Yes
36,Georgia,State Representative,33,Thomas McCall,REP,2018,2020,3,Yes,Yes,Yes
37,Georgia,State Representative,34,Albert Reeves,REP,2018,2020,2,No,Yes,Yes
38,Georgia,State Representative,35,Leonard Edwin Setzler,REP,2018,2020,7,No,No,Yes
39,Georgia,State Representative,36,Ginny Ehrhart,REP,2018,2020,0,No,Yes,No
40,Georgia,State Representative,37,Mary Frances Williams,DEM,2018,2020,0,No,No,Yes
41,Georgia,State Representative,38,David Wilkerson,DEM,2018,2020,3,Yes,Yes,Yes
42,Georgia,State Representative,39,Erica Renee Thomas,DEM,2018,2020,2,No,No,Yes
43,Georgia,State Representative,40,Erick Allen,DEM,2018,2020,0,No,No,No
44,Georgia,State Representative,41,Michael Smith,DEM,2018,2020,3,No,Yes,No
45,Georgia,State Representative,42,Teri Anulewicz,DEM,2018,2020,0,Yes,Yes,Yes
46,Georgia,State Representative,43,Sharon Cooper,REP,2018,2020,3,No,Yes,Yes
47,Georgia,State Representative,44,Don Parsons,REP,2018,2020,3,No,Yes,No
48,Georgia,State Representative,45,Matthew Dollar,REP,2018,2020,7,No,Yes,Yes
49,Georgia,State Representative,46,John Carson,REP,2018,2020,3,No,Yes,Yes
50,Georgia,State Representative,47,Jan Jones,REP,2018,2020,3,No,Yes,Yes
51,Georgia,State Representative,48,Betty Price,REP,2016,2018,2,Yes,Yes,No
52,Georgia,State Representative,49,Charles Martin Jr.,REP,2018,2020,3,No,Yes,Yes
53,Georgia,State Representative,50,Angelika Kausche,DEM,2018,2020,0,No,No,No
54,Georgia,State Representative,51,Josh McLaurin,DEM,2018,2020,0,No,Yes,Yes
55,Georgia,State Representative,52,Deborah Silcox,REP,2018,2020,1,No,Yes,No
56,Georgia,State Representative,53,Sheila Jones,DEM,2018,2020,3,Yes,Yes,Yes
57,Georgia,State Representative,54,Betsy Holland,DEM,2018,2020,0,No,No,Yes
58,Georgia,State Representative,55,Marie Robinson Metze,DEM,2018,2020,1,Yes,Yes,Yes
59,Georgia,State Representative,56,Mable Mable) Thomas,DEM,2018,2020,3,No,No,Yes
60,Georgia,State Representative,57,Patricia Gardner,DEM,2018,2020,7,No,No,Yes
61,Georgia,State Representative,58,Park Cannon,DEM,2018,2020,1,No,No,Yes
62,Georgia,State Representative,59,David Dreyer,DEM,2018,2020,1,Yes,Yes,Yes
63,Georgia,State Representative,60,Kim Schofield,DEM,2018,2020,0,No,No,Yes
64,Georgia,State Representative,61,Roger Bruce,DEM,2018,2020,3,Yes,Yes,Yes
65,Georgia,State Representative,62,William Boddie Jr.,DEM,2018,2020,1,No,No,Yes
66,Georgia,State Representative,63,Debra Bazemore,DEM,2018,2020,1,No,No,Yes
67,Georgia,State Representative,64,Derrick Jackson,DEM,2018,2020,1,Yes,Yes,Yes
68,Georgia,State Representative,65,Sharon Beasley-Teague,DEM,2018,2020,7,No,No,Yes
69,Georgia,State Representative,66,Kimberly Alexander,DEM,2018,2020,3,Yes,Yes,Yes
70,Georgia,State Representative,67,Michael Gravley,REP,2018,2020,3,Yes,Yes,Yes
71,Georgia,State Representative,68,Collins,REP,2018,2020,1,Yes,Yes,Yes
72,Georgia,State Representative,69,Randall Otis Nix,REP,2018,2020,6,Yes,Yes,Yes
73,Georgia,State Representative,70,Evelyn Ratigan Smith,REP,2018,2020,7,Yes,Yes,Yes
74,Georgia,State Representative,71,David Jay Stover,REP,2018,2020,2,No,Yes,No
75,Georgia,State Representative,72,Josh Bonner,REP,2018,2020,1,No,Yes,No
76,Georgia,State Representative,73,Karen Mathiak,REP,2018,2020,1,Yes,Yes,Yes
77,Georgia,State Representative,74,Valencia Stovall,DEM,2018,2020,3,No,No,Yes
78,Georgia,State Representative,75,Michael Eugene Glanton Sr.,DEM,2018,2020,3,No,No,Yes
79,Georgia,State Representative,76,Sandra Scott,DEM,2018,2020,4,Yes,Yes,Yes
80,Georgia,State Representative,77,Rhonda Burnough,DEM,2018,2020,1,Yes,Yes,Yes
81,Georgia,State Representative,78,Demetrius Douglas,DEM,2018,2020,3,Yes,Yes,Yes
