,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Arkansas,Attorney General,0,Leslie Rutledge,REP,2018,2022,1,No,Yes,Yes
1,Arkansas,Commissioner Of State Lands,0,Tommy Land,REP,2018,2022,0,No,Yes,Yes
2,Arkansas,Governor,0,Asa Hutchinson,REP,2018,2022,1,No,No,No
3,Arkansas,Lieutenant Governor,0,John Timothy Griffin,REP,2018,2022,1,No,Yes,Yes
4,Arkansas,Secretary Of State,0,John Thurston,REP,2018,2022,0,No,Yes,No
5,Arkansas,State Representative,1,Carol Dalby,REP,2018,2020,0,Yes,Yes,Yes
6,Arkansas,State Representative,2,Lane Jean,REP,2018,2020,0,Yes,Yes,Yes
7,Arkansas,State Representative,3,Danny Watson,REP,2016,2018,1,No,Yes,Yes
8,Arkansas,State Representative,4,Deann Vaught,REP,2016,2018,2,No,Yes,Yes
9,Arkansas,State Representative,5,David Fielding,DEM,2018,2020,0,No,Yes,Yes
10,Arkansas,State Representative,6,Matthew Shepherd,REP,2018,2020,2,Yes,Yes,Yes
11,Arkansas,State Representative,7,Sonia Eubanks Barker,REP,2016,2018,1,No,Yes,Yes
12,Arkansas,State Representative,8,Jeffrey Wardlaw,REP,2018,2020,1,Yes,Yes,Yes
13,Arkansas,State Representative,9,Leanne Pittman Burch,DEM,2016,2018,1,No,Yes,Yes
14,Arkansas,State Representative,10,Mike Holcomb,REP,2016,2018,3,No,Yes,Yes
15,Arkansas,State Representative,11,Don Glover,DEM,2018,2020,0,No,Yes,Yes
16,Arkansas,State Representative,12,Jason Dobson,REP,2018,2020,0,No,Yes,Yes
17,Arkansas,State Representative,13,David Hillman,REP,2018,2020,1,Yes,Yes,Yes
18,Arkansas,State Representative,14,Roger Lynch,REP,2016,2018,1,No,Yes,No
19,Arkansas,State Representative,15,Kenneth Bragg,REP,2018,2020,3,No,Yes,Yes
20,Arkansas,State Representative,16,Kenneth Ferguson,DEM,2018,2020,0,Yes,Yes,Yes
21,Arkansas,State Representative,17,Vivian Flowers,DEM,2018,2020,0,No,Yes,Yes
22,Arkansas,State Representative,18,Richard Womack,REP,2018,2020,3,No,Yes,Yes
23,Arkansas,State Representative,19,Justin Gonzales,REP,2018,2020,1,No,Yes,Yes
24,Arkansas,State Representative,20,John Maddox,REP,2016,2018,1,No,Yes,Yes
25,Arkansas,State Representative,21,Marcus Edward Richmond,REP,2018,2020,0,No,Yes,Yes
26,Arkansas,State Representative,22,Mickey Gates,REP,2018,2020,0,No,Yes,No
27,Arkansas,State Representative,23,Lanny Fite,REP,2018,2020,0,Yes,Yes,Yes
28,Arkansas,State Representative,24,Bruce Cozart,REP,2018,2020,2,No,Yes,Yes
29,Arkansas,State Representative,25,Les Warren,REP,2016,2018,1,No,Yes,Yes
30,Arkansas,State Representative,26,Laurie Rushing,REP,2018,2020,1,No,Yes,No
31,Arkansas,State Representative,27,Andy Mayberry,REP,2016,2018,2,No,Yes,Yes
32,Arkansas,State Representative,28,Jasen Kelly,REP,2018,2020,0,No,Yes,No
33,Arkansas,State Representative,29,Frederick Love,DEM,2016,2018,1,No,Yes,Yes
34,Arkansas,State Representative,30,Fred Allen,DEM,2018,2020,0,No,Yes,Yes
35,Arkansas,State Representative,31,Andy Davis,REP,2018,2020,2,No,Yes,Yes
36,Arkansas,State Representative,32,Jim Sorvillo,REP,2018,2020,2,No,Yes,Yes
37,Arkansas,State Representative,33,Warwick Sabin,DEM,2016,2018,1,No,No,Yes
38,Arkansas,State Representative,34,John Walker,DEM,2018,2020,1,Yes,Yes,Yes
39,Arkansas,State Representative,35,Andrew Collins,DEM,2018,2020,0,No,No,Yes
40,Arkansas,State Representative,36,Charles Blake,DEM,2018,2020,0,No,No,Yes
41,Arkansas,State Representative,37,Jamie Scott,DEM,2018,2020,0,No,No,Yes
42,Arkansas,State Representative,38,Carlton Wing,REP,2018,2020,1,No,Yes,Yes
