,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,West Virginia,Attorney General,0,Patrick Morrisey,REP,2016,2020,2,No,Yes,Yes
1,West Virginia,Governor,0,James Justice Jr.,DEM,2016,2020,1,No,Yes,Yes
2,West Virginia,Secretary Of State,0,Andrew McCoy Warner,REP,2016,2020,1,No,Yes,Yes
3,West Virginia,State Representative,1,Pat McGeehan,REP,2018,2020,0,No,No,No
4,West Virginia,State Representative,2,Phillip Diserio,DEM,2018,2020,1,No,Yes,No
5,West Virginia,State Representative,3,Shawn Lucas Fluharty,DEM,2018,2020,1,No,No,No
6,West Virginia,State Representative,4,Joseph Canestraro,DEM,2018,2020,0,No,No,Yes
7,West Virginia,State Representative,5,David Lee Pethtel,DEM,2018,2020,9,No,Yes,Yes
8,West Virginia,State Representative,6,David Lee Kelly,REP,2018,2020,0,No,Yes,No
9,West Virginia,State Representative,7,Jason Harshbarger,REP,2018,2020,1,No,Yes,Yes
10,West Virginia,State Representative,8,Everette William Anderson Jr.,REP,2018,2020,9,No,Yes,Yes
11,West Virginia,State Representative,9,Ray Lee Hollen,REP,2018,2020,1,No,Yes,Yes
12,West Virginia,State Representative,10,John Kelly,REP,2018,2020,1,No,No,No
13,West Virginia,State Representative,11,Martin Atkinson,REP,2018,2020,1,No,No,Yes
14,West Virginia,State Representative,12,Carl Stephen Westfall,REP,2018,2020,3,No,Yes,Yes
15,West Virginia,State Representative,13,Joshua Kurt Higginbotham,REP,2018,2020,0,No,No,No
16,West Virginia,State Representative,14,Harry James Butler,REP,2018,2020,3,No,Yes,Yes
17,West Virginia,State Representative,15,Geoff Foster,REP,2018,2020,2,No,Yes,No
18,West Virginia,State Representative,16,Sean Hornbuckle,DEM,2018,2020,0,No,No,No
19,West Virginia,State Representative,17,Chad Stephen Lovejoy,DEM,2018,2020,1,No,No,No
20,West Virginia,State Representative,18,Evan Bradley Worrell,REP,2018,2020,0,No,No,Yes
21,West Virginia,State Representative,19,Robert Michael Thompson,DEM,2018,2020,0,No,No,Yes
22,West Virginia,State Representative,20,Nathan Duane Brown,DEM,2018,2020,0,No,No,Yes
23,West Virginia,State Representative,21,Daniel Mark Dean II,REP,2018,2020,1,No,Yes,Yes
24,West Virginia,State Representative,22,Zachery Ezra Maynard,REP,2018,2020,0,No,No,No
25,West Virginia,State Representative,23,Rodney Allen Miller,DEM,2018,2020,1,No,Yes,Yes
26,West Virginia,State Representative,24,Ralph Rodighiero,DEM,2018,2020,0,No,No,No
27,West Virginia,State Representative,25,Anthony Dowe Paynter,REP,2018,2020,1,No,Yes,Yes
28,West Virginia,State Representative,26,Edward Edmond Evans,DEM,2018,2020,1,No,No,Yes
29,West Virginia,State Representative,27,John Headley Shott,REP,2018,2020,3,No,No,No
30,West Virginia,State Representative,28,Jeffrey Michael Pack,REP,2018,2020,0,No,No,No
31,West Virginia,State Representative,29,Brandon Scott Steele,REP,2018,2020,0,No,Yes,No
32,West Virginia,State Representative,30,Michael Patrick Bates,DEM,2018,2020,2,Yes,Yes,Yes
33,West Virginia,State Representative,31,Christopher Wayne Toney,REP,2018,2020,0,No,Yes,No
34,West Virginia,State Representative,32,Kayla Kessinger,REP,2018,2020,1,No,No,No
35,West Virginia,State Representative,33,Roger Hanshaw,REP,2018,2020,2,No,Yes,Yes
36,West Virginia,State Representative,34,Lawrence Brent Boggs,DEM,2018,2020,9,No,Yes,Yes
37,West Virginia,State Representative,35,Eric Nelson Jr.,REP,2018,2020,0,No,No,No
38,West Virginia,State Representative,36,Andrew Nelson Robinson,DEM,2018,2020,1,No,No,No
