office,candidate,party,state,incumbency,result,total money,district
Governor,Bobby Jindal,REP,LA,Open,Won-General,13657918.47,nan
Governor,John Georges,OTHER,LA,Open,Lost-General,12639572.53,nan
Governor,Walter Boasso,DEM,LA,Open,Lost-General,7062637.14,nan
Lieutenant Governor,Mitchell Landrieu,DEM,LA,Incumbent,Won-General,5141478.11,nan
Insurance Commissioner,Jim Donelon,REP,LA,Incumbent,Won-General,2021734.28,nan
Attorney General,James Caldwell,DEM,LA,Open,Won-General,1886116.78,nan
Governor,Foster Lonnie Campbell II,DEM,LA,Open,Lost-General,1661228.83,nan
Treasurer,John Neely Kennedy,REP,LA,Incumbent,Won-General,1468768.9,nan
Secretary Of State,Jay Dardenne,REP,LA,Incumbent,Won-General,1364470.38,nan
State Senator,Julie Quinn,REP,LA,Incumbent,Won-General,1361293.45,6
Agriculture Commissioner,Wayne Carter,REP,LA,Challenger,Lost-Top Two Primary,1336825.0,nan
Agriculture Commissioner,Michael Strain,REP,LA,Open,Won-General,1293803.93,nan
Attorney General,Charles Foti Jr.,DEM,LA,Incumbent,Lost-Top Two Primary,1255063.53,nan
Agriculture Commissioner,Bob Odom,DEM,LA,Incumbent,Withdrew-General,972074.16,nan
State Senator,Jack Donahue Jr.,REP,LA,Open,Won-General,871251.3,11
State Representative,James David Cain,REP,LA,Open,Lost-General,760479.22,32
Attorney General,Royal Alexander,REP,LA,Open,Lost-General,746384.56,nan
State Senator,David Heitmeier,DEM,LA,Open,Won-General,722935.43,7
State Senator,Jeffrey Martin Landry,REP,LA,Open,Lost-General,645795.79,22
State Senator,Claude Leach Jr.,DEM,LA,Open,Lost-General,604713.08,30
State Senator,John Alario Jr.,DEM,LA,Open,Won-General,587706.75,8
State Senator,William Cassidy,REP,LA,Incumbent,Won-General,563225.93,16
State Senator,Thomas Taylor Townsend,DEM,LA,Open,Lost-General,478686.17,31
State Senator,Ann Duplessis,DEM,LA,Incumbent,Won-General,469904.99,2
State Representative,Patrick Leblanc,REP,LA,Open,Lost-General,453948.03,43
State Senator,Robert Adley,DEM,LA,Incumbent,Won-General,422224.64,36
State Senator,Nick Gautreaux,DEM,LA,Incumbent,Won-General,416657.4,26
State Senator,Jason Decuir,DEM,LA,Open,Lost-General,415270.0,14
State Senator,Troy Hebert,DEM,LA,Open,Won-General,414468.34,22
State Representative,Kyle Ardoin,REP,LA,Open,Lost-General,376328.0,68
State Senator,Neil Riser,REP,LA,Open,Won-General,370576.36,32
State Senator,Billy Montgomery,REP,LA,Open,Lost-General,367836.43,37
State Senator,Bryant Hammett Jr.,DEM,LA,Open,Lost-General,362850.56,32
State Representative,Isabella Delahoussaye,REP,LA,Open,Lost-General,344806.66,42
State Senator,Sherri Smith Buffington,REP,LA,Incumbent,Won-General,329529.93,38
State Representative,Chris Roy Jr.,DEM,LA,Open,Won-General,324225.25,25
State Representative,John Schroder,REP,LA,Open,Won-General,319146.3,77
State Senator,Eric Lafleur,DEM,LA,Open,Won-General,316242.01,28
