office,candidate,party,state,incumbency,result,total money,district
Governor,Steven Beshear,DEM,KY,Challenger,Won-General,11042290.27,nan
Governor,Ernest Fletcher,REP,KY,Incumbent,Lost-General,7820947.07,nan
Attorney General,John William Conway,DEM,KY,Open,Won-General,1498691.15,nan
Secretary Of State,M Grayson,REP,KY,Incumbent,Won-General,1041452.2,nan
Auditor,Crit Luallen,DEM,KY,Incumbent,Won-General,674063.2,nan
Agriculture Commissioner,Richie Farmer,REP,KY,Incumbent,Won-General,528604.41,nan
Attorney General,Stan Lee,REP,KY,Open,Lost-General,346228.85,nan
Treasurer,J Hollenbach,DEM,KY,Open,Won-General,164817.48,nan
Treasurer,Melinda Wheeler,REP,KY,Open,Lost-General,125609.89,nan
Secretary Of State,Bruce Hendrickson,DEM,KY,Challenger,Lost-General,58403.11,nan
Auditor,Linda Greenwell,REP,KY,Challenger,Lost-General,58163.62,nan
Agriculture Commissioner,David Lynn Williams,DEM,KY,Challenger,Lost-General,3280.26,nan
