Candidate,Party,State,Office,Incumbency,Result,Total Money
"MANCHIN III, JOSEPH (JOE)",DEMOCRATIC,WV,GOVERNOR,Open,Won-General,4799741.24
"MCGRAW, WARREN R",DEMOCRATIC,WV,SUPREME COURT-W MCGRAW SEAT,Incumbent,Lost-General,1188506.72
"HECHLER, KEN",DEMOCRATIC,WV,SECRETARY OF STATE,Open,Lost-General,1113859.47
"WARNER, MONTY",REPUBLICAN,WV,GOVERNOR,Open,Lost-General,996192.57
"BENJAMIN, BRENT DEANE",REPUBLICAN,WV,SUPREME COURT-W MCGRAW SEAT,Challenger,Won-General,820440.88
"TOMBLIN, EARL RAY",DEMOCRATIC,WV,SENATE DISTRICT 007,Incumbent,Won-General,354014.85
"SPROUSE, VIC",REPUBLICAN,WV,SENATE DISTRICT 008,Incumbent,Won-General,286570.04
"PERDUE, JOHN D",DEMOCRATIC,WV,TREASURER,Incumbent,Won-General,255132.58
"ROSS, MIKE",DEMOCRATIC,WV,SENATE DISTRICT 015,Incumbent,Lost-General,207578.32
"MCGRAW JR, DARRELL V",DEMOCRATIC,WV,ATTORNEY GENERAL,Incumbent,Won-General,205948.28
"KISS, ROBERT S",DEMOCRATIC,WV,HOUSE DISTRICT 027,Incumbent,Won-General,183189.39
"IRELAND, BETTY S",REPUBLICAN,WV,SECRETARY OF STATE,Open,Won-General,164442.85
"FOSTER, DAN",DEMOCRATIC,WV,SENATE DISTRICT 017,Open,Won-General,130220.17
"HUNT, MARK ALLEN",DEMOCRATIC,WV,HOUSE DISTRICT 030,Challenger,Won-General,125947.12
"SUSMAN, SALLY",DEMOCRATIC,WV,HOUSE DISTRICT 027,Incumbent,Won-General,102628.83
"FACEMYER, HON KAREN",REPUBLICAN,WV,SENATE DISTRICT 004,Incumbent,Won-General,100820.50
"BAILEY JR, BILLY WAYNE",DEMOCRATIC,WV,SENATE DISTRICT 009,Incumbent,Won-General,97835.00
"WEBB, RUSTY",REPUBLICAN,WV,SENATE DISTRICT 017,Open,Lost-General,95939.98
"MCKENZIE, ANDY",REPUBLICAN,WV,SENATE DISTRICT 001,Incumbent,Won-General,91777.00
"LOVE, SHIRLEY",DEMOCRATIC,WV,SENATE DISTRICT 011,Incumbent,Won-General,89402.75
"CARUTH, DONALD T",REPUBLICAN,WV,SENATE DISTRICT 010,Challenger,Won-General,86785.38
"WORKMAN, MARGARET L",DEMOCRATIC,WV,SENATE DISTRICT 008,Challenger,Lost-General,85937.57
"SHARPE, BILL",DEMOCRATIC,WV,SENATE DISTRICT 012,Incumbent,Won-General,85345.00
"PLYMALE, ROBERT H (BOB)",DEMOCRATIC,WV,SENATE DISTRICT 005,Incumbent,Won-General,81345.00
"BARNES, CLARK",REPUBLICAN,WV,SENATE DISTRICT 015,Challenger,Won-General,76534.80
"CALDWELL, ANITA SKEENS",DEMOCRATIC,WV,SENATE DISTRICT 010,Incumbent,Lost-General,66790.00
"PREZIOSO JR, ROMAN W",DEMOCRATIC,WV,SENATE DISTRICT 013,Incumbent,Won-General,65928.00
"DELONG, JOE",DEMOCRATIC,WV,HOUSE DISTRICT 001,Incumbent,Won-General,65377.50
"HUNTER, JON BLAIR",DEMOCRATIC,WV,SENATE DISTRICT 014,Incumbent,Won-General,64357.24
"MICHAEL, HAROLD K",DEMOCRATIC,WV,HOUSE DISTRICT 047,Incumbent,Won-General,62117.50
"GAINER III, GLEN B",DEMOCRATIC,WV,AUDITOR,Incumbent,Won-General,61781.58
"KESSLER, JEFFREY VINCENT",DEMOCRATIC,WV,SENATE DISTRICT 002,Incumbent,Won-General,61560.00
"HUTCHINS, TAL",DEMOCRATIC,WV,SENATE DISTRICT 001,Challenger,Lost-General,61368.42
"FLEISCHAUER, BARBARA EVANS",DEMOCRATIC,WV,HOUSE DISTRICT 044,Incumbent,Lost-General,57342.43
"KLEMPA, ORPHY",DEMOCRATIC,WV,HOUSE DISTRICT 003,Challenger,Lost-General,56940.00
"STATON, W RICHARD (RICK)",DEMOCRATIC,WV,HOUSE DISTRICT 022,Incumbent,Won-General,56133.10
"SPENCER, SHARON",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,55775.00
"CRAIG, KEVIN J",DEMOCRATIC,WV,HOUSE DISTRICT 015,Incumbent,Won-General,51212.00
"WOOTON, JOHN D",DEMOCRATIC,WV,HOUSE DISTRICT 027,Challenger,Won-General,50007.91
"MAHAN, VIRGINIA",DEMOCRATIC,WV,HOUSE DISTRICT 027,Incumbent,Won-General,49621.52
"BEANE, J D",DEMOCRATIC,WV,HOUSE DISTRICT 010,Incumbent,Won-General,49578.27
"WHITE, L GIL",REPUBLICAN,WV,HOUSE DISTRICT 003,Incumbent,Won-General,48093.84
"KOMINAR, K STEVEN",DEMOCRATIC,WV,HOUSE DISTRICT 020,Incumbent,Won-General,47840.59
"SWARTZMILLER, RANDAL (RANDY)",DEMOCRATIC,WV,HOUSE DISTRICT 001,Incumbent,Won-General,47142.95
"BROWNING, RICHARD",DEMOCRATIC,WV,HOUSE DISTRICT 022,Incumbent,Won-General,43627.73
"GILLESPIE, FREDERICK DAVID",REPUBLICAN,WV,HOUSE DISTRICT 010,Challenger,Lost-General,43585.59
"MANCHIN, TIMOTHY J",DEMOCRATIC,WV,HOUSE DISTRICT 043,Incumbent,Won-General,41526.08
"SYPOLT, DAVE",REPUBLICAN,WV,SENATE DISTRICT 014,Challenger,Lost-General,41464.50
"YODER, JOHN",REPUBLICAN,WV,SENATE DISTRICT 016,Open,Won-General,40975.00
"AMORES, JON",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,39275.00
"BROWN, BONNIE",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,39026.17
"CAPUTO, MICHAEL L",DEMOCRATIC,WV,HOUSE DISTRICT 043,Incumbent,Won-General,38010.00
"MULLINS, DAVID",DEMOCRATIC,WV,SENATE DISTRICT 004,Challenger,Lost-General,37958.04
"SIMS, BRADFORD L",REPUBLICAN,WV,HOUSE DISTRICT 030,Challenger,Lost-General,37651.49
"HRUTKAY, LIDELLA",DEMOCRATIC,WV,HOUSE DISTRICT 019,Incumbent,Won-General,37311.00
"HATFIELD, BARBARA (BOBBIE)",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,36960.00
"YOST JR, HAROLD JACKSON (JACK)",DEMOCRATIC,WV,HOUSE DISTRICT 002,Incumbent,Won-General,36608.08
"HUBBARD, SUSAN",DEMOCRATIC,WV,HOUSE DISTRICT 016,Challenger,Lost-General,36553.67
"MILEY, TIMOTHY R",DEMOCRATIC,WV,HOUSE DISTRICT 041,Challenger,Won-General,36156.66
"FRICH, CYNTHIA LYNNE (CINDY)",REPUBLICAN,WV,HOUSE DISTRICT 044,Incumbent,Won-General,35916.00
"DOYLE, JOHN",DEMOCRATIC,WV,HOUSE DISTRICT 057,Incumbent,Won-General,35217.00
"MARTIN, DALE F",DEMOCRATIC,WV,HOUSE DISTRICT 013,Incumbent,Won-General,34375.00
"CANN, SAMUEL J (SAM)",DEMOCRATIC,WV,HOUSE DISTRICT 041,Incumbent,Won-General,34200.00
"NELSON, ROBERT R",DEMOCRATIC,WV,HOUSE DISTRICT 016,Challenger,Lost-General,34193.27
"VARNER, SCOTT G",DEMOCRATIC,WV,HOUSE DISTRICT 004,Incumbent,Won-General,33139.25
"STEPHENS, DALE",DEMOCRATIC,WV,HOUSE DISTRICT 016,Challenger,Won-General,32176.97
"LEWIS IV, HIRAM (BUCK)",REPUBLICAN,WV,ATTORNEY GENERAL,Challenger,Lost-General,31945.71
"THOMPSON, RON",DEMOCRATIC,WV,HOUSE DISTRICT 027,Incumbent,Won-General,31850.00
"PALUMBO, COREY",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,31105.74
"MARSHALL, CHARLENE",DEMOCRATIC,WV,HOUSE DISTRICT 044,Challenger,Won-General,30356.65
"WALTERS, RON",REPUBLICAN,WV,HOUSE DISTRICT 032,Incumbent,Won-General,29458.84
"MORGAN, SUZANNE",REPUBLICAN,WV,HOUSE DISTRICT 058,Open,Lost-General,28722.34
"PETHTEL, DAVID LEE",DEMOCRATIC,WV,HOUSE DISTRICT 005,Incumbent,Won-General,28508.19
"LONG, MARSHALL C",DEMOCRATIC,WV,HOUSE DISTRICT 025,Incumbent,Won-General,28256.59
"FERRELL, JOE C",DEMOCRATIC,WV,HOUSE DISTRICT 019,Incumbent,Won-General,27861.47
"PARKER, DIANE C",DEMOCRATIC,WV,HOUSE DISTRICT 042,Open,Lost-General,26725.00
"MAGANN, MICHAEL",DEMOCRATIC,WV,HOUSE DISTRICT 025,Challenger,Lost-General,26560.00
"BOGGS, LAWRENCE BRENT",DEMOCRATIC,WV,HOUSE DISTRICT 034,Incumbent,Won-General,26448.96
"CALVERT, ANN",REPUBLICAN,WV,HOUSE DISTRICT 030,Incumbent,Lost-General,26241.54
"FRAGALE, RONALD A",DEMOCRATIC,WV,HOUSE DISTRICT 041,Incumbent,Won-General,25655.00
"WELLS, DANNY",DEMOCRATIC,WV,HOUSE DISTRICT 030,Challenger,Won-General,25619.00
"LANCE, R GREGORY",DEMOCRATIC,WV,SENATE DISTRICT 016,Open,Lost-General,25083.95
"CAIN SR, JON W",DEMOCRATIC,WV,HOUSE DISTRICT 032,Challenger,Lost-General,25057.30
"THOMPSON, RICK",DEMOCRATIC,WV,HOUSE DISTRICT 017,Incumbent,Won-General,24941.19
"MILLER, CAROL D",REPUBLICAN,WV,HOUSE DISTRICT 015,Challenger,Lost-General,24725.56
"SOBONYA, KELLI",REPUBLICAN,WV,HOUSE DISTRICT 016,Incumbent,Won-General,24671.00
"GRIFFITH, WILLIAM H (BILL)",REPUBLICAN,WV,HOUSE DISTRICT 041,Challenger,Lost-General,24395.00
"LONGSTRETH, LINDA",DEMOCRATIC,WV,HOUSE DISTRICT 043,Challenger,Won-General,24355.00
"WEBSTER, CARRIE L",DEMOCRATIC,WV,HOUSE DISTRICT 031,Incumbent,Won-General,24005.00
"SUMNER, LINDA",REPUBLICAN,WV,HOUSE DISTRICT 027,Incumbent,Won-General,23820.11
"PINO, JOHN",DEMOCRATIC,WV,HOUSE DISTRICT 029,Incumbent,Won-General,23389.58
"HOWARD, GREG",REPUBLICAN,WV,HOUSE DISTRICT 016,Incumbent,Won-General,22969.32
"ELLEM, JOHN N",REPUBLICAN,WV,HOUSE DISTRICT 010,Incumbent,Won-General,22926.93
