Candidate,Party,State,Office,Incumbency,Result,Total Money
"GLEASON, MIKE (LOWELL)",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Incumbent,Won-General,129858.62
"HATCH MILLER, JEFFREY M",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Incumbent,Won-General,128972.32
"FLAKE, FRANKLIN L (JAKE)",REPUBLICAN,AZ,SENATE DISTRICT 005,Open,Won-General,128532.00
"MUNDELL, WILLIAM A (BILL)",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Incumbent,Won-General,127911.64
"MAYES, KRISTIN K",REPUBLICAN,AZ,CORPORATION COMMISSIONER,Incumbent,Won-General,125130.00
"MANOIL, MARK",DEMOCRATIC,AZ,CORPORATION COMMISSIONER,Challenger,Lost-General,121717.59
"TRASOFF, NINA",DEMOCRATIC,AZ,CORPORATION COMMISSIONER,Challenger,Lost-General,120422.50
"KONOPNICKI, WILLIAM (BILL)",REPUBLICAN,AZ,HOUSE DISTRICT 005,Incumbent,Won-General,110470.00
"LEFF, BARBARA A",REPUBLICAN,AZ,SENATE DISTRICT 011,Incumbent,Won-General,95585.00
"ALLEN, CAROLYN S",REPUBLICAN,AZ,SENATE DISTRICT 008,Incumbent,Won-General,85846.33
"MARTIN, DEAN",REPUBLICAN,AZ,SENATE DISTRICT 006,Incumbent,Won-General,77367.16
"WARING, JIM",REPUBLICAN,AZ,SENATE DISTRICT 007,Incumbent,Won-General,69343.65
"HELLON, TONI LEIGH",REPUBLICAN,AZ,SENATE DISTRICT 026,Incumbent,Won-General,68680.00
"ROBSON, BOB",REPUBLICAN,AZ,HOUSE DISTRICT 020,Incumbent,Won-General,66961.00
"DROZDOFF, MARTIN",DEMOCRATIC,AZ,HOUSE DISTRICT 026,Challenger,Lost-General,66080.01
"BURTON-CAHILL, MEG",DEMOCRATIC,AZ,HOUSE DISTRICT 017,Incumbent,Won-General,65161.69
"THOMPSON, MARK",REPUBLICAN,AZ,HOUSE DISTRICT 017,Incumbent,Lost-General,64993.77
"FOSTER, KATHI",DEMOCRATIC,AZ,SENATE DISTRICT 012,Challenger,Lost-General,64912.12
"ROSATI, COLETTE",REPUBLICAN,AZ,HOUSE DISTRICT 008,Incumbent,Won-General,64484.01
"ALLEN, SYLVIA TENNEY",REPUBLICAN,AZ,HOUSE DISTRICT 005,Challenger,Lost-General,64399.91
"GORMAN, PAMELA",REPUBLICAN,AZ,HOUSE DISTRICT 006,Challenger,Won-General,64178.21
"HUPPENTHAL, JOHN F",REPUBLICAN,AZ,SENATE DISTRICT 020,Open,Won-General,64059.64
"GRAY, LINDA",REPUBLICAN,AZ,SENATE DISTRICT 010,Open,Won-General,63351.02
"UDALL, CAMERON",DEMOCRATIC,AZ,SENATE DISTRICT 005,Open,Lost-General,63124.01
"CARPENTER, TED",REPUBLICAN,AZ,HOUSE DISTRICT 006,Incumbent,Won-General,62910.00
"GIFFORDS, GABRIELLE D",DEMOCRATIC,AZ,SENATE DISTRICT 028,Incumbent,Won-General,62893.29
"APFEL, SETH",DEMOCRATIC,AZ,SENATE DISTRICT 011,Challenger,Lost-General,62863.99
"MCCOMISH, JOHN P",REPUBLICAN,AZ,HOUSE DISTRICT 020,Challenger,Won-General,62153.83
"BLENDU, ROBERT",REPUBLICAN,AZ,SENATE DISTRICT 012,Incumbent,Won-General,57340.00
"ABLESER, EDWARD Z",DEMOCRATIC,AZ,HOUSE DISTRICT 017,Challenger,Lost-General,54337.76
"GOULD, RON",REPUBLICAN,AZ,SENATE DISTRICT 003,Open,Won-General,54011.74
"BURGES, JUDY M",REPUBLICAN,AZ,HOUSE DISTRICT 004,Challenger,Won-General,53828.03
"REAGAN, MICHELE",REPUBLICAN,AZ,HOUSE DISTRICT 008,Incumbent,Won-General,53801.58
"BOONE, TOM",REPUBLICAN,AZ,HOUSE DISTRICT 004,Incumbent,Won-General,53398.20
"HUFFMAN, STEVE",REPUBLICAN,AZ,HOUSE DISTRICT 026,Incumbent,Won-General,51530.01
"NOTTINGHAM, SEAN",LIBERTARIAN,AZ,SENATE DISTRICT 011,Challenger,Lost-General,51380.00
"TURNANSKY, STUART",DEMOCRATIC,AZ,SENATE DISTRICT 008,Challenger,Lost-General,48448.25
"WEIERS, JERRY P",REPUBLICAN,AZ,HOUSE DISTRICT 012,Challenger,Won-General,48017.09
"JOHNSON, KAREN S",REPUBLICAN,AZ,SENATE DISTRICT 018,Open,Won-General,46997.00
"STEVENS, DAVID W",REPUBLICAN,AZ,HOUSE DISTRICT 025,Challenger,Lost-General,46882.71
"KNAPEREK, LAURA",REPUBLICAN,AZ,HOUSE DISTRICT 017,Challenger,Won-General,45625.92
"PATON, JONATHAN LEE",REPUBLICAN,AZ,HOUSE DISTRICT 030,Challenger,Won-General,44722.00
"BROWN, JACK A",DEMOCRATIC,AZ,HOUSE DISTRICT 005,Challenger,Won-General,43687.00
"THRASHER, JACQUELINE (JACKIE)",DEMOCRATIC,AZ,HOUSE DISTRICT 010,Challenger,Lost-General,43392.04
"HERSHBERGER IV, J PETER",REPUBLICAN,AZ,HOUSE DISTRICT 026,Incumbent,Won-General,43103.42
"THOMPSON, L E (LES)",REPUBLICAN,AZ,SENATE DISTRICT 025,Challenger,Lost-General,43063.52
"WEIERS, JAMES",REPUBLICAN,AZ,HOUSE DISTRICT 010,Challenger,Won-General,42956.00
"FRIEDMAN, SUSAN E",DEMOCRATIC,AZ,SENATE DISTRICT 001,Challenger,Lost-General,42199.98
"STEIN, NANCY",DEMOCRATIC,AZ,HOUSE DISTRICT 008,Challenger,Lost-General,42073.68
"JAHNEKE, AARON",DEMOCRATIC,AZ,HOUSE DISTRICT 010,Challenger,Lost-General,41658.92
"CANNELL, ROBERT",DEMOCRATIC,AZ,SENATE DISTRICT 024,Incumbent,Won-General,40737.19
"QUELLAND, DOUGLAS R (Q)",REPUBLICAN,AZ,HOUSE DISTRICT 010,Incumbent,Won-General,40516.00
"BUEL, NANCY",DEMOCRATIC,AZ,HOUSE DISTRICT 008,Challenger,Lost-General,40102.33
"NELSON, JOHN",REPUBLICAN,AZ,HOUSE DISTRICT 012,Incumbent,Won-General,39710.95
"RIOS, REBECCA",DEMOCRATIC,AZ,SENATE DISTRICT 023,Open,Won-General,39384.74
"PEREZ, MONICA",DEMOCRATIC,AZ,HOUSE DISTRICT 025,Challenger,Lost-General,39039.29
"SMITH, WM MICHAEL",DEMOCRATIC,AZ,HOUSE DISTRICT 024,Challenger,Lost-General,38664.86
"SINEMA, KYRSTEN",DEMOCRATIC,AZ,HOUSE DISTRICT 015,Open,Won-General,38488.00
"KOMARNYCKYJ, OKSANA",REPUBLICAN,AZ,HOUSE DISTRICT 015,Open,Lost-General,38354.88
"BURNS, JENNIFER J",REPUBLICAN,AZ,HOUSE DISTRICT 025,Incumbent,Won-General,38278.69
"BARNES, RAY",REPUBLICAN,AZ,HOUSE DISTRICT 007,Incumbent,Won-General,38223.83
"AGUIRRE, AMANDA",DEMOCRATIC,AZ,HOUSE DISTRICT 024,Incumbent,Won-General,38182.81
"ALVAREZ, MANUEL V (MANNY)",DEMOCRATIC,AZ,HOUSE DISTRICT 025,Incumbent,Won-General,38040.34
"LUJAN, DAVID M",DEMOCRATIC,AZ,HOUSE DISTRICT 015,Open,Won-General,37880.00
"JONES, RUSSELL L",REPUBLICAN,AZ,HOUSE DISTRICT 024,Challenger,Won-General,37678.87
"TORGESON, JIM",DEMOCRATIC,AZ,HOUSE DISTRICT 020,Challenger,Lost-General,36676.71
"MURCHISON, BRUCE P",REPUBLICAN,AZ,SENATE DISTRICT 029,Challenger,Lost-General,36048.07
"KIRKPATRICK, ANN LEILA",DEMOCRATIC,AZ,HOUSE DISTRICT 002,Challenger,Won-General,35703.37
"POE, STEVEN S",DEMOCRATIC,AZ,SENATE DISTRICT 009,Challenger,Lost-General,35126.47
"BURNELL SMITH, DAVID",REPUBLICAN,AZ,HOUSE DISTRICT 007,Challenger,Won-General,35083.51
"CHASE, CHERYL",DEMOCRATIC,AZ,HOUSE DISTRICT 023,Incumbent,Won-General,33893.67
"PIERCE, GARY",REPUBLICAN,AZ,HOUSE DISTRICT 019,Incumbent,Won-General,32957.00
"THOMAS, KENNETH JAMES",DEMOCRATIC,AZ,HOUSE DISTRICT 012,Challenger,Lost-General,32780.94
"JARRETT, MARILYN",REPUBLICAN,AZ,SENATE DISTRICT 019,Incumbent,Won-General,32662.22
"TULLY, STEPHEN",REPUBLICAN,AZ,HOUSE DISTRICT 011,Incumbent,Won-General,32194.20
"ROESLER, TARA",REPUBLICAN,AZ,HOUSE DISTRICT 015,Open,Lost-General,31676.25
"SMIGIELSKI, ANDREW",REPUBLICAN,AZ,SENATE DISTRICT 015,Challenger,Lost-General,31517.26
"HINMAN, BRUCE",DEMOCRATIC,AZ,HOUSE DISTRICT 003,Open,Lost-General,31373.34
"MITCHELL, HARRY E",DEMOCRATIC,AZ,SENATE DISTRICT 017,Incumbent,Won-General,31130.00
"DOWNING, THEODORE",DEMOCRATIC,AZ,HOUSE DISTRICT 028,Incumbent,Won-General,31035.19
"MCLAIN, NANCY",REPUBLICAN,AZ,HOUSE DISTRICT 003,Open,Won-General,30985.00
"GROE, TRISH",REPUBLICAN,AZ,HOUSE DISTRICT 003,Open,Won-General,30895.00
"GUZMAN, LYDIA",DEMOCRATIC,AZ,SENATE DISTRICT 010,Open,Lost-General,30848.04
"BENNETT, KENNETH ROY",REPUBLICAN,AZ,SENATE DISTRICT 001,Incumbent,Won-General,30775.00
"MASON, LUCY",REPUBLICAN,AZ,HOUSE DISTRICT 001,Incumbent,Won-General,30768.61
"SINGH, RANO",DEMOCRATIC,AZ,HOUSE DISTRICT 006,Challenger,Lost-General,30595.40
"SHARIF, ESTHER",DEMOCRATIC,AZ,HOUSE DISTRICT 030,Challenger,Lost-General,30502.34
"GALLARDO, STEVE M",DEMOCRATIC,AZ,HOUSE DISTRICT 013,Incumbent,Won-General,30465.88
"MURPHY, RICK",REPUBLICAN,AZ,HOUSE DISTRICT 009,Challenger,Won-General,30374.96
"HAMMANN, PEGGY TOOMEY",DEMOCRATIC,AZ,HOUSE DISTRICT 003,Open,Lost-General,30000.00
"ALLEN, JOHN M",REPUBLICAN,AZ,HOUSE DISTRICT 011,Challenger,Won-General,29971.83
"GARCIA, MARTHA",DEMOCRATIC,AZ,HOUSE DISTRICT 013,Challenger,Won-General,29598.22
"MCCLURE, MARIAN A",REPUBLICAN,AZ,HOUSE DISTRICT 030,Incumbent,Won-General,29334.54
"BRADLEY, DAVID THOMAS",DEMOCRATIC,AZ,HOUSE DISTRICT 028,Incumbent,Won-General,29321.68
"CAIN, VIRGEL",DEMOCRATIC,AZ,HOUSE DISTRICT 007,Challenger,Lost-General,28860.00
"KIMES, JAMES",DEMOCRATIC,AZ,HOUSE DISTRICT 001,Challenger,Lost-General,28769.00
"PRATT, FRANK",REPUBLICAN,AZ,HOUSE DISTRICT 023,Challenger,Lost-General,28745.06
"CHEUVRONT, KEN",DEMOCRATIC,AZ,SENATE DISTRICT 015,Incumbent,Won-General,28630.00
"PHILLIPS, BILL",REPUBLICAN,AZ,HOUSE DISTRICT 028,Challenger,Lost-General,28487.28
"TIBSHRAENY, JAY",REPUBLICAN,AZ,SENATE DISTRICT 021,Incumbent,Won-General,28424.55
"ARZBERGER, MARSHA",DEMOCRATIC,AZ,SENATE DISTRICT 025,Incumbent,Won-General,28402.00
"PEARCE, RUSSELL K",REPUBLICAN,AZ,HOUSE DISTRICT 018,Incumbent,Won-General,28252.00
"BEE, TIMOTHY S (TIM)",REPUBLICAN,AZ,SENATE DISTRICT 030,Incumbent,Won-General,27267.26
"RIOS, PETE",DEMOCRATIC,AZ,HOUSE DISTRICT 023,Challenger,Won-General,26592.00
"SOLTERO, VICTOR E",DEMOCRATIC,AZ,SENATE DISTRICT 029,Incumbent,Won-General,24753.07
"BURNS, ROBERT (BOB)",REPUBLICAN,AZ,SENATE DISTRICT 009,Incumbent,Won-General,24065.50
"HARPER, JACK W",REPUBLICAN,AZ,SENATE DISTRICT 004,Incumbent,Won-General,23657.24
"EDMONDS, WESLEY",DEMOCRATIC,AZ,HOUSE DISTRICT 001,Challenger,Lost-General,23600.37
"STUMP, BOB",REPUBLICAN,AZ,HOUSE DISTRICT 009,Incumbent,Won-General,23595.74
"ANDERSON, MARK",REPUBLICAN,AZ,HOUSE DISTRICT 018,Challenger,Won-General,23477.26
"SIMPSON, AMANDA",DEMOCRATIC,AZ,HOUSE DISTRICT 026,Challenger,Lost-General,22064.00
"LANDRUM, LEAH",DEMOCRATIC,AZ,HOUSE DISTRICT 016,Incumbent,Won-General,20850.00
"MIRANDA, BEN R",DEMOCRATIC,AZ,HOUSE DISTRICT 016,Incumbent,Won-General,20732.77
"YARBROUGH, STEVE",REPUBLICAN,AZ,HOUSE DISTRICT 021,Incumbent,Won-General,20644.80
"VERSCHOOR, THAYER",REPUBLICAN,AZ,SENATE DISTRICT 022,Incumbent,Won-General,20160.79
"MIRANDA, RICHARD",DEMOCRATIC,AZ,SENATE DISTRICT 013,Incumbent,Won-General,19945.00
"NICHOLS, WARDE V",REPUBLICAN,AZ,HOUSE DISTRICT 021,Incumbent,Won-General,19895.00
"GARCIA, JORGE LUIS",DEMOCRATIC,AZ,SENATE DISTRICT 027,Incumbent,Won-General,18365.00
"MEZA, ROBERT",DEMOCRATIC,AZ,HOUSE DISTRICT 014,Incumbent,Won-General,16390.00
"GRAY, CHARLES D (CHUCK)",REPUBLICAN,AZ,HOUSE DISTRICT 019,Incumbent,Won-General,16197.00
"LOPEZ, LINDA",DEMOCRATIC,AZ,HOUSE DISTRICT 029,Incumbent,Won-General,16070.00
"FARNSWORTH, EDDIE",REPUBLICAN,AZ,HOUSE DISTRICT 022,Incumbent,Won-General,14490.00
"OHALLERAN, TOM",REPUBLICAN,AZ,HOUSE DISTRICT 001,Incumbent,Won-General,13855.00
"HERNANDEZ, JESSE J",REPUBLICAN,AZ,SENATE DISTRICT 017,Challenger,Lost-General,12215.00
"BIGGS, ANDREW (ANDY)",REPUBLICAN,AZ,HOUSE DISTRICT 022,Incumbent,Won-General,12197.00
"DALE, RICHARD (DICK)",REPUBLICAN,AZ,HOUSE DISTRICT 028,Challenger,Lost-General,12178.81
"AGUIRRE, LINDA",DEMOCRATIC,AZ,SENATE DISTRICT 016,Incumbent,Won-General,11930.00
"BROTHERTON JR, WILLIAM L (BILL)",DEMOCRATIC,AZ,SENATE DISTRICT 014,Incumbent,Won-General,8800.00
"CAJERO BEDFORD, OLIVIA",DEMOCRATIC,AZ,HOUSE DISTRICT 027,Incumbent,Won-General,7905.00
"LOPES, PHIL",DEMOCRATIC,AZ,HOUSE DISTRICT 027,Incumbent,Won-General,5300.00
"TOM, ALBERT",DEMOCRATIC,AZ,HOUSE DISTRICT 002,Challenger,Won-General,4960.00
"PREZELSKI, TOM",DEMOCRATIC,AZ,HOUSE DISTRICT 029,Incumbent,Won-General,4205.00
"MCCUNE-DAVIS, DEBBIE",DEMOCRATIC,AZ,HOUSE DISTRICT 014,Incumbent,Won-General,3122.30
"JOSEPHSON, CHARLES H (CHUCK)",REPUBLICAN,AZ,SENATE DISTRICT 028,Challenger,Lost-General,2530.00
"JOHNSON, BILL",REPUBLICAN,AZ,HOUSE DISTRICT 013,Challenger,Lost-General,2286.43
"CLARK, SCOTT",DEMOCRATIC,AZ,CORPORATION COMMISSIONER,Challenger,Withdrew-General,2085.00
"JACKSON, KEVIN",DEMOCRATIC,AZ,HOUSE DISTRICT 018,Challenger,Lost-General,1510.00
"TAPIA, LORI",DEMOCRATIC,AZ,HOUSE DISTRICT 025,Challenger,Withdrew-General,1502.52
"WEYRICH JR, ORVILLE R",LIBERTARIAN,AZ,SENATE DISTRICT 008,Challenger,Lost-General,1377.97
"LAUGHTER, SYLVIA M",INDEPENDENT,AZ,HOUSE DISTRICT 002,Incumbent,Lost-General,635.00
"VANNUCCI, JOHN B",DEMOCRATIC,AZ,SENATE DISTRICT 007,Challenger,Lost-General,630.43
"WING, MARLA",DEMOCRATIC,AZ,SENATE DISTRICT 006,Challenger,Lost-General,346.04
"MONDAY, MARK",DEMOCRATIC,AZ,HOUSE DISTRICT 007,Challenger,Lost-General,195.80
"IANNUZO, JAMES (JIM)",LIBERTARIAN,AZ,HOUSE DISTRICT 011,Challenger,Lost-General,60.00
"CLARKE, LEONARD ALVIN",DEMOCRATIC,AZ,HOUSE DISTRICT 012,Challenger,Lost-General,50.00
