Candidate,Party,State,Office,Incumbency,Result,Total Money
"CRADDICK, TOM",REPUBLICAN,TX,HOUSE DISTRICT 082,Incumbent,Won-General,2778974.27
"CARRILLO, VICTOR G",REPUBLICAN,TX,RAILROAD COMMISSIONER,Incumbent,Won-General,1691766.25
"SELIGER, KEL",REPUBLICAN,TX,SENATE DISTRICT 031,Incumbent,Won-General,1350145.07
"ROSE, PATRICK M",DEMOCRATIC,TX,HOUSE DISTRICT 045,Incumbent,Won-General,1028223.98
"CARONA SR, JOHN J",REPUBLICAN,TX,SENATE DISTRICT 016,Incumbent,Won-General,926767.67
"HEFLIN, TALMADGE",REPUBLICAN,TX,HOUSE DISTRICT 149,Incumbent,Lost-General,870444.50
"HERRERO, ABEL",DEMOCRATIC,TX,HOUSE DISTRICT 034,Open,Lost-General,861262.81
"GREEN, PAUL",REPUBLICAN,TX,SUPREME COURT-S SMITH SEAT,Open,Won-General,839844.99
"STRAMA, MARK",DEMOCRATIC,TX,HOUSE DISTRICT 050,Challenger,Won-General,829966.87
"STICK, JACK",REPUBLICAN,TX,HOUSE DISTRICT 050,Incumbent,Lost-General,798146.00
"BAXTER, TODD",REPUBLICAN,TX,HOUSE DISTRICT 048,Incumbent,Won-General,701529.12
"LEIBOWITZ, DAVID MCQUADE",DEMOCRATIC,TX,HOUSE DISTRICT 117,Challenger,Won-General,691586.91
"ASKEW, ALAN A",REPUBLICAN,TX,HOUSE DISTRICT 045,Challenger,Lost-General,654989.47
"ESTES, CRAIG",REPUBLICAN,TX,SENATE DISTRICT 030,Incumbent,Won-General,631697.69
"ANDERSON, CHARLES (DOC)",REPUBLICAN,TX,HOUSE DISTRICT 056,Challenger,Won-General,625562.95
"BRIMER, KENNETH KIMBERLIN",REPUBLICAN,TX,SENATE DISTRICT 010,Incumbent,Won-General,616628.41
"WHITE, KELLY",DEMOCRATIC,TX,HOUSE DISTRICT 048,Challenger,Lost-General,603090.75
"GALLEGOS JR, MARIO V",DEMOCRATIC,TX,SENATE DISTRICT 006,Incumbent,Won-General,567588.80
"RITTER, ALLAN B",DEMOCRATIC,TX,HOUSE DISTRICT 021,Incumbent,Won-General,556028.56
"MERRITT, THOMAS C (TOMMY)",REPUBLICAN,TX,HOUSE DISTRICT 007,Incumbent,Won-General,538037.74
"BRANCH, DANIEL H (DAN)",REPUBLICAN,TX,HOUSE DISTRICT 108,Incumbent,Won-General,527401.99
"BRISTER, SCOTT",REPUBLICAN,TX,SUPREME COURT-BRISTER SEAT,Incumbent,Won-General,519596.80
"GONZALES, VERONICA",DEMOCRATIC,TX,HOUSE DISTRICT 041,Open,Won-General,487797.88
"VAN DE PUTTE, LETICIA",DEMOCRATIC,TX,SENATE DISTRICT 026,Incumbent,Won-General,486304.88
"MABRY, JOHN",DEMOCRATIC,TX,HOUSE DISTRICT 056,Incumbent,Lost-General,480020.74
"ZAFFIRINI, JUDITH",DEMOCRATIC,TX,SENATE DISTRICT 021,Incumbent,Won-General,476970.00
"FRASER, TROY",REPUBLICAN,TX,SENATE DISTRICT 024,Incumbent,Won-General,472121.28
"NIXON, JOE",REPUBLICAN,TX,HOUSE DISTRICT 133,Incumbent,Won-General,471794.45
"WEST, ROYCE",DEMOCRATIC,TX,SENATE DISTRICT 023,Incumbent,Won-General,468236.77
"WILLIAMS, THOMAS D (TOMMY)",REPUBLICAN,TX,SENATE DISTRICT 004,Incumbent,Won-General,461935.03
"HUGHES, D BRYAN",REPUBLICAN,TX,HOUSE DISTRICT 005,Incumbent,Won-General,428975.45
"SOLOMONS, BURT",REPUBLICAN,TX,HOUSE DISTRICT 065,Incumbent,Won-General,410713.29
"JACKSON, JAMES M",REPUBLICAN,TX,SENATE DISTRICT 011,Incumbent,Won-General,409728.07
"SNOW, H E PETE",REPUBLICAN,TX,HOUSE DISTRICT 001,Open,Lost-General,405991.67
"WITT, ANN",REPUBLICAN,TX,HOUSE DISTRICT 137,Challenger,Lost-General,405446.61
"MERCER, KEN",REPUBLICAN,TX,HOUSE DISTRICT 117,Incumbent,Lost-General,402333.43
"HARRIS, CHRIS",REPUBLICAN,TX,SENATE DISTRICT 009,Incumbent,Won-General,402206.54
"HOPSON, CHARLES L (CHUCK)",DEMOCRATIC,TX,HOUSE DISTRICT 011,Incumbent,Won-General,400964.52
"WONG, MARTHA",REPUBLICAN,TX,HOUSE DISTRICT 134,Incumbent,Won-General,396026.87
"TOUREILLES, YVONNE GONZALEZ",DEMOCRATIC,TX,HOUSE DISTRICT 035,Open,Won-General,394991.19
"VO, HUBERT",DEMOCRATIC,TX,HOUSE DISTRICT 149,Challenger,Won-General,392510.09
"PITTS, JIM",REPUBLICAN,TX,HOUSE DISTRICT 010,Incumbent,Won-General,387181.66
"FROST, STEPHEN J",DEMOCRATIC,TX,HOUSE DISTRICT 001,Open,Won-General,360413.63
"DUNCAN, ROBERT",REPUBLICAN,TX,SENATE DISTRICT 028,Incumbent,Won-General,354473.02
"LANEY, JAMES E (PETE)",DEMOCRATIC,TX,HOUSE DISTRICT 085,Incumbent,Won-General,340984.29
"HAMILTON, MIKE (TUFFY)",REPUBLICAN,TX,HOUSE DISTRICT 019,Incumbent,Won-General,335302.87
"MCREYNOLDS, JIM",DEMOCRATIC,TX,HOUSE DISTRICT 012,Incumbent,Won-General,334707.67
"ALLEN, RAY",REPUBLICAN,TX,HOUSE DISTRICT 106,Incumbent,Won-General,316158.51
"HINOJOSA, JUAN (CHUY)",DEMOCRATIC,TX,SENATE DISTRICT 020,Incumbent,Won-General,314860.67
"COOK, ROBBY",DEMOCRATIC,TX,HOUSE DISTRICT 017,Incumbent,Won-General,310827.92
"ALLEN, ALMA",DEMOCRATIC,TX,HOUSE DISTRICT 131,Open,Won-General,304818.27
"HOCHBERG, SCOTT",DEMOCRATIC,TX,HOUSE DISTRICT 137,Incumbent,Won-General,293594.42
"FARABEE, DAVID",DEMOCRATIC,TX,HOUSE DISTRICT 069,Incumbent,Won-General,286137.62
"GEREN, CHARLIE",REPUBLICAN,TX,HOUSE DISTRICT 099,Incumbent,Won-General,285011.22
"CLEMONS, BILLY",REPUBLICAN,TX,HOUSE DISTRICT 012,Challenger,Lost-General,284944.26
"DUNNAM, JIM",DEMOCRATIC,TX,HOUSE DISTRICT 057,Incumbent,Won-General,283963.77
"ONEILL, HARRIET",REPUBLICAN,TX,SUPREME COURT-ONEILL SEAT,Incumbent,Won-General,283766.62
"HILDEBRAN, HARVEY RAY",REPUBLICAN,TX,HOUSE DISTRICT 053,Incumbent,Won-General,281076.77
"HUNTER, BOB",REPUBLICAN,TX,HOUSE DISTRICT 071,Incumbent,Won-General,279317.58
"BONNEN, DENNIS H",REPUBLICAN,TX,HOUSE DISTRICT 025,Incumbent,Won-General,278562.20
"TURNER, SYLVESTER",DEMOCRATIC,TX,HOUSE DISTRICT 139,Incumbent,Won-General,278253.00
"LUCIO JR, EDDIE",DEMOCRATIC,TX,SENATE DISTRICT 027,Incumbent,Won-General,274027.67
"KING, PHIL",REPUBLICAN,TX,HOUSE DISTRICT 061,Incumbent,Won-General,268923.63
"GRUSENDORF, KENT",REPUBLICAN,TX,HOUSE DISTRICT 094,Incumbent,Won-General,263523.75
"PAXTON JR, W KENNETH (KEN)",REPUBLICAN,TX,HOUSE DISTRICT 070,Incumbent,Won-General,249188.28
"MCCALL, J BRIAN",REPUBLICAN,TX,HOUSE DISTRICT 066,Incumbent,Won-General,244557.11
"WOOLLEY, BEVERLY",REPUBLICAN,TX,HOUSE DISTRICT 136,Incumbent,Won-General,240586.59
"FLORES, KINO",DEMOCRATIC,TX,HOUSE DISTRICT 036,Incumbent,Won-General,236535.00
"DELISI, DIANNE WHITE",REPUBLICAN,TX,HOUSE DISTRICT 055,Incumbent,Won-General,230140.50
"WEST, G E (BUDDY)",REPUBLICAN,TX,HOUSE DISTRICT 081,Incumbent,Won-General,229074.93
"PENA, AARON",DEMOCRATIC,TX,HOUSE DISTRICT 040,Incumbent,Won-General,228421.36
"HARPER-BROWN, LINDA L",REPUBLICAN,TX,HOUSE DISTRICT 105,Incumbent,Won-General,227802.09
"TRUITT, VICKI",REPUBLICAN,TX,HOUSE DISTRICT 098,Incumbent,Won-General,215413.88
"BLAKE JR, ROY",REPUBLICAN,TX,HOUSE DISTRICT 009,Open,Won-General,212595.16
"ARNOLD, TERRY",REPUBLICAN,TX,HOUSE DISTRICT 034,Open,Won-General,210942.16
"ELLIS, DANIEL",DEMOCRATIC,TX,HOUSE DISTRICT 018,Incumbent,Lost-General,210845.40
"JONES, ELIZABETH AMES",REPUBLICAN,TX,HOUSE DISTRICT 121,Incumbent,Won-General,210845.32
"BOHAC, DWAYNE",REPUBLICAN,TX,HOUSE DISTRICT 138,Incumbent,Won-General,208898.38
"SEAMAN, EUGENE J",REPUBLICAN,TX,HOUSE DISTRICT 032,Incumbent,Won-General,203611.25
"OPIELA, ERIC C",REPUBLICAN,TX,HOUSE DISTRICT 035,Open,Lost-General,203328.40
"VAN OS, DAVID",DEMOCRATIC,TX,SUPREME COURT-BRISTER SEAT,Challenger,Lost-General,200018.60
"LUNA, VILMA",DEMOCRATIC,TX,HOUSE DISTRICT 033,Incumbent,Won-General,193265.31
"GALLEGO, PETE P",DEMOCRATIC,TX,HOUSE DISTRICT 074,Incumbent,Won-General,192294.08
"ORR, ROB",REPUBLICAN,TX,HOUSE DISTRICT 058,Open,Won-General,190512.85
"SMITH, WAYNE",REPUBLICAN,TX,HOUSE DISTRICT 128,Incumbent,Won-General,188157.49
"KRUSEE, MIKE",REPUBLICAN,TX,HOUSE DISTRICT 052,Incumbent,Won-General,185949.02
"PEVETO, REX",DEMOCRATIC,TX,HOUSE DISTRICT 019,Challenger,Lost-General,184899.92
"KING, TRACY O",DEMOCRATIC,TX,HOUSE DISTRICT 080,Open,Won-General,183846.09
"KEFFER, JAMES L (JIM)",REPUBLICAN,TX,HOUSE DISTRICT 060,Incumbent,Won-General,183172.81
"CRAFT, SHIRLEY",REPUBLICAN,TX,HOUSE DISTRICT 069,Challenger,Lost-General,180868.71
"GOOLSBY, TONY",REPUBLICAN,TX,HOUSE DISTRICT 102,Incumbent,Won-General,178003.17
"EISSLER, ROB",REPUBLICAN,TX,HOUSE DISTRICT 015,Incumbent,Won-General,174192.28
"HUBENER, KATY",DEMOCRATIC,TX,HOUSE DISTRICT 106,Challenger,Lost-General,171565.39
"BURNAM, LON",DEMOCRATIC,TX,HOUSE DISTRICT 090,Incumbent,Won-General,170930.01
"HOMER, MARK STEVEN",DEMOCRATIC,TX,HOUSE DISTRICT 003,Incumbent,Won-General,169223.93
"DOUGHERTY, JIM",DEMOCRATIC,TX,HOUSE DISTRICT 134,Challenger,Lost-General,167835.03
"KOLKHORST, LOIS",REPUBLICAN,TX,HOUSE DISTRICT 013,Incumbent,Won-General,167799.81
"SWINFORD, DAVID",REPUBLICAN,TX,HOUSE DISTRICT 087,Incumbent,Won-General,165564.00
"MORRISON, GEANIE",REPUBLICAN,TX,HOUSE DISTRICT 030,Incumbent,Won-General,164751.04
"URESTI, CARLOS I (CHARLIE)",DEMOCRATIC,TX,HOUSE DISTRICT 118,Incumbent,Won-General,161748.41
"LAUBENBERG, JODIE",REPUBLICAN,TX,HOUSE DISTRICT 089,Incumbent,Won-General,160334.55
"ISETT, CARL",REPUBLICAN,TX,HOUSE DISTRICT 084,Incumbent,Won-General,157313.52
"GOODMAN, TOBY",REPUBLICAN,TX,HOUSE DISTRICT 093,Incumbent,Won-General,156065.15
"VEASEY, MARC",DEMOCRATIC,TX,HOUSE DISTRICT 095,Open,Won-General,151150.60
"PUENTE, ROBERT R",DEMOCRATIC,TX,HOUSE DISTRICT 119,Incumbent,Won-General,149930.26
"COLEMAN, GARNET",DEMOCRATIC,TX,HOUSE DISTRICT 147,Incumbent,Won-General,149215.79
"VILLARREAL, MICHAEL U",DEMOCRATIC,TX,HOUSE DISTRICT 123,Incumbent,Won-General,148851.73
"MCCLENDON, RUTH JONES",DEMOCRATIC,TX,HOUSE DISTRICT 120,Incumbent,Won-General,146930.79
"DUTTON JR, HAROLD V",DEMOCRATIC,TX,HOUSE DISTRICT 142,Incumbent,Won-General,144375.47
"MILLER, SIDNEY C (SID)",REPUBLICAN,TX,HOUSE DISTRICT 059,Incumbent,Won-General,143169.21
"CAMPBELL, SCOTT",REPUBLICAN,TX,HOUSE DISTRICT 072,Incumbent,Won-General,143160.13
"FISCHER III, TREY MARTINEZ",DEMOCRATIC,TX,HOUSE DISTRICT 116,Incumbent,Won-General,141819.09
"KUEMPEL, EDMUND",REPUBLICAN,TX,HOUSE DISTRICT 044,Incumbent,Won-General,141273.35
"RAYMOND, RICHARD",DEMOCRATIC,TX,HOUSE DISTRICT 042,Incumbent,Won-General,140212.38
"GATTIS, DAN",REPUBLICAN,TX,HOUSE DISTRICT 020,Incumbent,Won-General,136158.64
"DRIVER, JOE",REPUBLICAN,TX,HOUSE DISTRICT 113,Incumbent,Won-General,134545.39
"ESCOBAR, JUAN M",DEMOCRATIC,TX,HOUSE DISTRICT 043,Incumbent,Won-General,131948.94
