Candidate,Party,State,Office,Incumbency,Result,Total Money
"FUMO, VINCENT J",DEMOCRATIC,PA,SENATE DISTRICT 001,Incumbent,Won-General,6548590.22
"PERZEL, JOHN M",REPUBLICAN,PA,HOUSE DISTRICT 172,Incumbent,Won-General,4552427.91
"CORBETT, THOMAS",REPUBLICAN,PA,ATTORNEY GENERAL,Open,Won-General,4507610.93
"EISENHOWER, JAMES J",DEMOCRATIC,PA,ATTORNEY GENERAL,Open,Lost-General,2517273.00
"CASEY JR, ROBERT P (BOB)",DEMOCRATIC,PA,TREASURER,Open,Won-General,1438433.24
"WAGNER, JACK",DEMOCRATIC,PA,AUDITOR,Open,Won-General,1165909.62
"VEON, MIKE",DEMOCRATIC,PA,HOUSE DISTRICT 014,Incumbent,Won-General,917183.55
"REGOLA, BOB",REPUBLICAN,PA,SENATE DISTRICT 039,Challenger,Won-General,895732.72
"PETERS, JOE",REPUBLICAN,PA,AUDITOR,Open,Lost-General,871162.15
"KUKOVICH, ALLEN G",DEMOCRATIC,PA,SENATE DISTRICT 039,Incumbent,Lost-General,768779.65
"FOX, JON D",REPUBLICAN,PA,HOUSE DISTRICT 153,Open,Lost-General,765936.40
"STACK III, MICHAEL J (MIKE)",DEMOCRATIC,PA,SENATE DISTRICT 005,Incumbent,Won-General,765736.17
"PICCOLA, JEFFREY E",REPUBLICAN,PA,SENATE DISTRICT 015,Incumbent,Won-General,759471.38
"SHAPIRO, JOSHUA D (JOSH)",DEMOCRATIC,PA,HOUSE DISTRICT 153,Open,Won-General,732212.73
"GERBER, MIKE",DEMOCRATIC,PA,HOUSE DISTRICT 148,Challenger,Won-General,703609.02
"WEBER, MELISSA MURPHY",REPUBLICAN,PA,HOUSE DISTRICT 148,Incumbent,Lost-General,681029.83
"DEWEESE, H WILLIAM",DEMOCRATIC,PA,HOUSE DISTRICT 050,Incumbent,Won-General,676684.70
"WILLIAMS, CONSTANCE H",DEMOCRATIC,PA,SENATE DISTRICT 017,Incumbent,Won-General,636636.67
"SMITH, SAM",REPUBLICAN,PA,HOUSE DISTRICT 066,Incumbent,Won-General,551981.11
"THOMPSON, ROBERT J",REPUBLICAN,PA,SENATE DISTRICT 019,Incumbent,Won-General,527928.87
"KENNEY JR, GEORGE T",REPUBLICAN,PA,HOUSE DISTRICT 170,Incumbent,Won-General,527405.13
"GORDNER, JOHN R",REPUBLICAN,PA,SENATE DISTRICT 027,Incumbent,Won-General,501112.45
"MADIGAN, ROGER A",REPUBLICAN,PA,SENATE DISTRICT 023,Incumbent,Won-General,496283.95
"ARGALL, DAVID G",REPUBLICAN,PA,HOUSE DISTRICT 124,Incumbent,Won-General,487304.23
