Candidate,Party,State,Office,Incumbency,Result,Total Money
"MURPHY, WILLIAM J",DEMOCRATIC,RI,HOUSE DISTRICT 026,Incumbent,Won-General,287175.00
"MONTALBANO, JOSEPH A",DEMOCRATIC,RI,SENATE DISTRICT 017,Incumbent,Won-General,212300.00
"ALVES, STEPHEN D",DEMOCRATIC,RI,SENATE DISTRICT 032,Incumbent,Won-General,130441.00
"FOX, GORDON D",DEMOCRATIC,RI,HOUSE DISTRICT 004,Incumbent,Won-General,127913.56
"MENARD, RENE R",DEMOCRATIC,RI,HOUSE DISTRICT 045,Incumbent,Won-General,85599.31
"DAMIANI, MICHAEL J",DEMOCRATIC,RI,SENATE DISTRICT 018,Incumbent,Won-General,73840.00
"TASSONI JR, JOHN J",DEMOCRATIC,RI,SENATE DISTRICT 022,Incumbent,Won-General,71376.33
"CICCONE III, FRANK A",DEMOCRATIC,RI,SENATE DISTRICT 007,Open,Won-General,65366.06
"PAIVA-WEED, M TERESA",DEMOCRATIC,RI,SENATE DISTRICT 013,Incumbent,Won-General,64646.47
"COSTANTINO, STEVEN M",DEMOCRATIC,RI,HOUSE DISTRICT 008,Incumbent,Won-General,63070.00
"RUGGERIO, DOMINICK J",DEMOCRATIC,RI,SENATE DISTRICT 004,Open,Won-General,61567.12
"PERRY, RHODA E",DEMOCRATIC,RI,SENATE DISTRICT 003,Open,Won-General,57766.70
"LANZI, BEATRICE A",DEMOCRATIC,RI,SENATE DISTRICT 026,Incumbent,Won-General,57588.00
"PETRARCA, PETER J",DEMOCRATIC,RI,HOUSE DISTRICT 044,Incumbent,Won-General,51514.00
"SLATER, THOMAS C",DEMOCRATIC,RI,HOUSE DISTRICT 010,Incumbent,Won-General,49684.00
"CAPRIO, FRANK T",DEMOCRATIC,RI,SENATE DISTRICT 005,Incumbent,Won-General,49085.00
"POLISENA, JOSEPH M",DEMOCRATIC,RI,SENATE DISTRICT 025,Incumbent,Won-General,48419.00
"GALLO, HANNA M",DEMOCRATIC,RI,SENATE DISTRICT 027,Incumbent,Won-General,48260.00
"GOODWIN, MARYELLEN",DEMOCRATIC,RI,SENATE DISTRICT 001,Open,Won-General,44660.00
"MCCAULEY JR, JOHN J",DEMOCRATIC,RI,HOUSE DISTRICT 001,Incumbent,Won-General,44335.00
"REVENS JR, JOHN C",DEMOCRATIC,RI,SENATE DISTRICT 031,Incumbent,Won-General,43681.19
"MCCAFFREY, MICHAEL J",DEMOCRATIC,RI,SENATE DISTRICT 029,Incumbent,Won-General,43485.00
"CORVESE, ARTHUR J",DEMOCRATIC,RI,HOUSE DISTRICT 055,Incumbent,Won-General,43251.00
"FAIN, BARRY W",INDEPENDENT,RI,SENATE DISTRICT 003,Open,Lost-General,42844.80
"KENNEDY, BRIAN PATRICK",DEMOCRATIC,RI,HOUSE DISTRICT 038,Incumbent,Won-General,41795.00
"BADEAU, ROGER R",DEMOCRATIC,RI,SENATE DISTRICT 020,Incumbent,Won-General,40895.00
"DA PONTE, DANIEL",DEMOCRATIC,RI,SENATE DISTRICT 014,Incumbent,Won-General,40694.95
"GIANNINI, JOANNE M",DEMOCRATIC,RI,HOUSE DISTRICT 007,Incumbent,Won-General,40660.00
"PICHARDO, JUAN M",DEMOCRATIC,RI,SENATE DISTRICT 002,Incumbent,Won-General,40315.84
"MONTANARO, FRANK A",DEMOCRATIC,RI,HOUSE DISTRICT 015,Incumbent,Lost-General,37190.00
"SHEEHAN, JAMES C",DEMOCRATIC,RI,SENATE DISTRICT 036,Incumbent,Won-General,36251.78
"KILMARTIN, PETER F",DEMOCRATIC,RI,HOUSE DISTRICT 061,Incumbent,Won-General,36035.00
"CARTER, KENNETH",DEMOCRATIC,RI,HOUSE DISTRICT 031,Incumbent,Won-General,33802.00
"TRILLO, JOSEPH A",REPUBLICAN,RI,HOUSE DISTRICT 024,Incumbent,Won-General,33330.00
"COTE, DAVID E",REPUBLICAN,RI,SENATE DISTRICT 037,Challenger,Lost-General,33070.00
"DESIMONE, JOHN J",DEMOCRATIC,RI,HOUSE DISTRICT 005,Incumbent,Won-General,32865.00
"WALASKA, WILLIAM A",DEMOCRATIC,RI,SENATE DISTRICT 030,Incumbent,Won-General,32385.00
"ROBERTS, ELIZABETH H",DEMOCRATIC,RI,SENATE DISTRICT 028,Incumbent,Won-General,31720.00
"ISSA, DANIEL J",DEMOCRATIC,RI,SENATE DISTRICT 016,Incumbent,Won-General,31505.00
"SINGLETON, RICHARD W",REPUBLICAN,RI,HOUSE DISTRICT 052,Open,Won-General,31208.27
"CONNORS, DANIEL P",DEMOCRATIC,RI,SENATE DISTRICT 019,Incumbent,Won-General,31046.03
"UCCI, STEPHEN R",DEMOCRATIC,RI,HOUSE DISTRICT 042,Open,Won-General,30765.00
"SAN BENTO JR, WILLIAM",DEMOCRATIC,RI,HOUSE DISTRICT 058,Incumbent,Won-General,30149.00
"FELAG JR, WALTER S",DEMOCRATIC,RI,SENATE DISTRICT 010,Incumbent,Won-General,30020.00
"SMITH, STEVEN F",DEMOCRATIC,RI,HOUSE DISTRICT 013,Incumbent,Won-General,29711.00
"SULLIVAN JR, RAYMOND J",DEMOCRATIC,RI,HOUSE DISTRICT 029,Open,Won-General,29150.00
"ROSSI, CHARLES L",REPUBLICAN,RI,SENATE DISTRICT 027,Challenger,Lost-General,28680.00
"NEWBERRY, BRIAN C",REPUBLICAN,RI,SENATE DISTRICT 022,Challenger,Lost-General,28161.10
"MOURA, PAUL E",DEMOCRATIC,RI,HOUSE DISTRICT 002,Incumbent,Won-General,27975.00
"MELO, HELIO",DEMOCRATIC,RI,HOUSE DISTRICT 064,Open,Won-General,27236.22
"WINFIELD, THOMAS J",DEMOCRATIC,RI,HOUSE DISTRICT 053,Incumbent,Won-General,27075.00
